Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_20LNN_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_20LNN_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_20LNN_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_20LNN_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_20LNN_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_20LNN_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_20LNN_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_20LNN_M_R
9784,Forest,Built-up,Cropland,NULL,Non_Wetland,Built-up,Bareland,Cropland
9785,Forest,Built-up,Cropland,NULL,Non_Wetland,Built-up,Bareland,Forest
9786,Forest,Built-up,Cropland,NULL,Non_Wetland,Built-up,Built-up,Grassland
9787,Forest,Built-up,Cropland,NULL,Non_Wetland,Built-up,Built-up,Built-up
9788,Forest,Built-up,Cropland,NULL,Non_Wetland,Built-up,Built-up,Forest
9789,Forest,Built-up,Cropland,NULL,Non_Wetland,Water,Grassland,Grassland
9790,Forest,Built-up,Cropland,NULL,Non_Wetland,Water,Bareland,Forest
9791,Forest,Built-up,Cropland,NULL,Non_Wetland,Forest,Grassland,Grassland
9792,Forest,Built-up,Cropland,NULL,Non_Wetland,Forest,Grassland,Forest
9793,Forest,Built-up,Cropland,NULL,Non_Wetland,Forest,Built-up,Forest
9794,Forest,Built-up,Cropland,NULL,Non_Wetland,Forest,Forest,Forest
9795,Forest,Built-up,Cropland,Non_Water,Non_Wetland,Grassland,Grassland,Forest
9796,Forest,Built-up,Cropland,Non_Water,Non_Wetland,Grassland,Water,Grassland
9797,Forest,Built-up,Wetland,NULL,Wetland,NULL,Grassland,Forest
9798,Forest,Built-up,Wetland,NULL,Wetland,Shrubland,Built-up,Forest
9799,Forest,Built-up,Wetland,NULL,Wetland,Grassland,Shrubland,Forest
9800,Forest,Built-up,Wetland,NULL,Wetland,Grassland,Grassland,Grassland
9801,Forest,Built-up,Wetland,NULL,Wetland,Grassland,Grassland,Forest
9802,Forest,Built-up,Wetland,NULL,Wetland,Grassland,Bareland,Grassland
9803,Forest,Built-up,Wetland,NULL,Wetland,Grassland,Bareland,Built-up
9804,Forest,Built-up,Wetland,NULL,Wetland,Grassland,Bareland,Forest
9805,Forest,Built-up,Wetland,NULL,Wetland,Grassland,Built-up,Forest
9806,Forest,Built-up,Wetland,NULL,Wetland,Grassland,Water,Grassland
9807,Forest,Built-up,Wetland,NULL,Wetland,Grassland,Forest,Forest
9808,Forest,Built-up,Wetland,NULL,Wetland,Wetland,Forest,Forest
9809,Forest,Built-up,Wetland,NULL,Wetland,Bareland,Bareland,Forest
9810,Forest,Built-up,Wetland,NULL,Wetland,Bareland,Built-up,Forest
9811,Forest,Built-up,Wetland,NULL,Wetland,Water,Grassland,Water
9812,Forest,Built-up,Wetland,NULL,Wetland,Water,Grassland,Forest
9813,Forest,Built-up,Wetland,NULL,Wetland,Water,Wetland,Wetland
9814,Forest,Built-up,Wetland,NULL,Wetland,Water,Built-up,Wetland
9815,Forest,Built-up,Wetland,NULL,Wetland,Water,Forest,Forest
9816,Forest,Built-up,Wetland,NULL,Wetland,Forest,Shrubland,Forest
9817,Forest,Built-up,Wetland,NULL,Wetland,Forest,Grassland,Forest
9818,Forest,Built-up,Wetland,NULL,Wetland,Forest,Bareland,Forest
9819,Forest,Built-up,Wetland,NULL,Wetland,Forest,Built-up,Forest
9820,Forest,Built-up,Wetland,NULL,Wetland,Forest,Forest,Forest
9821,Forest,Built-up,Bareland,NULL,Non_Wetland,Grassland,Grassland,Forest
9822,Forest,Built-up,Bareland,NULL,Non_Wetland,Grassland,Forest,Forest
9823,Forest,Built-up,Bareland,NULL,Non_Wetland,Bareland,Grassland,Forest
9824,Forest,Built-up,Bareland,NULL,Non_Wetland,Bareland,Bareland,Forest
9825,Forest,Built-up,Bareland,NULL,Non_Wetland,Water,Grassland,Wetland
9826,Forest,Built-up,Bareland,NULL,Non_Wetland,Forest,Grassland,Forest
9827,Forest,Built-up,Bareland,Non_Water,Non_Wetland,Water,Grassland,Forest
9828,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL,Grassland,Forest
9829,Forest,Built-up,Built-up,NULL,Non_Wetland,Shrubland,Built-up,Forest
9830,Forest,Built-up,Built-up,NULL,Non_Wetland,Grassland,Shrubland,Grassland
9831,Forest,Built-up,Built-up,NULL,Non_Wetland,Grassland,Shrubland,Forest
9832,Forest,Built-up,Built-up,NULL,Non_Wetland,Grassland,Grassland,Grassland
9833,Forest,Built-up,Built-up,NULL,Non_Wetland,Grassland,Grassland,Built-up
9834,Forest,Built-up,Built-up,NULL,Non_Wetland,Grassland,Grassland,Forest
9835,Forest,Built-up,Built-up,NULL,Non_Wetland,Grassland,Bareland,Grassland
9836,Forest,Built-up,Built-up,NULL,Non_Wetland,Grassland,Bareland,Built-up
9837,Forest,Built-up,Built-up,NULL,Non_Wetland,Grassland,Bareland,Forest
9838,Forest,Built-up,Built-up,NULL,Non_Wetland,Grassland,Built-up,Grassland
9839,Forest,Built-up,Built-up,NULL,Non_Wetland,Grassland,Built-up,Built-up
9840,Forest,Built-up,Built-up,NULL,Non_Wetland,Grassland,Built-up,Forest
9841,Forest,Built-up,Built-up,NULL,Non_Wetland,Grassland,Forest,Forest
9842,Forest,Built-up,Built-up,NULL,Non_Wetland,Bareland,Shrubland,Grassland
9843,Forest,Built-up,Built-up,NULL,Non_Wetland,Bareland,Shrubland,Built-up
9844,Forest,Built-up,Built-up,NULL,Non_Wetland,Bareland,Shrubland,Forest
9845,Forest,Built-up,Built-up,NULL,Non_Wetland,Bareland,Grassland,Grassland
9846,Forest,Built-up,Built-up,NULL,Non_Wetland,Bareland,Grassland,Built-up
9847,Forest,Built-up,Built-up,NULL,Non_Wetland,Bareland,Grassland,Forest
9848,Forest,Built-up,Built-up,NULL,Non_Wetland,Bareland,Bareland,Grassland
9849,Forest,Built-up,Built-up,NULL,Non_Wetland,Bareland,Bareland,Forest
9850,Forest,Built-up,Built-up,NULL,Non_Wetland,Bareland,Built-up,Grassland
9851,Forest,Built-up,Built-up,NULL,Non_Wetland,Bareland,Built-up,Forest
9852,Forest,Built-up,Built-up,NULL,Non_Wetland,Built-up,Shrubland,Grassland
9853,Forest,Built-up,Built-up,NULL,Non_Wetland,Built-up,Shrubland,Built-up
9854,Forest,Built-up,Built-up,NULL,Non_Wetland,Built-up,Grassland,Grassland
9855,Forest,Built-up,Built-up,NULL,Non_Wetland,Built-up,Grassland,Built-up
9856,Forest,Built-up,Built-up,NULL,Non_Wetland,Built-up,Grassland,Forest
9857,Forest,Built-up,Built-up,NULL,Non_Wetland,Built-up,Bareland,Grassland
9858,Forest,Built-up,Built-up,NULL,Non_Wetland,Built-up,Bareland,Cropland
9859,Forest,Built-up,Built-up,NULL,Non_Wetland,Built-up,Bareland,Forest
9860,Forest,Built-up,Built-up,NULL,Non_Wetland,Built-up,Built-up,Grassland
9861,Forest,Built-up,Built-up,NULL,Non_Wetland,Built-up,Built-up,Built-up
9862,Forest,Built-up,Built-up,NULL,Non_Wetland,Built-up,Built-up,Forest
9863,Forest,Built-up,Built-up,NULL,Non_Wetland,Built-up,Forest,Built-up
9864,Forest,Built-up,Built-up,NULL,Non_Wetland,Forest,Shrubland,Forest
9865,Forest,Built-up,Built-up,NULL,Non_Wetland,Forest,Grassland,Forest
9866,Forest,Built-up,Built-up,NULL,Non_Wetland,Forest,Bareland,Forest
9867,Forest,Built-up,Built-up,NULL,Non_Wetland,Forest,Built-up,Forest
9868,Forest,Built-up,Built-up,NULL,Non_Wetland,Forest,Forest,Forest
9869,Forest,Built-up,Water,NULL,Water,Grassland,Grassland,Grassland
9870,Forest,Built-up,Water,NULL,Water,Grassland,Grassland,Forest
9871,Forest,Built-up,Water,NULL,Water,Bareland,Grassland,Grassland
9872,Forest,Built-up,Water,NULL,Water,Built-up,Grassland,Forest
9873,Forest,Built-up,Water,NULL,Water,Water,Shrubland,Forest
9874,Forest,Built-up,Water,NULL,Water,Water,Grassland,Forest
9875,Forest,Built-up,Water,NULL,Water,Water,Built-up,Forest
9876,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,Grassland,Forest
9877,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,Forest,Forest
9878,Forest,Built-up,Forest,NULL,Non_Wetland,Shrubland,Grassland,Grassland
9879,Forest,Built-up,Forest,NULL,Non_Wetland,Shrubland,Grassland,Forest
9880,Forest,Built-up,Forest,NULL,Non_Wetland,Shrubland,Bareland,Forest
9881,Forest,Built-up,Forest,NULL,Non_Wetland,Shrubland,Built-up,Grassland
9882,Forest,Built-up,Forest,NULL,Non_Wetland,Shrubland,Built-up,Forest
9883,Forest,Built-up,Forest,NULL,Non_Wetland,Grassland,Shrubland,Grassland
9884,Forest,Built-up,Forest,NULL,Non_Wetland,Grassland,Shrubland,Forest
9885,Forest,Built-up,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
9886,Forest,Built-up,Forest,NULL,Non_Wetland,Grassland,Grassland,Built-up
9887,Forest,Built-up,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
9888,Forest,Built-up,Forest,NULL,Non_Wetland,Grassland,Bareland,Grassland
9889,Forest,Built-up,Forest,NULL,Non_Wetland,Grassland,Bareland,Forest
9890,Forest,Built-up,Forest,NULL,Non_Wetland,Grassland,Built-up,Grassland
9891,Forest,Built-up,Forest,NULL,Non_Wetland,Grassland,Built-up,Built-up
9892,Forest,Built-up,Forest,NULL,Non_Wetland,Grassland,Built-up,Forest
9893,Forest,Built-up,Forest,NULL,Non_Wetland,Grassland,Forest,Forest
9894,Forest,Built-up,Forest,NULL,Non_Wetland,Wetland,Grassland,Grassland
9895,Forest,Built-up,Forest,NULL,Non_Wetland,Bareland,Grassland,Grassland
9896,Forest,Built-up,Forest,NULL,Non_Wetland,Bareland,Grassland,Built-up
9897,Forest,Built-up,Forest,NULL,Non_Wetland,Bareland,Grassland,Forest
9898,Forest,Built-up,Forest,NULL,Non_Wetland,Bareland,Bareland,Grassland
9899,Forest,Built-up,Forest,NULL,Non_Wetland,Bareland,Bareland,Forest
9900,Forest,Built-up,Forest,NULL,Non_Wetland,Bareland,Built-up,Grassland
9901,Forest,Built-up,Forest,NULL,Non_Wetland,Bareland,Built-up,Forest
9902,Forest,Built-up,Forest,NULL,Non_Wetland,Bareland,Forest,Forest
9903,Forest,Built-up,Forest,NULL,Non_Wetland,Built-up,Shrubland,Grassland
9904,Forest,Built-up,Forest,NULL,Non_Wetland,Built-up,Grassland,Grassland
9905,Forest,Built-up,Forest,NULL,Non_Wetland,Built-up,Grassland,Built-up
9906,Forest,Built-up,Forest,NULL,Non_Wetland,Built-up,Grassland,Forest
9907,Forest,Built-up,Forest,NULL,Non_Wetland,Built-up,Bareland,Grassland
9908,Forest,Built-up,Forest,NULL,Non_Wetland,Built-up,Bareland,Forest
9909,Forest,Built-up,Forest,NULL,Non_Wetland,Built-up,Built-up,Forest
9910,Forest,Built-up,Forest,NULL,Non_Wetland,Built-up,Forest,Forest
9911,Forest,Built-up,Forest,NULL,Non_Wetland,Water,Grassland,Forest
9912,Forest,Built-up,Forest,NULL,Non_Wetland,Water,Wetland,Forest
9913,Forest,Built-up,Forest,NULL,Non_Wetland,Water,Built-up,Forest
9914,Forest,Built-up,Forest,NULL,Non_Wetland,Water,Forest,Forest
9915,Forest,Built-up,Forest,NULL,Non_Wetland,Forest,Grassland,Grassland
9916,Forest,Built-up,Forest,NULL,Non_Wetland,Forest,Grassland,Forest
9917,Forest,Built-up,Forest,NULL,Non_Wetland,Forest,Built-up,Forest
9918,Forest,Built-up,Forest,NULL,Non_Wetland,Forest,Forest,Forest
9919,Forest,Built-up,Forest,Non_Water,Non_Wetland,Grassland,Grassland,Forest
9920,Forest,Water,NULL,NULL,Non_Wetland,NULL,Grassland,Wetland
9921,Forest,Water,NULL,NULL,Non_Wetland,NULL,Grassland,Forest
9922,Forest,Water,NULL,NULL,Non_Wetland,NULL,Wetland,Forest
9923,Forest,Water,NULL,NULL,Non_Wetland,NULL,Water,Forest
9924,Forest,Water,NULL,NULL,Non_Wetland,NULL,Forest,Forest
9925,Forest,Water,NULL,NULL,Non_Wetland,Shrubland,Grassland,Grassland
9926,Forest,Water,NULL,NULL,Non_Wetland,Shrubland,Grassland,Forest
9927,Forest,Water,NULL,NULL,Non_Wetland,Shrubland,Forest,Grassland
9928,Forest,Water,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
9929,Forest,Water,NULL,NULL,Non_Wetland,Grassland,Grassland,Forest
9930,Forest,Water,NULL,NULL,Non_Wetland,Grassland,Wetland,Water
9931,Forest,Water,NULL,NULL,Non_Wetland,Grassland,Wetland,Forest
9932,Forest,Water,NULL,NULL,Non_Wetland,Grassland,Water,Grassland
9933,Forest,Water,NULL,NULL,Non_Wetland,Grassland,Water,Bareland
9934,Forest,Water,NULL,NULL,Non_Wetland,Grassland,Water,Forest
9935,Forest,Water,NULL,NULL,Non_Wetland,Grassland,Forest,Forest
9936,Forest,Water,NULL,NULL,Non_Wetland,Bareland,Grassland,Grassland
9937,Forest,Water,NULL,NULL,Non_Wetland,Bareland,Grassland,Forest
9938,Forest,Water,NULL,NULL,Non_Wetland,Bareland,Wetland,Forest
9939,Forest,Water,NULL,NULL,Non_Wetland,Bareland,Forest,Forest
9940,Forest,Water,NULL,NULL,Non_Wetland,Water,NULL,Forest
9941,Forest,Water,NULL,NULL,Non_Wetland,Water,Grassland,Grassland
9942,Forest,Water,NULL,NULL,Non_Wetland,Water,Grassland,Wetland
9943,Forest,Water,NULL,NULL,Non_Wetland,Water,Grassland,Forest
9944,Forest,Water,NULL,NULL,Non_Wetland,Water,Wetland,Water
9945,Forest,Water,NULL,NULL,Non_Wetland,Water,Wetland,Forest
9946,Forest,Water,NULL,NULL,Non_Wetland,Water,Water,Bareland
9947,Forest,Water,NULL,NULL,Non_Wetland,Water,Water,Water
9948,Forest,Water,NULL,NULL,Non_Wetland,Water,Water,Forest
9949,Forest,Water,NULL,NULL,Non_Wetland,Water,Forest,Grassland
9950,Forest,Water,NULL,NULL,Non_Wetland,Water,Forest,Bareland
9951,Forest,Water,NULL,NULL,Non_Wetland,Water,Forest,Water
9952,Forest,Water,NULL,NULL,Non_Wetland,Water,Forest,Forest
9953,Forest,Water,NULL,NULL,Non_Wetland,Forest,Shrubland,Forest
9954,Forest,Water,NULL,NULL,Non_Wetland,Forest,Grassland,Grassland
9955,Forest,Water,NULL,NULL,Non_Wetland,Forest,Grassland,Forest
9956,Forest,Water,NULL,NULL,Non_Wetland,Forest,Wetland,Forest
9957,Forest,Water,NULL,NULL,Non_Wetland,Forest,Water,Forest
9958,Forest,Water,NULL,NULL,Non_Wetland,Forest,Forest,Forest
9959,Forest,Water,NULL,Non_Water,Non_Wetland,NULL,Grassland,Grassland
9960,Forest,Water,NULL,Non_Water,Non_Wetland,NULL,Grassland,Forest
9961,Forest,Water,NULL,Non_Water,Non_Wetland,NULL,Water,Forest
9962,Forest,Water,NULL,Non_Water,Non_Wetland,Grassland,Grassland,Forest
9963,Forest,Water,NULL,Non_Water,Non_Wetland,Bareland,Grassland,Forest
9964,Forest,Water,NULL,Non_Water,Non_Wetland,Water,Grassland,Forest
9965,Forest,Water,NULL,Non_Water,Non_Wetland,Water,Wetland,Forest
9966,Forest,Water,NULL,Non_Water,Non_Wetland,Water,Water,Water
9967,Forest,Water,NULL,Non_Water,Non_Wetland,Water,Water,Forest
9968,Forest,Water,NULL,Non_Water,Non_Wetland,Water,Forest,Forest
9969,Forest,Water,NULL,Non_Water,Non_Wetland,Forest,Forest,Forest
9970,Forest,Water,NULL,Water,Non_Wetland,NULL,Water,Water
9971,Forest,Water,NULL,Water,Non_Wetland,Bareland,Water,Water
9972,Forest,Water,NULL,Water,Non_Wetland,Bareland,Water,Forest
9973,Forest,Water,NULL,Water,Non_Wetland,Water,Grassland,Water
9974,Forest,Water,NULL,Water,Non_Wetland,Water,Water,Water
9975,Forest,Water,NULL,Water,Non_Wetland,Water,Water,Forest
9976,Forest,Water,NULL,Water,Non_Wetland,Water,Forest,Water
9977,Forest,Water,NULL,Water,Non_Wetland,Water,Forest,Forest
9978,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,Grassland,Forest
9979,Forest,Water,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
9980,Forest,Water,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
9981,Forest,Water,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Forest
9982,Forest,Water,Shrubland,NULL,Non_Wetland,Shrubland,Forest,Forest
9983,Forest,Water,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
9984,Forest,Water,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Forest
9985,Forest,Water,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Grassland
9986,Forest,Water,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Forest
9987,Forest,Water,Shrubland,NULL,Non_Wetland,Grassland,Water,Forest
9988,Forest,Water,Shrubland,NULL,Non_Wetland,Grassland,Forest,Grassland
9989,Forest,Water,Shrubland,NULL,Non_Wetland,Grassland,Forest,Forest
9990,Forest,Water,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Grassland
9991,Forest,Water,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Forest
9992,Forest,Water,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Bareland
9993,Forest,Water,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Built-up
9994,Forest,Water,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Forest
9995,Forest,Water,Shrubland,NULL,Non_Wetland,Bareland,Water,Grassland
9996,Forest,Water,Shrubland,NULL,Non_Wetland,Bareland,Water,Bareland
9997,Forest,Water,Shrubland,NULL,Non_Wetland,Bareland,Water,Forest
9998,Forest,Water,Shrubland,NULL,Non_Wetland,Bareland,Forest,Built-up
9999,Forest,Water,Shrubland,NULL,Non_Wetland,Bareland,Forest,Forest
10000,Forest,Water,Shrubland,NULL,Non_Wetland,Water,Shrubland,Forest
10001,Forest,Water,Shrubland,NULL,Non_Wetland,Water,Grassland,Grassland
10002,Forest,Water,Shrubland,NULL,Non_Wetland,Water,Grassland,Wetland
10003,Forest,Water,Shrubland,NULL,Non_Wetland,Water,Grassland,Bareland
10004,Forest,Water,Shrubland,NULL,Non_Wetland,Water,Grassland,Water
10005,Forest,Water,Shrubland,NULL,Non_Wetland,Water,Grassland,Forest
10006,Forest,Water,Shrubland,NULL,Non_Wetland,Water,Wetland,Water
10007,Forest,Water,Shrubland,NULL,Non_Wetland,Water,Wetland,Forest
10008,Forest,Water,Shrubland,NULL,Non_Wetland,Water,Water,Water
10009,Forest,Water,Shrubland,NULL,Non_Wetland,Water,Water,Forest
10010,Forest,Water,Shrubland,NULL,Non_Wetland,Water,Forest,Wetland
10011,Forest,Water,Shrubland,NULL,Non_Wetland,Water,Forest,Bareland
10012,Forest,Water,Shrubland,NULL,Non_Wetland,Water,Forest,Forest
10013,Forest,Water,Shrubland,NULL,Non_Wetland,Forest,Grassland,Forest
10014,Forest,Water,Shrubland,NULL,Non_Wetland,Forest,Wetland,Forest
10015,Forest,Water,Shrubland,NULL,Non_Wetland,Forest,Forest,Forest
10016,Forest,Water,Shrubland,Non_Water,Non_Wetland,Shrubland,Water,Grassland
10017,Forest,Water,Shrubland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
10018,Forest,Water,Shrubland,Non_Water,Non_Wetland,Grassland,Wetland,Forest
10019,Forest,Water,Shrubland,Non_Water,Non_Wetland,Grassland,Water,Forest
10020,Forest,Water,Shrubland,Non_Water,Non_Wetland,Bareland,Grassland,Grassland
10021,Forest,Water,Shrubland,Non_Water,Non_Wetland,Bareland,Wetland,Forest
10022,Forest,Water,Shrubland,Non_Water,Non_Wetland,Bareland,Water,Forest
10023,Forest,Water,Shrubland,Non_Water,Non_Wetland,Water,Grassland,Forest
10024,Forest,Water,Shrubland,Non_Water,Non_Wetland,Forest,Water,Forest
10025,Forest,Water,Shrubland,Water,Non_Wetland,Shrubland,Grassland,Forest
10026,Forest,Water,Shrubland,Water,Non_Wetland,Bareland,Wetland,Bareland
10027,Forest,Water,Shrubland,Water,Non_Wetland,Bareland,Forest,Water
10028,Forest,Water,Shrubland,Water,Non_Wetland,Bareland,Forest,Forest
10029,Forest,Water,Shrubland,Water,Non_Wetland,Water,Grassland,Bareland
10030,Forest,Water,Shrubland,Water,Non_Wetland,Water,Forest,Forest
10031,Forest,Water,Grassland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
10032,Forest,Water,Grassland,NULL,Non_Wetland,Shrubland,Grassland,Forest
10033,Forest,Water,Grassland,NULL,Non_Wetland,Shrubland,Water,Grassland
10034,Forest,Water,Grassland,NULL,Non_Wetland,Shrubland,Water,Forest
10035,Forest,Water,Grassland,NULL,Non_Wetland,Shrubland,Forest,Forest
10036,Forest,Water,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
10037,Forest,Water,Grassland,NULL,Non_Wetland,Grassland,Grassland,Forest
10038,Forest,Water,Grassland,NULL,Non_Wetland,Grassland,Wetland,Forest
10039,Forest,Water,Grassland,NULL,Non_Wetland,Grassland,Water,Grassland
10040,Forest,Water,Grassland,NULL,Non_Wetland,Grassland,Water,Forest
10041,Forest,Water,Grassland,NULL,Non_Wetland,Grassland,Forest,Grassland
10042,Forest,Water,Grassland,NULL,Non_Wetland,Grassland,Forest,Forest
10043,Forest,Water,Grassland,NULL,Non_Wetland,Wetland,Grassland,Forest
10044,Forest,Water,Grassland,NULL,Non_Wetland,Wetland,Forest,Forest
10045,Forest,Water,Grassland,NULL,Non_Wetland,Bareland,Grassland,Grassland
10046,Forest,Water,Grassland,NULL,Non_Wetland,Bareland,Grassland,Bareland
10047,Forest,Water,Grassland,NULL,Non_Wetland,Bareland,Grassland,Forest
10048,Forest,Water,Grassland,NULL,Non_Wetland,Bareland,Wetland,Grassland
10049,Forest,Water,Grassland,NULL,Non_Wetland,Bareland,Water,Grassland
10050,Forest,Water,Grassland,NULL,Non_Wetland,Bareland,Water,Bareland
10051,Forest,Water,Grassland,NULL,Non_Wetland,Bareland,Water,Forest
10052,Forest,Water,Grassland,NULL,Non_Wetland,Bareland,Forest,Forest
10053,Forest,Water,Grassland,NULL,Non_Wetland,Water,Grassland,Grassland
10054,Forest,Water,Grassland,NULL,Non_Wetland,Water,Grassland,Bareland
10055,Forest,Water,Grassland,NULL,Non_Wetland,Water,Grassland,Water
10056,Forest,Water,Grassland,NULL,Non_Wetland,Water,Grassland,Forest
10057,Forest,Water,Grassland,NULL,Non_Wetland,Water,Wetland,Forest
10058,Forest,Water,Grassland,NULL,Non_Wetland,Water,Water,Grassland
10059,Forest,Water,Grassland,NULL,Non_Wetland,Water,Water,Water
10060,Forest,Water,Grassland,NULL,Non_Wetland,Water,Water,Forest
10061,Forest,Water,Grassland,NULL,Non_Wetland,Water,Forest,Grassland
10062,Forest,Water,Grassland,NULL,Non_Wetland,Water,Forest,Bareland
10063,Forest,Water,Grassland,NULL,Non_Wetland,Water,Forest,Water
10064,Forest,Water,Grassland,NULL,Non_Wetland,Water,Forest,Forest
10065,Forest,Water,Grassland,NULL,Non_Wetland,Forest,Grassland,Forest
10066,Forest,Water,Grassland,NULL,Non_Wetland,Forest,Forest,Forest
10067,Forest,Water,Grassland,Non_Water,Non_Wetland,NULL,Grassland,Forest
10068,Forest,Water,Grassland,Non_Water,Non_Wetland,Grassland,Shrubland,Forest
10069,Forest,Water,Grassland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
10070,Forest,Water,Grassland,Non_Water,Non_Wetland,Grassland,Grassland,Forest
10071,Forest,Water,Grassland,Non_Water,Non_Wetland,Grassland,Water,Grassland
10072,Forest,Water,Grassland,Non_Water,Non_Wetland,Water,Grassland,Grassland
10073,Forest,Water,Grassland,Non_Water,Non_Wetland,Water,Grassland,Water
10074,Forest,Water,Grassland,Non_Water,Non_Wetland,Water,Grassland,Forest
10075,Forest,Water,Grassland,Non_Water,Non_Wetland,Water,Water,Grassland
10076,Forest,Water,Grassland,Non_Water,Non_Wetland,Water,Water,Forest
10077,Forest,Water,Grassland,Non_Water,Non_Wetland,Water,Forest,Grassland
10078,Forest,Water,Grassland,Non_Water,Non_Wetland,Water,Forest,Forest
10079,Forest,Water,Grassland,Non_Water,Non_Wetland,Forest,Grassland,Forest
10080,Forest,Water,Grassland,Water,Non_Wetland,Shrubland,Grassland,Grassland
10081,Forest,Water,Grassland,Water,Non_Wetland,Grassland,Water,Grassland
10082,Forest,Water,Grassland,Water,Non_Wetland,Water,Grassland,Forest
10083,Forest,Water,Grassland,Water,Non_Wetland,Water,Water,Water
10084,Forest,Water,Grassland,Water,Non_Wetland,Water,Water,Forest
10085,Forest,Water,Cropland,NULL,Non_Wetland,NULL,Grassland,Forest
10086,Forest,Water,Cropland,NULL,Non_Wetland,NULL,Wetland,Forest
10087,Forest,Water,Cropland,NULL,Non_Wetland,NULL,Forest,Forest
10088,Forest,Water,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
10089,Forest,Water,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Water
10090,Forest,Water,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Forest
10091,Forest,Water,Cropland,NULL,Non_Wetland,Grassland,NULL,Forest
10092,Forest,Water,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
10093,Forest,Water,Cropland,NULL,Non_Wetland,Grassland,Grassland,Forest
10094,Forest,Water,Cropland,NULL,Non_Wetland,Grassland,Wetland,Grassland
10095,Forest,Water,Cropland,NULL,Non_Wetland,Grassland,Bareland,Bareland
10096,Forest,Water,Cropland,NULL,Non_Wetland,Grassland,Water,Grassland
10097,Forest,Water,Cropland,NULL,Non_Wetland,Grassland,Water,Bareland
10098,Forest,Water,Cropland,NULL,Non_Wetland,Grassland,Water,Forest
10099,Forest,Water,Cropland,NULL,Non_Wetland,Grassland,Forest,Grassland
