Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_20LQL_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_20LQL_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_20LQL_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_20LQL_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_20LQL_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_20LQL_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_20LQL_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_20LQL_M_R
14925,Forest,Water,NULL,NULL,Non_Wetland,Grassland,Wetland,Forest
14926,Forest,Water,NULL,NULL,Non_Wetland,Grassland,Water,Forest
14927,Forest,Water,NULL,NULL,Non_Wetland,Grassland,Forest,Forest
14928,Forest,Water,NULL,NULL,Non_Wetland,Wetland,NULL,Wetland
14929,Forest,Water,NULL,NULL,Non_Wetland,Wetland,Shrubland,Water
14930,Forest,Water,NULL,NULL,Non_Wetland,Wetland,Shrubland,Forest
14931,Forest,Water,NULL,NULL,Non_Wetland,Wetland,Grassland,Grassland
14932,Forest,Water,NULL,NULL,Non_Wetland,Wetland,Grassland,Wetland
14933,Forest,Water,NULL,NULL,Non_Wetland,Wetland,Grassland,Forest
14934,Forest,Water,NULL,NULL,Non_Wetland,Wetland,Water,Forest
14935,Forest,Water,NULL,NULL,Non_Wetland,Wetland,Forest,Grassland
14936,Forest,Water,NULL,NULL,Non_Wetland,Wetland,Forest,Water
14937,Forest,Water,NULL,NULL,Non_Wetland,Wetland,Forest,Forest
14938,Forest,Water,NULL,NULL,Non_Wetland,Bareland,Shrubland,Grassland
14939,Forest,Water,NULL,NULL,Non_Wetland,Bareland,Grassland,Grassland
14940,Forest,Water,NULL,NULL,Non_Wetland,Bareland,Grassland,Forest
14941,Forest,Water,NULL,NULL,Non_Wetland,Bareland,Water,Bareland
14942,Forest,Water,NULL,NULL,Non_Wetland,Bareland,Water,Forest
14943,Forest,Water,NULL,NULL,Non_Wetland,Bareland,Forest,Bareland
14944,Forest,Water,NULL,NULL,Non_Wetland,Bareland,Forest,Water
14945,Forest,Water,NULL,NULL,Non_Wetland,Bareland,Forest,Forest
14946,Forest,Water,NULL,NULL,Non_Wetland,Water,NULL,Forest
14947,Forest,Water,NULL,NULL,Non_Wetland,Water,Grassland,Grassland
14948,Forest,Water,NULL,NULL,Non_Wetland,Water,Grassland,Wetland
14949,Forest,Water,NULL,NULL,Non_Wetland,Water,Grassland,Forest
14950,Forest,Water,NULL,NULL,Non_Wetland,Water,Wetland,Water
14951,Forest,Water,NULL,NULL,Non_Wetland,Water,Wetland,Forest
14952,Forest,Water,NULL,NULL,Non_Wetland,Water,Water,Wetland
14953,Forest,Water,NULL,NULL,Non_Wetland,Water,Water,Water
14954,Forest,Water,NULL,NULL,Non_Wetland,Water,Water,Forest
14955,Forest,Water,NULL,NULL,Non_Wetland,Water,Forest,Grassland
14956,Forest,Water,NULL,NULL,Non_Wetland,Water,Forest,Wetland
14957,Forest,Water,NULL,NULL,Non_Wetland,Water,Forest,Water
14958,Forest,Water,NULL,NULL,Non_Wetland,Water,Forest,Forest
14959,Forest,Water,NULL,NULL,Non_Wetland,Forest,NULL,Water
14960,Forest,Water,NULL,NULL,Non_Wetland,Forest,NULL,Forest
14961,Forest,Water,NULL,NULL,Non_Wetland,Forest,Grassland,Forest
14962,Forest,Water,NULL,NULL,Non_Wetland,Forest,Wetland,Forest
14963,Forest,Water,NULL,NULL,Non_Wetland,Forest,Water,Forest
14964,Forest,Water,NULL,NULL,Non_Wetland,Forest,Forest,Forest
14965,Forest,Water,NULL,Non_Water,Non_Wetland,NULL,NULL,Forest
14966,Forest,Water,NULL,Non_Water,Non_Wetland,Shrubland,Water,Forest
14967,Forest,Water,NULL,Non_Water,Non_Wetland,Grassland,Water,Forest
14968,Forest,Water,NULL,Non_Water,Non_Wetland,Wetland,Grassland,Wetland
14969,Forest,Water,NULL,Non_Water,Non_Wetland,Wetland,Grassland,Forest
14970,Forest,Water,NULL,Non_Water,Non_Wetland,Wetland,Forest,Forest
14971,Forest,Water,NULL,Non_Water,Non_Wetland,Water,NULL,Forest
14972,Forest,Water,NULL,Non_Water,Non_Wetland,Water,Grassland,Forest
14973,Forest,Water,NULL,Non_Water,Non_Wetland,Water,Wetland,Water
14974,Forest,Water,NULL,Non_Water,Non_Wetland,Water,Wetland,Forest
14975,Forest,Water,NULL,Non_Water,Non_Wetland,Water,Water,Water
14976,Forest,Water,NULL,Non_Water,Non_Wetland,Water,Water,Forest
14977,Forest,Water,NULL,Non_Water,Non_Wetland,Water,Forest,Forest
14978,Forest,Water,NULL,Non_Water,Non_Wetland,Forest,NULL,Forest
14979,Forest,Water,NULL,Non_Water,Non_Wetland,Forest,Wetland,Forest
14980,Forest,Water,NULL,Non_Water,Non_Wetland,Forest,Water,Forest
14981,Forest,Water,NULL,Water,Non_Wetland,NULL,NULL,Water
14982,Forest,Water,NULL,Water,Non_Wetland,Grassland,Water,Forest
14983,Forest,Water,NULL,Water,Non_Wetland,Water,Wetland,Water
14984,Forest,Water,NULL,Water,Non_Wetland,Water,Water,Forest
14985,Forest,Water,NULL,Water,Non_Wetland,Water,Forest,Water
14986,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,Grassland,Forest
14987,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,Wetland,Water
14988,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,Wetland,Forest
14989,Forest,Water,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Forest
14990,Forest,Water,Shrubland,NULL,Non_Wetland,Shrubland,Forest,Grassland
14991,Forest,Water,Shrubland,NULL,Non_Wetland,Grassland,NULL,Forest
14992,Forest,Water,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
14993,Forest,Water,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Forest
14994,Forest,Water,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
14995,Forest,Water,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Wetland
14996,Forest,Water,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Forest
14997,Forest,Water,Shrubland,NULL,Non_Wetland,Grassland,Water,Grassland
14998,Forest,Water,Shrubland,NULL,Non_Wetland,Grassland,Water,Forest
14999,Forest,Water,Shrubland,NULL,Non_Wetland,Grassland,Forest,Grassland
15000,Forest,Water,Shrubland,NULL,Non_Wetland,Grassland,Forest,Forest
15001,Forest,Water,Shrubland,NULL,Non_Wetland,Wetland,NULL,Forest
15002,Forest,Water,Shrubland,NULL,Non_Wetland,Wetland,Shrubland,NULL
15003,Forest,Water,Shrubland,NULL,Non_Wetland,Wetland,Shrubland,Grassland
15004,Forest,Water,Shrubland,NULL,Non_Wetland,Wetland,Shrubland,Wetland
15005,Forest,Water,Shrubland,NULL,Non_Wetland,Wetland,Shrubland,Bareland
15006,Forest,Water,Shrubland,NULL,Non_Wetland,Wetland,Shrubland,Water
15007,Forest,Water,Shrubland,NULL,Non_Wetland,Wetland,Shrubland,Forest
15008,Forest,Water,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Grassland
15009,Forest,Water,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Wetland
15010,Forest,Water,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Bareland
15011,Forest,Water,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Forest
15012,Forest,Water,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Grassland
15013,Forest,Water,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Forest
15014,Forest,Water,Shrubland,NULL,Non_Wetland,Wetland,Water,Forest
15015,Forest,Water,Shrubland,NULL,Non_Wetland,Wetland,Forest,Grassland
15016,Forest,Water,Shrubland,NULL,Non_Wetland,Wetland,Forest,Wetland
15017,Forest,Water,Shrubland,NULL,Non_Wetland,Wetland,Forest,Forest
15018,Forest,Water,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Forest
15019,Forest,Water,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Grassland
15020,Forest,Water,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Forest
15021,Forest,Water,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Forest
15022,Forest,Water,Shrubland,NULL,Non_Wetland,Bareland,Water,Grassland
15023,Forest,Water,Shrubland,NULL,Non_Wetland,Bareland,Water,Bareland
15024,Forest,Water,Shrubland,NULL,Non_Wetland,Bareland,Water,Water
15025,Forest,Water,Shrubland,NULL,Non_Wetland,Bareland,Water,Forest
15026,Forest,Water,Shrubland,NULL,Non_Wetland,Bareland,Forest,Grassland
15027,Forest,Water,Shrubland,NULL,Non_Wetland,Bareland,Forest,Forest
15028,Forest,Water,Shrubland,NULL,Non_Wetland,Water,NULL,Grassland
15029,Forest,Water,Shrubland,NULL,Non_Wetland,Water,NULL,Wetland
15030,Forest,Water,Shrubland,NULL,Non_Wetland,Water,NULL,Water
15031,Forest,Water,Shrubland,NULL,Non_Wetland,Water,NULL,Forest
15032,Forest,Water,Shrubland,NULL,Non_Wetland,Water,Shrubland,Wetland
15033,Forest,Water,Shrubland,NULL,Non_Wetland,Water,Shrubland,Water
15034,Forest,Water,Shrubland,NULL,Non_Wetland,Water,Shrubland,Forest
15035,Forest,Water,Shrubland,NULL,Non_Wetland,Water,Grassland,Grassland
15036,Forest,Water,Shrubland,NULL,Non_Wetland,Water,Grassland,Wetland
15037,Forest,Water,Shrubland,NULL,Non_Wetland,Water,Grassland,Water
15038,Forest,Water,Shrubland,NULL,Non_Wetland,Water,Grassland,Forest
15039,Forest,Water,Shrubland,NULL,Non_Wetland,Water,Wetland,Grassland
15040,Forest,Water,Shrubland,NULL,Non_Wetland,Water,Wetland,Forest
15041,Forest,Water,Shrubland,NULL,Non_Wetland,Water,Water,Wetland
15042,Forest,Water,Shrubland,NULL,Non_Wetland,Water,Water,Water
15043,Forest,Water,Shrubland,NULL,Non_Wetland,Water,Forest,Grassland
15044,Forest,Water,Shrubland,NULL,Non_Wetland,Water,Forest,Wetland
15045,Forest,Water,Shrubland,NULL,Non_Wetland,Water,Forest,Water
15046,Forest,Water,Shrubland,NULL,Non_Wetland,Water,Forest,Forest
15047,Forest,Water,Shrubland,NULL,Non_Wetland,Forest,NULL,Forest
15048,Forest,Water,Shrubland,NULL,Non_Wetland,Forest,Shrubland,Forest
15049,Forest,Water,Shrubland,NULL,Non_Wetland,Forest,Grassland,Grassland
15050,Forest,Water,Shrubland,NULL,Non_Wetland,Forest,Grassland,Forest
15051,Forest,Water,Shrubland,Non_Water,Non_Wetland,Shrubland,Grassland,Water
15052,Forest,Water,Shrubland,Non_Water,Non_Wetland,Grassland,Wetland,Water
15053,Forest,Water,Shrubland,Non_Water,Non_Wetland,Grassland,Water,Grassland
15054,Forest,Water,Shrubland,Non_Water,Non_Wetland,Wetland,Water,Grassland
15055,Forest,Water,Shrubland,Non_Water,Non_Wetland,Bareland,Grassland,Forest
15056,Forest,Water,Shrubland,Non_Water,Non_Wetland,Bareland,Wetland,Water
15057,Forest,Water,Shrubland,Non_Water,Non_Wetland,Water,Grassland,Wetland
15058,Forest,Water,Shrubland,Non_Water,Non_Wetland,Water,Grassland,Forest
15059,Forest,Water,Shrubland,Non_Water,Non_Wetland,Water,Wetland,Forest
15060,Forest,Water,Shrubland,Non_Water,Non_Wetland,Water,Water,Water
15061,Forest,Water,Shrubland,Non_Water,Non_Wetland,Water,Forest,Wetland
15062,Forest,Water,Shrubland,Water,Non_Wetland,NULL,Water,Water
15063,Forest,Water,Shrubland,Water,Non_Wetland,Shrubland,Water,Forest
15064,Forest,Water,Shrubland,Water,Non_Wetland,Grassland,Grassland,Forest
15065,Forest,Water,Shrubland,Water,Non_Wetland,Grassland,Forest,Forest
15066,Forest,Water,Shrubland,Water,Non_Wetland,Wetland,Grassland,Grassland
15067,Forest,Water,Shrubland,Water,Non_Wetland,Bareland,Shrubland,Grassland
15068,Forest,Water,Shrubland,Water,Non_Wetland,Water,Grassland,Grassland
15069,Forest,Water,Shrubland,Water,Non_Wetland,Water,Water,Wetland
15070,Forest,Water,Shrubland,Water,Non_Wetland,Water,Water,Forest
15071,Forest,Water,Shrubland,Water,Non_Wetland,Water,Forest,Water
15072,Forest,Water,Grassland,NULL,Non_Wetland,NULL,Grassland,Forest
15073,Forest,Water,Grassland,NULL,Non_Wetland,NULL,Wetland,Forest
15074,Forest,Water,Grassland,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
15075,Forest,Water,Grassland,NULL,Non_Wetland,Shrubland,Grassland,Water
15076,Forest,Water,Grassland,NULL,Non_Wetland,Shrubland,Grassland,Forest
15077,Forest,Water,Grassland,NULL,Non_Wetland,Shrubland,Forest,Forest
15078,Forest,Water,Grassland,NULL,Non_Wetland,Grassland,NULL,Forest
15079,Forest,Water,Grassland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
15080,Forest,Water,Grassland,NULL,Non_Wetland,Grassland,Shrubland,Forest
15081,Forest,Water,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
15082,Forest,Water,Grassland,NULL,Non_Wetland,Grassland,Grassland,Wetland
15083,Forest,Water,Grassland,NULL,Non_Wetland,Grassland,Grassland,Built-up
15084,Forest,Water,Grassland,NULL,Non_Wetland,Grassland,Grassland,Water
15085,Forest,Water,Grassland,NULL,Non_Wetland,Grassland,Grassland,Forest
15086,Forest,Water,Grassland,NULL,Non_Wetland,Grassland,Wetland,Forest
15087,Forest,Water,Grassland,NULL,Non_Wetland,Grassland,Water,Grassland
15088,Forest,Water,Grassland,NULL,Non_Wetland,Grassland,Water,Water
15089,Forest,Water,Grassland,NULL,Non_Wetland,Grassland,Water,Forest
15090,Forest,Water,Grassland,NULL,Non_Wetland,Grassland,Forest,Forest
15091,Forest,Water,Grassland,NULL,Non_Wetland,Wetland,NULL,Forest
15092,Forest,Water,Grassland,NULL,Non_Wetland,Wetland,Shrubland,Grassland
15093,Forest,Water,Grassland,NULL,Non_Wetland,Wetland,Shrubland,Wetland
15094,Forest,Water,Grassland,NULL,Non_Wetland,Wetland,Shrubland,Forest
15095,Forest,Water,Grassland,NULL,Non_Wetland,Wetland,Grassland,Grassland
15096,Forest,Water,Grassland,NULL,Non_Wetland,Wetland,Grassland,Wetland
15097,Forest,Water,Grassland,NULL,Non_Wetland,Wetland,Grassland,Forest
15098,Forest,Water,Grassland,NULL,Non_Wetland,Wetland,Wetland,Forest
15099,Forest,Water,Grassland,NULL,Non_Wetland,Wetland,Bareland,Grassland
15100,Forest,Water,Grassland,NULL,Non_Wetland,Wetland,Water,Grassland
15101,Forest,Water,Grassland,NULL,Non_Wetland,Wetland,Water,Water
15102,Forest,Water,Grassland,NULL,Non_Wetland,Wetland,Water,Forest
15103,Forest,Water,Grassland,NULL,Non_Wetland,Wetland,Forest,Grassland
15104,Forest,Water,Grassland,NULL,Non_Wetland,Wetland,Forest,Wetland
15105,Forest,Water,Grassland,NULL,Non_Wetland,Wetland,Forest,Water
15106,Forest,Water,Grassland,NULL,Non_Wetland,Wetland,Forest,Forest
15107,Forest,Water,Grassland,NULL,Non_Wetland,Bareland,Shrubland,Grassland
15108,Forest,Water,Grassland,NULL,Non_Wetland,Bareland,Grassland,Grassland
15109,Forest,Water,Grassland,NULL,Non_Wetland,Bareland,Grassland,Wetland
15110,Forest,Water,Grassland,NULL,Non_Wetland,Bareland,Grassland,Forest
15111,Forest,Water,Grassland,NULL,Non_Wetland,Bareland,Wetland,Water
15112,Forest,Water,Grassland,NULL,Non_Wetland,Bareland,Wetland,Forest
15113,Forest,Water,Grassland,NULL,Non_Wetland,Bareland,Water,Forest
15114,Forest,Water,Grassland,NULL,Non_Wetland,Bareland,Forest,Bareland
15115,Forest,Water,Grassland,NULL,Non_Wetland,Bareland,Forest,Forest
15116,Forest,Water,Grassland,NULL,Non_Wetland,Water,Shrubland,Grassland
15117,Forest,Water,Grassland,NULL,Non_Wetland,Water,Shrubland,Forest
15118,Forest,Water,Grassland,NULL,Non_Wetland,Water,Grassland,Grassland
15119,Forest,Water,Grassland,NULL,Non_Wetland,Water,Grassland,Wetland
15120,Forest,Water,Grassland,NULL,Non_Wetland,Water,Grassland,Bareland
15121,Forest,Water,Grassland,NULL,Non_Wetland,Water,Grassland,Forest
15122,Forest,Water,Grassland,NULL,Non_Wetland,Water,Wetland,Forest
15123,Forest,Water,Grassland,NULL,Non_Wetland,Water,Water,Wetland
15124,Forest,Water,Grassland,NULL,Non_Wetland,Water,Water,Forest
15125,Forest,Water,Grassland,NULL,Non_Wetland,Water,Forest,Grassland
15126,Forest,Water,Grassland,NULL,Non_Wetland,Water,Forest,Wetland
15127,Forest,Water,Grassland,NULL,Non_Wetland,Water,Forest,Forest
15128,Forest,Water,Grassland,NULL,Non_Wetland,Forest,Shrubland,Forest
15129,Forest,Water,Grassland,NULL,Non_Wetland,Forest,Grassland,Forest
15130,Forest,Water,Grassland,NULL,Non_Wetland,Forest,Water,Forest
15131,Forest,Water,Grassland,NULL,Non_Wetland,Forest,Forest,Forest
15132,Forest,Water,Grassland,Non_Water,Non_Wetland,Grassland,Shrubland,Grassland
15133,Forest,Water,Grassland,Non_Water,Non_Wetland,Wetland,Grassland,Grassland
15134,Forest,Water,Grassland,Non_Water,Non_Wetland,Water,NULL,Forest
15135,Forest,Water,Grassland,Water,Non_Wetland,Shrubland,Grassland,Forest
15136,Forest,Water,Grassland,Water,Non_Wetland,Grassland,Grassland,Grassland
15137,Forest,Water,Grassland,Water,Non_Wetland,Wetland,Water,Forest
15138,Forest,Water,Grassland,Water,Non_Wetland,Bareland,Wetland,Forest
15139,Forest,Water,Grassland,Water,Non_Wetland,Water,Grassland,Forest
15140,Forest,Water,Grassland,Water,Non_Wetland,Water,Wetland,Water
15141,Forest,Water,Grassland,Water,Non_Wetland,Water,Water,Water
15142,Forest,Water,Grassland,Water,Non_Wetland,Forest,Grassland,Forest
15143,Forest,Water,Cropland,NULL,Non_Wetland,NULL,Wetland,Forest
15144,Forest,Water,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Forest
15145,Forest,Water,Cropland,NULL,Non_Wetland,Grassland,NULL,Forest
15146,Forest,Water,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Forest
15147,Forest,Water,Cropland,NULL,Non_Wetland,Grassland,Grassland,NULL
15148,Forest,Water,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
15149,Forest,Water,Cropland,NULL,Non_Wetland,Grassland,Grassland,Wetland
15150,Forest,Water,Cropland,NULL,Non_Wetland,Grassland,Grassland,Forest
15151,Forest,Water,Cropland,NULL,Non_Wetland,Grassland,Wetland,Grassland
15152,Forest,Water,Cropland,NULL,Non_Wetland,Grassland,Wetland,Forest
15153,Forest,Water,Cropland,NULL,Non_Wetland,Grassland,Water,Forest
15154,Forest,Water,Cropland,NULL,Non_Wetland,Grassland,Forest,Grassland
15155,Forest,Water,Cropland,NULL,Non_Wetland,Grassland,Forest,Forest
15156,Forest,Water,Cropland,NULL,Non_Wetland,Cropland,Grassland,Forest
15157,Forest,Water,Cropland,NULL,Non_Wetland,Wetland,NULL,Cropland
15158,Forest,Water,Cropland,NULL,Non_Wetland,Wetland,Grassland,Grassland
15159,Forest,Water,Cropland,NULL,Non_Wetland,Wetland,Grassland,Forest
15160,Forest,Water,Cropland,NULL,Non_Wetland,Wetland,Forest,Forest
15161,Forest,Water,Cropland,NULL,Non_Wetland,Bareland,Grassland,Grassland
15162,Forest,Water,Cropland,NULL,Non_Wetland,Bareland,Grassland,Forest
15163,Forest,Water,Cropland,NULL,Non_Wetland,Bareland,Water,Forest
15164,Forest,Water,Cropland,NULL,Non_Wetland,Bareland,Forest,Grassland
15165,Forest,Water,Cropland,NULL,Non_Wetland,Bareland,Forest,Bareland
15166,Forest,Water,Cropland,NULL,Non_Wetland,Bareland,Forest,Forest
15167,Forest,Water,Cropland,NULL,Non_Wetland,Water,Grassland,Grassland
15168,Forest,Water,Cropland,NULL,Non_Wetland,Water,Grassland,Water
15169,Forest,Water,Cropland,NULL,Non_Wetland,Water,Grassland,Forest
15170,Forest,Water,Cropland,NULL,Non_Wetland,Water,Wetland,Water
15171,Forest,Water,Cropland,NULL,Non_Wetland,Water,Wetland,Forest
15172,Forest,Water,Cropland,NULL,Non_Wetland,Water,Forest,Forest
15173,Forest,Water,Cropland,NULL,Non_Wetland,Forest,Grassland,Forest
15174,Forest,Water,Cropland,NULL,Non_Wetland,Forest,Wetland,Forest
15175,Forest,Water,Cropland,NULL,Non_Wetland,Forest,Forest,Forest
15176,Forest,Water,Cropland,Non_Water,Non_Wetland,NULL,Grassland,Forest
15177,Forest,Water,Cropland,Non_Water,Non_Wetland,Grassland,Grassland,Water
15178,Forest,Water,Cropland,Non_Water,Non_Wetland,Wetland,Grassland,Grassland
15179,Forest,Water,Cropland,Non_Water,Non_Wetland,Bareland,Grassland,Water
15180,Forest,Water,Cropland,Water,Non_Wetland,Grassland,Grassland,Forest
15181,Forest,Water,Cropland,Water,Non_Wetland,Grassland,Forest,Grassland
15182,Forest,Water,Cropland,Water,Non_Wetland,Wetland,Grassland,Forest
15183,Forest,Water,Cropland,Water,Non_Wetland,Wetland,Wetland,Forest
15184,Forest,Water,Cropland,Water,Non_Wetland,Water,NULL,Forest
15185,Forest,Water,Wetland,NULL,Wetland,NULL,NULL,Wetland
15186,Forest,Water,Wetland,NULL,Wetland,NULL,NULL,Water
15187,Forest,Water,Wetland,NULL,Wetland,NULL,NULL,Forest
15188,Forest,Water,Wetland,NULL,Wetland,NULL,Shrubland,Forest
15189,Forest,Water,Wetland,NULL,Wetland,NULL,Grassland,Forest
15190,Forest,Water,Wetland,NULL,Wetland,NULL,Wetland,Wetland
15191,Forest,Water,Wetland,NULL,Wetland,NULL,Wetland,Water
15192,Forest,Water,Wetland,NULL,Wetland,NULL,Wetland,Forest
15193,Forest,Water,Wetland,NULL,Wetland,NULL,Water,Water
15194,Forest,Water,Wetland,NULL,Wetland,NULL,Water,Forest
15195,Forest,Water,Wetland,NULL,Wetland,NULL,Forest,Water
15196,Forest,Water,Wetland,NULL,Wetland,NULL,Forest,Forest
15197,Forest,Water,Wetland,NULL,Wetland,Shrubland,Shrubland,Grassland
15198,Forest,Water,Wetland,NULL,Wetland,Shrubland,Shrubland,Water
15199,Forest,Water,Wetland,NULL,Wetland,Shrubland,Shrubland,Forest
15200,Forest,Water,Wetland,NULL,Wetland,Shrubland,Grassland,Water
15201,Forest,Water,Wetland,NULL,Wetland,Shrubland,Grassland,Forest
15202,Forest,Water,Wetland,NULL,Wetland,Shrubland,Wetland,Wetland
15203,Forest,Water,Wetland,NULL,Wetland,Shrubland,Wetland,Forest
15204,Forest,Water,Wetland,NULL,Wetland,Shrubland,Water,Grassland
15205,Forest,Water,Wetland,NULL,Wetland,Shrubland,Water,Forest
15206,Forest,Water,Wetland,NULL,Wetland,Shrubland,Forest,Wetland
15207,Forest,Water,Wetland,NULL,Wetland,Shrubland,Forest,Bareland
15208,Forest,Water,Wetland,NULL,Wetland,Shrubland,Forest,Forest
15209,Forest,Water,Wetland,NULL,Wetland,Grassland,NULL,Wetland
15210,Forest,Water,Wetland,NULL,Wetland,Grassland,NULL,Water
15211,Forest,Water,Wetland,NULL,Wetland,Grassland,NULL,Forest
15212,Forest,Water,Wetland,NULL,Wetland,Grassland,Shrubland,Grassland
15213,Forest,Water,Wetland,NULL,Wetland,Grassland,Shrubland,Forest
15214,Forest,Water,Wetland,NULL,Wetland,Grassland,Grassland,Grassland
15215,Forest,Water,Wetland,NULL,Wetland,Grassland,Grassland,Wetland
15216,Forest,Water,Wetland,NULL,Wetland,Grassland,Grassland,Forest
15217,Forest,Water,Wetland,NULL,Wetland,Grassland,Wetland,Grassland
15218,Forest,Water,Wetland,NULL,Wetland,Grassland,Wetland,Water
15219,Forest,Water,Wetland,NULL,Wetland,Grassland,Wetland,Forest
15220,Forest,Water,Wetland,NULL,Wetland,Grassland,Water,Forest
15221,Forest,Water,Wetland,NULL,Wetland,Grassland,Forest,Grassland
15222,Forest,Water,Wetland,NULL,Wetland,Grassland,Forest,Water
15223,Forest,Water,Wetland,NULL,Wetland,Grassland,Forest,Forest
15224,Forest,Water,Wetland,NULL,Wetland,Wetland,NULL,Water
15225,Forest,Water,Wetland,NULL,Wetland,Wetland,NULL,Forest
15226,Forest,Water,Wetland,NULL,Wetland,Wetland,Shrubland,NULL
15227,Forest,Water,Wetland,NULL,Wetland,Wetland,Shrubland,Grassland
15228,Forest,Water,Wetland,NULL,Wetland,Wetland,Shrubland,Wetland
15229,Forest,Water,Wetland,NULL,Wetland,Wetland,Shrubland,Built-up
15230,Forest,Water,Wetland,NULL,Wetland,Wetland,Shrubland,Water
15231,Forest,Water,Wetland,NULL,Wetland,Wetland,Shrubland,Forest
15232,Forest,Water,Wetland,NULL,Wetland,Wetland,Grassland,Grassland
15233,Forest,Water,Wetland,NULL,Wetland,Wetland,Grassland,Wetland
15234,Forest,Water,Wetland,NULL,Wetland,Wetland,Grassland,Water
15235,Forest,Water,Wetland,NULL,Wetland,Wetland,Grassland,Forest
15236,Forest,Water,Wetland,NULL,Wetland,Wetland,Wetland,Grassland
15237,Forest,Water,Wetland,NULL,Wetland,Wetland,Wetland,Wetland
15238,Forest,Water,Wetland,NULL,Wetland,Wetland,Wetland,Water
15239,Forest,Water,Wetland,NULL,Wetland,Wetland,Wetland,Forest
15240,Forest,Water,Wetland,NULL,Wetland,Wetland,Bareland,Forest
15241,Forest,Water,Wetland,NULL,Wetland,Wetland,Water,Grassland
15242,Forest,Water,Wetland,NULL,Wetland,Wetland,Water,Wetland
15243,Forest,Water,Wetland,NULL,Wetland,Wetland,Water,Bareland
15244,Forest,Water,Wetland,NULL,Wetland,Wetland,Water,Water
15245,Forest,Water,Wetland,NULL,Wetland,Wetland,Water,Forest
