Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_22LCL_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_22LCL_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_22LCL_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_22LCL_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_22LCL_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_22LCL_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_22LCL_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_22LCL_M_R
11335,Forest,Cropland,NULL,NULL,Non_Wetland,Shrubland,Bareland,Forest
11336,Forest,Cropland,NULL,NULL,Non_Wetland,Shrubland,Water,Grassland
11337,Forest,Cropland,NULL,NULL,Non_Wetland,Shrubland,Forest,NULL
11338,Forest,Cropland,NULL,NULL,Non_Wetland,Shrubland,Forest,Grassland
11339,Forest,Cropland,NULL,NULL,Non_Wetland,Shrubland,Forest,Cropland
11340,Forest,Cropland,NULL,NULL,Non_Wetland,Shrubland,Forest,Forest
11341,Forest,Cropland,NULL,NULL,Non_Wetland,Grassland,NULL,NULL
11342,Forest,Cropland,NULL,NULL,Non_Wetland,Grassland,NULL,Grassland
11343,Forest,Cropland,NULL,NULL,Non_Wetland,Grassland,NULL,Cropland
11344,Forest,Cropland,NULL,NULL,Non_Wetland,Grassland,NULL,Forest
11345,Forest,Cropland,NULL,NULL,Non_Wetland,Grassland,Shrubland,NULL
11346,Forest,Cropland,NULL,NULL,Non_Wetland,Grassland,Shrubland,Grassland
11347,Forest,Cropland,NULL,NULL,Non_Wetland,Grassland,Shrubland,Cropland
11348,Forest,Cropland,NULL,NULL,Non_Wetland,Grassland,Shrubland,Forest
11349,Forest,Cropland,NULL,NULL,Non_Wetland,Grassland,Grassland,NULL
11350,Forest,Cropland,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
11351,Forest,Cropland,NULL,NULL,Non_Wetland,Grassland,Grassland,Cropland
11352,Forest,Cropland,NULL,NULL,Non_Wetland,Grassland,Grassland,Bareland
11353,Forest,Cropland,NULL,NULL,Non_Wetland,Grassland,Grassland,Water
11354,Forest,Cropland,NULL,NULL,Non_Wetland,Grassland,Grassland,Forest
11355,Forest,Cropland,NULL,NULL,Non_Wetland,Grassland,Wetland,NULL
11356,Forest,Cropland,NULL,NULL,Non_Wetland,Grassland,Wetland,Grassland
11357,Forest,Cropland,NULL,NULL,Non_Wetland,Grassland,Wetland,Cropland
11358,Forest,Cropland,NULL,NULL,Non_Wetland,Grassland,Wetland,Forest
11359,Forest,Cropland,NULL,NULL,Non_Wetland,Grassland,Water,Forest
11360,Forest,Cropland,NULL,NULL,Non_Wetland,Grassland,Forest,NULL
11361,Forest,Cropland,NULL,NULL,Non_Wetland,Grassland,Forest,Grassland
11362,Forest,Cropland,NULL,NULL,Non_Wetland,Grassland,Forest,Cropland
11363,Forest,Cropland,NULL,NULL,Non_Wetland,Grassland,Forest,Forest
11364,Forest,Cropland,NULL,NULL,Non_Wetland,Cropland,NULL,NULL
11365,Forest,Cropland,NULL,NULL,Non_Wetland,Cropland,NULL,Grassland
11366,Forest,Cropland,NULL,NULL,Non_Wetland,Cropland,NULL,Cropland
11367,Forest,Cropland,NULL,NULL,Non_Wetland,Cropland,NULL,Bareland
11368,Forest,Cropland,NULL,NULL,Non_Wetland,Cropland,NULL,Forest
11369,Forest,Cropland,NULL,NULL,Non_Wetland,Cropland,Shrubland,NULL
11370,Forest,Cropland,NULL,NULL,Non_Wetland,Cropland,Shrubland,Grassland
11371,Forest,Cropland,NULL,NULL,Non_Wetland,Cropland,Shrubland,Cropland
11372,Forest,Cropland,NULL,NULL,Non_Wetland,Cropland,Shrubland,Forest
11373,Forest,Cropland,NULL,NULL,Non_Wetland,Cropland,Grassland,NULL
11374,Forest,Cropland,NULL,NULL,Non_Wetland,Cropland,Grassland,Grassland
11375,Forest,Cropland,NULL,NULL,Non_Wetland,Cropland,Grassland,Cropland
11376,Forest,Cropland,NULL,NULL,Non_Wetland,Cropland,Grassland,Forest
11377,Forest,Cropland,NULL,NULL,Non_Wetland,Cropland,Wetland,Grassland
11378,Forest,Cropland,NULL,NULL,Non_Wetland,Cropland,Wetland,Cropland
11379,Forest,Cropland,NULL,NULL,Non_Wetland,Cropland,Wetland,Forest
11380,Forest,Cropland,NULL,NULL,Non_Wetland,Cropland,Forest,Grassland
11381,Forest,Cropland,NULL,NULL,Non_Wetland,Cropland,Forest,Cropland
11382,Forest,Cropland,NULL,NULL,Non_Wetland,Cropland,Forest,Forest
11383,Forest,Cropland,NULL,NULL,Non_Wetland,Wetland,NULL,NULL
11384,Forest,Cropland,NULL,NULL,Non_Wetland,Wetland,NULL,Grassland
11385,Forest,Cropland,NULL,NULL,Non_Wetland,Wetland,NULL,Cropland
11386,Forest,Cropland,NULL,NULL,Non_Wetland,Wetland,NULL,Forest
11387,Forest,Cropland,NULL,NULL,Non_Wetland,Wetland,Shrubland,NULL
11388,Forest,Cropland,NULL,NULL,Non_Wetland,Wetland,Shrubland,Grassland
11389,Forest,Cropland,NULL,NULL,Non_Wetland,Wetland,Shrubland,Forest
11390,Forest,Cropland,NULL,NULL,Non_Wetland,Wetland,Grassland,NULL
11391,Forest,Cropland,NULL,NULL,Non_Wetland,Wetland,Grassland,Grassland
11392,Forest,Cropland,NULL,NULL,Non_Wetland,Wetland,Grassland,Forest
11393,Forest,Cropland,NULL,NULL,Non_Wetland,Wetland,Wetland,NULL
11394,Forest,Cropland,NULL,NULL,Non_Wetland,Wetland,Wetland,Grassland
11395,Forest,Cropland,NULL,NULL,Non_Wetland,Wetland,Wetland,Wetland
11396,Forest,Cropland,NULL,NULL,Non_Wetland,Wetland,Wetland,Forest
11397,Forest,Cropland,NULL,NULL,Non_Wetland,Wetland,Forest,NULL
11398,Forest,Cropland,NULL,NULL,Non_Wetland,Wetland,Forest,Grassland
11399,Forest,Cropland,NULL,NULL,Non_Wetland,Wetland,Forest,Forest
11400,Forest,Cropland,NULL,NULL,Non_Wetland,Bareland,NULL,NULL
11401,Forest,Cropland,NULL,NULL,Non_Wetland,Bareland,NULL,Grassland
11402,Forest,Cropland,NULL,NULL,Non_Wetland,Bareland,NULL,Cropland
11403,Forest,Cropland,NULL,NULL,Non_Wetland,Bareland,NULL,Built-up
11404,Forest,Cropland,NULL,NULL,Non_Wetland,Bareland,NULL,Forest
11405,Forest,Cropland,NULL,NULL,Non_Wetland,Bareland,Shrubland,NULL
11406,Forest,Cropland,NULL,NULL,Non_Wetland,Bareland,Shrubland,Grassland
11407,Forest,Cropland,NULL,NULL,Non_Wetland,Bareland,Shrubland,Cropland
11408,Forest,Cropland,NULL,NULL,Non_Wetland,Bareland,Shrubland,Forest
11409,Forest,Cropland,NULL,NULL,Non_Wetland,Bareland,Grassland,NULL
11410,Forest,Cropland,NULL,NULL,Non_Wetland,Bareland,Grassland,Grassland
11411,Forest,Cropland,NULL,NULL,Non_Wetland,Bareland,Grassland,Cropland
11412,Forest,Cropland,NULL,NULL,Non_Wetland,Bareland,Grassland,Bareland
11413,Forest,Cropland,NULL,NULL,Non_Wetland,Bareland,Grassland,Built-up
11414,Forest,Cropland,NULL,NULL,Non_Wetland,Bareland,Grassland,Forest
11415,Forest,Cropland,NULL,NULL,Non_Wetland,Bareland,Wetland,Grassland
11416,Forest,Cropland,NULL,NULL,Non_Wetland,Bareland,Wetland,Forest
11417,Forest,Cropland,NULL,NULL,Non_Wetland,Bareland,Bareland,Grassland
11418,Forest,Cropland,NULL,NULL,Non_Wetland,Bareland,Water,Grassland
11419,Forest,Cropland,NULL,NULL,Non_Wetland,Bareland,Forest,Grassland
11420,Forest,Cropland,NULL,NULL,Non_Wetland,Bareland,Forest,Cropland
11421,Forest,Cropland,NULL,NULL,Non_Wetland,Bareland,Forest,Bareland
11422,Forest,Cropland,NULL,NULL,Non_Wetland,Bareland,Forest,Forest
11423,Forest,Cropland,NULL,NULL,Non_Wetland,Water,NULL,Forest
11424,Forest,Cropland,NULL,NULL,Non_Wetland,Water,Shrubland,Grassland
11425,Forest,Cropland,NULL,NULL,Non_Wetland,Water,Shrubland,Forest
11426,Forest,Cropland,NULL,NULL,Non_Wetland,Water,Grassland,Grassland
11427,Forest,Cropland,NULL,NULL,Non_Wetland,Water,Grassland,Water
11428,Forest,Cropland,NULL,NULL,Non_Wetland,Water,Grassland,Forest
11429,Forest,Cropland,NULL,NULL,Non_Wetland,Water,Wetland,NULL
11430,Forest,Cropland,NULL,NULL,Non_Wetland,Water,Water,Forest
11431,Forest,Cropland,NULL,NULL,Non_Wetland,Water,Forest,Bareland
11432,Forest,Cropland,NULL,NULL,Non_Wetland,Forest,NULL,NULL
11433,Forest,Cropland,NULL,NULL,Non_Wetland,Forest,NULL,Grassland
11434,Forest,Cropland,NULL,NULL,Non_Wetland,Forest,NULL,Cropland
11435,Forest,Cropland,NULL,NULL,Non_Wetland,Forest,NULL,Forest
11436,Forest,Cropland,NULL,NULL,Non_Wetland,Forest,Shrubland,Grassland
11437,Forest,Cropland,NULL,NULL,Non_Wetland,Forest,Shrubland,Forest
11438,Forest,Cropland,NULL,NULL,Non_Wetland,Forest,Grassland,Grassland
11439,Forest,Cropland,NULL,NULL,Non_Wetland,Forest,Grassland,Forest
11440,Forest,Cropland,NULL,NULL,Non_Wetland,Forest,Wetland,Grassland
11441,Forest,Cropland,NULL,NULL,Non_Wetland,Forest,Wetland,Forest
11442,Forest,Cropland,NULL,NULL,Non_Wetland,Forest,Water,Forest
11443,Forest,Cropland,NULL,NULL,Non_Wetland,Forest,Forest,Grassland
11444,Forest,Cropland,NULL,NULL,Non_Wetland,Forest,Forest,Forest
11445,Forest,Cropland,NULL,Non_Water,Non_Wetland,Shrubland,Grassland,Grassland
11446,Forest,Cropland,NULL,Non_Water,Non_Wetland,Grassland,Wetland,Grassland
11447,Forest,Cropland,NULL,Non_Water,Non_Wetland,Cropland,Grassland,Grassland
11448,Forest,Cropland,NULL,Non_Water,Non_Wetland,Water,Water,Grassland
11449,Forest,Cropland,NULL,Water,Non_Wetland,Wetland,Shrubland,Forest
11450,Forest,Cropland,NULL,Water,Non_Wetland,Wetland,Grassland,Grassland
11451,Forest,Cropland,NULL,Water,Non_Wetland,Wetland,Wetland,Grassland
11452,Forest,Cropland,NULL,Water,Non_Wetland,Wetland,Water,Wetland
11453,Forest,Cropland,NULL,Water,Non_Wetland,Bareland,Water,Forest
11454,Forest,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
11455,Forest,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
11456,Forest,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Cropland
11457,Forest,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
11458,Forest,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Built-up
11459,Forest,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
11460,Forest,Cropland,Shrubland,NULL,Non_Wetland,NULL,Shrubland,NULL
11461,Forest,Cropland,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Grassland
11462,Forest,Cropland,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Cropland
11463,Forest,Cropland,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Bareland
11464,Forest,Cropland,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Forest
11465,Forest,Cropland,Shrubland,NULL,Non_Wetland,NULL,Grassland,NULL
11466,Forest,Cropland,Shrubland,NULL,Non_Wetland,NULL,Grassland,Grassland
11467,Forest,Cropland,Shrubland,NULL,Non_Wetland,NULL,Grassland,Cropland
11468,Forest,Cropland,Shrubland,NULL,Non_Wetland,NULL,Grassland,Bareland
11469,Forest,Cropland,Shrubland,NULL,Non_Wetland,NULL,Grassland,Built-up
11470,Forest,Cropland,Shrubland,NULL,Non_Wetland,NULL,Grassland,Forest
11471,Forest,Cropland,Shrubland,NULL,Non_Wetland,NULL,Wetland,NULL
11472,Forest,Cropland,Shrubland,NULL,Non_Wetland,NULL,Wetland,Grassland
11473,Forest,Cropland,Shrubland,NULL,Non_Wetland,NULL,Wetland,Forest
11474,Forest,Cropland,Shrubland,NULL,Non_Wetland,NULL,Bareland,Grassland
11475,Forest,Cropland,Shrubland,NULL,Non_Wetland,NULL,Water,Grassland
11476,Forest,Cropland,Shrubland,NULL,Non_Wetland,NULL,Water,Forest
11477,Forest,Cropland,Shrubland,NULL,Non_Wetland,NULL,Forest,Grassland
11478,Forest,Cropland,Shrubland,NULL,Non_Wetland,NULL,Forest,Cropland
11479,Forest,Cropland,Shrubland,NULL,Non_Wetland,NULL,Forest,Forest
11480,Forest,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,NULL,NULL
11481,Forest,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Grassland
11482,Forest,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Cropland
11483,Forest,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Forest
11484,Forest,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,NULL
11485,Forest,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
11486,Forest,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Cropland
11487,Forest,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Wetland
11488,Forest,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Built-up
11489,Forest,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Water
11490,Forest,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Forest
11491,Forest,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,NULL
11492,Forest,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
11493,Forest,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Cropland
11494,Forest,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Wetland
11495,Forest,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Bareland
11496,Forest,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Forest
11497,Forest,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,Wetland,NULL
11498,Forest,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,Wetland,Grassland
11499,Forest,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,Wetland,Cropland
11500,Forest,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,Wetland,Forest
11501,Forest,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,Bareland,NULL
11502,Forest,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,Bareland,Forest
11503,Forest,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,Water,Grassland
11504,Forest,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,Forest,NULL
11505,Forest,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,Forest,Grassland
11506,Forest,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,Forest,Cropland
11507,Forest,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,Forest,Bareland
11508,Forest,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,Forest,Forest
11509,Forest,Cropland,Shrubland,NULL,Non_Wetland,Grassland,NULL,NULL
11510,Forest,Cropland,Shrubland,NULL,Non_Wetland,Grassland,NULL,Grassland
11511,Forest,Cropland,Shrubland,NULL,Non_Wetland,Grassland,NULL,Cropland
11512,Forest,Cropland,Shrubland,NULL,Non_Wetland,Grassland,NULL,Bareland
11513,Forest,Cropland,Shrubland,NULL,Non_Wetland,Grassland,NULL,Built-up
11514,Forest,Cropland,Shrubland,NULL,Non_Wetland,Grassland,NULL,Forest
11515,Forest,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,NULL
11516,Forest,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
11517,Forest,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Cropland
11518,Forest,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Bareland
11519,Forest,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Built-up
11520,Forest,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Forest
11521,Forest,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Grassland,NULL
11522,Forest,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
11523,Forest,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Cropland
11524,Forest,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Bareland
11525,Forest,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Built-up
11526,Forest,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Forest
11527,Forest,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Wetland,NULL
11528,Forest,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Grassland
11529,Forest,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Cropland
11530,Forest,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Forest
11531,Forest,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Bareland,NULL
11532,Forest,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Grassland
11533,Forest,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Forest
11534,Forest,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Built-up,Forest
11535,Forest,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Water,Grassland
11536,Forest,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Forest,NULL
11537,Forest,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Forest,Grassland
11538,Forest,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Forest,Cropland
11539,Forest,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Forest,Bareland
11540,Forest,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Forest,Forest
11541,Forest,Cropland,Shrubland,NULL,Non_Wetland,Cropland,NULL,NULL
11542,Forest,Cropland,Shrubland,NULL,Non_Wetland,Cropland,NULL,Grassland
11543,Forest,Cropland,Shrubland,NULL,Non_Wetland,Cropland,NULL,Cropland
11544,Forest,Cropland,Shrubland,NULL,Non_Wetland,Cropland,NULL,Forest
11545,Forest,Cropland,Shrubland,NULL,Non_Wetland,Cropland,Shrubland,NULL
11546,Forest,Cropland,Shrubland,NULL,Non_Wetland,Cropland,Shrubland,Grassland
11547,Forest,Cropland,Shrubland,NULL,Non_Wetland,Cropland,Shrubland,Cropland
11548,Forest,Cropland,Shrubland,NULL,Non_Wetland,Cropland,Shrubland,Forest
11549,Forest,Cropland,Shrubland,NULL,Non_Wetland,Cropland,Grassland,NULL
11550,Forest,Cropland,Shrubland,NULL,Non_Wetland,Cropland,Grassland,Grassland
11551,Forest,Cropland,Shrubland,NULL,Non_Wetland,Cropland,Grassland,Cropland
11552,Forest,Cropland,Shrubland,NULL,Non_Wetland,Cropland,Grassland,Forest
11553,Forest,Cropland,Shrubland,NULL,Non_Wetland,Cropland,Wetland,Grassland
11554,Forest,Cropland,Shrubland,NULL,Non_Wetland,Cropland,Wetland,Cropland
11555,Forest,Cropland,Shrubland,NULL,Non_Wetland,Cropland,Wetland,Forest
11556,Forest,Cropland,Shrubland,NULL,Non_Wetland,Cropland,Forest,Grassland
11557,Forest,Cropland,Shrubland,NULL,Non_Wetland,Cropland,Forest,Cropland
11558,Forest,Cropland,Shrubland,NULL,Non_Wetland,Cropland,Forest,Forest
11559,Forest,Cropland,Shrubland,NULL,Non_Wetland,Wetland,NULL,NULL
11560,Forest,Cropland,Shrubland,NULL,Non_Wetland,Wetland,NULL,Grassland
11561,Forest,Cropland,Shrubland,NULL,Non_Wetland,Wetland,NULL,Cropland
11562,Forest,Cropland,Shrubland,NULL,Non_Wetland,Wetland,NULL,Wetland
11563,Forest,Cropland,Shrubland,NULL,Non_Wetland,Wetland,NULL,Forest
11564,Forest,Cropland,Shrubland,NULL,Non_Wetland,Wetland,Shrubland,NULL
11565,Forest,Cropland,Shrubland,NULL,Non_Wetland,Wetland,Shrubland,Grassland
11566,Forest,Cropland,Shrubland,NULL,Non_Wetland,Wetland,Shrubland,Bareland
11567,Forest,Cropland,Shrubland,NULL,Non_Wetland,Wetland,Shrubland,Forest
11568,Forest,Cropland,Shrubland,NULL,Non_Wetland,Wetland,Grassland,NULL
11569,Forest,Cropland,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Grassland
11570,Forest,Cropland,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Wetland
11571,Forest,Cropland,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Forest
11572,Forest,Cropland,Shrubland,NULL,Non_Wetland,Wetland,Wetland,NULL
11573,Forest,Cropland,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Grassland
11574,Forest,Cropland,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Wetland
11575,Forest,Cropland,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Forest
11576,Forest,Cropland,Shrubland,NULL,Non_Wetland,Wetland,Water,Forest
11577,Forest,Cropland,Shrubland,NULL,Non_Wetland,Wetland,Forest,NULL
11578,Forest,Cropland,Shrubland,NULL,Non_Wetland,Wetland,Forest,Grassland
11579,Forest,Cropland,Shrubland,NULL,Non_Wetland,Wetland,Forest,Cropland
11580,Forest,Cropland,Shrubland,NULL,Non_Wetland,Wetland,Forest,Forest
11581,Forest,Cropland,Shrubland,NULL,Non_Wetland,Bareland,NULL,NULL
11582,Forest,Cropland,Shrubland,NULL,Non_Wetland,Bareland,NULL,Grassland
11583,Forest,Cropland,Shrubland,NULL,Non_Wetland,Bareland,NULL,Cropland
11584,Forest,Cropland,Shrubland,NULL,Non_Wetland,Bareland,NULL,Built-up
11585,Forest,Cropland,Shrubland,NULL,Non_Wetland,Bareland,NULL,Forest
11586,Forest,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,NULL
11587,Forest,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Grassland
11588,Forest,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Cropland
11589,Forest,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Bareland
11590,Forest,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Built-up
11591,Forest,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Forest
11592,Forest,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Grassland,NULL
11593,Forest,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Grassland
11594,Forest,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Cropland
11595,Forest,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Bareland
11596,Forest,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Built-up
11597,Forest,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Forest
11598,Forest,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Grassland
11599,Forest,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Water
11600,Forest,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Forest
11601,Forest,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Bareland,NULL
11602,Forest,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Grassland
11603,Forest,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Built-up
11604,Forest,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Forest
11605,Forest,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Forest,Grassland
11606,Forest,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Forest,Cropland
11607,Forest,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Forest,Bareland
11608,Forest,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Forest,Built-up
11609,Forest,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Forest,Forest
11610,Forest,Cropland,Shrubland,NULL,Non_Wetland,Water,NULL,Grassland
11611,Forest,Cropland,Shrubland,NULL,Non_Wetland,Water,NULL,Water
11612,Forest,Cropland,Shrubland,NULL,Non_Wetland,Water,Shrubland,NULL
11613,Forest,Cropland,Shrubland,NULL,Non_Wetland,Water,Shrubland,Grassland
11614,Forest,Cropland,Shrubland,NULL,Non_Wetland,Water,Shrubland,Forest
11615,Forest,Cropland,Shrubland,NULL,Non_Wetland,Water,Grassland,Grassland
11616,Forest,Cropland,Shrubland,NULL,Non_Wetland,Water,Grassland,Bareland
11617,Forest,Cropland,Shrubland,NULL,Non_Wetland,Water,Grassland,Water
11618,Forest,Cropland,Shrubland,NULL,Non_Wetland,Water,Grassland,Forest
11619,Forest,Cropland,Shrubland,NULL,Non_Wetland,Water,Wetland,Grassland
11620,Forest,Cropland,Shrubland,NULL,Non_Wetland,Water,Wetland,Forest
11621,Forest,Cropland,Shrubland,NULL,Non_Wetland,Water,Water,Grassland
11622,Forest,Cropland,Shrubland,NULL,Non_Wetland,Water,Water,Forest
11623,Forest,Cropland,Shrubland,NULL,Non_Wetland,Forest,NULL,NULL
11624,Forest,Cropland,Shrubland,NULL,Non_Wetland,Forest,NULL,Grassland
11625,Forest,Cropland,Shrubland,NULL,Non_Wetland,Forest,NULL,Cropland
11626,Forest,Cropland,Shrubland,NULL,Non_Wetland,Forest,NULL,Bareland
11627,Forest,Cropland,Shrubland,NULL,Non_Wetland,Forest,NULL,Forest
11628,Forest,Cropland,Shrubland,NULL,Non_Wetland,Forest,Shrubland,NULL
11629,Forest,Cropland,Shrubland,NULL,Non_Wetland,Forest,Shrubland,Grassland
11630,Forest,Cropland,Shrubland,NULL,Non_Wetland,Forest,Shrubland,Cropland
11631,Forest,Cropland,Shrubland,NULL,Non_Wetland,Forest,Shrubland,Forest
11632,Forest,Cropland,Shrubland,NULL,Non_Wetland,Forest,Grassland,NULL
11633,Forest,Cropland,Shrubland,NULL,Non_Wetland,Forest,Grassland,Grassland
11634,Forest,Cropland,Shrubland,NULL,Non_Wetland,Forest,Grassland,Forest
11635,Forest,Cropland,Shrubland,NULL,Non_Wetland,Forest,Wetland,NULL
11636,Forest,Cropland,Shrubland,NULL,Non_Wetland,Forest,Wetland,Grassland
11637,Forest,Cropland,Shrubland,NULL,Non_Wetland,Forest,Wetland,Forest
11638,Forest,Cropland,Shrubland,NULL,Non_Wetland,Forest,Forest,Grassland
11639,Forest,Cropland,Shrubland,NULL,Non_Wetland,Forest,Forest,Forest
11640,Forest,Cropland,Shrubland,Non_Water,Non_Wetland,NULL,Shrubland,Grassland
11641,Forest,Cropland,Shrubland,Non_Water,Non_Wetland,NULL,Water,Forest
11642,Forest,Cropland,Shrubland,Non_Water,Non_Wetland,Shrubland,NULL,NULL
11643,Forest,Cropland,Shrubland,Non_Water,Non_Wetland,Shrubland,NULL,Grassland
11644,Forest,Cropland,Shrubland,Non_Water,Non_Wetland,Shrubland,Wetland,Grassland
11645,Forest,Cropland,Shrubland,Non_Water,Non_Wetland,Grassland,NULL,Grassland
11646,Forest,Cropland,Shrubland,Non_Water,Non_Wetland,Grassland,NULL,Water
11647,Forest,Cropland,Shrubland,Non_Water,Non_Wetland,Grassland,Shrubland,Grassland
11648,Forest,Cropland,Shrubland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
11649,Forest,Cropland,Shrubland,Non_Water,Non_Wetland,Wetland,NULL,Forest
