Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_23MNT_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_23MNT_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_23MNT_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_23MNT_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_23MNT_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_23MNT_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_23MNT_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_23MNT_M_R
26937,Forest,Forest,NULL,Non_Water,Non_Wetland,Shrubland,Grassland,Forest
26938,Forest,Forest,NULL,Non_Water,Non_Wetland,Shrubland,Wetland,Grassland
26939,Forest,Forest,NULL,Non_Water,Non_Wetland,Shrubland,Bareland,Forest
26940,Forest,Forest,NULL,Non_Water,Non_Wetland,Shrubland,Water,Bareland
26941,Forest,Forest,NULL,Non_Water,Non_Wetland,Shrubland,Water,Forest
26942,Forest,Forest,NULL,Non_Water,Non_Wetland,Shrubland,Forest,NULL
26943,Forest,Forest,NULL,Non_Water,Non_Wetland,Shrubland,Forest,Grassland
26944,Forest,Forest,NULL,Non_Water,Non_Wetland,Shrubland,Forest,Forest
26945,Forest,Forest,NULL,Non_Water,Non_Wetland,Grassland,Shrubland,Grassland
26946,Forest,Forest,NULL,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
26947,Forest,Forest,NULL,Non_Water,Non_Wetland,Grassland,Grassland,Forest
26948,Forest,Forest,NULL,Non_Water,Non_Wetland,Grassland,Wetland,Grassland
26949,Forest,Forest,NULL,Non_Water,Non_Wetland,Grassland,Wetland,Wetland
26950,Forest,Forest,NULL,Non_Water,Non_Wetland,Grassland,Bareland,Grassland
26951,Forest,Forest,NULL,Non_Water,Non_Wetland,Grassland,Bareland,Forest
26952,Forest,Forest,NULL,Non_Water,Non_Wetland,Grassland,Built-up,Grassland
26953,Forest,Forest,NULL,Non_Water,Non_Wetland,Grassland,Water,Grassland
26954,Forest,Forest,NULL,Non_Water,Non_Wetland,Grassland,Forest,NULL
26955,Forest,Forest,NULL,Non_Water,Non_Wetland,Grassland,Forest,Grassland
26956,Forest,Forest,NULL,Non_Water,Non_Wetland,Grassland,Forest,Forest
26957,Forest,Forest,NULL,Non_Water,Non_Wetland,Wetland,Grassland,Grassland
26958,Forest,Forest,NULL,Non_Water,Non_Wetland,Wetland,Grassland,Wetland
26959,Forest,Forest,NULL,Non_Water,Non_Wetland,Wetland,Grassland,Forest
26960,Forest,Forest,NULL,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
26961,Forest,Forest,NULL,Non_Water,Non_Wetland,Wetland,Wetland,Wetland
26962,Forest,Forest,NULL,Non_Water,Non_Wetland,Wetland,Wetland,Forest
26963,Forest,Forest,NULL,Non_Water,Non_Wetland,Wetland,Bareland,Grassland
26964,Forest,Forest,NULL,Non_Water,Non_Wetland,Wetland,Bareland,Wetland
26965,Forest,Forest,NULL,Non_Water,Non_Wetland,Wetland,Bareland,Forest
26966,Forest,Forest,NULL,Non_Water,Non_Wetland,Wetland,Built-up,Wetland
26967,Forest,Forest,NULL,Non_Water,Non_Wetland,Wetland,Water,Grassland
26968,Forest,Forest,NULL,Non_Water,Non_Wetland,Wetland,Water,Wetland
26969,Forest,Forest,NULL,Non_Water,Non_Wetland,Wetland,Water,Forest
26970,Forest,Forest,NULL,Non_Water,Non_Wetland,Wetland,Forest,Grassland
26971,Forest,Forest,NULL,Non_Water,Non_Wetland,Wetland,Forest,Wetland
26972,Forest,Forest,NULL,Non_Water,Non_Wetland,Wetland,Forest,Forest
26973,Forest,Forest,NULL,Non_Water,Non_Wetland,Bareland,NULL,Grassland
26974,Forest,Forest,NULL,Non_Water,Non_Wetland,Bareland,Shrubland,Grassland
26975,Forest,Forest,NULL,Non_Water,Non_Wetland,Bareland,Shrubland,Wetland
26976,Forest,Forest,NULL,Non_Water,Non_Wetland,Bareland,Grassland,Grassland
26977,Forest,Forest,NULL,Non_Water,Non_Wetland,Bareland,Wetland,Grassland
26978,Forest,Forest,NULL,Non_Water,Non_Wetland,Bareland,Wetland,Forest
26979,Forest,Forest,NULL,Non_Water,Non_Wetland,Bareland,Bareland,Grassland
26980,Forest,Forest,NULL,Non_Water,Non_Wetland,Bareland,Bareland,Bareland
26981,Forest,Forest,NULL,Non_Water,Non_Wetland,Bareland,Bareland,Forest
26982,Forest,Forest,NULL,Non_Water,Non_Wetland,Bareland,Built-up,Grassland
26983,Forest,Forest,NULL,Non_Water,Non_Wetland,Bareland,Built-up,Wetland
26984,Forest,Forest,NULL,Non_Water,Non_Wetland,Bareland,Built-up,Forest
26985,Forest,Forest,NULL,Non_Water,Non_Wetland,Bareland,Water,Grassland
26986,Forest,Forest,NULL,Non_Water,Non_Wetland,Bareland,Water,Forest
26987,Forest,Forest,NULL,Non_Water,Non_Wetland,Bareland,Forest,Grassland
26988,Forest,Forest,NULL,Non_Water,Non_Wetland,Bareland,Forest,Bareland
26989,Forest,Forest,NULL,Non_Water,Non_Wetland,Bareland,Forest,Forest
26990,Forest,Forest,NULL,Non_Water,Non_Wetland,Forest,NULL,Forest
26991,Forest,Forest,NULL,Non_Water,Non_Wetland,Forest,Shrubland,Grassland
26992,Forest,Forest,NULL,Non_Water,Non_Wetland,Forest,Grassland,Grassland
26993,Forest,Forest,NULL,Non_Water,Non_Wetland,Forest,Grassland,Forest
26994,Forest,Forest,NULL,Non_Water,Non_Wetland,Forest,Wetland,Grassland
26995,Forest,Forest,NULL,Non_Water,Non_Wetland,Forest,Wetland,Forest
26996,Forest,Forest,NULL,Non_Water,Non_Wetland,Forest,Bareland,Grassland
26997,Forest,Forest,NULL,Non_Water,Non_Wetland,Forest,Bareland,Forest
26998,Forest,Forest,NULL,Non_Water,Non_Wetland,Forest,Water,Grassland
26999,Forest,Forest,NULL,Non_Water,Non_Wetland,Forest,Water,Wetland
27000,Forest,Forest,NULL,Non_Water,Non_Wetland,Forest,Water,Forest
27001,Forest,Forest,NULL,Non_Water,Non_Wetland,Forest,Forest,NULL
27002,Forest,Forest,NULL,Non_Water,Non_Wetland,Forest,Forest,Grassland
27003,Forest,Forest,NULL,Non_Water,Non_Wetland,Forest,Forest,Wetland
27004,Forest,Forest,NULL,Non_Water,Non_Wetland,Forest,Forest,Forest
27005,Forest,Forest,NULL,Water,Non_Wetland,Shrubland,Bareland,Forest
27006,Forest,Forest,NULL,Water,Non_Wetland,Shrubland,Water,Forest
27007,Forest,Forest,NULL,Water,Non_Wetland,Shrubland,Forest,Grassland
27008,Forest,Forest,NULL,Water,Non_Wetland,Shrubland,Forest,Forest
27009,Forest,Forest,NULL,Water,Non_Wetland,Grassland,Grassland,Forest
27010,Forest,Forest,NULL,Water,Non_Wetland,Grassland,Bareland,Forest
27011,Forest,Forest,NULL,Water,Non_Wetland,Grassland,Water,Forest
27012,Forest,Forest,NULL,Water,Non_Wetland,Grassland,Forest,Grassland
27013,Forest,Forest,NULL,Water,Non_Wetland,Grassland,Forest,Forest
27014,Forest,Forest,NULL,Water,Non_Wetland,Wetland,Bareland,Wetland
27015,Forest,Forest,NULL,Water,Non_Wetland,Wetland,Forest,Forest
27016,Forest,Forest,NULL,Water,Non_Wetland,Bareland,NULL,Forest
27017,Forest,Forest,NULL,Water,Non_Wetland,Bareland,Grassland,Grassland
27018,Forest,Forest,NULL,Water,Non_Wetland,Bareland,Wetland,Grassland
27019,Forest,Forest,NULL,Water,Non_Wetland,Bareland,Wetland,Wetland
27020,Forest,Forest,NULL,Water,Non_Wetland,Bareland,Wetland,Forest
27021,Forest,Forest,NULL,Water,Non_Wetland,Bareland,Bareland,Grassland
27022,Forest,Forest,NULL,Water,Non_Wetland,Bareland,Bareland,Bareland
27023,Forest,Forest,NULL,Water,Non_Wetland,Bareland,Bareland,Forest
27024,Forest,Forest,NULL,Water,Non_Wetland,Bareland,Water,Grassland
27025,Forest,Forest,NULL,Water,Non_Wetland,Bareland,Water,Bareland
27026,Forest,Forest,NULL,Water,Non_Wetland,Bareland,Water,Forest
27027,Forest,Forest,NULL,Water,Non_Wetland,Bareland,Forest,Grassland
27028,Forest,Forest,NULL,Water,Non_Wetland,Bareland,Forest,Forest
27029,Forest,Forest,NULL,Water,Non_Wetland,Water,Bareland,Grassland
27030,Forest,Forest,NULL,Water,Non_Wetland,Forest,Grassland,Grassland
27031,Forest,Forest,NULL,Water,Non_Wetland,Forest,Wetland,Forest
27032,Forest,Forest,NULL,Water,Non_Wetland,Forest,Bareland,Forest
27033,Forest,Forest,NULL,Water,Non_Wetland,Forest,Water,Forest
27034,Forest,Forest,NULL,Water,Non_Wetland,Forest,Forest,Grassland
27035,Forest,Forest,NULL,Water,Non_Wetland,Forest,Forest,Forest
27036,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Grassland,Grassland
27037,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Grassland,Forest
27038,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Wetland,Grassland
27039,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Wetland,Wetland
27040,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Wetland,Forest
27041,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Bareland,Wetland
27042,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Bareland,Forest
27043,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Built-up,Wetland
27044,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Forest,NULL
27045,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Forest,Grassland
27046,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Forest,Wetland
27047,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Forest,Forest
27048,Forest,Forest,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Grassland
27049,Forest,Forest,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Forest
27050,Forest,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,NULL
27051,Forest,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
27052,Forest,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Wetland
27053,Forest,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Forest
27054,Forest,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,NULL
27055,Forest,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
27056,Forest,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Wetland
27057,Forest,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Built-up
27058,Forest,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Forest
27059,Forest,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Wetland,Grassland
27060,Forest,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Wetland,Wetland
27061,Forest,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Wetland,Forest
27062,Forest,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Bareland,NULL
27063,Forest,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Bareland,Grassland
27064,Forest,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Bareland,Wetland
27065,Forest,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Bareland,Built-up
27066,Forest,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Bareland,Forest
27067,Forest,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Built-up,NULL
27068,Forest,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Built-up,Grassland
27069,Forest,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Built-up,Forest
27070,Forest,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Water,Grassland
27071,Forest,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Forest,NULL
27072,Forest,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Forest,Grassland
27073,Forest,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Forest,Wetland
27074,Forest,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Forest,Built-up
27075,Forest,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Forest,Forest
27076,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,NULL,Grassland
27077,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,NULL,Forest
27078,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
27079,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Forest
27080,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Grassland,NULL
27081,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
27082,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Built-up
27083,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Forest
27084,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Grassland
27085,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Wetland
27086,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Forest
27087,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Grassland
27088,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Built-up
27089,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Forest
27090,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Built-up,Grassland
27091,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Built-up,Forest
27092,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Water,Forest
27093,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Forest,NULL
27094,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Forest,Grassland
27095,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Forest,Wetland
27096,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Forest,Bareland
27097,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Forest,Built-up
27098,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Forest,Forest
27099,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,NULL,Grassland
27100,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,NULL,Forest
27101,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Shrubland,Grassland
27102,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Shrubland,Wetland
27103,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Shrubland,Forest
27104,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Grassland,NULL
27105,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Grassland
27106,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Wetland
27107,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Built-up
27108,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Forest
27109,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Grassland
27110,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Wetland
27111,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Forest
27112,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Bareland,Grassland
27113,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Bareland,Wetland
27114,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Bareland,Built-up
27115,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Bareland,Forest
27116,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Built-up,Forest
27117,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Water,Grassland
27118,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Water,Wetland
27119,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Water,Forest
27120,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Forest,NULL
27121,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Forest,Grassland
27122,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Forest,Wetland
27123,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Forest,Built-up
27124,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Forest,Forest
27125,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,NULL,Grassland
27126,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Built-up
27127,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Forest
27128,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Grassland,NULL
27129,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Grassland
27130,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Wetland
27131,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Built-up
27132,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Forest
27133,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Grassland
27134,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Wetland
27135,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Built-up
27136,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Forest
27137,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Bareland,NULL
27138,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Grassland
27139,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Wetland
27140,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Bareland
27141,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Built-up
27142,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Forest
27143,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Built-up,Grassland
27144,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Built-up,Built-up
27145,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Built-up,Forest
27146,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Water,Grassland
27147,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Water,Wetland
27148,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Forest,NULL
27149,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Forest,Grassland
27150,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Forest,Wetland
27151,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Forest,Bareland
27152,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Forest,Built-up
27153,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Forest,Forest
27154,Forest,Forest,Shrubland,NULL,Non_Wetland,Built-up,Shrubland,Grassland
27155,Forest,Forest,Shrubland,NULL,Non_Wetland,Built-up,Shrubland,Forest
27156,Forest,Forest,Shrubland,NULL,Non_Wetland,Built-up,Grassland,Grassland
27157,Forest,Forest,Shrubland,NULL,Non_Wetland,Built-up,Grassland,Built-up
27158,Forest,Forest,Shrubland,NULL,Non_Wetland,Built-up,Grassland,Forest
27159,Forest,Forest,Shrubland,NULL,Non_Wetland,Built-up,Bareland,NULL
27160,Forest,Forest,Shrubland,NULL,Non_Wetland,Built-up,Bareland,Grassland
27161,Forest,Forest,Shrubland,NULL,Non_Wetland,Built-up,Bareland,Built-up
27162,Forest,Forest,Shrubland,NULL,Non_Wetland,Built-up,Bareland,Forest
27163,Forest,Forest,Shrubland,NULL,Non_Wetland,Built-up,Built-up,NULL
27164,Forest,Forest,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Grassland
27165,Forest,Forest,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Built-up
27166,Forest,Forest,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Forest
27167,Forest,Forest,Shrubland,NULL,Non_Wetland,Built-up,Forest,Grassland
27168,Forest,Forest,Shrubland,NULL,Non_Wetland,Built-up,Forest,Built-up
27169,Forest,Forest,Shrubland,NULL,Non_Wetland,Built-up,Forest,Forest
27170,Forest,Forest,Shrubland,NULL,Non_Wetland,Water,Grassland,Grassland
27171,Forest,Forest,Shrubland,NULL,Non_Wetland,Water,Grassland,Bareland
27172,Forest,Forest,Shrubland,NULL,Non_Wetland,Water,Bareland,Bareland
27173,Forest,Forest,Shrubland,NULL,Non_Wetland,Water,Bareland,Forest
27174,Forest,Forest,Shrubland,NULL,Non_Wetland,Water,Forest,Forest
27175,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,NULL,Forest
27176,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Shrubland,Grassland
27177,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Shrubland,Wetland
27178,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Shrubland,Forest
27179,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Grassland,Grassland
27180,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Grassland,Forest
27181,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Wetland,Grassland
27182,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Wetland,Wetland
27183,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Wetland,Forest
27184,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Bareland,Grassland
27185,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Bareland,Wetland
27186,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Bareland,Forest
27187,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Built-up,Forest
27188,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Water,Grassland
27189,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Water,Wetland
27190,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Water,Forest
27191,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Forest,Grassland
27192,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Forest,Wetland
27193,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Forest,Built-up
27194,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Forest,Forest
27195,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Shrubland,Shrubland,Grassland
27196,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Shrubland,Grassland,Forest
27197,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Shrubland,Bareland,Grassland
27198,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Shrubland,Forest,Grassland
27199,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
27200,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Grassland,Wetland,Wetland
27201,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Grassland,Bareland,Forest
27202,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Grassland,Forest,Grassland
27203,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Grassland,Forest,Forest
27204,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Wetland,NULL,Bareland
27205,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Wetland,Grassland,Grassland
27206,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Wetland,Grassland,Forest
27207,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Wetland,Wetland,Wetland
27208,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Wetland,Bareland,Grassland
27209,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Wetland,Bareland,Forest
27210,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Wetland,Water,Grassland
27211,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Wetland,Forest,Wetland
27212,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Bareland,NULL,Grassland
27213,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Bareland,Shrubland,Grassland
27214,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Bareland,Shrubland,Forest
27215,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Bareland,Wetland,Wetland
27216,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Bareland,Bareland,Grassland
27217,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Bareland,Bareland,Forest
27218,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Bareland,Water,Grassland
27219,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Bareland,Water,Wetland
27220,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Bareland,Water,Bareland
27221,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Bareland,Forest,Grassland
27222,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Bareland,Forest,Forest
27223,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Forest,Shrubland,Grassland
27224,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Forest,Grassland,Wetland
27225,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Forest,Water,Forest
27226,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Forest,Forest,Grassland
27227,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Forest,Forest,Wetland
27228,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Forest,Forest,Forest
27229,Forest,Forest,Shrubland,Water,Non_Wetland,NULL,Forest,Forest
27230,Forest,Forest,Shrubland,Water,Non_Wetland,Shrubland,Water,Grassland
27231,Forest,Forest,Shrubland,Water,Non_Wetland,Shrubland,Water,Forest
27232,Forest,Forest,Shrubland,Water,Non_Wetland,Shrubland,Forest,Forest
27233,Forest,Forest,Shrubland,Water,Non_Wetland,Grassland,Bareland,Forest
27234,Forest,Forest,Shrubland,Water,Non_Wetland,Wetland,Wetland,Wetland
27235,Forest,Forest,Shrubland,Water,Non_Wetland,Wetland,Bareland,Forest
27236,Forest,Forest,Shrubland,Water,Non_Wetland,Wetland,Forest,Forest
27237,Forest,Forest,Shrubland,Water,Non_Wetland,Bareland,Bareland,Forest
27238,Forest,Forest,Shrubland,Water,Non_Wetland,Bareland,Water,Grassland
27239,Forest,Forest,Shrubland,Water,Non_Wetland,Bareland,Water,Wetland
27240,Forest,Forest,Shrubland,Water,Non_Wetland,Bareland,Water,Forest
27241,Forest,Forest,Shrubland,Water,Non_Wetland,Bareland,Forest,Grassland
27242,Forest,Forest,Shrubland,Water,Non_Wetland,Bareland,Forest,Forest
27243,Forest,Forest,Shrubland,Water,Non_Wetland,Forest,Forest,Forest
27244,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
