Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_25LBK_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_25LBK_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_25LBK_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_25LBK_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_25LBK_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_25LBK_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_25LBK_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_25LBK_M_R
5040,Wetland,NULL,Cropland,Non_Water,Non_Wetland,NULL,Bareland,Wetland
5041,Wetland,NULL,Cropland,Non_Water,Non_Wetland,NULL,Water,Grassland
5042,Wetland,NULL,Cropland,Non_Water,Non_Wetland,Grassland,NULL,Wetland
5043,Wetland,NULL,Cropland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
5044,Wetland,NULL,Cropland,Non_Water,Non_Wetland,Bareland,NULL,Grassland
5045,Wetland,NULL,Cropland,Non_Water,Non_Wetland,Bareland,NULL,Water
5046,Wetland,NULL,Cropland,Non_Water,Non_Wetland,Bareland,Bareland,Grassland
5047,Wetland,NULL,Cropland,Non_Water,Non_Wetland,Bareland,Water,Water
5048,Wetland,NULL,Wetland,NULL,Wetland,NULL,NULL,Grassland
5049,Wetland,NULL,Wetland,NULL,Wetland,NULL,NULL,Cropland
5050,Wetland,NULL,Wetland,NULL,Wetland,NULL,NULL,Wetland
5051,Wetland,NULL,Wetland,NULL,Wetland,NULL,NULL,Forest
5052,Wetland,NULL,Wetland,NULL,Wetland,NULL,Grassland,Grassland
5053,Wetland,NULL,Wetland,NULL,Wetland,NULL,Grassland,Wetland
5054,Wetland,NULL,Wetland,NULL,Wetland,NULL,Grassland,Forest
5055,Wetland,NULL,Wetland,NULL,Wetland,NULL,Wetland,Grassland
5056,Wetland,NULL,Wetland,NULL,Wetland,NULL,Wetland,Wetland
5057,Wetland,NULL,Wetland,NULL,Wetland,NULL,Wetland,Forest
5058,Wetland,NULL,Wetland,NULL,Wetland,NULL,Water,Grassland
5059,Wetland,NULL,Wetland,NULL,Wetland,NULL,Water,Wetland
5060,Wetland,NULL,Wetland,NULL,Wetland,NULL,Water,Bareland
5061,Wetland,NULL,Wetland,NULL,Wetland,Grassland,NULL,Grassland
5062,Wetland,NULL,Wetland,NULL,Wetland,Grassland,NULL,Wetland
5063,Wetland,NULL,Wetland,NULL,Wetland,Grassland,Grassland,Grassland
5064,Wetland,NULL,Wetland,NULL,Wetland,Grassland,Wetland,Wetland
5065,Wetland,NULL,Wetland,NULL,Wetland,Cropland,NULL,Grassland
5066,Wetland,NULL,Wetland,NULL,Wetland,Cropland,NULL,Cropland
5067,Wetland,NULL,Wetland,NULL,Wetland,Cropland,NULL,Wetland
5068,Wetland,NULL,Wetland,NULL,Wetland,Cropland,Forest,Grassland
5069,Wetland,NULL,Wetland,NULL,Wetland,Wetland,NULL,Wetland
5070,Wetland,NULL,Wetland,NULL,Wetland,Wetland,NULL,Forest
5071,Wetland,NULL,Wetland,NULL,Wetland,Wetland,Wetland,Grassland
5072,Wetland,NULL,Wetland,NULL,Wetland,Wetland,Wetland,Wetland
5073,Wetland,NULL,Wetland,NULL,Wetland,Wetland,Water,Wetland
5074,Wetland,NULL,Wetland,NULL,Wetland,Bareland,Bareland,Grassland
5075,Wetland,NULL,Wetland,NULL,Wetland,Bareland,Water,Water
5076,Wetland,NULL,Wetland,NULL,Wetland,Water,Water,Wetland
5077,Wetland,NULL,Wetland,Non_Water,NULL,NULL,Water,Wetland
5078,Wetland,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Wetland
5079,Wetland,NULL,Wetland,Non_Water,Wetland,NULL,Wetland,Wetland
5080,Wetland,NULL,Wetland,Non_Water,Wetland,NULL,Bareland,Grassland
5081,Wetland,NULL,Wetland,Non_Water,Wetland,NULL,Water,Wetland
5082,Wetland,NULL,Wetland,Non_Water,Wetland,Wetland,NULL,Wetland
5083,Wetland,NULL,Wetland,Non_Water,Wetland,Wetland,Wetland,Wetland
5084,Wetland,NULL,Wetland,Non_Water,Wetland,Wetland,Water,Grassland
5085,Wetland,NULL,Wetland,Non_Water,Wetland,Wetland,Water,Wetland
5086,Wetland,NULL,Wetland,Non_Water,Wetland,Wetland,Water,Forest
5087,Wetland,NULL,Wetland,Non_Water,Wetland,Bareland,NULL,Water
5088,Wetland,NULL,Wetland,Non_Water,Wetland,Bareland,Bareland,Grassland
5089,Wetland,NULL,Wetland,Non_Water,Wetland,Bareland,Water,Water
5090,Wetland,NULL,Wetland,Water,NULL,NULL,NULL,Grassland
5091,Wetland,NULL,Wetland,Water,NULL,NULL,Water,Grassland
5092,Wetland,NULL,Wetland,Water,NULL,NULL,Water,Wetland
5093,Wetland,NULL,Wetland,Water,Wetland,NULL,Bareland,Water
5094,Wetland,NULL,Wetland,Water,Wetland,NULL,Water,Wetland
5095,Wetland,NULL,Wetland,Water,Wetland,NULL,Water,Bareland
5096,Wetland,NULL,Wetland,Water,Wetland,NULL,Water,Water
5097,Wetland,NULL,Wetland,Water,Wetland,Wetland,Water,Wetland
5098,Wetland,NULL,Wetland,Water,Wetland,Bareland,Bareland,Bareland
5099,Wetland,NULL,Wetland,Water,Wetland,Bareland,Water,Water
5100,Wetland,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
5101,Wetland,NULL,Bareland,NULL,Non_Wetland,Grassland,NULL,Grassland
5102,Wetland,NULL,Bareland,NULL,Non_Wetland,Cropland,NULL,Cropland
5103,Wetland,NULL,Bareland,Water,Non_Wetland,Bareland,Water,Water
5104,Wetland,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Wetland
5105,Wetland,NULL,Built-up,NULL,Non_Wetland,Cropland,NULL,Forest
5106,Wetland,NULL,Built-up,Non_Water,Non_Wetland,NULL,NULL,Wetland
5107,Wetland,NULL,Built-up,Non_Water,Non_Wetland,Bareland,NULL,Water
5108,Wetland,NULL,Water,NULL,Water,NULL,Water,Grassland
5109,Wetland,NULL,Water,Non_Water,Water,Water,Water,Water
5110,Wetland,NULL,Water,Water,Water,NULL,NULL,Grassland
5111,Wetland,NULL,Water,Water,Water,NULL,Water,Wetland
5112,Wetland,NULL,Water,Water,Water,Water,Water,Water
5113,Wetland,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
5114,Wetland,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
5115,Wetland,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
5116,Wetland,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Forest
5117,Wetland,NULL,Forest,NULL,Non_Wetland,NULL,Grassland,Grassland
5118,Wetland,NULL,Forest,NULL,Non_Wetland,NULL,Wetland,Grassland
5119,Wetland,NULL,Forest,NULL,Non_Wetland,NULL,Wetland,Wetland
5120,Wetland,NULL,Forest,NULL,Non_Wetland,NULL,Built-up,Grassland
5121,Wetland,NULL,Forest,NULL,Non_Wetland,Grassland,NULL,Grassland
5122,Wetland,NULL,Forest,NULL,Non_Wetland,Grassland,NULL,Wetland
5123,Wetland,NULL,Forest,NULL,Non_Wetland,Grassland,NULL,Forest
5124,Wetland,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
5125,Wetland,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
5126,Wetland,NULL,Forest,NULL,Non_Wetland,Cropland,NULL,Grassland
5127,Wetland,NULL,Forest,NULL,Non_Wetland,Cropland,NULL,Cropland
5128,Wetland,NULL,Forest,NULL,Non_Wetland,Cropland,NULL,Wetland
5129,Wetland,NULL,Forest,NULL,Non_Wetland,Cropland,NULL,Forest
5130,Wetland,NULL,Forest,NULL,Non_Wetland,Cropland,Grassland,Grassland
5131,Wetland,NULL,Forest,NULL,Non_Wetland,Cropland,Forest,Forest
5132,Wetland,NULL,Forest,NULL,Non_Wetland,Wetland,NULL,Grassland
5133,Wetland,NULL,Forest,NULL,Non_Wetland,Wetland,Wetland,Grassland
5134,Wetland,NULL,Forest,NULL,Non_Wetland,Wetland,Wetland,Wetland
5135,Wetland,NULL,Forest,NULL,Non_Wetland,Wetland,Forest,Grassland
5136,Wetland,NULL,Forest,NULL,Non_Wetland,Water,Wetland,Wetland
5137,Wetland,NULL,Forest,NULL,Non_Wetland,Forest,NULL,Wetland
5138,Wetland,NULL,Forest,NULL,Non_Wetland,Forest,NULL,Forest
5139,Wetland,NULL,Forest,NULL,Non_Wetland,Forest,Grassland,Grassland
5140,Wetland,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
5141,Wetland,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Wetland
5142,Wetland,NULL,Forest,Non_Water,Non_Wetland,NULL,Grassland,Grassland
5143,Wetland,NULL,Forest,Non_Water,Non_Wetland,Grassland,NULL,Wetland
5144,Wetland,NULL,Forest,Non_Water,Non_Wetland,Grassland,NULL,Forest
5145,Wetland,NULL,Forest,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
5146,Wetland,NULL,Forest,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
5147,Wetland,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
5148,Wetland,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Cropland
5149,Wetland,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Wetland
5150,Wetland,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Forest
5151,Wetland,Cropland,NULL,NULL,Non_Wetland,NULL,Grassland,Grassland
5152,Wetland,Cropland,NULL,NULL,Non_Wetland,NULL,Built-up,Grassland
5153,Wetland,Cropland,NULL,NULL,Non_Wetland,Grassland,NULL,Grassland
5154,Wetland,Cropland,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
5155,Wetland,Cropland,NULL,NULL,Non_Wetland,Cropland,NULL,Grassland
5156,Wetland,Cropland,NULL,NULL,Non_Wetland,Cropland,NULL,Cropland
5157,Wetland,Cropland,NULL,NULL,Non_Wetland,Cropland,NULL,Forest
5158,Wetland,Cropland,NULL,NULL,Non_Wetland,Cropland,Grassland,Grassland
5159,Wetland,Cropland,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
5160,Wetland,Cropland,NULL,Non_Water,Non_Wetland,NULL,NULL,Wetland
5161,Wetland,Cropland,NULL,Non_Water,Non_Wetland,NULL,Grassland,Grassland
5162,Wetland,Cropland,NULL,Non_Water,Non_Wetland,Cropland,NULL,Grassland
5163,Wetland,Cropland,NULL,Non_Water,Non_Wetland,Cropland,NULL,Cropland
5164,Wetland,Cropland,NULL,Water,Non_Wetland,NULL,NULL,Grassland
5165,Wetland,Cropland,NULL,Water,Non_Wetland,NULL,NULL,Water
5166,Wetland,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
5167,Wetland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,NULL,Grassland
5168,Wetland,Cropland,Shrubland,NULL,Non_Wetland,Cropland,NULL,Grassland
5169,Wetland,Cropland,Shrubland,NULL,Non_Wetland,Cropland,NULL,Cropland
5170,Wetland,Cropland,Shrubland,NULL,Non_Wetland,Cropland,NULL,Forest
5171,Wetland,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
5172,Wetland,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Wetland
5173,Wetland,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
5174,Wetland,Cropland,Grassland,NULL,Non_Wetland,NULL,Grassland,Grassland
5175,Wetland,Cropland,Grassland,NULL,Non_Wetland,Grassland,NULL,Grassland
5176,Wetland,Cropland,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
5177,Wetland,Cropland,Grassland,NULL,Non_Wetland,Grassland,Grassland,Forest
5178,Wetland,Cropland,Grassland,NULL,Non_Wetland,Cropland,NULL,Grassland
5179,Wetland,Cropland,Grassland,NULL,Non_Wetland,Cropland,NULL,Cropland
5180,Wetland,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
5181,Wetland,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
5182,Wetland,Cropland,Cropland,NULL,Non_Wetland,NULL,Grassland,Grassland
5183,Wetland,Cropland,Cropland,NULL,Non_Wetland,NULL,Built-up,Grassland
5184,Wetland,Cropland,Cropland,NULL,Non_Wetland,Grassland,NULL,Grassland
5185,Wetland,Cropland,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
5186,Wetland,Cropland,Cropland,NULL,Non_Wetland,Cropland,NULL,Grassland
5187,Wetland,Cropland,Cropland,NULL,Non_Wetland,Cropland,NULL,Cropland
5188,Wetland,Cropland,Cropland,NULL,Non_Wetland,Cropland,NULL,Forest
5189,Wetland,Cropland,Wetland,NULL,Wetland,NULL,NULL,Grassland
5190,Wetland,Cropland,Wetland,NULL,Wetland,NULL,NULL,Cropland
5191,Wetland,Cropland,Wetland,NULL,Wetland,NULL,NULL,Wetland
5192,Wetland,Cropland,Wetland,NULL,Wetland,NULL,NULL,Water
5193,Wetland,Cropland,Wetland,NULL,Wetland,NULL,NULL,Forest
5194,Wetland,Cropland,Wetland,NULL,Wetland,NULL,Wetland,Grassland
5195,Wetland,Cropland,Wetland,NULL,Wetland,NULL,Wetland,Wetland
5196,Wetland,Cropland,Wetland,NULL,Wetland,NULL,Wetland,Forest
5197,Wetland,Cropland,Wetland,NULL,Wetland,NULL,Water,Grassland
5198,Wetland,Cropland,Wetland,NULL,Wetland,Grassland,Grassland,Grassland
5199,Wetland,Cropland,Wetland,NULL,Wetland,Cropland,NULL,Grassland
5200,Wetland,Cropland,Wetland,NULL,Wetland,Cropland,NULL,Cropland
5201,Wetland,Cropland,Wetland,NULL,Wetland,Cropland,NULL,Wetland
5202,Wetland,Cropland,Wetland,NULL,Wetland,Cropland,NULL,Forest
5203,Wetland,Cropland,Wetland,NULL,Wetland,Wetland,NULL,Grassland
5204,Wetland,Cropland,Wetland,NULL,Wetland,Wetland,Wetland,Grassland
5205,Wetland,Cropland,Wetland,NULL,Wetland,Wetland,Water,Wetland
5206,Wetland,Cropland,Wetland,NULL,Wetland,Forest,NULL,Forest
5207,Wetland,Cropland,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
5208,Wetland,Cropland,Wetland,Non_Water,Wetland,NULL,NULL,Cropland
5209,Wetland,Cropland,Wetland,Non_Water,Wetland,NULL,NULL,Forest
5210,Wetland,Cropland,Wetland,Non_Water,Wetland,NULL,Grassland,Wetland
5211,Wetland,Cropland,Wetland,Non_Water,Wetland,NULL,Water,Grassland
5212,Wetland,Cropland,Wetland,Non_Water,Wetland,Wetland,Wetland,Forest
5213,Wetland,Cropland,Wetland,Water,Wetland,NULL,NULL,Grassland
5214,Wetland,Cropland,Wetland,Water,Wetland,NULL,NULL,Water
5215,Wetland,Cropland,Wetland,Water,Wetland,Cropland,NULL,Grassland
5216,Wetland,Cropland,Wetland,Water,Wetland,Water,NULL,Water
5217,Wetland,Cropland,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
5218,Wetland,Cropland,Bareland,NULL,Non_Wetland,Cropland,NULL,Cropland
5219,Wetland,Cropland,Bareland,Non_Water,Non_Wetland,NULL,NULL,Grassland
5220,Wetland,Cropland,Bareland,Water,Non_Wetland,NULL,NULL,Grassland
5221,Wetland,Cropland,Built-up,NULL,Non_Wetland,NULL,NULL,Wetland
5222,Wetland,Cropland,Built-up,Non_Water,Non_Wetland,NULL,NULL,Grassland
5223,Wetland,Cropland,Water,NULL,Water,NULL,Water,Forest
5224,Wetland,Cropland,Water,Non_Water,Water,NULL,NULL,Cropland
5225,Wetland,Cropland,Water,Water,Water,NULL,NULL,Cropland
5226,Wetland,Cropland,Water,Water,Water,NULL,Water,Water
5227,Wetland,Cropland,Water,Water,Water,Water,Water,Water
5228,Wetland,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
5229,Wetland,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
5230,Wetland,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Forest
5231,Wetland,Cropland,Forest,NULL,Non_Wetland,NULL,Grassland,Grassland
5232,Wetland,Cropland,Forest,NULL,Non_Wetland,NULL,Wetland,Grassland
5233,Wetland,Cropland,Forest,NULL,Non_Wetland,NULL,Wetland,Wetland
5234,Wetland,Cropland,Forest,NULL,Non_Wetland,Grassland,NULL,Grassland
5235,Wetland,Cropland,Forest,NULL,Non_Wetland,Grassland,NULL,Wetland
5236,Wetland,Cropland,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
5237,Wetland,Cropland,Forest,NULL,Non_Wetland,Cropland,NULL,Grassland
5238,Wetland,Cropland,Forest,NULL,Non_Wetland,Cropland,NULL,Cropland
5239,Wetland,Cropland,Forest,NULL,Non_Wetland,Cropland,NULL,Wetland
5240,Wetland,Cropland,Forest,NULL,Non_Wetland,Cropland,NULL,Forest
5241,Wetland,Cropland,Forest,NULL,Non_Wetland,Wetland,Wetland,Wetland
5242,Wetland,Cropland,Forest,NULL,Non_Wetland,Forest,NULL,Forest
5243,Wetland,Cropland,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
5244,Wetland,Cropland,Forest,Non_Water,Non_Wetland,NULL,NULL,Wetland
5245,Wetland,Cropland,Forest,Non_Water,Non_Wetland,Cropland,NULL,Grassland
5246,Wetland,Cropland,Forest,Non_Water,Non_Wetland,Wetland,Wetland,Wetland
5247,Wetland,Cropland,Forest,Water,Non_Wetland,NULL,NULL,Grassland
5248,Wetland,Wetland,NULL,NULL,Non_Wetland,NULL,Wetland,Wetland
5249,Wetland,Wetland,NULL,NULL,Non_Wetland,Wetland,Wetland,Wetland
5250,Wetland,Wetland,NULL,NULL,Non_Wetland,Water,Wetland,Wetland
5251,Wetland,Wetland,NULL,NULL,Non_Wetland,Water,Water,Wetland
5252,Wetland,Wetland,NULL,Non_Water,Non_Wetland,NULL,NULL,Wetland
5253,Wetland,Wetland,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
5254,Wetland,Wetland,Wetland,NULL,Wetland,NULL,NULL,Grassland
5255,Wetland,Wetland,Wetland,NULL,Wetland,NULL,Water,Wetland
5256,Wetland,Wetland,Wetland,NULL,Wetland,NULL,Forest,Grassland
5257,Wetland,Wetland,Wetland,NULL,Wetland,Wetland,Wetland,Wetland
5258,Wetland,Wetland,Wetland,NULL,Wetland,Wetland,Water,Wetland
5259,Wetland,Wetland,Wetland,NULL,Wetland,Water,Wetland,Wetland
5260,Wetland,Wetland,Wetland,NULL,Wetland,Water,Water,Wetland
5261,Wetland,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,Wetland
5262,Wetland,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,Bareland
5263,Wetland,Wetland,Wetland,Non_Water,Wetland,NULL,Wetland,Wetland
5264,Wetland,Wetland,Wetland,Non_Water,Wetland,NULL,Water,Grassland
5265,Wetland,Wetland,Wetland,Non_Water,Wetland,NULL,Water,Wetland
5266,Wetland,Wetland,Wetland,Non_Water,Wetland,NULL,Water,Water
5267,Wetland,Wetland,Wetland,Non_Water,Wetland,Wetland,Wetland,Wetland
5268,Wetland,Wetland,Wetland,Non_Water,Wetland,Wetland,Water,Wetland
5269,Wetland,Wetland,Wetland,Non_Water,Wetland,Wetland,Forest,Wetland
5270,Wetland,Wetland,Wetland,Non_Water,Wetland,Bareland,NULL,Grassland
5271,Wetland,Wetland,Wetland,Non_Water,Wetland,Bareland,NULL,Wetland
5272,Wetland,Wetland,Wetland,Non_Water,Wetland,Bareland,NULL,Bareland
5273,Wetland,Wetland,Wetland,Non_Water,Wetland,Bareland,NULL,Water
5274,Wetland,Wetland,Wetland,Non_Water,Wetland,Forest,NULL,Wetland
5275,Wetland,Wetland,Wetland,Water,Wetland,NULL,Water,Wetland
5276,Wetland,Wetland,Wetland,Water,Wetland,NULL,Water,Water
5277,Wetland,Wetland,Wetland,Water,Wetland,Wetland,Water,Wetland
5278,Wetland,Wetland,Wetland,Water,Wetland,Water,Water,Water
5279,Wetland,Wetland,Water,Water,Water,NULL,Water,Water
5280,Wetland,Wetland,Water,Water,Water,Wetland,NULL,Wetland
5281,Wetland,Wetland,Water,Water,Water,Wetland,Water,Wetland
5282,Wetland,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
5283,Wetland,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,Forest
5284,Wetland,Wetland,Forest,NULL,Non_Wetland,NULL,Wetland,Grassland
5285,Wetland,Wetland,Forest,NULL,Non_Wetland,NULL,Wetland,Wetland
5286,Wetland,Wetland,Forest,NULL,Non_Wetland,NULL,Water,Wetland
5287,Wetland,Wetland,Forest,NULL,Non_Wetland,Wetland,NULL,Wetland
5288,Wetland,Wetland,Forest,NULL,Non_Wetland,Wetland,Wetland,Wetland
5289,Wetland,Wetland,Forest,NULL,Non_Wetland,Wetland,Water,Wetland
5290,Wetland,Wetland,Forest,NULL,Non_Wetland,Water,Wetland,Wetland
5291,Wetland,Wetland,Forest,NULL,Non_Wetland,Water,Water,Wetland
5292,Wetland,Bareland,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
5293,Wetland,Bareland,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
5294,Wetland,Bareland,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
5295,Wetland,Bareland,Wetland,Non_Water,Wetland,Bareland,NULL,Water
5296,Wetland,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
5297,Wetland,Built-up,NULL,NULL,Non_Wetland,NULL,Built-up,Grassland
5298,Wetland,Built-up,NULL,NULL,Non_Wetland,Grassland,NULL,Grassland
5299,Wetland,Built-up,Shrubland,NULL,Non_Wetland,NULL,Built-up,Grassland
5300,Wetland,Built-up,Wetland,NULL,Wetland,NULL,NULL,Wetland
5301,Wetland,Built-up,Wetland,NULL,Wetland,NULL,NULL,Built-up
5302,Wetland,Built-up,Wetland,NULL,Wetland,NULL,Built-up,Wetland
5303,Wetland,Built-up,Wetland,NULL,Wetland,NULL,Water,Grassland
5304,Wetland,Built-up,Wetland,NULL,Wetland,Wetland,Wetland,Wetland
5305,Wetland,Built-up,Wetland,NULL,Wetland,Wetland,Water,Wetland
5306,Wetland,Built-up,Wetland,Non_Water,Wetland,NULL,NULL,Wetland
5307,Wetland,Built-up,Wetland,Non_Water,Wetland,NULL,Water,Bareland
5308,Wetland,Built-up,Wetland,Non_Water,Wetland,Bareland,Bareland,Wetland
5309,Wetland,Built-up,Wetland,Water,Wetland,NULL,Water,Grassland
5310,Wetland,Built-up,Wetland,Water,Wetland,NULL,Water,Wetland
5311,Wetland,Built-up,Wetland,Water,Wetland,Bareland,NULL,Wetland
5312,Wetland,Built-up,Wetland,Water,Wetland,Bareland,NULL,Water
5313,Wetland,Built-up,Bareland,NULL,Non_Wetland,NULL,Built-up,Grassland
5314,Wetland,Built-up,Built-up,NULL,Non_Wetland,Bareland,Built-up,Forest
5315,Wetland,Built-up,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
5316,Wetland,Water,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
5317,Wetland,Water,NULL,NULL,Non_Wetland,Wetland,Wetland,Grassland
5318,Wetland,Water,NULL,Non_Water,Non_Wetland,Wetland,Water,Wetland
5319,Wetland,Water,NULL,Water,Non_Wetland,NULL,NULL,Grassland
5320,Wetland,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
5321,Wetland,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Wetland
5322,Wetland,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
5323,Wetland,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
5324,Wetland,Water,Shrubland,NULL,Non_Wetland,NULL,Grassland,Grassland
5325,Wetland,Water,Shrubland,NULL,Non_Wetland,NULL,Water,Wetland
5326,Wetland,Water,Shrubland,NULL,Non_Wetland,NULL,Water,Bareland
5327,Wetland,Water,Shrubland,NULL,Non_Wetland,NULL,Water,Built-up
5328,Wetland,Water,Shrubland,NULL,Non_Wetland,Water,Water,Water
5329,Wetland,Water,Shrubland,Non_Water,Non_Wetland,NULL,Water,Wetland
5330,Wetland,Water,Shrubland,Water,Non_Wetland,Bareland,Water,Water
5331,Wetland,Water,Shrubland,Water,Non_Wetland,Water,Water,Water
5332,Wetland,Water,Grassland,Water,Non_Wetland,NULL,NULL,Grassland
5333,Wetland,Water,Grassland,Water,Non_Wetland,NULL,NULL,Cropland
5334,Wetland,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
5335,Wetland,Water,Cropland,NULL,Non_Wetland,NULL,Water,Wetland
5336,Wetland,Water,Cropland,NULL,Non_Wetland,Water,Water,Wetland
5337,Wetland,Water,Cropland,Non_Water,Non_Wetland,NULL,NULL,Wetland
5338,Wetland,Water,Cropland,Non_Water,Non_Wetland,NULL,Water,Wetland
5339,Wetland,Water,Cropland,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
5340,Wetland,Water,Cropland,Non_Water,Non_Wetland,Bareland,Water,Water
5341,Wetland,Water,Cropland,Water,Non_Wetland,Water,NULL,Water
5342,Wetland,Water,Wetland,NULL,Wetland,NULL,NULL,Grassland
5343,Wetland,Water,Wetland,NULL,Wetland,NULL,NULL,Wetland
5344,Wetland,Water,Wetland,NULL,Wetland,NULL,NULL,Water
5345,Wetland,Water,Wetland,NULL,Wetland,NULL,NULL,Forest
5346,Wetland,Water,Wetland,NULL,Wetland,NULL,Wetland,Grassland
5347,Wetland,Water,Wetland,NULL,Wetland,NULL,Wetland,Wetland
5348,Wetland,Water,Wetland,NULL,Wetland,NULL,Wetland,Forest
5349,Wetland,Water,Wetland,NULL,Wetland,NULL,Water,Grassland
5350,Wetland,Water,Wetland,NULL,Wetland,NULL,Water,Wetland
5351,Wetland,Water,Wetland,NULL,Wetland,NULL,Water,Built-up
5352,Wetland,Water,Wetland,NULL,Wetland,NULL,Water,Water
5353,Wetland,Water,Wetland,NULL,Wetland,NULL,Water,Forest
5354,Wetland,Water,Wetland,NULL,Wetland,NULL,Forest,Grassland
5355,Wetland,Water,Wetland,NULL,Wetland,NULL,Forest,Wetland
5356,Wetland,Water,Wetland,NULL,Wetland,Wetland,NULL,Grassland
5357,Wetland,Water,Wetland,NULL,Wetland,Wetland,NULL,Wetland
5358,Wetland,Water,Wetland,NULL,Wetland,Wetland,NULL,Forest
5359,Wetland,Water,Wetland,NULL,Wetland,Wetland,Wetland,Wetland
5360,Wetland,Water,Wetland,NULL,Wetland,Wetland,Wetland,Water
5361,Wetland,Water,Wetland,NULL,Wetland,Wetland,Water,Wetland
5362,Wetland,Water,Wetland,NULL,Wetland,Wetland,Water,Water
5363,Wetland,Water,Wetland,NULL,Wetland,Wetland,Water,Forest
5364,Wetland,Water,Wetland,NULL,Wetland,Water,Wetland,Wetland
5365,Wetland,Water,Wetland,NULL,Wetland,Water,Water,Wetland
5366,Wetland,Water,Wetland,NULL,Wetland,Water,Water,Water
5367,Wetland,Water,Wetland,NULL,Wetland,Forest,Wetland,Wetland
5368,Wetland,Water,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
5369,Wetland,Water,Wetland,Non_Water,Wetland,NULL,NULL,Wetland
5370,Wetland,Water,Wetland,Non_Water,Wetland,NULL,NULL,Water
5371,Wetland,Water,Wetland,Non_Water,Wetland,NULL,NULL,Forest
5372,Wetland,Water,Wetland,Non_Water,Wetland,NULL,Water,Grassland
5373,Wetland,Water,Wetland,Non_Water,Wetland,NULL,Water,Wetland
5374,Wetland,Water,Wetland,Non_Water,Wetland,NULL,Water,Water
