Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_22KHU_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_22KHU_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_22KHU_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_22KHU_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_22KHU_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_22KHU_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_22KHU_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_22KHU_M_R
18043,Forest,Forest,NULL,Non_Water,Non_Wetland,Cropland,Wetland,Forest
18044,Forest,Forest,NULL,Non_Water,Non_Wetland,Cropland,Water,Forest
18045,Forest,Forest,NULL,Non_Water,Non_Wetland,Wetland,NULL,Grassland
18046,Forest,Forest,NULL,Non_Water,Non_Wetland,Wetland,NULL,Water
18047,Forest,Forest,NULL,Non_Water,Non_Wetland,Wetland,NULL,Forest
18048,Forest,Forest,NULL,Non_Water,Non_Wetland,Wetland,Grassland,Forest
18049,Forest,Forest,NULL,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
18050,Forest,Forest,NULL,Non_Water,Non_Wetland,Wetland,Wetland,Forest
18051,Forest,Forest,NULL,Non_Water,Non_Wetland,Wetland,Built-up,Forest
18052,Forest,Forest,NULL,Non_Water,Non_Wetland,Wetland,Water,Grassland
18053,Forest,Forest,NULL,Non_Water,Non_Wetland,Wetland,Water,Water
18054,Forest,Forest,NULL,Non_Water,Non_Wetland,Wetland,Water,Forest
18055,Forest,Forest,NULL,Non_Water,Non_Wetland,Wetland,Forest,Grassland
18056,Forest,Forest,NULL,Non_Water,Non_Wetland,Wetland,Forest,Water
18057,Forest,Forest,NULL,Non_Water,Non_Wetland,Wetland,Forest,Forest
18058,Forest,Forest,NULL,Non_Water,Non_Wetland,Bareland,NULL,Grassland
18059,Forest,Forest,NULL,Non_Water,Non_Wetland,Bareland,NULL,Forest
18060,Forest,Forest,NULL,Non_Water,Non_Wetland,Water,NULL,Grassland
18061,Forest,Forest,NULL,Non_Water,Non_Wetland,Water,NULL,Water
18062,Forest,Forest,NULL,Non_Water,Non_Wetland,Water,NULL,Forest
18063,Forest,Forest,NULL,Non_Water,Non_Wetland,Water,Wetland,Grassland
18064,Forest,Forest,NULL,Non_Water,Non_Wetland,Water,Wetland,Water
18065,Forest,Forest,NULL,Non_Water,Non_Wetland,Water,Water,Grassland
18066,Forest,Forest,NULL,Non_Water,Non_Wetland,Water,Water,Forest
18067,Forest,Forest,NULL,Non_Water,Non_Wetland,Water,Forest,Grassland
18068,Forest,Forest,NULL,Non_Water,Non_Wetland,Water,Forest,Water
18069,Forest,Forest,NULL,Non_Water,Non_Wetland,Water,Forest,Forest
18070,Forest,Forest,NULL,Non_Water,Non_Wetland,Forest,NULL,Grassland
18071,Forest,Forest,NULL,Non_Water,Non_Wetland,Forest,NULL,Built-up
18072,Forest,Forest,NULL,Non_Water,Non_Wetland,Forest,NULL,Water
18073,Forest,Forest,NULL,Non_Water,Non_Wetland,Forest,NULL,Forest
18074,Forest,Forest,NULL,Non_Water,Non_Wetland,Forest,Wetland,Grassland
18075,Forest,Forest,NULL,Non_Water,Non_Wetland,Forest,Wetland,Forest
18076,Forest,Forest,NULL,Non_Water,Non_Wetland,Forest,Bareland,Grassland
18077,Forest,Forest,NULL,Non_Water,Non_Wetland,Forest,Bareland,Forest
18078,Forest,Forest,NULL,Non_Water,Non_Wetland,Forest,Water,Grassland
18079,Forest,Forest,NULL,Non_Water,Non_Wetland,Forest,Water,Water
18080,Forest,Forest,NULL,Non_Water,Non_Wetland,Forest,Water,Forest
18081,Forest,Forest,NULL,Non_Water,Non_Wetland,Forest,Forest,Grassland
18082,Forest,Forest,NULL,Non_Water,Non_Wetland,Forest,Forest,Bareland
18083,Forest,Forest,NULL,Non_Water,Non_Wetland,Forest,Forest,Water
18084,Forest,Forest,NULL,Non_Water,Non_Wetland,Forest,Forest,Forest
18085,Forest,Forest,NULL,Water,Non_Wetland,NULL,NULL,Grassland
18086,Forest,Forest,NULL,Water,Non_Wetland,NULL,NULL,Water
18087,Forest,Forest,NULL,Water,Non_Wetland,NULL,NULL,Forest
18088,Forest,Forest,NULL,Water,Non_Wetland,NULL,Wetland,Forest
18089,Forest,Forest,NULL,Water,Non_Wetland,NULL,Bareland,Forest
18090,Forest,Forest,NULL,Water,Non_Wetland,NULL,Water,Grassland
18091,Forest,Forest,NULL,Water,Non_Wetland,NULL,Water,Forest
18092,Forest,Forest,NULL,Water,Non_Wetland,NULL,Forest,Grassland
18093,Forest,Forest,NULL,Water,Non_Wetland,NULL,Forest,Forest
18094,Forest,Forest,NULL,Water,Non_Wetland,Wetland,NULL,Grassland
18095,Forest,Forest,NULL,Water,Non_Wetland,Wetland,NULL,Water
18096,Forest,Forest,NULL,Water,Non_Wetland,Wetland,NULL,Forest
18097,Forest,Forest,NULL,Water,Non_Wetland,Wetland,Wetland,Water
18098,Forest,Forest,NULL,Water,Non_Wetland,Wetland,Built-up,Forest
18099,Forest,Forest,NULL,Water,Non_Wetland,Wetland,Forest,Grassland
18100,Forest,Forest,NULL,Water,Non_Wetland,Water,NULL,Water
18101,Forest,Forest,NULL,Water,Non_Wetland,Water,NULL,Forest
18102,Forest,Forest,NULL,Water,Non_Wetland,Water,Water,Water
18103,Forest,Forest,NULL,Water,Non_Wetland,Water,Water,Forest
18104,Forest,Forest,NULL,Water,Non_Wetland,Water,Forest,Grassland
18105,Forest,Forest,NULL,Water,Non_Wetland,Water,Forest,Water
18106,Forest,Forest,NULL,Water,Non_Wetland,Forest,NULL,Water
18107,Forest,Forest,NULL,Water,Non_Wetland,Forest,NULL,Forest
18108,Forest,Forest,NULL,Water,Non_Wetland,Forest,Wetland,Forest
18109,Forest,Forest,NULL,Water,Non_Wetland,Forest,Water,Forest
18110,Forest,Forest,NULL,Water,Non_Wetland,Forest,Forest,Water
18111,Forest,Forest,NULL,Water,Non_Wetland,Forest,Forest,Forest
18112,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
18113,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Cropland
18114,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Wetland
18115,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
18116,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Built-up
18117,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
18118,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
18119,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Grassland
18120,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Forest
18121,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Grassland,Grassland
18122,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Grassland,Cropland
18123,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Grassland,Built-up
18124,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Grassland,Forest
18125,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Wetland,Grassland
18126,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Wetland,Cropland
18127,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Wetland,Wetland
18128,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Wetland,Water
18129,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Wetland,Forest
18130,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Bareland,Grassland
18131,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Bareland,Cropland
18132,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Bareland,Built-up
18133,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Bareland,Forest
18134,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Built-up,Grassland
18135,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Built-up,Cropland
18136,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Built-up,Wetland
18137,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Built-up,Built-up
18138,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Built-up,Forest
18139,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Water,Grassland
18140,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Water,Wetland
18141,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Water,Built-up
18142,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Water,Water
18143,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Water,Forest
18144,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Forest,Grassland
18145,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Forest,Cropland
18146,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Forest,Bareland
18147,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Forest,Built-up
18148,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Forest,Water
18149,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Forest,Forest
18150,Forest,Forest,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Grassland
18151,Forest,Forest,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Forest
18152,Forest,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
18153,Forest,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Forest
18154,Forest,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
18155,Forest,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Wetland,NULL
18156,Forest,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Wetland,Grassland
18157,Forest,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Wetland,Cropland
18158,Forest,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Wetland,Forest
18159,Forest,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Bareland,Grassland
18160,Forest,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Forest,Grassland
18161,Forest,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Forest,Forest
18162,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,NULL,Grassland
18163,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,NULL,Cropland
18164,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,NULL,Wetland
18165,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,NULL,Forest
18166,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
18167,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Cropland
18168,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Forest
18169,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Grassland
18170,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Cropland
18171,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Grassland
18172,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Forest
18173,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Built-up,Grassland
18174,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Built-up,Forest
18175,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Forest,Grassland
18176,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Forest,Cropland
18177,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Forest,Forest
18178,Forest,Forest,Shrubland,NULL,Non_Wetland,Cropland,NULL,Grassland
18179,Forest,Forest,Shrubland,NULL,Non_Wetland,Cropland,NULL,Cropland
18180,Forest,Forest,Shrubland,NULL,Non_Wetland,Cropland,NULL,Wetland
18181,Forest,Forest,Shrubland,NULL,Non_Wetland,Cropland,NULL,Water
18182,Forest,Forest,Shrubland,NULL,Non_Wetland,Cropland,NULL,Forest
18183,Forest,Forest,Shrubland,NULL,Non_Wetland,Cropland,Grassland,Grassland
18184,Forest,Forest,Shrubland,NULL,Non_Wetland,Cropland,Grassland,Cropland
18185,Forest,Forest,Shrubland,NULL,Non_Wetland,Cropland,Grassland,Forest
18186,Forest,Forest,Shrubland,NULL,Non_Wetland,Cropland,Wetland,Grassland
18187,Forest,Forest,Shrubland,NULL,Non_Wetland,Cropland,Wetland,Forest
18188,Forest,Forest,Shrubland,NULL,Non_Wetland,Cropland,Built-up,Grassland
18189,Forest,Forest,Shrubland,NULL,Non_Wetland,Cropland,Forest,Grassland
18190,Forest,Forest,Shrubland,NULL,Non_Wetland,Cropland,Forest,Cropland
18191,Forest,Forest,Shrubland,NULL,Non_Wetland,Cropland,Forest,Forest
18192,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,NULL,Grassland
18193,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,NULL,Cropland
18194,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,NULL,Wetland
18195,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,NULL,Bareland
18196,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,NULL,Built-up
18197,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,NULL,Water
18198,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,NULL,Forest
18199,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Shrubland,Grassland
18200,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Shrubland,Forest
18201,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Grassland
18202,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Forest
18203,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Wetland,NULL
18204,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Grassland
18205,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Cropland
18206,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Wetland
18207,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Water
18208,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Forest
18209,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Bareland,Grassland
18210,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Bareland,Forest
18211,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Built-up,Grassland
18212,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Built-up,Forest
18213,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Water,Grassland
18214,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Water,Built-up
18215,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Water,Water
18216,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Water,Forest
18217,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Forest,Grassland
18218,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Forest,Built-up
18219,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Forest,Water
18220,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Forest,Forest
18221,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,NULL,Grassland
18222,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,NULL,Cropland
18223,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,NULL,Built-up
18224,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,NULL,Forest
18225,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Grassland
18226,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Grassland
18227,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Built-up
18228,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Forest
18229,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Grassland
18230,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Forest
18231,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Grassland
18232,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Built-up
18233,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Forest
18234,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Built-up,Grassland
18235,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Built-up,Built-up
18236,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Built-up,Forest
18237,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Water,Built-up
18238,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Water,Forest
18239,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Forest,Grassland
18240,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Forest,Built-up
18241,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Forest,Forest
18242,Forest,Forest,Shrubland,NULL,Non_Wetland,Built-up,NULL,Grassland
18243,Forest,Forest,Shrubland,NULL,Non_Wetland,Built-up,NULL,Cropland
18244,Forest,Forest,Shrubland,NULL,Non_Wetland,Built-up,NULL,Built-up
18245,Forest,Forest,Shrubland,NULL,Non_Wetland,Built-up,NULL,Forest
18246,Forest,Forest,Shrubland,NULL,Non_Wetland,Built-up,Grassland,Grassland
18247,Forest,Forest,Shrubland,NULL,Non_Wetland,Built-up,Wetland,Grassland
18248,Forest,Forest,Shrubland,NULL,Non_Wetland,Built-up,Bareland,Grassland
18249,Forest,Forest,Shrubland,NULL,Non_Wetland,Built-up,Bareland,Forest
18250,Forest,Forest,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Grassland
18251,Forest,Forest,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Built-up
18252,Forest,Forest,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Forest
18253,Forest,Forest,Shrubland,NULL,Non_Wetland,Built-up,Forest,Grassland
18254,Forest,Forest,Shrubland,NULL,Non_Wetland,Built-up,Forest,Built-up
18255,Forest,Forest,Shrubland,NULL,Non_Wetland,Built-up,Forest,Forest
18256,Forest,Forest,Shrubland,NULL,Non_Wetland,Water,NULL,Grassland
18257,Forest,Forest,Shrubland,NULL,Non_Wetland,Water,NULL,Forest
18258,Forest,Forest,Shrubland,NULL,Non_Wetland,Water,Wetland,Forest
18259,Forest,Forest,Shrubland,NULL,Non_Wetland,Water,Bareland,Water
18260,Forest,Forest,Shrubland,NULL,Non_Wetland,Water,Bareland,Forest
18261,Forest,Forest,Shrubland,NULL,Non_Wetland,Water,Water,Water
18262,Forest,Forest,Shrubland,NULL,Non_Wetland,Water,Water,Forest
18263,Forest,Forest,Shrubland,NULL,Non_Wetland,Water,Forest,Grassland
18264,Forest,Forest,Shrubland,NULL,Non_Wetland,Water,Forest,Forest
18265,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,NULL,Grassland
18266,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,NULL,Cropland
18267,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,NULL,Wetland
18268,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,NULL,Built-up
18269,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,NULL,Water
18270,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,NULL,Forest
18271,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Shrubland,Grassland
18272,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Shrubland,Forest
18273,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Grassland,Grassland
18274,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Grassland,Forest
18275,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Wetland,Grassland
18276,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Wetland,Cropland
18277,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Wetland,Wetland
18278,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Wetland,Water
18279,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Wetland,Forest
18280,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Bareland,Grassland
18281,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Bareland,Forest
18282,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Built-up,Grassland
18283,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Built-up,Built-up
18284,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Built-up,Forest
18285,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Water,Grassland
18286,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Water,Water
18287,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Water,Forest
18288,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Forest,Grassland
18289,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Forest,Cropland
18290,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Forest,Bareland
18291,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Forest,Built-up
18292,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Forest,Water
18293,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Forest,Forest
18294,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
18295,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Cropland
18296,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Wetland
18297,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Bareland
18298,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Water
18299,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
18300,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,Wetland,Grassland
18301,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,Wetland,Forest
18302,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,Bareland,Grassland
18303,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,Bareland,Forest
18304,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,Built-up,Grassland
18305,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,Water,Grassland
18306,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,Water,Forest
18307,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,Forest,Grassland
18308,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,Forest,Water
18309,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,Forest,Forest
18310,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Shrubland,NULL,Grassland
18311,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Shrubland,Shrubland,Grassland
18312,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Shrubland,Grassland,Grassland
18313,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Shrubland,Wetland,Grassland
18314,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Shrubland,Water,Grassland
18315,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Grassland,NULL,Grassland
18316,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Grassland,NULL,Forest
18317,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Cropland,NULL,Grassland
18318,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Cropland,NULL,Cropland
18319,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Cropland,NULL,Forest
18320,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Cropland,Water,Forest
18321,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Wetland,NULL,Grassland
18322,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Wetland,NULL,Cropland
18323,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Wetland,NULL,Water
18324,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Wetland,NULL,Forest
18325,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
18326,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Wetland,Wetland,Forest
18327,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Wetland,Water,Grassland
18328,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Wetland,Forest,Grassland
18329,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Wetland,Forest,Forest
18330,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Bareland,NULL,Grassland
18331,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Bareland,NULL,Forest
18332,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Bareland,Bareland,Cropland
18333,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Built-up,NULL,Grassland
18334,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Built-up,Bareland,Built-up
18335,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Water,NULL,Grassland
18336,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Water,NULL,Water
18337,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Water,NULL,Forest
18338,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Water,Wetland,Grassland
18339,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Water,Wetland,Forest
18340,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Water,Water,Grassland
18341,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Water,Water,Forest
18342,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Water,Forest,Grassland
18343,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Water,Forest,Forest
18344,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Forest,NULL,Grassland
18345,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Forest,NULL,Bareland
18346,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Forest,NULL,Forest
18347,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Forest,Grassland,Grassland
18348,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Forest,Wetland,Grassland
18349,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Forest,Wetland,Water
18350,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Forest,Wetland,Forest
18351,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Forest,Water,Grassland
18352,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Forest,Water,Water
18353,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Forest,Water,Forest
18354,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Forest,Forest,Grassland
18355,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Forest,Forest,Water
18356,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Forest,Forest,Forest
18357,Forest,Forest,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
18358,Forest,Forest,Shrubland,Water,Non_Wetland,NULL,NULL,Water
18359,Forest,Forest,Shrubland,Water,Non_Wetland,NULL,NULL,Forest
18360,Forest,Forest,Shrubland,Water,Non_Wetland,NULL,Wetland,Water
18361,Forest,Forest,Shrubland,Water,Non_Wetland,NULL,Water,Grassland
18362,Forest,Forest,Shrubland,Water,Non_Wetland,NULL,Water,Forest
18363,Forest,Forest,Shrubland,Water,Non_Wetland,NULL,Forest,Grassland
18364,Forest,Forest,Shrubland,Water,Non_Wetland,NULL,Forest,Bareland
18365,Forest,Forest,Shrubland,Water,Non_Wetland,NULL,Forest,Forest
18366,Forest,Forest,Shrubland,Water,Non_Wetland,Cropland,NULL,Grassland
