Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_20LQM_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_20LQM_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_20LQM_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_20LQM_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_20LQM_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_20LQM_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_20LQM_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_20LQM_M_R
2359,NULL,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
2360,NULL,Built-up,Built-up,NULL,Non_Wetland,NULL,Shrubland,Grassland
2361,NULL,Built-up,Built-up,NULL,Non_Wetland,NULL,Grassland,Grassland
2362,NULL,Built-up,Built-up,NULL,Non_Wetland,NULL,Bareland,Grassland
2363,NULL,Built-up,Built-up,NULL,Non_Wetland,NULL,Bareland,Built-up
2364,NULL,Built-up,Built-up,NULL,Non_Wetland,NULL,Built-up,Grassland
2365,NULL,Built-up,Built-up,NULL,Non_Wetland,Shrubland,NULL,Grassland
2366,NULL,Built-up,Built-up,NULL,Non_Wetland,Shrubland,NULL,Forest
2367,NULL,Built-up,Built-up,NULL,Non_Wetland,Shrubland,Shrubland,NULL
2368,NULL,Built-up,Built-up,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
2369,NULL,Built-up,Built-up,NULL,Non_Wetland,Shrubland,Shrubland,Built-up
2370,NULL,Built-up,Built-up,NULL,Non_Wetland,Shrubland,Grassland,Forest
2371,NULL,Built-up,Built-up,NULL,Non_Wetland,Shrubland,Bareland,Grassland
2372,NULL,Built-up,Built-up,NULL,Non_Wetland,Shrubland,Bareland,Forest
2373,NULL,Built-up,Built-up,NULL,Non_Wetland,Shrubland,Built-up,Grassland
2374,NULL,Built-up,Built-up,NULL,Non_Wetland,Shrubland,Built-up,Built-up
2375,NULL,Built-up,Built-up,NULL,Non_Wetland,Shrubland,Built-up,Forest
2376,NULL,Built-up,Built-up,NULL,Non_Wetland,Shrubland,Forest,Forest
2377,NULL,Built-up,Built-up,NULL,Non_Wetland,Grassland,NULL,NULL
2378,NULL,Built-up,Built-up,NULL,Non_Wetland,Grassland,NULL,Grassland
2379,NULL,Built-up,Built-up,NULL,Non_Wetland,Grassland,NULL,Bareland
2380,NULL,Built-up,Built-up,NULL,Non_Wetland,Grassland,NULL,Built-up
2381,NULL,Built-up,Built-up,NULL,Non_Wetland,Grassland,NULL,Forest
2382,NULL,Built-up,Built-up,NULL,Non_Wetland,Grassland,Shrubland,NULL
2383,NULL,Built-up,Built-up,NULL,Non_Wetland,Grassland,Shrubland,Grassland
2384,NULL,Built-up,Built-up,NULL,Non_Wetland,Grassland,Shrubland,Forest
2385,NULL,Built-up,Built-up,NULL,Non_Wetland,Grassland,Grassland,NULL
2386,NULL,Built-up,Built-up,NULL,Non_Wetland,Grassland,Grassland,Grassland
2387,NULL,Built-up,Built-up,NULL,Non_Wetland,Grassland,Grassland,Cropland
2388,NULL,Built-up,Built-up,NULL,Non_Wetland,Grassland,Grassland,Bareland
2389,NULL,Built-up,Built-up,NULL,Non_Wetland,Grassland,Grassland,Built-up
2390,NULL,Built-up,Built-up,NULL,Non_Wetland,Grassland,Grassland,Water
2391,NULL,Built-up,Built-up,NULL,Non_Wetland,Grassland,Grassland,Forest
2392,NULL,Built-up,Built-up,NULL,Non_Wetland,Grassland,Bareland,NULL
2393,NULL,Built-up,Built-up,NULL,Non_Wetland,Grassland,Bareland,Grassland
2394,NULL,Built-up,Built-up,NULL,Non_Wetland,Grassland,Bareland,Cropland
2395,NULL,Built-up,Built-up,NULL,Non_Wetland,Grassland,Bareland,Bareland
2396,NULL,Built-up,Built-up,NULL,Non_Wetland,Grassland,Bareland,Built-up
2397,NULL,Built-up,Built-up,NULL,Non_Wetland,Grassland,Bareland,Forest
2398,NULL,Built-up,Built-up,NULL,Non_Wetland,Grassland,Built-up,NULL
2399,NULL,Built-up,Built-up,NULL,Non_Wetland,Grassland,Built-up,Grassland
2400,NULL,Built-up,Built-up,NULL,Non_Wetland,Grassland,Built-up,Cropland
2401,NULL,Built-up,Built-up,NULL,Non_Wetland,Grassland,Built-up,Bareland
2402,NULL,Built-up,Built-up,NULL,Non_Wetland,Grassland,Built-up,Built-up
2403,NULL,Built-up,Built-up,NULL,Non_Wetland,Grassland,Built-up,Forest
2404,NULL,Built-up,Built-up,NULL,Non_Wetland,Grassland,Water,Forest
2405,NULL,Built-up,Built-up,NULL,Non_Wetland,Grassland,Forest,Grassland
2406,NULL,Built-up,Built-up,NULL,Non_Wetland,Grassland,Forest,Bareland
2407,NULL,Built-up,Built-up,NULL,Non_Wetland,Grassland,Forest,Built-up
2408,NULL,Built-up,Built-up,NULL,Non_Wetland,Grassland,Forest,Forest
2409,NULL,Built-up,Built-up,NULL,Non_Wetland,Cropland,NULL,Grassland
2410,NULL,Built-up,Built-up,NULL,Non_Wetland,Cropland,NULL,Cropland
2411,NULL,Built-up,Built-up,NULL,Non_Wetland,Cropland,NULL,Bareland
2412,NULL,Built-up,Built-up,NULL,Non_Wetland,Cropland,Grassland,Grassland
2413,NULL,Built-up,Built-up,NULL,Non_Wetland,Cropland,Grassland,Bareland
2414,NULL,Built-up,Built-up,NULL,Non_Wetland,Cropland,Grassland,Built-up
2415,NULL,Built-up,Built-up,NULL,Non_Wetland,Cropland,Bareland,Grassland
2416,NULL,Built-up,Built-up,NULL,Non_Wetland,Cropland,Bareland,Cropland
2417,NULL,Built-up,Built-up,NULL,Non_Wetland,Cropland,Bareland,Bareland
2418,NULL,Built-up,Built-up,NULL,Non_Wetland,Cropland,Bareland,Built-up
2419,NULL,Built-up,Built-up,NULL,Non_Wetland,Cropland,Bareland,Forest
2420,NULL,Built-up,Built-up,NULL,Non_Wetland,Cropland,Built-up,Bareland
2421,NULL,Built-up,Built-up,NULL,Non_Wetland,Cropland,Built-up,Built-up
2422,NULL,Built-up,Built-up,NULL,Non_Wetland,Wetland,Bareland,Grassland
2423,NULL,Built-up,Built-up,NULL,Non_Wetland,Bareland,NULL,NULL
2424,NULL,Built-up,Built-up,NULL,Non_Wetland,Bareland,NULL,Grassland
2425,NULL,Built-up,Built-up,NULL,Non_Wetland,Bareland,NULL,Cropland
2426,NULL,Built-up,Built-up,NULL,Non_Wetland,Bareland,NULL,Bareland
2427,NULL,Built-up,Built-up,NULL,Non_Wetland,Bareland,NULL,Built-up
2428,NULL,Built-up,Built-up,NULL,Non_Wetland,Bareland,NULL,Forest
2429,NULL,Built-up,Built-up,NULL,Non_Wetland,Bareland,Shrubland,NULL
2430,NULL,Built-up,Built-up,NULL,Non_Wetland,Bareland,Shrubland,Grassland
2431,NULL,Built-up,Built-up,NULL,Non_Wetland,Bareland,Shrubland,Bareland
2432,NULL,Built-up,Built-up,NULL,Non_Wetland,Bareland,Shrubland,Built-up
2433,NULL,Built-up,Built-up,NULL,Non_Wetland,Bareland,Shrubland,Forest
2434,NULL,Built-up,Built-up,NULL,Non_Wetland,Bareland,Grassland,Grassland
2435,NULL,Built-up,Built-up,NULL,Non_Wetland,Bareland,Grassland,Cropland
2436,NULL,Built-up,Built-up,NULL,Non_Wetland,Bareland,Grassland,Bareland
2437,NULL,Built-up,Built-up,NULL,Non_Wetland,Bareland,Grassland,Built-up
2438,NULL,Built-up,Built-up,NULL,Non_Wetland,Bareland,Grassland,Forest
2439,NULL,Built-up,Built-up,NULL,Non_Wetland,Bareland,Bareland,NULL
2440,NULL,Built-up,Built-up,NULL,Non_Wetland,Bareland,Bareland,Grassland
2441,NULL,Built-up,Built-up,NULL,Non_Wetland,Bareland,Bareland,Cropland
2442,NULL,Built-up,Built-up,NULL,Non_Wetland,Bareland,Bareland,Wetland
2443,NULL,Built-up,Built-up,NULL,Non_Wetland,Bareland,Bareland,Bareland
2444,NULL,Built-up,Built-up,NULL,Non_Wetland,Bareland,Bareland,Built-up
2445,NULL,Built-up,Built-up,NULL,Non_Wetland,Bareland,Bareland,Forest
2446,NULL,Built-up,Built-up,NULL,Non_Wetland,Bareland,Built-up,NULL
2447,NULL,Built-up,Built-up,NULL,Non_Wetland,Bareland,Built-up,Grassland
2448,NULL,Built-up,Built-up,NULL,Non_Wetland,Bareland,Built-up,Cropland
2449,NULL,Built-up,Built-up,NULL,Non_Wetland,Bareland,Built-up,Bareland
2450,NULL,Built-up,Built-up,NULL,Non_Wetland,Bareland,Built-up,Built-up
2451,NULL,Built-up,Built-up,NULL,Non_Wetland,Bareland,Built-up,Forest
2452,NULL,Built-up,Built-up,NULL,Non_Wetland,Bareland,Water,Bareland
2453,NULL,Built-up,Built-up,NULL,Non_Wetland,Bareland,Water,Built-up
2454,NULL,Built-up,Built-up,NULL,Non_Wetland,Bareland,Water,Forest
2455,NULL,Built-up,Built-up,NULL,Non_Wetland,Bareland,Forest,Grassland
2456,NULL,Built-up,Built-up,NULL,Non_Wetland,Bareland,Forest,Bareland
2457,NULL,Built-up,Built-up,NULL,Non_Wetland,Bareland,Forest,Built-up
2458,NULL,Built-up,Built-up,NULL,Non_Wetland,Bareland,Forest,Forest
2459,NULL,Built-up,Built-up,NULL,Non_Wetland,Built-up,NULL,Grassland
2460,NULL,Built-up,Built-up,NULL,Non_Wetland,Built-up,NULL,Built-up
2461,NULL,Built-up,Built-up,NULL,Non_Wetland,Built-up,Shrubland,Built-up
2462,NULL,Built-up,Built-up,NULL,Non_Wetland,Built-up,Grassland,NULL
2463,NULL,Built-up,Built-up,NULL,Non_Wetland,Built-up,Grassland,Grassland
2464,NULL,Built-up,Built-up,NULL,Non_Wetland,Built-up,Grassland,Cropland
2465,NULL,Built-up,Built-up,NULL,Non_Wetland,Built-up,Grassland,Built-up
2466,NULL,Built-up,Built-up,NULL,Non_Wetland,Built-up,Grassland,Forest
2467,NULL,Built-up,Built-up,NULL,Non_Wetland,Built-up,Bareland,Grassland
2468,NULL,Built-up,Built-up,NULL,Non_Wetland,Built-up,Bareland,Cropland
2469,NULL,Built-up,Built-up,NULL,Non_Wetland,Built-up,Bareland,Built-up
2470,NULL,Built-up,Built-up,NULL,Non_Wetland,Built-up,Bareland,Forest
2471,NULL,Built-up,Built-up,NULL,Non_Wetland,Built-up,Built-up,NULL
2472,NULL,Built-up,Built-up,NULL,Non_Wetland,Built-up,Built-up,Grassland
2473,NULL,Built-up,Built-up,NULL,Non_Wetland,Built-up,Built-up,Cropland
2474,NULL,Built-up,Built-up,NULL,Non_Wetland,Built-up,Built-up,Bareland
2475,NULL,Built-up,Built-up,NULL,Non_Wetland,Built-up,Built-up,Built-up
2476,NULL,Built-up,Built-up,NULL,Non_Wetland,Built-up,Built-up,Water
2477,NULL,Built-up,Built-up,NULL,Non_Wetland,Built-up,Built-up,Forest
2478,NULL,Built-up,Built-up,NULL,Non_Wetland,Built-up,Forest,Grassland
2479,NULL,Built-up,Built-up,NULL,Non_Wetland,Built-up,Forest,Built-up
2480,NULL,Built-up,Built-up,Water,Non_Wetland,Water,Bareland,Grassland
2481,NULL,Built-up,Water,NULL,Water,Wetland,Grassland,Wetland
2482,NULL,Built-up,Water,NULL,Water,Bareland,NULL,Grassland
2483,NULL,Built-up,Water,NULL,Water,Bareland,NULL,Bareland
2484,NULL,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,NULL
2485,NULL,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Forest
2486,NULL,Built-up,Forest,NULL,Non_Wetland,NULL,Shrubland,Forest
2487,NULL,Built-up,Forest,NULL,Non_Wetland,NULL,Grassland,Forest
2488,NULL,Built-up,Forest,NULL,Non_Wetland,Shrubland,NULL,Forest
2489,NULL,Built-up,Forest,NULL,Non_Wetland,Shrubland,Shrubland,NULL
2490,NULL,Built-up,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
2491,NULL,Built-up,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Forest
2492,NULL,Built-up,Forest,NULL,Non_Wetland,Shrubland,Grassland,Grassland
2493,NULL,Built-up,Forest,NULL,Non_Wetland,Shrubland,Grassland,Forest
2494,NULL,Built-up,Forest,NULL,Non_Wetland,Shrubland,Bareland,Forest
2495,NULL,Built-up,Forest,NULL,Non_Wetland,Shrubland,Forest,Grassland
2496,NULL,Built-up,Forest,NULL,Non_Wetland,Shrubland,Forest,Built-up
2497,NULL,Built-up,Forest,NULL,Non_Wetland,Shrubland,Forest,Forest
2498,NULL,Built-up,Forest,NULL,Non_Wetland,Grassland,NULL,NULL
2499,NULL,Built-up,Forest,NULL,Non_Wetland,Grassland,NULL,Grassland
2500,NULL,Built-up,Forest,NULL,Non_Wetland,Grassland,NULL,Forest
2501,NULL,Built-up,Forest,NULL,Non_Wetland,Grassland,Shrubland,NULL
2502,NULL,Built-up,Forest,NULL,Non_Wetland,Grassland,Shrubland,Grassland
2503,NULL,Built-up,Forest,NULL,Non_Wetland,Grassland,Shrubland,Forest
2504,NULL,Built-up,Forest,NULL,Non_Wetland,Grassland,Grassland,NULL
2505,NULL,Built-up,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
2506,NULL,Built-up,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
2507,NULL,Built-up,Forest,NULL,Non_Wetland,Grassland,Bareland,NULL
2508,NULL,Built-up,Forest,NULL,Non_Wetland,Grassland,Bareland,Grassland
2509,NULL,Built-up,Forest,NULL,Non_Wetland,Grassland,Bareland,Built-up
2510,NULL,Built-up,Forest,NULL,Non_Wetland,Grassland,Bareland,Forest
2511,NULL,Built-up,Forest,NULL,Non_Wetland,Grassland,Built-up,Grassland
2512,NULL,Built-up,Forest,NULL,Non_Wetland,Grassland,Built-up,Forest
2513,NULL,Built-up,Forest,NULL,Non_Wetland,Grassland,Forest,NULL
2514,NULL,Built-up,Forest,NULL,Non_Wetland,Grassland,Forest,Grassland
2515,NULL,Built-up,Forest,NULL,Non_Wetland,Grassland,Forest,Built-up
2516,NULL,Built-up,Forest,NULL,Non_Wetland,Grassland,Forest,Forest
2517,NULL,Built-up,Forest,NULL,Non_Wetland,Cropland,Forest,Forest
2518,NULL,Built-up,Forest,NULL,Non_Wetland,Wetland,Grassland,Forest
2519,NULL,Built-up,Forest,NULL,Non_Wetland,Bareland,NULL,NULL
2520,NULL,Built-up,Forest,NULL,Non_Wetland,Bareland,NULL,Grassland
2521,NULL,Built-up,Forest,NULL,Non_Wetland,Bareland,NULL,Forest
2522,NULL,Built-up,Forest,NULL,Non_Wetland,Bareland,Shrubland,NULL
2523,NULL,Built-up,Forest,NULL,Non_Wetland,Bareland,Shrubland,Grassland
2524,NULL,Built-up,Forest,NULL,Non_Wetland,Bareland,Shrubland,Forest
2525,NULL,Built-up,Forest,NULL,Non_Wetland,Bareland,Grassland,NULL
2526,NULL,Built-up,Forest,NULL,Non_Wetland,Bareland,Grassland,Grassland
2527,NULL,Built-up,Forest,NULL,Non_Wetland,Bareland,Grassland,Built-up
2528,NULL,Built-up,Forest,NULL,Non_Wetland,Bareland,Grassland,Forest
2529,NULL,Built-up,Forest,NULL,Non_Wetland,Bareland,Bareland,NULL
2530,NULL,Built-up,Forest,NULL,Non_Wetland,Bareland,Bareland,Grassland
2531,NULL,Built-up,Forest,NULL,Non_Wetland,Bareland,Bareland,Built-up
2532,NULL,Built-up,Forest,NULL,Non_Wetland,Bareland,Bareland,Forest
2533,NULL,Built-up,Forest,NULL,Non_Wetland,Bareland,Built-up,Grassland
2534,NULL,Built-up,Forest,NULL,Non_Wetland,Bareland,Built-up,Water
2535,NULL,Built-up,Forest,NULL,Non_Wetland,Bareland,Built-up,Forest
2536,NULL,Built-up,Forest,NULL,Non_Wetland,Bareland,Forest,NULL
2537,NULL,Built-up,Forest,NULL,Non_Wetland,Bareland,Forest,Grassland
2538,NULL,Built-up,Forest,NULL,Non_Wetland,Bareland,Forest,Built-up
2539,NULL,Built-up,Forest,NULL,Non_Wetland,Bareland,Forest,Forest
2540,NULL,Built-up,Forest,NULL,Non_Wetland,Built-up,Bareland,Grassland
2541,NULL,Built-up,Forest,NULL,Non_Wetland,Built-up,Bareland,Forest
2542,NULL,Built-up,Forest,NULL,Non_Wetland,Built-up,Built-up,Grassland
2543,NULL,Built-up,Forest,NULL,Non_Wetland,Built-up,Built-up,Built-up
2544,NULL,Built-up,Forest,NULL,Non_Wetland,Built-up,Built-up,Forest
2545,NULL,Built-up,Forest,NULL,Non_Wetland,Built-up,Forest,Forest
2546,NULL,Built-up,Forest,NULL,Non_Wetland,Forest,NULL,Forest
2547,NULL,Built-up,Forest,NULL,Non_Wetland,Forest,Grassland,Forest
2548,NULL,Built-up,Forest,NULL,Non_Wetland,Forest,Built-up,Built-up
2549,NULL,Built-up,Forest,NULL,Non_Wetland,Forest,Forest,Forest
2550,NULL,Water,NULL,NULL,Non_Wetland,NULL,Bareland,Cropland
2551,NULL,Water,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
2552,NULL,Water,NULL,NULL,Non_Wetland,Wetland,Forest,Grassland
2553,NULL,Water,NULL,NULL,Non_Wetland,Bareland,Grassland,Grassland
2554,NULL,Water,NULL,NULL,Non_Wetland,Bareland,Grassland,Cropland
2555,NULL,Water,NULL,NULL,Non_Wetland,Bareland,Grassland,Forest
2556,NULL,Water,NULL,NULL,Non_Wetland,Bareland,Bareland,Bareland
2557,NULL,Water,NULL,NULL,Non_Wetland,Bareland,Water,Grassland
2558,NULL,Water,NULL,NULL,Non_Wetland,Bareland,Forest,Grassland
2559,NULL,Water,NULL,Water,Non_Wetland,Grassland,Water,Grassland
2560,NULL,Water,NULL,Water,Non_Wetland,Wetland,Water,Water
2561,NULL,Water,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
2562,NULL,Water,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Forest
2563,NULL,Water,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
2564,NULL,Water,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Forest
2565,NULL,Water,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Grassland
2566,NULL,Water,Shrubland,NULL,Non_Wetland,Grassland,Water,Grassland
2567,NULL,Water,Shrubland,NULL,Non_Wetland,Grassland,Forest,Forest
2568,NULL,Water,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Grassland
2569,NULL,Water,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Grassland
2570,NULL,Water,Shrubland,NULL,Non_Wetland,Wetland,Water,Grassland
2571,NULL,Water,Shrubland,NULL,Non_Wetland,Wetland,Forest,Grassland
2572,NULL,Water,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Grassland
2573,NULL,Water,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Forest
2574,NULL,Water,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Grassland
2575,NULL,Water,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Bareland
2576,NULL,Water,Shrubland,NULL,Non_Wetland,Bareland,Water,Grassland
2577,NULL,Water,Shrubland,NULL,Non_Wetland,Bareland,Water,Forest
2578,NULL,Water,Shrubland,NULL,Non_Wetland,Bareland,Forest,NULL
2579,NULL,Water,Shrubland,NULL,Non_Wetland,Bareland,Forest,Grassland
2580,NULL,Water,Shrubland,NULL,Non_Wetland,Bareland,Forest,Forest
2581,NULL,Water,Shrubland,NULL,Non_Wetland,Water,NULL,Grassland
2582,NULL,Water,Shrubland,NULL,Non_Wetland,Water,Grassland,Forest
2583,NULL,Water,Shrubland,NULL,Non_Wetland,Water,Bareland,Grassland
2584,NULL,Water,Shrubland,NULL,Non_Wetland,Water,Water,Water
2585,NULL,Water,Shrubland,Non_Water,Non_Wetland,Grassland,Water,Grassland
2586,NULL,Water,Shrubland,Non_Water,Non_Wetland,Grassland,Water,Water
2587,NULL,Water,Shrubland,Non_Water,Non_Wetland,Wetland,Grassland,Grassland
2588,NULL,Water,Shrubland,Non_Water,Non_Wetland,Bareland,Grassland,Grassland
2589,NULL,Water,Shrubland,Non_Water,Non_Wetland,Bareland,Grassland,Forest
2590,NULL,Water,Shrubland,Non_Water,Non_Wetland,Bareland,Water,Grassland
2591,NULL,Water,Shrubland,Non_Water,Non_Wetland,Bareland,Forest,Grassland
2592,NULL,Water,Shrubland,Non_Water,Non_Wetland,Bareland,Forest,Bareland
2593,NULL,Water,Shrubland,Water,Non_Wetland,Grassland,Grassland,Grassland
2594,NULL,Water,Shrubland,Water,Non_Wetland,Grassland,Water,Grassland
2595,NULL,Water,Shrubland,Water,Non_Wetland,Grassland,Water,Cropland
2596,NULL,Water,Shrubland,Water,Non_Wetland,Grassland,Forest,Grassland
2597,NULL,Water,Shrubland,Water,Non_Wetland,Wetland,Wetland,Water
2598,NULL,Water,Shrubland,Water,Non_Wetland,Wetland,Water,Grassland
2599,NULL,Water,Shrubland,Water,Non_Wetland,Wetland,Water,Wetland
2600,NULL,Water,Shrubland,Water,Non_Wetland,Wetland,Forest,Grassland
2601,NULL,Water,Shrubland,Water,Non_Wetland,Bareland,Grassland,Grassland
2602,NULL,Water,Shrubland,Water,Non_Wetland,Bareland,Bareland,Grassland
2603,NULL,Water,Shrubland,Water,Non_Wetland,Bareland,Bareland,Bareland
2604,NULL,Water,Shrubland,Water,Non_Wetland,Bareland,Water,Grassland
2605,NULL,Water,Shrubland,Water,Non_Wetland,Water,Water,Grassland
2606,NULL,Water,Shrubland,Water,Non_Wetland,Water,Water,Water
2607,NULL,Water,Grassland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
2608,NULL,Water,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
2609,NULL,Water,Grassland,NULL,Non_Wetland,Grassland,Grassland,Cropland
2610,NULL,Water,Grassland,NULL,Non_Wetland,Grassland,Grassland,Forest
2611,NULL,Water,Grassland,NULL,Non_Wetland,Wetland,Grassland,Grassland
2612,NULL,Water,Grassland,NULL,Non_Wetland,Wetland,Water,Grassland
2613,NULL,Water,Grassland,NULL,Non_Wetland,Bareland,Grassland,Grassland
2614,NULL,Water,Grassland,NULL,Non_Wetland,Bareland,Grassland,Forest
2615,NULL,Water,Grassland,NULL,Non_Wetland,Bareland,Bareland,Grassland
2616,NULL,Water,Grassland,NULL,Non_Wetland,Bareland,Water,Grassland
2617,NULL,Water,Grassland,NULL,Non_Wetland,Bareland,Water,Water
2618,NULL,Water,Grassland,NULL,Non_Wetland,Bareland,Forest,Grassland
2619,NULL,Water,Grassland,NULL,Non_Wetland,Bareland,Forest,Bareland
2620,NULL,Water,Grassland,NULL,Non_Wetland,Water,Shrubland,Grassland
2621,NULL,Water,Grassland,NULL,Non_Wetland,Water,Grassland,Grassland
2622,NULL,Water,Grassland,NULL,Non_Wetland,Water,Built-up,Water
2623,NULL,Water,Grassland,Non_Water,Non_Wetland,Grassland,Wetland,Grassland
2624,NULL,Water,Grassland,Non_Water,Non_Wetland,Grassland,Water,Forest
2625,NULL,Water,Grassland,Non_Water,Non_Wetland,Bareland,Grassland,NULL
2626,NULL,Water,Grassland,Non_Water,Non_Wetland,Bareland,Wetland,Grassland
2627,NULL,Water,Grassland,Non_Water,Non_Wetland,Bareland,Forest,Grassland
2628,NULL,Water,Grassland,Water,Non_Wetland,Wetland,Water,Grassland
2629,NULL,Water,Cropland,NULL,Non_Wetland,Grassland,NULL,Forest
2630,NULL,Water,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
2631,NULL,Water,Cropland,NULL,Non_Wetland,Wetland,Forest,Forest
2632,NULL,Water,Cropland,NULL,Non_Wetland,Bareland,Grassland,Grassland
2633,NULL,Water,Cropland,NULL,Non_Wetland,Bareland,Grassland,Forest
2634,NULL,Water,Cropland,NULL,Non_Wetland,Bareland,Bareland,Bareland
2635,NULL,Water,Cropland,NULL,Non_Wetland,Bareland,Bareland,Built-up
2636,NULL,Water,Cropland,NULL,Non_Wetland,Bareland,Forest,Grassland
2637,NULL,Water,Cropland,NULL,Non_Wetland,Water,Grassland,Water
2638,NULL,Water,Wetland,NULL,Wetland,Shrubland,Grassland,Forest
2639,NULL,Water,Wetland,NULL,Wetland,Grassland,Grassland,Grassland
2640,NULL,Water,Wetland,NULL,Wetland,Grassland,Grassland,Forest
2641,NULL,Water,Wetland,NULL,Wetland,Grassland,Water,Grassland
2642,NULL,Water,Wetland,NULL,Wetland,Grassland,Water,Forest
2643,NULL,Water,Wetland,NULL,Wetland,Grassland,Forest,Grassland
2644,NULL,Water,Wetland,NULL,Wetland,Grassland,Forest,Forest
2645,NULL,Water,Wetland,NULL,Wetland,Cropland,NULL,Grassland
2646,NULL,Water,Wetland,NULL,Wetland,Wetland,NULL,Grassland
2647,NULL,Water,Wetland,NULL,Wetland,Wetland,Shrubland,Grassland
2648,NULL,Water,Wetland,NULL,Wetland,Wetland,Grassland,Wetland
2649,NULL,Water,Wetland,NULL,Wetland,Wetland,Grassland,Forest
2650,NULL,Water,Wetland,NULL,Wetland,Wetland,Water,Grassland
2651,NULL,Water,Wetland,NULL,Wetland,Wetland,Water,Wetland
2652,NULL,Water,Wetland,NULL,Wetland,Wetland,Forest,Grassland
2653,NULL,Water,Wetland,NULL,Wetland,Bareland,Grassland,Grassland
2654,NULL,Water,Wetland,NULL,Wetland,Bareland,Grassland,Forest
2655,NULL,Water,Wetland,NULL,Wetland,Bareland,Water,Forest
2656,NULL,Water,Wetland,NULL,Wetland,Water,Water,Wetland
2657,NULL,Water,Wetland,Non_Water,Wetland,Grassland,Grassland,Grassland
2658,NULL,Water,Wetland,Water,Wetland,Grassland,NULL,Grassland
2659,NULL,Water,Wetland,Water,Wetland,Grassland,Grassland,Forest
2660,NULL,Water,Wetland,Water,Wetland,Grassland,Water,Forest
2661,NULL,Water,Wetland,Water,Wetland,Cropland,Water,Grassland
2662,NULL,Water,Wetland,Water,Wetland,Cropland,Water,Wetland
2663,NULL,Water,Wetland,Water,Wetland,Wetland,NULL,Grassland
2664,NULL,Water,Wetland,Water,Wetland,Wetland,NULL,Wetland
2665,NULL,Water,Wetland,Water,Wetland,Wetland,NULL,Forest
2666,NULL,Water,Wetland,Water,Wetland,Wetland,Grassland,Grassland
2667,NULL,Water,Wetland,Water,Wetland,Wetland,Water,Grassland
2668,NULL,Water,Wetland,Water,Wetland,Wetland,Water,Wetland
2669,NULL,Water,Wetland,Water,Wetland,Wetland,Forest,Grassland
2670,NULL,Water,Wetland,Water,Wetland,Wetland,Forest,Wetland
2671,NULL,Water,Bareland,NULL,Non_Wetland,Grassland,Grassland,Forest
2672,NULL,Water,Bareland,NULL,Non_Wetland,Bareland,Grassland,Grassland
2673,NULL,Water,Bareland,NULL,Non_Wetland,Bareland,Grassland,Forest
2674,NULL,Water,Bareland,Non_Water,Non_Wetland,Bareland,Grassland,Grassland
2675,NULL,Water,Bareland,Non_Water,Non_Wetland,Bareland,Grassland,Forest
2676,NULL,Water,Built-up,NULL,Non_Wetland,Bareland,Grassland,Grassland
2677,NULL,Water,Built-up,NULL,Non_Wetland,Bareland,Bareland,Grassland
2678,NULL,Water,Built-up,NULL,Non_Wetland,Bareland,Bareland,Bareland
2679,NULL,Water,Built-up,NULL,Non_Wetland,Bareland,Bareland,Built-up
2680,NULL,Water,Built-up,NULL,Non_Wetland,Bareland,Bareland,Water
2681,NULL,Water,Built-up,NULL,Non_Wetland,Bareland,Bareland,Forest
2682,NULL,Water,Built-up,NULL,Non_Wetland,Bareland,Water,Grassland
2683,NULL,Water,Built-up,NULL,Non_Wetland,Bareland,Water,Bareland
2684,NULL,Water,Built-up,NULL,Non_Wetland,Bareland,Water,Forest
2685,NULL,Water,Built-up,NULL,Non_Wetland,Bareland,Forest,Grassland
