Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_21MYT_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_21MYT_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_21MYT_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_21MYT_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_21MYT_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_21MYT_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_21MYT_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_21MYT_M_R
8159,Wetland,Wetland,Forest,NULL,Non_Wetland,Wetland,Forest,Grassland
8160,Wetland,Wetland,Forest,Non_Water,Non_Wetland,NULL,Wetland,Forest
8161,Wetland,Wetland,Forest,Non_Water,Non_Wetland,Grassland,Wetland,Grassland
8162,Wetland,Wetland,Forest,Non_Water,Non_Wetland,Grassland,Wetland,Forest
8163,Wetland,Wetland,Forest,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
8164,Wetland,Wetland,Forest,Non_Water,Non_Wetland,Wetland,Wetland,Wetland
8165,Wetland,Wetland,Forest,Non_Water,Non_Wetland,Wetland,Wetland,Forest
8166,Wetland,Wetland,Forest,Non_Water,Non_Wetland,Wetland,Forest,Grassland
8167,Wetland,Wetland,Forest,Water,Non_Wetland,Wetland,Wetland,Grassland
8168,Wetland,Wetland,Forest,Water,Non_Wetland,Wetland,Wetland,Wetland
8169,Wetland,Wetland,Forest,Water,Non_Wetland,Wetland,Wetland,Water
8170,Wetland,Wetland,Forest,Water,Non_Wetland,Wetland,Wetland,Forest
8171,Wetland,Wetland,Forest,Water,Non_Wetland,Wetland,Water,Grassland
8172,Wetland,Wetland,Forest,Water,Non_Wetland,Water,Wetland,Grassland
8173,Wetland,Wetland,Forest,Water,Non_Wetland,Water,Water,Grassland
8174,Wetland,Bareland,Shrubland,Non_Water,Non_Wetland,Cropland,Built-up,Grassland
8175,Wetland,Bareland,Grassland,Water,Non_Wetland,Bareland,Grassland,Grassland
8176,Wetland,Bareland,Wetland,NULL,Wetland,Wetland,Wetland,Wetland
8177,Wetland,Bareland,Wetland,NULL,Wetland,Bareland,Wetland,Grassland
8178,Wetland,Bareland,Wetland,Non_Water,Wetland,Water,Wetland,Grassland
8179,Wetland,Bareland,Wetland,Water,Wetland,Wetland,Wetland,Grassland
8180,Wetland,Bareland,Wetland,Water,Wetland,Wetland,Wetland,Wetland
8181,Wetland,Bareland,Wetland,Water,Wetland,Wetland,Water,Wetland
8182,Wetland,Bareland,Wetland,Water,Wetland,Wetland,Water,Water
8183,Wetland,Bareland,Wetland,Water,Wetland,Bareland,Water,Grassland
8184,Wetland,Bareland,Wetland,Water,Wetland,Bareland,Water,Wetland
8185,Wetland,Bareland,Wetland,Water,Wetland,Bareland,Water,Water
8186,Wetland,Bareland,Wetland,Water,Wetland,Water,Water,Wetland
8187,Wetland,Bareland,Wetland,Water,Wetland,Water,Water,Water
8188,Wetland,Bareland,Built-up,Non_Water,Non_Wetland,Water,Built-up,Water
8189,Wetland,Bareland,Water,Water,Water,Wetland,Wetland,Wetland
8190,Wetland,Bareland,Water,Water,Water,Water,Wetland,Wetland
8191,Wetland,Bareland,Water,Water,Water,Water,Water,Grassland
8192,Wetland,Bareland,Water,Water,Water,Water,Water,Wetland
8193,Wetland,Bareland,Water,Water,Water,Water,Water,Water
8194,Wetland,Built-up,NULL,NULL,Non_Wetland,Wetland,Wetland,Grassland
8195,Wetland,Built-up,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Grassland
8196,Wetland,Built-up,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
8197,Wetland,Built-up,Grassland,NULL,Non_Wetland,Grassland,Wetland,Grassland
8198,Wetland,Built-up,Grassland,NULL,Non_Wetland,Grassland,Bareland,Grassland
8199,Wetland,Built-up,Grassland,NULL,Non_Wetland,Wetland,Wetland,Grassland
8200,Wetland,Built-up,Grassland,Water,Non_Wetland,Grassland,Wetland,Forest
8201,Wetland,Built-up,Wetland,NULL,Wetland,Grassland,Grassland,Grassland
8202,Wetland,Built-up,Wetland,NULL,Wetland,Grassland,Wetland,Grassland
8203,Wetland,Built-up,Wetland,NULL,Wetland,Grassland,Wetland,Forest
8204,Wetland,Built-up,Wetland,NULL,Wetland,Wetland,Wetland,Grassland
8205,Wetland,Built-up,Wetland,NULL,Wetland,Wetland,Wetland,Wetland
8206,Wetland,Built-up,Wetland,Non_Water,Wetland,Wetland,Wetland,Grassland
8207,Wetland,Built-up,Wetland,Non_Water,Wetland,Wetland,Wetland,Wetland
8208,Wetland,Built-up,Wetland,Non_Water,Wetland,Wetland,Bareland,Grassland
8209,Wetland,Built-up,Wetland,Water,Wetland,Wetland,Wetland,Grassland
8210,Wetland,Built-up,Wetland,Water,Wetland,Wetland,Wetland,Wetland
8211,Wetland,Built-up,Wetland,Water,Wetland,Water,Wetland,Grassland
8212,Wetland,Built-up,Wetland,Water,Wetland,Water,Water,Wetland
8213,Wetland,Built-up,Built-up,NULL,Non_Wetland,Wetland,Built-up,Grassland
8214,Wetland,Water,NULL,NULL,Non_Wetland,Wetland,NULL,Grassland
8215,Wetland,Water,NULL,NULL,Non_Wetland,Wetland,Wetland,Grassland
8216,Wetland,Water,NULL,NULL,Non_Wetland,Wetland,Water,Grassland
8217,Wetland,Water,NULL,NULL,Non_Wetland,Wetland,Forest,Wetland
8218,Wetland,Water,NULL,NULL,Non_Wetland,Water,Wetland,Grassland
8219,Wetland,Water,NULL,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
8220,Wetland,Water,NULL,Non_Water,Non_Wetland,Water,Wetland,Wetland
8221,Wetland,Water,NULL,Water,Non_Wetland,Water,Wetland,Grassland
8222,Wetland,Water,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
8223,Wetland,Water,Shrubland,NULL,Non_Wetland,Wetland,NULL,Grassland
8224,Wetland,Water,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Grassland
8225,Wetland,Water,Shrubland,NULL,Non_Wetland,Wetland,Forest,Grassland
8226,Wetland,Water,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Forest
8227,Wetland,Water,Shrubland,Non_Water,Non_Wetland,Wetland,Forest,Forest
8228,Wetland,Water,Shrubland,Water,Non_Wetland,Wetland,Wetland,Grassland
8229,Wetland,Water,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
8230,Wetland,Water,Grassland,NULL,Non_Wetland,Wetland,NULL,Grassland
8231,Wetland,Water,Grassland,NULL,Non_Wetland,Wetland,Grassland,Grassland
8232,Wetland,Water,Grassland,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
8233,Wetland,Water,Wetland,NULL,Wetland,Grassland,Wetland,Grassland
8234,Wetland,Water,Wetland,NULL,Wetland,Wetland,NULL,Grassland
8235,Wetland,Water,Wetland,NULL,Wetland,Wetland,Grassland,Grassland
8236,Wetland,Water,Wetland,NULL,Wetland,Wetland,Grassland,Forest
8237,Wetland,Water,Wetland,NULL,Wetland,Wetland,Wetland,Grassland
8238,Wetland,Water,Wetland,NULL,Wetland,Wetland,Wetland,Wetland
8239,Wetland,Water,Wetland,NULL,Wetland,Wetland,Wetland,Water
8240,Wetland,Water,Wetland,NULL,Wetland,Wetland,Wetland,Forest
8241,Wetland,Water,Wetland,NULL,Wetland,Wetland,Water,Grassland
8242,Wetland,Water,Wetland,NULL,Wetland,Wetland,Water,Wetland
8243,Wetland,Water,Wetland,NULL,Wetland,Wetland,Water,Water
8244,Wetland,Water,Wetland,NULL,Wetland,Wetland,Water,Forest
8245,Wetland,Water,Wetland,NULL,Wetland,Wetland,Forest,Forest
8246,Wetland,Water,Wetland,NULL,Wetland,Water,Grassland,Grassland
8247,Wetland,Water,Wetland,NULL,Wetland,Water,Grassland,Water
8248,Wetland,Water,Wetland,NULL,Wetland,Water,Wetland,Grassland
8249,Wetland,Water,Wetland,NULL,Wetland,Water,Wetland,Wetland
8250,Wetland,Water,Wetland,NULL,Wetland,Water,Wetland,Water
8251,Wetland,Water,Wetland,NULL,Wetland,Water,Wetland,Forest
8252,Wetland,Water,Wetland,NULL,Wetland,Water,Water,Grassland
8253,Wetland,Water,Wetland,NULL,Wetland,Water,Water,Wetland
8254,Wetland,Water,Wetland,NULL,Wetland,Water,Water,Water
8255,Wetland,Water,Wetland,NULL,Wetland,Water,Water,Forest
8256,Wetland,Water,Wetland,Non_Water,Wetland,Grassland,Wetland,Grassland
8257,Wetland,Water,Wetland,Non_Water,Wetland,Wetland,Grassland,Grassland
8258,Wetland,Water,Wetland,Non_Water,Wetland,Wetland,Wetland,Grassland
8259,Wetland,Water,Wetland,Non_Water,Wetland,Wetland,Wetland,Wetland
8260,Wetland,Water,Wetland,Non_Water,Wetland,Wetland,Wetland,Water
8261,Wetland,Water,Wetland,Non_Water,Wetland,Wetland,Wetland,Forest
8262,Wetland,Water,Wetland,Non_Water,Wetland,Wetland,Water,Grassland
8263,Wetland,Water,Wetland,Non_Water,Wetland,Wetland,Water,Wetland
8264,Wetland,Water,Wetland,Non_Water,Wetland,Wetland,Water,Water
8265,Wetland,Water,Wetland,Non_Water,Wetland,Wetland,Water,Forest
8266,Wetland,Water,Wetland,Non_Water,Wetland,Wetland,Forest,Grassland
8267,Wetland,Water,Wetland,Non_Water,Wetland,Bareland,Grassland,Grassland
8268,Wetland,Water,Wetland,Non_Water,Wetland,Water,Wetland,Grassland
8269,Wetland,Water,Wetland,Non_Water,Wetland,Water,Wetland,Wetland
8270,Wetland,Water,Wetland,Non_Water,Wetland,Water,Wetland,Water
8271,Wetland,Water,Wetland,Non_Water,Wetland,Water,Wetland,Forest
8272,Wetland,Water,Wetland,Non_Water,Wetland,Water,Water,Grassland
8273,Wetland,Water,Wetland,Non_Water,Wetland,Water,Water,Wetland
8274,Wetland,Water,Wetland,Non_Water,Wetland,Water,Water,Water
8275,Wetland,Water,Wetland,Water,Wetland,Grassland,Wetland,Wetland
8276,Wetland,Water,Wetland,Water,Wetland,Grassland,Water,Grassland
8277,Wetland,Water,Wetland,Water,Wetland,Grassland,Water,Wetland
8278,Wetland,Water,Wetland,Water,Wetland,Wetland,Grassland,Grassland
8279,Wetland,Water,Wetland,Water,Wetland,Wetland,Wetland,Grassland
8280,Wetland,Water,Wetland,Water,Wetland,Wetland,Wetland,Wetland
8281,Wetland,Water,Wetland,Water,Wetland,Wetland,Wetland,Water
8282,Wetland,Water,Wetland,Water,Wetland,Wetland,Wetland,Forest
8283,Wetland,Water,Wetland,Water,Wetland,Wetland,Water,Grassland
8284,Wetland,Water,Wetland,Water,Wetland,Wetland,Water,Wetland
8285,Wetland,Water,Wetland,Water,Wetland,Wetland,Water,Water
8286,Wetland,Water,Wetland,Water,Wetland,Wetland,Water,Forest
8287,Wetland,Water,Wetland,Water,Wetland,Bareland,Wetland,Grassland
8288,Wetland,Water,Wetland,Water,Wetland,Bareland,Water,Water
8289,Wetland,Water,Wetland,Water,Wetland,Water,Grassland,Wetland
8290,Wetland,Water,Wetland,Water,Wetland,Water,Wetland,Grassland
8291,Wetland,Water,Wetland,Water,Wetland,Water,Wetland,Wetland
8292,Wetland,Water,Wetland,Water,Wetland,Water,Wetland,Water
8293,Wetland,Water,Wetland,Water,Wetland,Water,Water,Grassland
8294,Wetland,Water,Wetland,Water,Wetland,Water,Water,Wetland
8295,Wetland,Water,Wetland,Water,Wetland,Water,Water,Water
8296,Wetland,Water,Wetland,Water,Wetland,Water,Water,Forest
8297,Wetland,Water,Bareland,NULL,Non_Wetland,Wetland,Wetland,Forest
8298,Wetland,Water,Bareland,NULL,Non_Wetland,Wetland,Water,Grassland
8299,Wetland,Water,Bareland,Non_Water,Non_Wetland,Water,Water,Wetland
8300,Wetland,Water,Bareland,Water,Non_Wetland,Wetland,Water,Grassland
8301,Wetland,Water,Water,NULL,Water,Grassland,Wetland,Wetland
8302,Wetland,Water,Water,NULL,Water,Wetland,Grassland,Wetland
8303,Wetland,Water,Water,NULL,Water,Wetland,Wetland,Grassland
8304,Wetland,Water,Water,NULL,Water,Wetland,Wetland,Wetland
8305,Wetland,Water,Water,NULL,Water,Wetland,Wetland,Water
8306,Wetland,Water,Water,NULL,Water,Wetland,Water,Wetland
8307,Wetland,Water,Water,NULL,Water,Water,Water,Wetland
8308,Wetland,Water,Water,NULL,Water,Water,Water,Water
8309,Wetland,Water,Water,Non_Water,Water,Wetland,Wetland,Wetland
8310,Wetland,Water,Water,Non_Water,Water,Wetland,Wetland,Water
8311,Wetland,Water,Water,Non_Water,Water,Wetland,Water,Grassland
8312,Wetland,Water,Water,Non_Water,Water,Wetland,Water,Wetland
8313,Wetland,Water,Water,Non_Water,Water,Wetland,Water,Water
8314,Wetland,Water,Water,Non_Water,Water,Wetland,Water,Forest
8315,Wetland,Water,Water,Non_Water,Water,Water,Water,Wetland
8316,Wetland,Water,Water,Non_Water,Water,Water,Water,Water
8317,Wetland,Water,Water,Water,Water,NULL,Wetland,Forest
8318,Wetland,Water,Water,Water,Water,Wetland,Wetland,Grassland
8319,Wetland,Water,Water,Water,Water,Wetland,Wetland,Wetland
8320,Wetland,Water,Water,Water,Water,Wetland,Wetland,Water
8321,Wetland,Water,Water,Water,Water,Wetland,Wetland,Forest
8322,Wetland,Water,Water,Water,Water,Wetland,Water,Grassland
8323,Wetland,Water,Water,Water,Water,Wetland,Water,Wetland
8324,Wetland,Water,Water,Water,Water,Wetland,Water,Water
8325,Wetland,Water,Water,Water,Water,Wetland,Water,Forest
8326,Wetland,Water,Water,Water,Water,Bareland,Water,Wetland
8327,Wetland,Water,Water,Water,Water,Water,Wetland,Grassland
8328,Wetland,Water,Water,Water,Water,Water,Wetland,Wetland
8329,Wetland,Water,Water,Water,Water,Water,Wetland,Water
8330,Wetland,Water,Water,Water,Water,Water,Water,Grassland
8331,Wetland,Water,Water,Water,Water,Water,Water,Wetland
8332,Wetland,Water,Water,Water,Water,Water,Water,Water
8333,Wetland,Water,Forest,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
8334,Wetland,Water,Forest,Non_Water,Non_Wetland,Wetland,Forest,Grassland
8335,Wetland,Water,Forest,Non_Water,Non_Wetland,Wetland,Forest,Forest
8336,Wetland,Forest,NULL,NULL,Non_Wetland,Grassland,Wetland,Grassland
8337,Wetland,Forest,NULL,NULL,Non_Wetland,Wetland,Grassland,Grassland
8338,Wetland,Forest,NULL,NULL,Non_Wetland,Wetland,Water,Wetland
8339,Wetland,Forest,NULL,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
8340,Wetland,Forest,NULL,Water,Non_Wetland,Wetland,Wetland,Forest
8341,Wetland,Forest,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Grassland
8342,Wetland,Forest,Shrubland,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
8343,Wetland,Forest,Shrubland,Water,Non_Wetland,Grassland,Wetland,Grassland
8344,Wetland,Forest,Shrubland,Water,Non_Wetland,Cropland,Wetland,Grassland
8345,Wetland,Forest,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
8346,Wetland,Forest,Grassland,NULL,Non_Wetland,Grassland,Wetland,Grassland
8347,Wetland,Forest,Grassland,NULL,Non_Wetland,Wetland,NULL,Forest
8348,Wetland,Forest,Grassland,NULL,Non_Wetland,Wetland,Grassland,Grassland
8349,Wetland,Forest,Grassland,NULL,Non_Wetland,Wetland,Grassland,Forest
8350,Wetland,Forest,Grassland,NULL,Non_Wetland,Wetland,Wetland,Grassland
8351,Wetland,Forest,Grassland,NULL,Non_Wetland,Wetland,Wetland,Forest
8352,Wetland,Forest,Grassland,NULL,Non_Wetland,Water,Wetland,Grassland
8353,Wetland,Forest,Grassland,Non_Water,Non_Wetland,Grassland,NULL,Forest
8354,Wetland,Forest,Grassland,Non_Water,Non_Wetland,Grassland,Wetland,Forest
8355,Wetland,Forest,Grassland,Non_Water,Non_Wetland,Wetland,Grassland,Grassland
8356,Wetland,Forest,Grassland,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
8357,Wetland,Forest,Grassland,Non_Water,Non_Wetland,Wetland,Water,Grassland
8358,Wetland,Forest,Grassland,Non_Water,Non_Wetland,Wetland,Water,Wetland
8359,Wetland,Forest,Grassland,Water,Non_Wetland,Wetland,Wetland,Grassland
8360,Wetland,Forest,Wetland,NULL,Wetland,NULL,Wetland,Forest
8361,Wetland,Forest,Wetland,NULL,Wetland,Grassland,Wetland,Grassland
8362,Wetland,Forest,Wetland,NULL,Wetland,Grassland,Wetland,Forest
8363,Wetland,Forest,Wetland,NULL,Wetland,Wetland,Grassland,Grassland
8364,Wetland,Forest,Wetland,NULL,Wetland,Wetland,Wetland,NULL
8365,Wetland,Forest,Wetland,NULL,Wetland,Wetland,Wetland,Grassland
8366,Wetland,Forest,Wetland,NULL,Wetland,Wetland,Wetland,Wetland
8367,Wetland,Forest,Wetland,NULL,Wetland,Wetland,Wetland,Water
8368,Wetland,Forest,Wetland,NULL,Wetland,Wetland,Wetland,Forest
8369,Wetland,Forest,Wetland,NULL,Wetland,Wetland,Water,Grassland
8370,Wetland,Forest,Wetland,NULL,Wetland,Wetland,Water,Wetland
8371,Wetland,Forest,Wetland,NULL,Wetland,Wetland,Water,Forest
8372,Wetland,Forest,Wetland,NULL,Wetland,Wetland,Forest,Grassland
8373,Wetland,Forest,Wetland,NULL,Wetland,Wetland,Forest,Wetland
8374,Wetland,Forest,Wetland,NULL,Wetland,Wetland,Forest,Forest
8375,Wetland,Forest,Wetland,NULL,Wetland,Bareland,Wetland,Wetland
8376,Wetland,Forest,Wetland,NULL,Wetland,Water,Wetland,Grassland
8377,Wetland,Forest,Wetland,NULL,Wetland,Water,Water,Grassland
8378,Wetland,Forest,Wetland,Non_Water,Wetland,Grassland,Wetland,Grassland
8379,Wetland,Forest,Wetland,Non_Water,Wetland,Wetland,Grassland,Grassland
8380,Wetland,Forest,Wetland,Non_Water,Wetland,Wetland,Wetland,Grassland
8381,Wetland,Forest,Wetland,Non_Water,Wetland,Wetland,Wetland,Wetland
8382,Wetland,Forest,Wetland,Non_Water,Wetland,Wetland,Wetland,Forest
8383,Wetland,Forest,Wetland,Non_Water,Wetland,Wetland,Water,Grassland
8384,Wetland,Forest,Wetland,Non_Water,Wetland,Wetland,Water,Wetland
8385,Wetland,Forest,Wetland,Non_Water,Wetland,Wetland,Water,Water
8386,Wetland,Forest,Wetland,Non_Water,Wetland,Wetland,Water,Forest
8387,Wetland,Forest,Wetland,Non_Water,Wetland,Water,Wetland,Wetland
8388,Wetland,Forest,Wetland,Non_Water,Wetland,Water,Water,Wetland
8389,Wetland,Forest,Wetland,Water,Wetland,NULL,Wetland,Forest
8390,Wetland,Forest,Wetland,Water,Wetland,Grassland,Wetland,Grassland
8391,Wetland,Forest,Wetland,Water,Wetland,Wetland,Grassland,Grassland
8392,Wetland,Forest,Wetland,Water,Wetland,Wetland,Wetland,Grassland
8393,Wetland,Forest,Wetland,Water,Wetland,Wetland,Wetland,Wetland
8394,Wetland,Forest,Wetland,Water,Wetland,Wetland,Wetland,Water
8395,Wetland,Forest,Wetland,Water,Wetland,Wetland,Wetland,Forest
8396,Wetland,Forest,Wetland,Water,Wetland,Wetland,Water,Grassland
8397,Wetland,Forest,Wetland,Water,Wetland,Wetland,Water,Wetland
8398,Wetland,Forest,Wetland,Water,Wetland,Wetland,Water,Water
8399,Wetland,Forest,Wetland,Water,Wetland,Wetland,Water,Forest
8400,Wetland,Forest,Wetland,Water,Wetland,Water,Wetland,Grassland
8401,Wetland,Forest,Wetland,Water,Wetland,Water,Wetland,Wetland
8402,Wetland,Forest,Wetland,Water,Wetland,Water,Water,Grassland
8403,Wetland,Forest,Wetland,Water,Wetland,Water,Water,Wetland
8404,Wetland,Forest,Wetland,Water,Wetland,Water,Water,Water
8405,Wetland,Forest,Bareland,NULL,Non_Wetland,Wetland,Forest,Water
8406,Wetland,Forest,Bareland,NULL,Non_Wetland,Wetland,Forest,Forest
8407,Wetland,Forest,Bareland,Non_Water,Non_Wetland,Wetland,Water,Forest
8408,Wetland,Forest,Bareland,Water,Non_Wetland,Wetland,Wetland,Wetland
8409,Wetland,Forest,Bareland,Water,Non_Wetland,Wetland,Wetland,Forest
8410,Wetland,Forest,Bareland,Water,Non_Wetland,Wetland,Water,Grassland
8411,Wetland,Forest,Bareland,Water,Non_Wetland,Wetland,Water,Wetland
8412,Wetland,Forest,Bareland,Water,Non_Wetland,Water,Wetland,Wetland
8413,Wetland,Forest,Water,Non_Water,Water,Wetland,Water,Grassland
8414,Wetland,Forest,Water,Non_Water,Water,Wetland,Water,Wetland
8415,Wetland,Forest,Water,Non_Water,Water,Water,Wetland,Grassland
8416,Wetland,Forest,Water,Water,Water,Wetland,Wetland,Grassland
8417,Wetland,Forest,Water,Water,Water,Wetland,Wetland,Wetland
8418,Wetland,Forest,Water,Water,Water,Wetland,Wetland,Water
8419,Wetland,Forest,Water,Water,Water,Wetland,Wetland,Forest
8420,Wetland,Forest,Water,Water,Water,Wetland,Water,Wetland
8421,Wetland,Forest,Water,Water,Water,Wetland,Water,Forest
8422,Wetland,Forest,Water,Water,Water,Water,Wetland,Wetland
8423,Wetland,Forest,Water,Water,Water,Water,Water,Grassland
8424,Wetland,Forest,Water,Water,Water,Water,Water,Wetland
8425,Wetland,Forest,Water,Water,Water,Water,Water,Water
8426,Wetland,Forest,Water,Water,Water,Water,Water,Forest
8427,Wetland,Forest,Forest,NULL,Non_Wetland,Grassland,Wetland,Grassland
8428,Wetland,Forest,Forest,NULL,Non_Wetland,Wetland,Wetland,Forest
8429,Wetland,Forest,Forest,NULL,Non_Wetland,Wetland,Forest,Forest
8430,Wetland,Forest,Forest,Non_Water,Non_Wetland,Wetland,Wetland,Forest
8431,Wetland,Forest,Forest,Non_Water,Non_Wetland,Wetland,Forest,Forest
8432,Bareland,NULL,NULL,NULL,Non_Wetland,Grassland,NULL,Grassland
8433,Bareland,NULL,NULL,NULL,Non_Wetland,Grassland,NULL,Forest
8434,Bareland,NULL,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
8435,Bareland,NULL,NULL,NULL,Non_Wetland,Grassland,Grassland,Forest
8436,Bareland,NULL,NULL,NULL,Non_Wetland,Cropland,NULL,Grassland
8437,Bareland,NULL,NULL,NULL,Non_Wetland,Cropland,NULL,Cropland
8438,Bareland,NULL,NULL,NULL,Non_Wetland,Cropland,NULL,Forest
8439,Bareland,NULL,NULL,NULL,Non_Wetland,Cropland,Grassland,Grassland
8440,Bareland,NULL,NULL,NULL,Non_Wetland,Cropland,Grassland,Forest
8441,Bareland,NULL,NULL,NULL,Non_Wetland,Cropland,Wetland,Grassland
8442,Bareland,NULL,NULL,NULL,Non_Wetland,Wetland,NULL,Forest
8443,Bareland,NULL,NULL,NULL,Non_Wetland,Wetland,Wetland,Grassland
8444,Bareland,NULL,NULL,NULL,Non_Wetland,Wetland,Water,Grassland
8445,Bareland,NULL,NULL,NULL,Non_Wetland,Wetland,Water,Forest
8446,Bareland,NULL,NULL,NULL,Non_Wetland,Bareland,NULL,Grassland
8447,Bareland,NULL,NULL,NULL,Non_Wetland,Bareland,Grassland,Grassland
8448,Bareland,NULL,NULL,NULL,Non_Wetland,Bareland,Grassland,Bareland
8449,Bareland,NULL,NULL,NULL,Non_Wetland,Bareland,Grassland,Forest
8450,Bareland,NULL,NULL,NULL,Non_Wetland,Bareland,Wetland,Forest
8451,Bareland,NULL,NULL,NULL,Non_Wetland,Bareland,Bareland,Grassland
8452,Bareland,NULL,NULL,NULL,Non_Wetland,Bareland,Water,Grassland
8453,Bareland,NULL,NULL,NULL,Non_Wetland,Bareland,Water,Bareland
8454,Bareland,NULL,NULL,NULL,Non_Wetland,Bareland,Water,Forest
8455,Bareland,NULL,NULL,NULL,Non_Wetland,Built-up,Grassland,Grassland
8456,Bareland,NULL,NULL,NULL,Non_Wetland,Built-up,Built-up,Bareland
8457,Bareland,NULL,NULL,NULL,Non_Wetland,Forest,Grassland,Forest
8458,Bareland,NULL,NULL,Non_Water,Non_Wetland,Cropland,Wetland,Grassland
8459,Bareland,NULL,NULL,Non_Water,Non_Wetland,Bareland,Wetland,Grassland
8460,Bareland,NULL,NULL,Non_Water,Non_Wetland,Bareland,Wetland,Wetland
8461,Bareland,NULL,NULL,Non_Water,Non_Wetland,Water,Water,Grassland
8462,Bareland,NULL,NULL,Water,Non_Wetland,Bareland,Wetland,Grassland
8463,Bareland,NULL,NULL,Water,Non_Wetland,Bareland,Wetland,Bareland
8464,Bareland,NULL,NULL,Water,Non_Wetland,Bareland,Water,Grassland
8465,Bareland,NULL,NULL,Water,Non_Wetland,Water,Water,Grassland
8466,Bareland,NULL,Shrubland,NULL,Non_Wetland,Grassland,NULL,Grassland
8467,Bareland,NULL,Shrubland,NULL,Non_Wetland,Grassland,NULL,Bareland
8468,Bareland,NULL,Shrubland,NULL,Non_Wetland,Grassland,NULL,Forest
8469,Bareland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
8470,Bareland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Bareland
8471,Bareland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Forest
8472,Bareland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Grassland
8473,Bareland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Grassland
8474,Bareland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Built-up,Grassland
8475,Bareland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Forest,Grassland
8476,Bareland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Forest,Forest
8477,Bareland,NULL,Shrubland,NULL,Non_Wetland,Cropland,NULL,Grassland
8478,Bareland,NULL,Shrubland,NULL,Non_Wetland,Cropland,NULL,Cropland
8479,Bareland,NULL,Shrubland,NULL,Non_Wetland,Cropland,NULL,Forest
8480,Bareland,NULL,Shrubland,NULL,Non_Wetland,Cropland,Grassland,Grassland
8481,Bareland,NULL,Shrubland,NULL,Non_Wetland,Cropland,Grassland,Forest
8482,Bareland,NULL,Shrubland,NULL,Non_Wetland,Cropland,Wetland,Grassland
8483,Bareland,NULL,Shrubland,NULL,Non_Wetland,Cropland,Wetland,Wetland
8484,Bareland,NULL,Shrubland,NULL,Non_Wetland,Cropland,Wetland,Bareland
8485,Bareland,NULL,Shrubland,NULL,Non_Wetland,Cropland,Built-up,Grassland
8486,Bareland,NULL,Shrubland,NULL,Non_Wetland,Cropland,Built-up,Bareland
