Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_24LVJ_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_24LVJ_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_24LVJ_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_24LVJ_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_24LVJ_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_24LVJ_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_24LVJ_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_24LVJ_M_R
12771,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,Bareland,Grassland
12772,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,Bareland,Forest
12773,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,Built-up,Grassland
12774,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,Built-up,Built-up
12775,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,Built-up,Forest
12776,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,Water,Grassland
12777,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,Water,Cropland
12778,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,Water,Forest
12779,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,Forest,Grassland
12780,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,Forest,Cropland
12781,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,Forest,Built-up
12782,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,Forest,Forest
12783,Forest,Built-up,Forest,NULL,Non_Wetland,Shrubland,NULL,Grassland
12784,Forest,Built-up,Forest,NULL,Non_Wetland,Shrubland,NULL,Wetland
12785,Forest,Built-up,Forest,NULL,Non_Wetland,Shrubland,NULL,Forest
12786,Forest,Built-up,Forest,NULL,Non_Wetland,Shrubland,Grassland,Forest
12787,Forest,Built-up,Forest,NULL,Non_Wetland,Grassland,NULL,NULL
12788,Forest,Built-up,Forest,NULL,Non_Wetland,Grassland,NULL,Grassland
12789,Forest,Built-up,Forest,NULL,Non_Wetland,Grassland,NULL,Cropland
12790,Forest,Built-up,Forest,NULL,Non_Wetland,Grassland,NULL,Wetland
12791,Forest,Built-up,Forest,NULL,Non_Wetland,Grassland,NULL,Built-up
12792,Forest,Built-up,Forest,NULL,Non_Wetland,Grassland,NULL,Water
12793,Forest,Built-up,Forest,NULL,Non_Wetland,Grassland,NULL,Forest
12794,Forest,Built-up,Forest,NULL,Non_Wetland,Grassland,Grassland,NULL
12795,Forest,Built-up,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
12796,Forest,Built-up,Forest,NULL,Non_Wetland,Grassland,Grassland,Cropland
12797,Forest,Built-up,Forest,NULL,Non_Wetland,Grassland,Grassland,Built-up
12798,Forest,Built-up,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
12799,Forest,Built-up,Forest,NULL,Non_Wetland,Grassland,Wetland,Grassland
12800,Forest,Built-up,Forest,NULL,Non_Wetland,Grassland,Wetland,Forest
12801,Forest,Built-up,Forest,NULL,Non_Wetland,Grassland,Bareland,NULL
12802,Forest,Built-up,Forest,NULL,Non_Wetland,Grassland,Bareland,Grassland
12803,Forest,Built-up,Forest,NULL,Non_Wetland,Grassland,Bareland,Bareland
12804,Forest,Built-up,Forest,NULL,Non_Wetland,Grassland,Bareland,Built-up
12805,Forest,Built-up,Forest,NULL,Non_Wetland,Grassland,Bareland,Forest
12806,Forest,Built-up,Forest,NULL,Non_Wetland,Grassland,Built-up,Grassland
12807,Forest,Built-up,Forest,NULL,Non_Wetland,Grassland,Built-up,Cropland
12808,Forest,Built-up,Forest,NULL,Non_Wetland,Grassland,Built-up,Built-up
12809,Forest,Built-up,Forest,NULL,Non_Wetland,Grassland,Built-up,Forest
12810,Forest,Built-up,Forest,NULL,Non_Wetland,Grassland,Water,Bareland
12811,Forest,Built-up,Forest,NULL,Non_Wetland,Grassland,Forest,Grassland
12812,Forest,Built-up,Forest,NULL,Non_Wetland,Grassland,Forest,Built-up
12813,Forest,Built-up,Forest,NULL,Non_Wetland,Grassland,Forest,Forest
12814,Forest,Built-up,Forest,NULL,Non_Wetland,Wetland,NULL,Grassland
12815,Forest,Built-up,Forest,NULL,Non_Wetland,Wetland,NULL,Wetland
12816,Forest,Built-up,Forest,NULL,Non_Wetland,Wetland,NULL,Built-up
12817,Forest,Built-up,Forest,NULL,Non_Wetland,Wetland,NULL,Forest
12818,Forest,Built-up,Forest,NULL,Non_Wetland,Wetland,Wetland,NULL
12819,Forest,Built-up,Forest,NULL,Non_Wetland,Wetland,Wetland,Wetland
12820,Forest,Built-up,Forest,NULL,Non_Wetland,Wetland,Wetland,Forest
12821,Forest,Built-up,Forest,NULL,Non_Wetland,Wetland,Forest,Grassland
12822,Forest,Built-up,Forest,NULL,Non_Wetland,Wetland,Forest,Wetland
12823,Forest,Built-up,Forest,NULL,Non_Wetland,Wetland,Forest,Forest
12824,Forest,Built-up,Forest,NULL,Non_Wetland,Bareland,NULL,Built-up
12825,Forest,Built-up,Forest,NULL,Non_Wetland,Bareland,NULL,Forest
12826,Forest,Built-up,Forest,NULL,Non_Wetland,Bareland,Bareland,Grassland
12827,Forest,Built-up,Forest,NULL,Non_Wetland,Bareland,Bareland,Bareland
12828,Forest,Built-up,Forest,NULL,Non_Wetland,Bareland,Bareland,Forest
12829,Forest,Built-up,Forest,NULL,Non_Wetland,Bareland,Built-up,Grassland
12830,Forest,Built-up,Forest,NULL,Non_Wetland,Bareland,Built-up,Forest
12831,Forest,Built-up,Forest,NULL,Non_Wetland,Bareland,Forest,Grassland
12832,Forest,Built-up,Forest,NULL,Non_Wetland,Built-up,NULL,NULL
12833,Forest,Built-up,Forest,NULL,Non_Wetland,Built-up,NULL,Grassland
12834,Forest,Built-up,Forest,NULL,Non_Wetland,Built-up,NULL,Cropland
12835,Forest,Built-up,Forest,NULL,Non_Wetland,Built-up,NULL,Built-up
12836,Forest,Built-up,Forest,NULL,Non_Wetland,Built-up,NULL,Forest
12837,Forest,Built-up,Forest,NULL,Non_Wetland,Built-up,Grassland,Grassland
12838,Forest,Built-up,Forest,NULL,Non_Wetland,Built-up,Grassland,Built-up
12839,Forest,Built-up,Forest,NULL,Non_Wetland,Built-up,Grassland,Forest
12840,Forest,Built-up,Forest,NULL,Non_Wetland,Built-up,Wetland,Grassland
12841,Forest,Built-up,Forest,NULL,Non_Wetland,Built-up,Wetland,Forest
12842,Forest,Built-up,Forest,NULL,Non_Wetland,Built-up,Bareland,Forest
12843,Forest,Built-up,Forest,NULL,Non_Wetland,Built-up,Built-up,Grassland
12844,Forest,Built-up,Forest,NULL,Non_Wetland,Built-up,Built-up,Bareland
12845,Forest,Built-up,Forest,NULL,Non_Wetland,Built-up,Built-up,Built-up
12846,Forest,Built-up,Forest,NULL,Non_Wetland,Built-up,Built-up,Forest
12847,Forest,Built-up,Forest,NULL,Non_Wetland,Built-up,Water,Wetland
12848,Forest,Built-up,Forest,NULL,Non_Wetland,Built-up,Water,Built-up
12849,Forest,Built-up,Forest,NULL,Non_Wetland,Built-up,Forest,Grassland
12850,Forest,Built-up,Forest,NULL,Non_Wetland,Built-up,Forest,Cropland
12851,Forest,Built-up,Forest,NULL,Non_Wetland,Built-up,Forest,Built-up
12852,Forest,Built-up,Forest,NULL,Non_Wetland,Built-up,Forest,Forest
12853,Forest,Built-up,Forest,NULL,Non_Wetland,Forest,NULL,NULL
12854,Forest,Built-up,Forest,NULL,Non_Wetland,Forest,NULL,Grassland
12855,Forest,Built-up,Forest,NULL,Non_Wetland,Forest,NULL,Wetland
12856,Forest,Built-up,Forest,NULL,Non_Wetland,Forest,NULL,Built-up
12857,Forest,Built-up,Forest,NULL,Non_Wetland,Forest,NULL,Forest
12858,Forest,Built-up,Forest,NULL,Non_Wetland,Forest,Grassland,Grassland
12859,Forest,Built-up,Forest,NULL,Non_Wetland,Forest,Grassland,Built-up
12860,Forest,Built-up,Forest,NULL,Non_Wetland,Forest,Grassland,Forest
12861,Forest,Built-up,Forest,NULL,Non_Wetland,Forest,Wetland,Forest
12862,Forest,Built-up,Forest,NULL,Non_Wetland,Forest,Bareland,Forest
12863,Forest,Built-up,Forest,NULL,Non_Wetland,Forest,Built-up,Grassland
12864,Forest,Built-up,Forest,NULL,Non_Wetland,Forest,Built-up,Forest
12865,Forest,Built-up,Forest,NULL,Non_Wetland,Forest,Water,Forest
12866,Forest,Built-up,Forest,NULL,Non_Wetland,Forest,Forest,NULL
12867,Forest,Built-up,Forest,NULL,Non_Wetland,Forest,Forest,Grassland
12868,Forest,Built-up,Forest,NULL,Non_Wetland,Forest,Forest,Wetland
12869,Forest,Built-up,Forest,NULL,Non_Wetland,Forest,Forest,Built-up
12870,Forest,Built-up,Forest,NULL,Non_Wetland,Forest,Forest,Forest
12871,Forest,Built-up,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
12872,Forest,Built-up,Forest,Non_Water,Non_Wetland,NULL,NULL,Cropland
12873,Forest,Built-up,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
12874,Forest,Built-up,Forest,Non_Water,Non_Wetland,NULL,Wetland,Forest
12875,Forest,Built-up,Forest,Non_Water,Non_Wetland,NULL,Built-up,Grassland
12876,Forest,Built-up,Forest,Non_Water,Non_Wetland,NULL,Water,Cropland
12877,Forest,Built-up,Forest,Non_Water,Non_Wetland,NULL,Water,Forest
12878,Forest,Built-up,Forest,Non_Water,Non_Wetland,NULL,Forest,Forest
12879,Forest,Built-up,Forest,Non_Water,Non_Wetland,Grassland,NULL,Grassland
12880,Forest,Built-up,Forest,Non_Water,Non_Wetland,Grassland,Built-up,Grassland
12881,Forest,Built-up,Forest,Non_Water,Non_Wetland,Grassland,Forest,Grassland
12882,Forest,Built-up,Forest,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
12883,Forest,Built-up,Forest,Non_Water,Non_Wetland,Wetland,Wetland,Wetland
12884,Forest,Built-up,Forest,Non_Water,Non_Wetland,Built-up,NULL,Grassland
12885,Forest,Built-up,Forest,Non_Water,Non_Wetland,Built-up,Wetland,Cropland
12886,Forest,Built-up,Forest,Non_Water,Non_Wetland,Built-up,Water,Cropland
12887,Forest,Built-up,Forest,Non_Water,Non_Wetland,Water,NULL,Grassland
12888,Forest,Built-up,Forest,Non_Water,Non_Wetland,Water,NULL,Cropland
12889,Forest,Built-up,Forest,Non_Water,Non_Wetland,Water,Water,Forest
12890,Forest,Built-up,Forest,Non_Water,Non_Wetland,Forest,NULL,Forest
12891,Forest,Built-up,Forest,Water,Non_Wetland,NULL,NULL,Grassland
12892,Forest,Built-up,Forest,Water,Non_Wetland,NULL,NULL,Cropland
12893,Forest,Built-up,Forest,Water,Non_Wetland,NULL,NULL,Bareland
12894,Forest,Built-up,Forest,Water,Non_Wetland,NULL,NULL,Forest
12895,Forest,Built-up,Forest,Water,Non_Wetland,NULL,Built-up,Forest
12896,Forest,Built-up,Forest,Water,Non_Wetland,NULL,Water,Cropland
12897,Forest,Built-up,Forest,Water,Non_Wetland,NULL,Water,Forest
12898,Forest,Built-up,Forest,Water,Non_Wetland,Wetland,Water,Grassland
12899,Forest,Built-up,Forest,Water,Non_Wetland,Bareland,NULL,Grassland
12900,Forest,Built-up,Forest,Water,Non_Wetland,Built-up,NULL,Forest
12901,Forest,Built-up,Forest,Water,Non_Wetland,Water,Water,Forest
12902,Forest,Built-up,Forest,Water,Non_Wetland,Forest,NULL,Forest
12903,Forest,Water,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
12904,Forest,Water,NULL,NULL,Non_Wetland,NULL,NULL,Built-up
12905,Forest,Water,NULL,NULL,Non_Wetland,NULL,NULL,Water
12906,Forest,Water,NULL,NULL,Non_Wetland,NULL,NULL,Forest
12907,Forest,Water,NULL,NULL,Non_Wetland,NULL,Shrubland,Grassland
12908,Forest,Water,NULL,NULL,Non_Wetland,NULL,Shrubland,Forest
12909,Forest,Water,NULL,NULL,Non_Wetland,NULL,Grassland,Grassland
12910,Forest,Water,NULL,NULL,Non_Wetland,NULL,Grassland,Forest
12911,Forest,Water,NULL,NULL,Non_Wetland,NULL,Wetland,Grassland
12912,Forest,Water,NULL,NULL,Non_Wetland,NULL,Wetland,Wetland
12913,Forest,Water,NULL,NULL,Non_Wetland,NULL,Wetland,Built-up
12914,Forest,Water,NULL,NULL,Non_Wetland,NULL,Wetland,Forest
12915,Forest,Water,NULL,NULL,Non_Wetland,NULL,Water,Grassland
12916,Forest,Water,NULL,NULL,Non_Wetland,NULL,Water,Forest
12917,Forest,Water,NULL,NULL,Non_Wetland,NULL,Forest,Grassland
12918,Forest,Water,NULL,NULL,Non_Wetland,NULL,Forest,Forest
12919,Forest,Water,NULL,NULL,Non_Wetland,Grassland,NULL,Grassland
12920,Forest,Water,NULL,NULL,Non_Wetland,Grassland,NULL,Forest
12921,Forest,Water,NULL,NULL,Non_Wetland,Grassland,Shrubland,Grassland
12922,Forest,Water,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
12923,Forest,Water,NULL,NULL,Non_Wetland,Grassland,Grassland,Built-up
12924,Forest,Water,NULL,NULL,Non_Wetland,Grassland,Grassland,Forest
12925,Forest,Water,NULL,NULL,Non_Wetland,Grassland,Water,Grassland
12926,Forest,Water,NULL,NULL,Non_Wetland,Grassland,Forest,Grassland
12927,Forest,Water,NULL,NULL,Non_Wetland,Grassland,Forest,Forest
12928,Forest,Water,NULL,NULL,Non_Wetland,Wetland,NULL,Grassland
12929,Forest,Water,NULL,NULL,Non_Wetland,Wetland,NULL,Wetland
12930,Forest,Water,NULL,NULL,Non_Wetland,Wetland,NULL,Water
12931,Forest,Water,NULL,NULL,Non_Wetland,Wetland,NULL,Forest
12932,Forest,Water,NULL,NULL,Non_Wetland,Wetland,Water,Forest
12933,Forest,Water,NULL,NULL,Non_Wetland,Wetland,Forest,Forest
12934,Forest,Water,NULL,NULL,Non_Wetland,Water,NULL,Grassland
12935,Forest,Water,NULL,NULL,Non_Wetland,Water,NULL,Water
12936,Forest,Water,NULL,NULL,Non_Wetland,Water,NULL,Forest
12937,Forest,Water,NULL,NULL,Non_Wetland,Water,Water,Water
12938,Forest,Water,NULL,NULL,Non_Wetland,Water,Water,Forest
12939,Forest,Water,NULL,NULL,Non_Wetland,Water,Forest,Water
12940,Forest,Water,NULL,NULL,Non_Wetland,Water,Forest,Forest
12941,Forest,Water,NULL,NULL,Non_Wetland,Forest,NULL,Grassland
12942,Forest,Water,NULL,NULL,Non_Wetland,Forest,NULL,Water
12943,Forest,Water,NULL,NULL,Non_Wetland,Forest,NULL,Forest
12944,Forest,Water,NULL,NULL,Non_Wetland,Forest,Water,Wetland
12945,Forest,Water,NULL,NULL,Non_Wetland,Forest,Water,Water
12946,Forest,Water,NULL,NULL,Non_Wetland,Forest,Water,Forest
12947,Forest,Water,NULL,NULL,Non_Wetland,Forest,Forest,Grassland
12948,Forest,Water,NULL,NULL,Non_Wetland,Forest,Forest,Water
12949,Forest,Water,NULL,NULL,Non_Wetland,Forest,Forest,Forest
12950,Forest,Water,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
12951,Forest,Water,NULL,Non_Water,Non_Wetland,NULL,NULL,Forest
12952,Forest,Water,NULL,Non_Water,Non_Wetland,NULL,Wetland,Grassland
12953,Forest,Water,NULL,Non_Water,Non_Wetland,NULL,Water,Grassland
12954,Forest,Water,NULL,Non_Water,Non_Wetland,NULL,Water,Water
12955,Forest,Water,NULL,Non_Water,Non_Wetland,NULL,Water,Forest
12956,Forest,Water,NULL,Non_Water,Non_Wetland,NULL,Forest,Grassland
12957,Forest,Water,NULL,Non_Water,Non_Wetland,NULL,Forest,Forest
12958,Forest,Water,NULL,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
12959,Forest,Water,NULL,Non_Water,Non_Wetland,Grassland,Wetland,Grassland
12960,Forest,Water,NULL,Non_Water,Non_Wetland,Grassland,Bareland,Grassland
12961,Forest,Water,NULL,Non_Water,Non_Wetland,Grassland,Forest,Grassland
12962,Forest,Water,NULL,Non_Water,Non_Wetland,Wetland,NULL,Grassland
12963,Forest,Water,NULL,Non_Water,Non_Wetland,Wetland,NULL,Forest
12964,Forest,Water,NULL,Non_Water,Non_Wetland,Wetland,Forest,Forest
12965,Forest,Water,NULL,Non_Water,Non_Wetland,Bareland,NULL,Grassland
12966,Forest,Water,NULL,Non_Water,Non_Wetland,Water,NULL,Forest
12967,Forest,Water,NULL,Non_Water,Non_Wetland,Water,Water,Grassland
12968,Forest,Water,NULL,Non_Water,Non_Wetland,Water,Water,Water
12969,Forest,Water,NULL,Non_Water,Non_Wetland,Water,Water,Forest
12970,Forest,Water,NULL,Non_Water,Non_Wetland,Water,Forest,Wetland
12971,Forest,Water,NULL,Non_Water,Non_Wetland,Water,Forest,Forest
12972,Forest,Water,NULL,Non_Water,Non_Wetland,Forest,NULL,Water
12973,Forest,Water,NULL,Non_Water,Non_Wetland,Forest,NULL,Forest
12974,Forest,Water,NULL,Non_Water,Non_Wetland,Forest,Water,Water
12975,Forest,Water,NULL,Non_Water,Non_Wetland,Forest,Water,Forest
12976,Forest,Water,NULL,Non_Water,Non_Wetland,Forest,Forest,Water
12977,Forest,Water,NULL,Non_Water,Non_Wetland,Forest,Forest,Forest
12978,Forest,Water,NULL,Water,Non_Wetland,NULL,NULL,Grassland
12979,Forest,Water,NULL,Water,Non_Wetland,NULL,NULL,Forest
12980,Forest,Water,NULL,Water,Non_Wetland,NULL,Forest,Water
12981,Forest,Water,NULL,Water,Non_Wetland,Wetland,Forest,Forest
12982,Forest,Water,NULL,Water,Non_Wetland,Water,NULL,Forest
12983,Forest,Water,NULL,Water,Non_Wetland,Water,Water,Water
12984,Forest,Water,NULL,Water,Non_Wetland,Water,Water,Forest
12985,Forest,Water,NULL,Water,Non_Wetland,Water,Forest,Water
12986,Forest,Water,NULL,Water,Non_Wetland,Forest,Water,Water
12987,Forest,Water,NULL,Water,Non_Wetland,Forest,Forest,Forest
12988,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
12989,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Built-up
12990,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
12991,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
12992,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Grassland
12993,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Forest
12994,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,Grassland,Grassland
12995,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,Grassland,Forest
12996,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,Wetland,Grassland
12997,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,Wetland,Wetland
12998,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,Wetland,Forest
12999,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,Built-up,Forest
13000,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,Water,Grassland
13001,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,Water,Wetland
13002,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,Water,Built-up
13003,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,Water,Water
13004,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,Water,Forest
13005,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,Forest,Grassland
13006,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,Forest,Built-up
13007,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,Forest,Forest
13008,Forest,Water,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Forest
13009,Forest,Water,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Forest
13010,Forest,Water,Shrubland,NULL,Non_Wetland,Grassland,NULL,Grassland
13011,Forest,Water,Shrubland,NULL,Non_Wetland,Grassland,NULL,Forest
13012,Forest,Water,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
13013,Forest,Water,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Forest
13014,Forest,Water,Shrubland,NULL,Non_Wetland,Grassland,Water,Grassland
13015,Forest,Water,Shrubland,NULL,Non_Wetland,Grassland,Water,Forest
13016,Forest,Water,Shrubland,NULL,Non_Wetland,Wetland,NULL,Grassland
13017,Forest,Water,Shrubland,NULL,Non_Wetland,Wetland,NULL,Water
13018,Forest,Water,Shrubland,NULL,Non_Wetland,Wetland,NULL,Forest
13019,Forest,Water,Shrubland,NULL,Non_Wetland,Wetland,Forest,Forest
13020,Forest,Water,Shrubland,NULL,Non_Wetland,Bareland,NULL,Grassland
13021,Forest,Water,Shrubland,NULL,Non_Wetland,Bareland,NULL,Forest
13022,Forest,Water,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Forest
13023,Forest,Water,Shrubland,NULL,Non_Wetland,Water,NULL,Grassland
13024,Forest,Water,Shrubland,NULL,Non_Wetland,Water,NULL,Water
13025,Forest,Water,Shrubland,NULL,Non_Wetland,Water,NULL,Forest
13026,Forest,Water,Shrubland,NULL,Non_Wetland,Water,Water,Water
13027,Forest,Water,Shrubland,NULL,Non_Wetland,Water,Water,Forest
13028,Forest,Water,Shrubland,NULL,Non_Wetland,Water,Forest,Water
13029,Forest,Water,Shrubland,NULL,Non_Wetland,Water,Forest,Forest
13030,Forest,Water,Shrubland,NULL,Non_Wetland,Forest,NULL,Grassland
13031,Forest,Water,Shrubland,NULL,Non_Wetland,Forest,NULL,Forest
13032,Forest,Water,Shrubland,NULL,Non_Wetland,Forest,Water,Grassland
13033,Forest,Water,Shrubland,NULL,Non_Wetland,Forest,Water,Forest
13034,Forest,Water,Shrubland,NULL,Non_Wetland,Forest,Forest,Water
13035,Forest,Water,Shrubland,NULL,Non_Wetland,Forest,Forest,Forest
13036,Forest,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
13037,Forest,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
13038,Forest,Water,Shrubland,Non_Water,Non_Wetland,NULL,Wetland,Grassland
13039,Forest,Water,Shrubland,Non_Water,Non_Wetland,NULL,Water,Forest
13040,Forest,Water,Shrubland,Non_Water,Non_Wetland,NULL,Forest,Forest
13041,Forest,Water,Shrubland,Non_Water,Non_Wetland,Grassland,NULL,Forest
13042,Forest,Water,Shrubland,Non_Water,Non_Wetland,Grassland,Forest,Grassland
13043,Forest,Water,Shrubland,Non_Water,Non_Wetland,Water,NULL,Water
13044,Forest,Water,Shrubland,Non_Water,Non_Wetland,Water,Water,Forest
13045,Forest,Water,Shrubland,Non_Water,Non_Wetland,Forest,NULL,Forest
13046,Forest,Water,Shrubland,Non_Water,Non_Wetland,Forest,Forest,Wetland
13047,Forest,Water,Shrubland,Non_Water,Non_Wetland,Forest,Forest,Forest
13048,Forest,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Forest
13049,Forest,Water,Shrubland,Water,Non_Wetland,NULL,Shrubland,Forest
13050,Forest,Water,Shrubland,Water,Non_Wetland,NULL,Grassland,Forest
13051,Forest,Water,Shrubland,Water,Non_Wetland,NULL,Water,Wetland
13052,Forest,Water,Shrubland,Water,Non_Wetland,NULL,Water,Water
13053,Forest,Water,Shrubland,Water,Non_Wetland,NULL,Water,Forest
13054,Forest,Water,Shrubland,Water,Non_Wetland,NULL,Forest,Forest
13055,Forest,Water,Shrubland,Water,Non_Wetland,Grassland,Grassland,Forest
13056,Forest,Water,Shrubland,Water,Non_Wetland,Forest,NULL,Forest
13057,Forest,Water,Shrubland,Water,Non_Wetland,Forest,Forest,Water
13058,Forest,Water,Shrubland,Water,Non_Wetland,Forest,Forest,Forest
13059,Forest,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
13060,Forest,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Water
13061,Forest,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
13062,Forest,Water,Grassland,NULL,Non_Wetland,NULL,Shrubland,Grassland
13063,Forest,Water,Grassland,NULL,Non_Wetland,NULL,Shrubland,Forest
13064,Forest,Water,Grassland,NULL,Non_Wetland,NULL,Grassland,Grassland
13065,Forest,Water,Grassland,NULL,Non_Wetland,NULL,Grassland,Forest
13066,Forest,Water,Grassland,NULL,Non_Wetland,NULL,Water,Grassland
13067,Forest,Water,Grassland,NULL,Non_Wetland,NULL,Water,Forest
13068,Forest,Water,Grassland,NULL,Non_Wetland,NULL,Forest,Forest
13069,Forest,Water,Grassland,NULL,Non_Wetland,Grassland,NULL,Grassland
13070,Forest,Water,Grassland,NULL,Non_Wetland,Grassland,NULL,Forest
13071,Forest,Water,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
13072,Forest,Water,Grassland,NULL,Non_Wetland,Grassland,Grassland,Forest
13073,Forest,Water,Grassland,NULL,Non_Wetland,Grassland,Wetland,Grassland
13074,Forest,Water,Grassland,NULL,Non_Wetland,Grassland,Bareland,Grassland
13075,Forest,Water,Grassland,NULL,Non_Wetland,Grassland,Bareland,Forest
13076,Forest,Water,Grassland,NULL,Non_Wetland,Grassland,Water,Grassland
13077,Forest,Water,Grassland,NULL,Non_Wetland,Grassland,Forest,Forest
13078,Forest,Water,Grassland,NULL,Non_Wetland,Bareland,NULL,Grassland
13079,Forest,Water,Grassland,NULL,Non_Wetland,Bareland,NULL,Bareland
13080,Forest,Water,Grassland,NULL,Non_Wetland,Water,NULL,Grassland
13081,Forest,Water,Grassland,NULL,Non_Wetland,Water,NULL,Forest
13082,Forest,Water,Grassland,NULL,Non_Wetland,Forest,NULL,Grassland
13083,Forest,Water,Grassland,NULL,Non_Wetland,Forest,NULL,Forest
13084,Forest,Water,Grassland,NULL,Non_Wetland,Forest,Water,Grassland
13085,Forest,Water,Grassland,NULL,Non_Wetland,Forest,Forest,Forest
13086,Forest,Water,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
13087,Forest,Water,Grassland,Non_Water,Non_Wetland,NULL,NULL,Forest
13088,Forest,Water,Grassland,Non_Water,Non_Wetland,NULL,Wetland,Grassland
13089,Forest,Water,Grassland,Non_Water,Non_Wetland,Grassland,NULL,Grassland
13090,Forest,Water,Grassland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
13091,Forest,Water,Grassland,Non_Water,Non_Wetland,Grassland,Water,Grassland
13092,Forest,Water,Grassland,Non_Water,Non_Wetland,Forest,NULL,Grassland
13093,Forest,Water,Grassland,Water,Non_Wetland,NULL,NULL,Bareland
