Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_22KGB_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_22KGB_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_22KGB_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_22KGB_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_22KGB_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_22KGB_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_22KGB_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_22KGB_M_R
15148,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,Built-up,Built-up
15149,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,Built-up,Forest
15150,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,Water,Grassland
15151,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,Water,Water
15152,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,Water,Forest
15153,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,Forest,NULL
15154,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,Forest,Grassland
15155,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,Forest,Cropland
15156,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,Forest,Built-up
15157,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,Forest,Forest
15158,Forest,Forest,Cropland,NULL,Non_Wetland,Shrubland,NULL,NULL
15159,Forest,Forest,Cropland,NULL,Non_Wetland,Shrubland,NULL,Grassland
15160,Forest,Forest,Cropland,NULL,Non_Wetland,Shrubland,NULL,Forest
15161,Forest,Forest,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,Forest
15162,Forest,Forest,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
15163,Forest,Forest,Cropland,NULL,Non_Wetland,Shrubland,Wetland,Forest
15164,Forest,Forest,Cropland,NULL,Non_Wetland,Shrubland,Forest,Grassland
15165,Forest,Forest,Cropland,NULL,Non_Wetland,Shrubland,Forest,Forest
15166,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,NULL,Grassland
15167,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,NULL,Cropland
15168,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,NULL,Forest
15169,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Grassland,NULL
15170,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
15171,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Grassland,Cropland
15172,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Grassland,Forest
15173,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Wetland,Grassland
15174,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Wetland,Forest
15175,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Forest,Grassland
15176,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Forest,Forest
15177,Forest,Forest,Cropland,NULL,Non_Wetland,Cropland,NULL,NULL
15178,Forest,Forest,Cropland,NULL,Non_Wetland,Cropland,NULL,Grassland
15179,Forest,Forest,Cropland,NULL,Non_Wetland,Cropland,NULL,Cropland
15180,Forest,Forest,Cropland,NULL,Non_Wetland,Cropland,NULL,Built-up
15181,Forest,Forest,Cropland,NULL,Non_Wetland,Cropland,NULL,Water
15182,Forest,Forest,Cropland,NULL,Non_Wetland,Cropland,NULL,Forest
15183,Forest,Forest,Cropland,NULL,Non_Wetland,Cropland,Grassland,Grassland
15184,Forest,Forest,Cropland,NULL,Non_Wetland,Cropland,Grassland,Cropland
15185,Forest,Forest,Cropland,NULL,Non_Wetland,Cropland,Grassland,Forest
15186,Forest,Forest,Cropland,NULL,Non_Wetland,Cropland,Wetland,NULL
15187,Forest,Forest,Cropland,NULL,Non_Wetland,Cropland,Wetland,Grassland
15188,Forest,Forest,Cropland,NULL,Non_Wetland,Cropland,Wetland,Cropland
15189,Forest,Forest,Cropland,NULL,Non_Wetland,Cropland,Wetland,Built-up
15190,Forest,Forest,Cropland,NULL,Non_Wetland,Cropland,Wetland,Forest
15191,Forest,Forest,Cropland,NULL,Non_Wetland,Cropland,Built-up,Grassland
15192,Forest,Forest,Cropland,NULL,Non_Wetland,Cropland,Built-up,Forest
15193,Forest,Forest,Cropland,NULL,Non_Wetland,Cropland,Forest,NULL
15194,Forest,Forest,Cropland,NULL,Non_Wetland,Cropland,Forest,Grassland
15195,Forest,Forest,Cropland,NULL,Non_Wetland,Cropland,Forest,Cropland
15196,Forest,Forest,Cropland,NULL,Non_Wetland,Cropland,Forest,Forest
15197,Forest,Forest,Cropland,NULL,Non_Wetland,Wetland,NULL,NULL
15198,Forest,Forest,Cropland,NULL,Non_Wetland,Wetland,NULL,Grassland
15199,Forest,Forest,Cropland,NULL,Non_Wetland,Wetland,NULL,Cropland
15200,Forest,Forest,Cropland,NULL,Non_Wetland,Wetland,NULL,Wetland
15201,Forest,Forest,Cropland,NULL,Non_Wetland,Wetland,NULL,Built-up
15202,Forest,Forest,Cropland,NULL,Non_Wetland,Wetland,NULL,Water
15203,Forest,Forest,Cropland,NULL,Non_Wetland,Wetland,NULL,Forest
15204,Forest,Forest,Cropland,NULL,Non_Wetland,Wetland,Grassland,NULL
15205,Forest,Forest,Cropland,NULL,Non_Wetland,Wetland,Grassland,Grassland
15206,Forest,Forest,Cropland,NULL,Non_Wetland,Wetland,Grassland,Forest
15207,Forest,Forest,Cropland,NULL,Non_Wetland,Wetland,Wetland,NULL
15208,Forest,Forest,Cropland,NULL,Non_Wetland,Wetland,Wetland,Grassland
15209,Forest,Forest,Cropland,NULL,Non_Wetland,Wetland,Wetland,Cropland
15210,Forest,Forest,Cropland,NULL,Non_Wetland,Wetland,Wetland,Wetland
15211,Forest,Forest,Cropland,NULL,Non_Wetland,Wetland,Wetland,Built-up
15212,Forest,Forest,Cropland,NULL,Non_Wetland,Wetland,Wetland,Water
15213,Forest,Forest,Cropland,NULL,Non_Wetland,Wetland,Wetland,Forest
15214,Forest,Forest,Cropland,NULL,Non_Wetland,Wetland,Built-up,Forest
15215,Forest,Forest,Cropland,NULL,Non_Wetland,Wetland,Water,Grassland
15216,Forest,Forest,Cropland,NULL,Non_Wetland,Wetland,Water,Water
15217,Forest,Forest,Cropland,NULL,Non_Wetland,Wetland,Water,Forest
15218,Forest,Forest,Cropland,NULL,Non_Wetland,Wetland,Forest,NULL
15219,Forest,Forest,Cropland,NULL,Non_Wetland,Wetland,Forest,Grassland
15220,Forest,Forest,Cropland,NULL,Non_Wetland,Wetland,Forest,Cropland
15221,Forest,Forest,Cropland,NULL,Non_Wetland,Wetland,Forest,Forest
15222,Forest,Forest,Cropland,NULL,Non_Wetland,Bareland,NULL,Grassland
15223,Forest,Forest,Cropland,NULL,Non_Wetland,Bareland,NULL,Cropland
15224,Forest,Forest,Cropland,NULL,Non_Wetland,Bareland,NULL,Built-up
15225,Forest,Forest,Cropland,NULL,Non_Wetland,Bareland,NULL,Water
15226,Forest,Forest,Cropland,NULL,Non_Wetland,Bareland,NULL,Forest
15227,Forest,Forest,Cropland,NULL,Non_Wetland,Bareland,Wetland,Grassland
15228,Forest,Forest,Cropland,NULL,Non_Wetland,Bareland,Wetland,Water
15229,Forest,Forest,Cropland,NULL,Non_Wetland,Bareland,Wetland,Forest
15230,Forest,Forest,Cropland,NULL,Non_Wetland,Bareland,Built-up,Forest
15231,Forest,Forest,Cropland,NULL,Non_Wetland,Bareland,Forest,Grassland
15232,Forest,Forest,Cropland,NULL,Non_Wetland,Bareland,Forest,Forest
15233,Forest,Forest,Cropland,NULL,Non_Wetland,Built-up,NULL,Grassland
15234,Forest,Forest,Cropland,NULL,Non_Wetland,Built-up,NULL,Cropland
15235,Forest,Forest,Cropland,NULL,Non_Wetland,Built-up,NULL,Bareland
15236,Forest,Forest,Cropland,NULL,Non_Wetland,Built-up,NULL,Built-up
15237,Forest,Forest,Cropland,NULL,Non_Wetland,Built-up,NULL,Forest
15238,Forest,Forest,Cropland,NULL,Non_Wetland,Built-up,Wetland,Grassland
15239,Forest,Forest,Cropland,NULL,Non_Wetland,Built-up,Wetland,Forest
15240,Forest,Forest,Cropland,NULL,Non_Wetland,Built-up,Built-up,Grassland
15241,Forest,Forest,Cropland,NULL,Non_Wetland,Built-up,Built-up,Built-up
15242,Forest,Forest,Cropland,NULL,Non_Wetland,Built-up,Built-up,Forest
15243,Forest,Forest,Cropland,NULL,Non_Wetland,Built-up,Water,Grassland
15244,Forest,Forest,Cropland,NULL,Non_Wetland,Built-up,Water,Forest
15245,Forest,Forest,Cropland,NULL,Non_Wetland,Built-up,Forest,Built-up
15246,Forest,Forest,Cropland,NULL,Non_Wetland,Built-up,Forest,Forest
15247,Forest,Forest,Cropland,NULL,Non_Wetland,Water,NULL,Water
15248,Forest,Forest,Cropland,NULL,Non_Wetland,Water,NULL,Forest
15249,Forest,Forest,Cropland,NULL,Non_Wetland,Water,Wetland,Grassland
15250,Forest,Forest,Cropland,NULL,Non_Wetland,Water,Water,Water
15251,Forest,Forest,Cropland,NULL,Non_Wetland,Water,Forest,Water
15252,Forest,Forest,Cropland,NULL,Non_Wetland,Water,Forest,Forest
15253,Forest,Forest,Cropland,NULL,Non_Wetland,Forest,NULL,NULL
15254,Forest,Forest,Cropland,NULL,Non_Wetland,Forest,NULL,Grassland
15255,Forest,Forest,Cropland,NULL,Non_Wetland,Forest,NULL,Cropland
15256,Forest,Forest,Cropland,NULL,Non_Wetland,Forest,NULL,Wetland
15257,Forest,Forest,Cropland,NULL,Non_Wetland,Forest,NULL,Bareland
15258,Forest,Forest,Cropland,NULL,Non_Wetland,Forest,NULL,Built-up
15259,Forest,Forest,Cropland,NULL,Non_Wetland,Forest,NULL,Water
15260,Forest,Forest,Cropland,NULL,Non_Wetland,Forest,NULL,Forest
15261,Forest,Forest,Cropland,NULL,Non_Wetland,Forest,Shrubland,Forest
15262,Forest,Forest,Cropland,NULL,Non_Wetland,Forest,Grassland,Grassland
15263,Forest,Forest,Cropland,NULL,Non_Wetland,Forest,Grassland,Forest
15264,Forest,Forest,Cropland,NULL,Non_Wetland,Forest,Wetland,NULL
15265,Forest,Forest,Cropland,NULL,Non_Wetland,Forest,Wetland,Grassland
15266,Forest,Forest,Cropland,NULL,Non_Wetland,Forest,Wetland,Wetland
15267,Forest,Forest,Cropland,NULL,Non_Wetland,Forest,Wetland,Water
15268,Forest,Forest,Cropland,NULL,Non_Wetland,Forest,Wetland,Forest
15269,Forest,Forest,Cropland,NULL,Non_Wetland,Forest,Bareland,Grassland
15270,Forest,Forest,Cropland,NULL,Non_Wetland,Forest,Bareland,Forest
15271,Forest,Forest,Cropland,NULL,Non_Wetland,Forest,Built-up,Grassland
15272,Forest,Forest,Cropland,NULL,Non_Wetland,Forest,Built-up,Built-up
15273,Forest,Forest,Cropland,NULL,Non_Wetland,Forest,Built-up,Forest
15274,Forest,Forest,Cropland,NULL,Non_Wetland,Forest,Water,Water
15275,Forest,Forest,Cropland,NULL,Non_Wetland,Forest,Water,Forest
15276,Forest,Forest,Cropland,NULL,Non_Wetland,Forest,Forest,NULL
15277,Forest,Forest,Cropland,NULL,Non_Wetland,Forest,Forest,Grassland
15278,Forest,Forest,Cropland,NULL,Non_Wetland,Forest,Forest,Cropland
15279,Forest,Forest,Cropland,NULL,Non_Wetland,Forest,Forest,Wetland
15280,Forest,Forest,Cropland,NULL,Non_Wetland,Forest,Forest,Built-up
15281,Forest,Forest,Cropland,NULL,Non_Wetland,Forest,Forest,Water
15282,Forest,Forest,Cropland,NULL,Non_Wetland,Forest,Forest,Forest
15283,Forest,Forest,Cropland,Non_Water,Non_Wetland,NULL,NULL,NULL
15284,Forest,Forest,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
15285,Forest,Forest,Cropland,Non_Water,Non_Wetland,NULL,NULL,Cropland
15286,Forest,Forest,Cropland,Non_Water,Non_Wetland,NULL,NULL,Wetland
15287,Forest,Forest,Cropland,Non_Water,Non_Wetland,NULL,NULL,Water
15288,Forest,Forest,Cropland,Non_Water,Non_Wetland,NULL,NULL,Forest
15289,Forest,Forest,Cropland,Non_Water,Non_Wetland,NULL,Wetland,NULL
15290,Forest,Forest,Cropland,Non_Water,Non_Wetland,NULL,Wetland,Grassland
15291,Forest,Forest,Cropland,Non_Water,Non_Wetland,NULL,Wetland,Wetland
15292,Forest,Forest,Cropland,Non_Water,Non_Wetland,NULL,Wetland,Water
15293,Forest,Forest,Cropland,Non_Water,Non_Wetland,NULL,Wetland,Forest
15294,Forest,Forest,Cropland,Non_Water,Non_Wetland,NULL,Built-up,Grassland
15295,Forest,Forest,Cropland,Non_Water,Non_Wetland,NULL,Built-up,Forest
15296,Forest,Forest,Cropland,Non_Water,Non_Wetland,NULL,Water,Forest
15297,Forest,Forest,Cropland,Non_Water,Non_Wetland,NULL,Forest,Grassland
15298,Forest,Forest,Cropland,Non_Water,Non_Wetland,NULL,Forest,Cropland
15299,Forest,Forest,Cropland,Non_Water,Non_Wetland,NULL,Forest,Forest
15300,Forest,Forest,Cropland,Non_Water,Non_Wetland,Shrubland,NULL,Grassland
15301,Forest,Forest,Cropland,Non_Water,Non_Wetland,Grassland,NULL,Grassland
15302,Forest,Forest,Cropland,Non_Water,Non_Wetland,Cropland,NULL,Grassland
15303,Forest,Forest,Cropland,Non_Water,Non_Wetland,Cropland,NULL,Forest
15304,Forest,Forest,Cropland,Non_Water,Non_Wetland,Cropland,Wetland,NULL
15305,Forest,Forest,Cropland,Non_Water,Non_Wetland,Cropland,Wetland,Grassland
15306,Forest,Forest,Cropland,Non_Water,Non_Wetland,Cropland,Wetland,Forest
15307,Forest,Forest,Cropland,Non_Water,Non_Wetland,Cropland,Water,Cropland
15308,Forest,Forest,Cropland,Non_Water,Non_Wetland,Cropland,Water,Forest
15309,Forest,Forest,Cropland,Non_Water,Non_Wetland,Cropland,Forest,Forest
15310,Forest,Forest,Cropland,Non_Water,Non_Wetland,Wetland,NULL,NULL
15311,Forest,Forest,Cropland,Non_Water,Non_Wetland,Wetland,NULL,Grassland
15312,Forest,Forest,Cropland,Non_Water,Non_Wetland,Wetland,NULL,Forest
15313,Forest,Forest,Cropland,Non_Water,Non_Wetland,Wetland,Wetland,NULL
15314,Forest,Forest,Cropland,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
15315,Forest,Forest,Cropland,Non_Water,Non_Wetland,Wetland,Wetland,Cropland
15316,Forest,Forest,Cropland,Non_Water,Non_Wetland,Wetland,Wetland,Forest
15317,Forest,Forest,Cropland,Non_Water,Non_Wetland,Wetland,Bareland,Forest
15318,Forest,Forest,Cropland,Non_Water,Non_Wetland,Wetland,Water,Grassland
15319,Forest,Forest,Cropland,Non_Water,Non_Wetland,Wetland,Water,Forest
15320,Forest,Forest,Cropland,Non_Water,Non_Wetland,Wetland,Forest,Cropland
15321,Forest,Forest,Cropland,Non_Water,Non_Wetland,Wetland,Forest,Forest
15322,Forest,Forest,Cropland,Non_Water,Non_Wetland,Bareland,NULL,Forest
15323,Forest,Forest,Cropland,Non_Water,Non_Wetland,Built-up,Built-up,Forest
15324,Forest,Forest,Cropland,Non_Water,Non_Wetland,Water,NULL,Forest
15325,Forest,Forest,Cropland,Non_Water,Non_Wetland,Water,Forest,Grassland
15326,Forest,Forest,Cropland,Non_Water,Non_Wetland,Forest,NULL,NULL
15327,Forest,Forest,Cropland,Non_Water,Non_Wetland,Forest,NULL,Grassland
15328,Forest,Forest,Cropland,Non_Water,Non_Wetland,Forest,NULL,Cropland
15329,Forest,Forest,Cropland,Non_Water,Non_Wetland,Forest,NULL,Forest
15330,Forest,Forest,Cropland,Non_Water,Non_Wetland,Forest,Wetland,Grassland
15331,Forest,Forest,Cropland,Non_Water,Non_Wetland,Forest,Wetland,Forest
15332,Forest,Forest,Cropland,Non_Water,Non_Wetland,Forest,Built-up,Forest
15333,Forest,Forest,Cropland,Non_Water,Non_Wetland,Forest,Water,Bareland
15334,Forest,Forest,Cropland,Non_Water,Non_Wetland,Forest,Water,Forest
15335,Forest,Forest,Cropland,Non_Water,Non_Wetland,Forest,Forest,Grassland
15336,Forest,Forest,Cropland,Non_Water,Non_Wetland,Forest,Forest,Cropland
15337,Forest,Forest,Cropland,Non_Water,Non_Wetland,Forest,Forest,Wetland
15338,Forest,Forest,Cropland,Non_Water,Non_Wetland,Forest,Forest,Forest
15339,Forest,Forest,Cropland,Water,Non_Wetland,NULL,NULL,Grassland
15340,Forest,Forest,Cropland,Water,Non_Wetland,NULL,NULL,Water
15341,Forest,Forest,Cropland,Water,Non_Wetland,NULL,NULL,Forest
15342,Forest,Forest,Cropland,Water,Non_Wetland,NULL,Wetland,Grassland
15343,Forest,Forest,Cropland,Water,Non_Wetland,NULL,Wetland,Forest
15344,Forest,Forest,Cropland,Water,Non_Wetland,NULL,Water,Forest
15345,Forest,Forest,Cropland,Water,Non_Wetland,Cropland,NULL,Forest
15346,Forest,Forest,Cropland,Water,Non_Wetland,Wetland,NULL,Grassland
15347,Forest,Forest,Cropland,Water,Non_Wetland,Wetland,Water,Forest
15348,Forest,Forest,Cropland,Water,Non_Wetland,Water,NULL,Water
15349,Forest,Forest,Cropland,Water,Non_Wetland,Water,NULL,Forest
15350,Forest,Forest,Cropland,Water,Non_Wetland,Water,Water,Water
15351,Forest,Forest,Cropland,Water,Non_Wetland,Water,Water,Forest
15352,Forest,Forest,Cropland,Water,Non_Wetland,Forest,NULL,Water
15353,Forest,Forest,Cropland,Water,Non_Wetland,Forest,NULL,Forest
15354,Forest,Forest,Cropland,Water,Non_Wetland,Forest,Water,Water
15355,Forest,Forest,Cropland,Water,Non_Wetland,Forest,Water,Forest
15356,Forest,Forest,Cropland,Water,Non_Wetland,Forest,Forest,Forest
15357,Forest,Forest,Wetland,NULL,Wetland,NULL,NULL,NULL
15358,Forest,Forest,Wetland,NULL,Wetland,NULL,NULL,Grassland
15359,Forest,Forest,Wetland,NULL,Wetland,NULL,NULL,Cropland
15360,Forest,Forest,Wetland,NULL,Wetland,NULL,NULL,Wetland
15361,Forest,Forest,Wetland,NULL,Wetland,NULL,NULL,Forest
15362,Forest,Forest,Wetland,NULL,Wetland,NULL,Wetland,NULL
15363,Forest,Forest,Wetland,NULL,Wetland,NULL,Wetland,Grassland
15364,Forest,Forest,Wetland,NULL,Wetland,NULL,Wetland,Cropland
15365,Forest,Forest,Wetland,NULL,Wetland,NULL,Wetland,Wetland
15366,Forest,Forest,Wetland,NULL,Wetland,NULL,Wetland,Forest
15367,Forest,Forest,Wetland,NULL,Wetland,NULL,Water,Wetland
15368,Forest,Forest,Wetland,NULL,Wetland,NULL,Water,Forest
15369,Forest,Forest,Wetland,NULL,Wetland,NULL,Forest,Grassland
15370,Forest,Forest,Wetland,NULL,Wetland,NULL,Forest,Forest
15371,Forest,Forest,Wetland,NULL,Wetland,Grassland,NULL,Grassland
15372,Forest,Forest,Wetland,NULL,Wetland,Grassland,Wetland,Forest
15373,Forest,Forest,Wetland,NULL,Wetland,Grassland,Forest,Grassland
15374,Forest,Forest,Wetland,NULL,Wetland,Cropland,NULL,Cropland
15375,Forest,Forest,Wetland,NULL,Wetland,Cropland,NULL,Forest
15376,Forest,Forest,Wetland,NULL,Wetland,Cropland,Wetland,Grassland
15377,Forest,Forest,Wetland,NULL,Wetland,Cropland,Wetland,Forest
15378,Forest,Forest,Wetland,NULL,Wetland,Cropland,Forest,Forest
15379,Forest,Forest,Wetland,NULL,Wetland,Wetland,NULL,NULL
15380,Forest,Forest,Wetland,NULL,Wetland,Wetland,NULL,Grassland
15381,Forest,Forest,Wetland,NULL,Wetland,Wetland,NULL,Wetland
15382,Forest,Forest,Wetland,NULL,Wetland,Wetland,NULL,Forest
15383,Forest,Forest,Wetland,NULL,Wetland,Wetland,Wetland,NULL
15384,Forest,Forest,Wetland,NULL,Wetland,Wetland,Wetland,Grassland
15385,Forest,Forest,Wetland,NULL,Wetland,Wetland,Wetland,Wetland
15386,Forest,Forest,Wetland,NULL,Wetland,Wetland,Wetland,Water
15387,Forest,Forest,Wetland,NULL,Wetland,Wetland,Wetland,Forest
15388,Forest,Forest,Wetland,NULL,Wetland,Wetland,Water,Grassland
15389,Forest,Forest,Wetland,NULL,Wetland,Wetland,Water,Water
15390,Forest,Forest,Wetland,NULL,Wetland,Wetland,Water,Forest
15391,Forest,Forest,Wetland,NULL,Wetland,Wetland,Forest,NULL
15392,Forest,Forest,Wetland,NULL,Wetland,Wetland,Forest,Grassland
15393,Forest,Forest,Wetland,NULL,Wetland,Wetland,Forest,Forest
15394,Forest,Forest,Wetland,NULL,Wetland,Bareland,NULL,NULL
15395,Forest,Forest,Wetland,NULL,Wetland,Bareland,Wetland,NULL
15396,Forest,Forest,Wetland,NULL,Wetland,Bareland,Wetland,Grassland
15397,Forest,Forest,Wetland,NULL,Wetland,Bareland,Forest,Forest
15398,Forest,Forest,Wetland,NULL,Wetland,Water,NULL,Forest
15399,Forest,Forest,Wetland,NULL,Wetland,Water,Forest,Water
15400,Forest,Forest,Wetland,NULL,Wetland,Forest,NULL,Grassland
15401,Forest,Forest,Wetland,NULL,Wetland,Forest,NULL,Cropland
15402,Forest,Forest,Wetland,NULL,Wetland,Forest,NULL,Wetland
15403,Forest,Forest,Wetland,NULL,Wetland,Forest,NULL,Forest
15404,Forest,Forest,Wetland,NULL,Wetland,Forest,Grassland,Grassland
15405,Forest,Forest,Wetland,NULL,Wetland,Forest,Wetland,NULL
15406,Forest,Forest,Wetland,NULL,Wetland,Forest,Wetland,Grassland
15407,Forest,Forest,Wetland,NULL,Wetland,Forest,Wetland,Water
15408,Forest,Forest,Wetland,NULL,Wetland,Forest,Wetland,Forest
15409,Forest,Forest,Wetland,NULL,Wetland,Forest,Built-up,Forest
15410,Forest,Forest,Wetland,NULL,Wetland,Forest,Water,Forest
15411,Forest,Forest,Wetland,NULL,Wetland,Forest,Forest,NULL
15412,Forest,Forest,Wetland,NULL,Wetland,Forest,Forest,Grassland
15413,Forest,Forest,Wetland,NULL,Wetland,Forest,Forest,Wetland
15414,Forest,Forest,Wetland,NULL,Wetland,Forest,Forest,Water
15415,Forest,Forest,Wetland,NULL,Wetland,Forest,Forest,Forest
15416,Forest,Forest,Wetland,Non_Water,Wetland,NULL,NULL,NULL
15417,Forest,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
15418,Forest,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Cropland
15419,Forest,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Wetland
15420,Forest,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Water
15421,Forest,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Forest
15422,Forest,Forest,Wetland,Non_Water,Wetland,NULL,Wetland,NULL
15423,Forest,Forest,Wetland,Non_Water,Wetland,NULL,Wetland,Grassland
15424,Forest,Forest,Wetland,Non_Water,Wetland,NULL,Wetland,Wetland
15425,Forest,Forest,Wetland,Non_Water,Wetland,NULL,Wetland,Forest
15426,Forest,Forest,Wetland,Non_Water,Wetland,NULL,Built-up,Forest
15427,Forest,Forest,Wetland,Non_Water,Wetland,NULL,Water,Grassland
15428,Forest,Forest,Wetland,Non_Water,Wetland,NULL,Water,Wetland
15429,Forest,Forest,Wetland,Non_Water,Wetland,NULL,Water,Water
15430,Forest,Forest,Wetland,Non_Water,Wetland,NULL,Water,Forest
15431,Forest,Forest,Wetland,Non_Water,Wetland,NULL,Forest,Grassland
15432,Forest,Forest,Wetland,Non_Water,Wetland,NULL,Forest,Forest
15433,Forest,Forest,Wetland,Non_Water,Wetland,Cropland,NULL,Forest
15434,Forest,Forest,Wetland,Non_Water,Wetland,Wetland,NULL,NULL
15435,Forest,Forest,Wetland,Non_Water,Wetland,Wetland,NULL,Grassland
15436,Forest,Forest,Wetland,Non_Water,Wetland,Wetland,NULL,Wetland
15437,Forest,Forest,Wetland,Non_Water,Wetland,Wetland,NULL,Forest
15438,Forest,Forest,Wetland,Non_Water,Wetland,Wetland,Wetland,NULL
15439,Forest,Forest,Wetland,Non_Water,Wetland,Wetland,Wetland,Grassland
15440,Forest,Forest,Wetland,Non_Water,Wetland,Wetland,Wetland,Wetland
15441,Forest,Forest,Wetland,Non_Water,Wetland,Wetland,Wetland,Water
15442,Forest,Forest,Wetland,Non_Water,Wetland,Wetland,Wetland,Forest
15443,Forest,Forest,Wetland,Non_Water,Wetland,Wetland,Water,Grassland
15444,Forest,Forest,Wetland,Non_Water,Wetland,Wetland,Water,Wetland
15445,Forest,Forest,Wetland,Non_Water,Wetland,Wetland,Water,Forest
15446,Forest,Forest,Wetland,Non_Water,Wetland,Wetland,Forest,Water
15447,Forest,Forest,Wetland,Non_Water,Wetland,Wetland,Forest,Forest
15448,Forest,Forest,Wetland,Non_Water,Wetland,Bareland,Forest,Forest
15449,Forest,Forest,Wetland,Non_Water,Wetland,Water,NULL,Grassland
15450,Forest,Forest,Wetland,Non_Water,Wetland,Water,NULL,Water
15451,Forest,Forest,Wetland,Non_Water,Wetland,Water,NULL,Forest
15452,Forest,Forest,Wetland,Non_Water,Wetland,Water,Wetland,Forest
15453,Forest,Forest,Wetland,Non_Water,Wetland,Water,Water,Grassland
15454,Forest,Forest,Wetland,Non_Water,Wetland,Water,Water,Wetland
15455,Forest,Forest,Wetland,Non_Water,Wetland,Water,Water,Water
15456,Forest,Forest,Wetland,Non_Water,Wetland,Water,Water,Forest
15457,Forest,Forest,Wetland,Non_Water,Wetland,Water,Forest,Grassland
15458,Forest,Forest,Wetland,Non_Water,Wetland,Water,Forest,Water
15459,Forest,Forest,Wetland,Non_Water,Wetland,Water,Forest,Forest
15460,Forest,Forest,Wetland,Non_Water,Wetland,Forest,NULL,Grassland
15461,Forest,Forest,Wetland,Non_Water,Wetland,Forest,NULL,Cropland
15462,Forest,Forest,Wetland,Non_Water,Wetland,Forest,NULL,Wetland
15463,Forest,Forest,Wetland,Non_Water,Wetland,Forest,NULL,Water
15464,Forest,Forest,Wetland,Non_Water,Wetland,Forest,NULL,Forest
15465,Forest,Forest,Wetland,Non_Water,Wetland,Forest,Wetland,NULL
15466,Forest,Forest,Wetland,Non_Water,Wetland,Forest,Wetland,Grassland
15467,Forest,Forest,Wetland,Non_Water,Wetland,Forest,Wetland,Wetland
15468,Forest,Forest,Wetland,Non_Water,Wetland,Forest,Wetland,Water
15469,Forest,Forest,Wetland,Non_Water,Wetland,Forest,Wetland,Forest
15470,Forest,Forest,Wetland,Non_Water,Wetland,Forest,Water,Water
15471,Forest,Forest,Wetland,Non_Water,Wetland,Forest,Water,Forest
15472,Forest,Forest,Wetland,Non_Water,Wetland,Forest,Forest,Grassland
15473,Forest,Forest,Wetland,Non_Water,Wetland,Forest,Forest,Wetland
15474,Forest,Forest,Wetland,Non_Water,Wetland,Forest,Forest,Forest
15475,Forest,Forest,Wetland,Water,Wetland,NULL,NULL,Grassland
15476,Forest,Forest,Wetland,Water,Wetland,NULL,NULL,Water
15477,Forest,Forest,Wetland,Water,Wetland,NULL,NULL,Forest
15478,Forest,Forest,Wetland,Water,Wetland,NULL,Wetland,Grassland
15479,Forest,Forest,Wetland,Water,Wetland,NULL,Wetland,Wetland
