Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_22MES_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_22MES_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_22MES_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_22MES_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_22MES_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_22MES_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_22MES_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_22MES_M_R
9459,Forest,Water,Forest,Non_Water,Non_Wetland,Water,Bareland,Forest
9460,Forest,Water,Forest,Non_Water,Non_Wetland,Forest,Bareland,Forest
9461,Forest,Water,Forest,Non_Water,Non_Wetland,Forest,Forest,Forest
9462,Forest,Water,Forest,Water,Non_Wetland,NULL,Wetland,Forest
9463,Forest,Water,Forest,Water,Non_Wetland,NULL,Bareland,Grassland
9464,Forest,Water,Forest,Water,Non_Wetland,Shrubland,Grassland,Forest
9465,Forest,Water,Forest,Water,Non_Wetland,Shrubland,Wetland,Wetland
9466,Forest,Water,Forest,Water,Non_Wetland,Grassland,Water,Water
9467,Forest,Water,Forest,Water,Non_Wetland,Bareland,Grassland,Forest
9468,Forest,Water,Forest,Water,Non_Wetland,Bareland,Bareland,Grassland
9469,Forest,Water,Forest,Water,Non_Wetland,Bareland,Bareland,Bareland
9470,Forest,Water,Forest,Water,Non_Wetland,Bareland,Bareland,Water
9471,Forest,Water,Forest,Water,Non_Wetland,Bareland,Bareland,Forest
9472,Forest,Water,Forest,Water,Non_Wetland,Water,Grassland,Forest
9473,Forest,Water,Forest,Water,Non_Wetland,Water,Bareland,Forest
9474,Forest,Water,Forest,Water,Non_Wetland,Water,Water,Forest
9475,Forest,Water,Forest,Water,Non_Wetland,Water,Forest,Bareland
9476,Forest,Water,Forest,Water,Non_Wetland,Water,Forest,Water
9477,Forest,Water,Forest,Water,Non_Wetland,Water,Forest,Forest
9478,Forest,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Forest
9479,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Shrubland,Bareland
9480,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Shrubland,Forest
9481,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Grassland,NULL
9482,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Grassland,Grassland
9483,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Grassland,Forest
9484,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Wetland,NULL
9485,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Wetland,Grassland
9486,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Wetland,Wetland
9487,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Wetland,Forest
9488,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Bareland,Grassland
9489,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Bareland,Water
9490,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Bareland,Forest
9491,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Water,Forest
9492,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Forest,NULL
9493,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Forest,Grassland
9494,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Forest,Forest
9495,Forest,Forest,NULL,NULL,Non_Wetland,Shrubland,NULL,Forest
9496,Forest,Forest,NULL,NULL,Non_Wetland,Shrubland,Shrubland,NULL
9497,Forest,Forest,NULL,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
9498,Forest,Forest,NULL,NULL,Non_Wetland,Shrubland,Shrubland,Forest
9499,Forest,Forest,NULL,NULL,Non_Wetland,Shrubland,Grassland,NULL
9500,Forest,Forest,NULL,NULL,Non_Wetland,Shrubland,Grassland,Grassland
9501,Forest,Forest,NULL,NULL,Non_Wetland,Shrubland,Grassland,Cropland
9502,Forest,Forest,NULL,NULL,Non_Wetland,Shrubland,Grassland,Forest
9503,Forest,Forest,NULL,NULL,Non_Wetland,Shrubland,Wetland,NULL
9504,Forest,Forest,NULL,NULL,Non_Wetland,Shrubland,Wetland,Grassland
9505,Forest,Forest,NULL,NULL,Non_Wetland,Shrubland,Wetland,Forest
9506,Forest,Forest,NULL,NULL,Non_Wetland,Shrubland,Bareland,Grassland
9507,Forest,Forest,NULL,NULL,Non_Wetland,Shrubland,Bareland,Forest
9508,Forest,Forest,NULL,NULL,Non_Wetland,Shrubland,Forest,NULL
9509,Forest,Forest,NULL,NULL,Non_Wetland,Shrubland,Forest,Grassland
9510,Forest,Forest,NULL,NULL,Non_Wetland,Shrubland,Forest,Forest
9511,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,NULL,Grassland
9512,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,NULL,Forest
9513,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Shrubland,NULL
9514,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Shrubland,Grassland
9515,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Shrubland,Forest
9516,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Grassland,NULL
9517,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
9518,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Grassland,Forest
9519,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Wetland,NULL
9520,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Wetland,Grassland
9521,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Wetland,Water
9522,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Wetland,Forest
9523,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Bareland,Grassland
9524,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Bareland,Bareland
9525,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Bareland,Forest
9526,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Water,Forest
9527,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Forest,NULL
9528,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Forest,Grassland
9529,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Forest,Cropland
9530,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Forest,Forest
9531,Forest,Forest,NULL,NULL,Non_Wetland,Cropland,NULL,Grassland
9532,Forest,Forest,NULL,NULL,Non_Wetland,Cropland,NULL,Forest
9533,Forest,Forest,NULL,NULL,Non_Wetland,Cropland,Grassland,Grassland
9534,Forest,Forest,NULL,NULL,Non_Wetland,Cropland,Grassland,Forest
9535,Forest,Forest,NULL,NULL,Non_Wetland,Cropland,Forest,Forest
9536,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Shrubland,Forest
9537,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Grassland,Forest
9538,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Wetland,Forest
9539,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Bareland,Grassland
9540,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Bareland,Forest
9541,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Forest,Forest
9542,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Shrubland,Built-up
9543,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Shrubland,Forest
9544,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Grassland,NULL
9545,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Grassland,Grassland
9546,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Grassland,Bareland
9547,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Grassland,Built-up
9548,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Grassland,Forest
9549,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Wetland,Grassland
9550,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Wetland,Bareland
9551,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Wetland,Water
9552,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Wetland,Forest
9553,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Bareland,Grassland
9554,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Bareland,Bareland
9555,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Bareland,Water
9556,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Bareland,Forest
9557,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Water,Grassland
9558,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Water,Water
9559,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Water,Forest
9560,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Forest,NULL
9561,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Forest,Grassland
9562,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Forest,Bareland
9563,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Forest,Built-up
9564,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Forest,Forest
9565,Forest,Forest,NULL,NULL,Non_Wetland,Built-up,Grassland,Grassland
9566,Forest,Forest,NULL,NULL,Non_Wetland,Built-up,Forest,Grassland
9567,Forest,Forest,NULL,NULL,Non_Wetland,Water,Grassland,Grassland
9568,Forest,Forest,NULL,NULL,Non_Wetland,Water,Grassland,Forest
9569,Forest,Forest,NULL,NULL,Non_Wetland,Water,Wetland,Forest
9570,Forest,Forest,NULL,NULL,Non_Wetland,Water,Bareland,Grassland
9571,Forest,Forest,NULL,NULL,Non_Wetland,Water,Bareland,Forest
9572,Forest,Forest,NULL,NULL,Non_Wetland,Water,Water,Forest
9573,Forest,Forest,NULL,NULL,Non_Wetland,Water,Forest,Grassland
9574,Forest,Forest,NULL,NULL,Non_Wetland,Water,Forest,Forest
9575,Forest,Forest,NULL,NULL,Non_Wetland,Forest,NULL,Grassland
9576,Forest,Forest,NULL,NULL,Non_Wetland,Forest,NULL,Forest
9577,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Shrubland,NULL
9578,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Shrubland,Grassland
9579,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Shrubland,Forest
9580,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Grassland,NULL
9581,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Grassland,Grassland
9582,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Grassland,Forest
9583,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Wetland,NULL
9584,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Wetland,Forest
9585,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Bareland,NULL
9586,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Bareland,Grassland
9587,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Bareland,Forest
9588,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Built-up,Forest
9589,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Water,Forest
9590,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Forest,NULL
9591,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Forest,Grassland
9592,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Forest,Water
9593,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Forest,Forest
9594,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,Grassland,NULL
9595,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,Wetland,Grassland
9596,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,Wetland,Forest
9597,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,Bareland,Forest
9598,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,Forest,Forest
9599,Forest,Forest,NULL,Non_Water,Non_Wetland,Shrubland,Grassland,Grassland
9600,Forest,Forest,NULL,Non_Water,Non_Wetland,Shrubland,Bareland,Forest
9601,Forest,Forest,NULL,Non_Water,Non_Wetland,Shrubland,Forest,Grassland
9602,Forest,Forest,NULL,Non_Water,Non_Wetland,Shrubland,Forest,Forest
9603,Forest,Forest,NULL,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
9604,Forest,Forest,NULL,Non_Water,Non_Wetland,Grassland,Grassland,Wetland
9605,Forest,Forest,NULL,Non_Water,Non_Wetland,Grassland,Grassland,Forest
9606,Forest,Forest,NULL,Non_Water,Non_Wetland,Grassland,Wetland,Grassland
9607,Forest,Forest,NULL,Non_Water,Non_Wetland,Grassland,Wetland,Forest
9608,Forest,Forest,NULL,Non_Water,Non_Wetland,Grassland,Bareland,Grassland
9609,Forest,Forest,NULL,Non_Water,Non_Wetland,Grassland,Bareland,Forest
9610,Forest,Forest,NULL,Non_Water,Non_Wetland,Grassland,Forest,Grassland
9611,Forest,Forest,NULL,Non_Water,Non_Wetland,Bareland,Wetland,Forest
9612,Forest,Forest,NULL,Non_Water,Non_Wetland,Bareland,Bareland,Forest
9613,Forest,Forest,NULL,Non_Water,Non_Wetland,Bareland,Forest,Forest
9614,Forest,Forest,NULL,Non_Water,Non_Wetland,Water,Grassland,Forest
9615,Forest,Forest,NULL,Non_Water,Non_Wetland,Water,Bareland,Grassland
9616,Forest,Forest,NULL,Non_Water,Non_Wetland,Water,Bareland,Forest
9617,Forest,Forest,NULL,Non_Water,Non_Wetland,Water,Forest,Forest
9618,Forest,Forest,NULL,Non_Water,Non_Wetland,Forest,Grassland,Forest
9619,Forest,Forest,NULL,Non_Water,Non_Wetland,Forest,Bareland,Grassland
9620,Forest,Forest,NULL,Non_Water,Non_Wetland,Forest,Bareland,Forest
9621,Forest,Forest,NULL,Non_Water,Non_Wetland,Forest,Forest,Forest
9622,Forest,Forest,NULL,Water,Non_Wetland,NULL,Wetland,Forest
9623,Forest,Forest,NULL,Water,Non_Wetland,NULL,Bareland,Forest
9624,Forest,Forest,NULL,Water,Non_Wetland,Grassland,Bareland,Grassland
9625,Forest,Forest,NULL,Water,Non_Wetland,Grassland,Bareland,Water
9626,Forest,Forest,NULL,Water,Non_Wetland,Grassland,Bareland,Forest
9627,Forest,Forest,NULL,Water,Non_Wetland,Bareland,Wetland,Forest
9628,Forest,Forest,NULL,Water,Non_Wetland,Bareland,Bareland,Grassland
9629,Forest,Forest,NULL,Water,Non_Wetland,Bareland,Bareland,Bareland
9630,Forest,Forest,NULL,Water,Non_Wetland,Bareland,Bareland,Water
9631,Forest,Forest,NULL,Water,Non_Wetland,Bareland,Bareland,Forest
9632,Forest,Forest,NULL,Water,Non_Wetland,Bareland,Water,Bareland
9633,Forest,Forest,NULL,Water,Non_Wetland,Bareland,Water,Water
9634,Forest,Forest,NULL,Water,Non_Wetland,Bareland,Forest,Forest
9635,Forest,Forest,NULL,Water,Non_Wetland,Forest,Bareland,Forest
9636,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
9637,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
9638,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Forest
9639,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Grassland,NULL
9640,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Grassland,Grassland
9641,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Grassland,Forest
9642,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Wetland,NULL
9643,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Wetland,Grassland
9644,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Wetland,Forest
9645,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Bareland,NULL
9646,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Bareland,Grassland
9647,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Bareland,Forest
9648,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Water,Forest
9649,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Forest,NULL
9650,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Forest,Grassland
9651,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Forest,Forest
9652,Forest,Forest,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Grassland
9653,Forest,Forest,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Forest
9654,Forest,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,NULL
9655,Forest,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
9656,Forest,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Forest
9657,Forest,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,NULL
9658,Forest,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
9659,Forest,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Cropland
9660,Forest,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Forest
9661,Forest,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Wetland,NULL
9662,Forest,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Wetland,Grassland
9663,Forest,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Wetland,Forest
9664,Forest,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Bareland,NULL
9665,Forest,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Bareland,Grassland
9666,Forest,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Bareland,Forest
9667,Forest,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Built-up,Forest
9668,Forest,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Forest,NULL
9669,Forest,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Forest,Grassland
9670,Forest,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Forest,Built-up
9671,Forest,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Forest,Forest
9672,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,NULL,Grassland
9673,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,NULL,Forest
9674,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,NULL
9675,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
9676,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Forest
9677,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Grassland,NULL
9678,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
9679,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Cropland
9680,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Forest
9681,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Wetland,NULL
9682,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Grassland
9683,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Forest
9684,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Grassland
9685,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Bareland
9686,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Water
9687,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Forest
9688,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Built-up,Grassland
9689,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Built-up,Forest
9690,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Forest,NULL
9691,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Forest,Grassland
9692,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Forest,Forest
9693,Forest,Forest,Shrubland,NULL,Non_Wetland,Cropland,NULL,Grassland
9694,Forest,Forest,Shrubland,NULL,Non_Wetland,Cropland,NULL,Forest
9695,Forest,Forest,Shrubland,NULL,Non_Wetland,Cropland,Grassland,Grassland
9696,Forest,Forest,Shrubland,NULL,Non_Wetland,Cropland,Grassland,Forest
9697,Forest,Forest,Shrubland,NULL,Non_Wetland,Cropland,Forest,Forest
9698,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Grassland
9699,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Forest
9700,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Bareland,Grassland
9701,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Bareland,Forest
9702,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Forest,Grassland
9703,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Forest,Forest
9704,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,NULL,Grassland
9705,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,NULL,Forest
9706,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,NULL
9707,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Grassland
9708,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Built-up
9709,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Forest
9710,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Grassland,NULL
9711,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Grassland
9712,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Bareland
9713,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Built-up
9714,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Forest
9715,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Wetland,NULL
9716,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Grassland
9717,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Bareland
9718,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Water
9719,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Forest
9720,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Bareland,NULL
9721,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Grassland
9722,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Bareland
9723,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Water
9724,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Forest
9725,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Built-up,Grassland
9726,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Water,Forest
9727,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Forest,NULL
9728,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Forest,Grassland
9729,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Forest,Built-up
9730,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Forest,Water
9731,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Forest,Forest
9732,Forest,Forest,Shrubland,NULL,Non_Wetland,Built-up,Grassland,Grassland
9733,Forest,Forest,Shrubland,NULL,Non_Wetland,Built-up,Grassland,Forest
9734,Forest,Forest,Shrubland,NULL,Non_Wetland,Water,Grassland,Grassland
9735,Forest,Forest,Shrubland,NULL,Non_Wetland,Water,Grassland,Forest
9736,Forest,Forest,Shrubland,NULL,Non_Wetland,Water,Wetland,Grassland
9737,Forest,Forest,Shrubland,NULL,Non_Wetland,Water,Wetland,Forest
9738,Forest,Forest,Shrubland,NULL,Non_Wetland,Water,Bareland,Grassland
9739,Forest,Forest,Shrubland,NULL,Non_Wetland,Water,Bareland,Forest
9740,Forest,Forest,Shrubland,NULL,Non_Wetland,Water,Forest,Grassland
9741,Forest,Forest,Shrubland,NULL,Non_Wetland,Water,Forest,Forest
9742,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,NULL,Grassland
9743,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,NULL,Forest
9744,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Shrubland,Grassland
9745,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Shrubland,Forest
9746,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Grassland,NULL
9747,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Grassland,Grassland
9748,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Grassland,Cropland
9749,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Grassland,Forest
9750,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Wetland,NULL
9751,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Wetland,Grassland
9752,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Wetland,Forest
9753,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Bareland,NULL
9754,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Bareland,Grassland
9755,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Bareland,Forest
9756,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Built-up,Forest
9757,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Water,Forest
9758,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Forest,NULL
9759,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Forest,Grassland
9760,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Forest,Forest
9761,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,Wetland,Forest
9762,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,Bareland,Forest
9763,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,Forest,Forest
9764,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Shrubland,Grassland,Forest
9765,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Shrubland,Wetland,Forest
9766,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Shrubland,Bareland,Grassland
9767,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Shrubland,Bareland,Forest
9768,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Shrubland,Forest,Forest
9769,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
9770,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Grassland,Grassland,Forest
9771,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Grassland,Wetland,Forest
9772,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Grassland,Bareland,Grassland
9773,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Grassland,Bareland,Forest
9774,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Grassland,Forest,Forest
9775,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Bareland,Grassland,Grassland
9776,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Bareland,Grassland,Forest
9777,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Bareland,Bareland,Grassland
9778,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Bareland,Forest,Forest
9779,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Forest,Grassland,Grassland
9780,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Forest,Bareland,Grassland
9781,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Forest,Bareland,Forest
9782,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Forest,Forest,Forest
9783,Forest,Forest,Shrubland,Water,Non_Wetland,Shrubland,Bareland,Forest
9784,Forest,Forest,Shrubland,Water,Non_Wetland,Grassland,Bareland,Grassland
9785,Forest,Forest,Shrubland,Water,Non_Wetland,Grassland,Bareland,Forest
