Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_24KUB_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_24KUB_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_24KUB_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_24KUB_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_24KUB_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_24KUB_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_24KUB_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_24KUB_M_R
8147,Forest,Forest,Cropland,NULL,Non_Wetland,Wetland,Water,Water
8148,Forest,Forest,Cropland,NULL,Non_Wetland,Bareland,NULL,Grassland
8149,Forest,Forest,Cropland,NULL,Non_Wetland,Bareland,NULL,Forest
8150,Forest,Forest,Cropland,NULL,Non_Wetland,Bareland,Wetland,Grassland
8151,Forest,Forest,Cropland,NULL,Non_Wetland,Bareland,Wetland,Forest
8152,Forest,Forest,Cropland,NULL,Non_Wetland,Bareland,Bareland,Grassland
8153,Forest,Forest,Cropland,NULL,Non_Wetland,Bareland,Bareland,Bareland
8154,Forest,Forest,Cropland,NULL,Non_Wetland,Bareland,Bareland,Forest
8155,Forest,Forest,Cropland,NULL,Non_Wetland,Bareland,Built-up,Grassland
8156,Forest,Forest,Cropland,NULL,Non_Wetland,Built-up,NULL,Grassland
8157,Forest,Forest,Cropland,NULL,Non_Wetland,Built-up,NULL,Built-up
8158,Forest,Forest,Cropland,NULL,Non_Wetland,Built-up,NULL,Forest
8159,Forest,Forest,Cropland,NULL,Non_Wetland,Built-up,Built-up,Forest
8160,Forest,Forest,Cropland,NULL,Non_Wetland,Forest,NULL,Grassland
8161,Forest,Forest,Cropland,NULL,Non_Wetland,Forest,NULL,Wetland
8162,Forest,Forest,Cropland,NULL,Non_Wetland,Forest,NULL,Forest
8163,Forest,Forest,Cropland,NULL,Non_Wetland,Forest,Grassland,Grassland
8164,Forest,Forest,Cropland,NULL,Non_Wetland,Forest,Grassland,Forest
8165,Forest,Forest,Cropland,NULL,Non_Wetland,Forest,Wetland,Grassland
8166,Forest,Forest,Cropland,NULL,Non_Wetland,Forest,Wetland,Wetland
8167,Forest,Forest,Cropland,NULL,Non_Wetland,Forest,Wetland,Forest
8168,Forest,Forest,Cropland,NULL,Non_Wetland,Forest,Built-up,Forest
8169,Forest,Forest,Cropland,NULL,Non_Wetland,Forest,Forest,Grassland
8170,Forest,Forest,Cropland,NULL,Non_Wetland,Forest,Forest,Forest
8171,Forest,Forest,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
8172,Forest,Forest,Cropland,Non_Water,Non_Wetland,NULL,NULL,Cropland
8173,Forest,Forest,Cropland,Non_Water,Non_Wetland,NULL,NULL,Wetland
8174,Forest,Forest,Cropland,Non_Water,Non_Wetland,NULL,NULL,Forest
8175,Forest,Forest,Cropland,Non_Water,Non_Wetland,NULL,Wetland,Grassland
8176,Forest,Forest,Cropland,Non_Water,Non_Wetland,NULL,Wetland,Wetland
8177,Forest,Forest,Cropland,Non_Water,Non_Wetland,NULL,Wetland,Forest
8178,Forest,Forest,Cropland,Non_Water,Non_Wetland,NULL,Bareland,Grassland
8179,Forest,Forest,Cropland,Non_Water,Non_Wetland,NULL,Water,Wetland
8180,Forest,Forest,Cropland,Non_Water,Non_Wetland,NULL,Water,Forest
8181,Forest,Forest,Cropland,Non_Water,Non_Wetland,NULL,Forest,Forest
8182,Forest,Forest,Cropland,Non_Water,Non_Wetland,Grassland,NULL,Grassland
8183,Forest,Forest,Cropland,Non_Water,Non_Wetland,Grassland,NULL,Forest
8184,Forest,Forest,Cropland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
8185,Forest,Forest,Cropland,Non_Water,Non_Wetland,Grassland,Wetland,Grassland
8186,Forest,Forest,Cropland,Non_Water,Non_Wetland,Grassland,Wetland,Cropland
8187,Forest,Forest,Cropland,Non_Water,Non_Wetland,Grassland,Wetland,Wetland
8188,Forest,Forest,Cropland,Non_Water,Non_Wetland,Wetland,NULL,Water
8189,Forest,Forest,Cropland,Non_Water,Non_Wetland,Wetland,Wetland,Wetland
8190,Forest,Forest,Cropland,Non_Water,Non_Wetland,Forest,NULL,Forest
8191,Forest,Forest,Cropland,Non_Water,Non_Wetland,Forest,Wetland,Forest
8192,Forest,Forest,Cropland,Non_Water,Non_Wetland,Forest,Forest,Forest
8193,Forest,Forest,Cropland,Water,Non_Wetland,NULL,NULL,Grassland
8194,Forest,Forest,Cropland,Water,Non_Wetland,NULL,NULL,Wetland
8195,Forest,Forest,Cropland,Water,Non_Wetland,NULL,NULL,Forest
8196,Forest,Forest,Cropland,Water,Non_Wetland,NULL,Wetland,Grassland
8197,Forest,Forest,Cropland,Water,Non_Wetland,NULL,Wetland,Wetland
8198,Forest,Forest,Cropland,Water,Non_Wetland,NULL,Wetland,Forest
8199,Forest,Forest,Cropland,Water,Non_Wetland,Grassland,NULL,Cropland
8200,Forest,Forest,Cropland,Water,Non_Wetland,Grassland,NULL,Forest
8201,Forest,Forest,Cropland,Water,Non_Wetland,Grassland,Grassland,Forest
8202,Forest,Forest,Cropland,Water,Non_Wetland,Grassland,Wetland,Grassland
8203,Forest,Forest,Cropland,Water,Non_Wetland,Wetland,Wetland,Wetland
8204,Forest,Forest,Wetland,NULL,NULL,NULL,NULL,Wetland
8205,Forest,Forest,Wetland,NULL,Wetland,NULL,NULL,Grassland
8206,Forest,Forest,Wetland,NULL,Wetland,NULL,NULL,Wetland
8207,Forest,Forest,Wetland,NULL,Wetland,NULL,NULL,Bareland
8208,Forest,Forest,Wetland,NULL,Wetland,NULL,NULL,Built-up
8209,Forest,Forest,Wetland,NULL,Wetland,NULL,NULL,Water
8210,Forest,Forest,Wetland,NULL,Wetland,NULL,NULL,Forest
8211,Forest,Forest,Wetland,NULL,Wetland,NULL,Grassland,Grassland
8212,Forest,Forest,Wetland,NULL,Wetland,NULL,Wetland,Grassland
8213,Forest,Forest,Wetland,NULL,Wetland,NULL,Wetland,Wetland
8214,Forest,Forest,Wetland,NULL,Wetland,NULL,Wetland,Forest
8215,Forest,Forest,Wetland,NULL,Wetland,NULL,Bareland,Forest
8216,Forest,Forest,Wetland,NULL,Wetland,NULL,Built-up,Wetland
8217,Forest,Forest,Wetland,NULL,Wetland,NULL,Built-up,Forest
8218,Forest,Forest,Wetland,NULL,Wetland,NULL,Water,Grassland
8219,Forest,Forest,Wetland,NULL,Wetland,NULL,Water,Wetland
8220,Forest,Forest,Wetland,NULL,Wetland,NULL,Water,Built-up
8221,Forest,Forest,Wetland,NULL,Wetland,NULL,Water,Forest
8222,Forest,Forest,Wetland,NULL,Wetland,NULL,Forest,Forest
8223,Forest,Forest,Wetland,NULL,Wetland,Grassland,NULL,Grassland
8224,Forest,Forest,Wetland,NULL,Wetland,Grassland,NULL,Wetland
8225,Forest,Forest,Wetland,NULL,Wetland,Grassland,NULL,Forest
8226,Forest,Forest,Wetland,NULL,Wetland,Grassland,Grassland,Grassland
8227,Forest,Forest,Wetland,NULL,Wetland,Grassland,Wetland,Grassland
8228,Forest,Forest,Wetland,NULL,Wetland,Grassland,Wetland,Forest
8229,Forest,Forest,Wetland,NULL,Wetland,Grassland,Water,Grassland
8230,Forest,Forest,Wetland,NULL,Wetland,Wetland,NULL,Wetland
8231,Forest,Forest,Wetland,NULL,Wetland,Wetland,NULL,Water
8232,Forest,Forest,Wetland,NULL,Wetland,Wetland,NULL,Forest
8233,Forest,Forest,Wetland,NULL,Wetland,Wetland,Wetland,Grassland
8234,Forest,Forest,Wetland,NULL,Wetland,Wetland,Wetland,Wetland
8235,Forest,Forest,Wetland,NULL,Wetland,Wetland,Wetland,Bareland
8236,Forest,Forest,Wetland,NULL,Wetland,Wetland,Wetland,Forest
8237,Forest,Forest,Wetland,NULL,Wetland,Wetland,Bareland,Forest
8238,Forest,Forest,Wetland,NULL,Wetland,Wetland,Built-up,Wetland
8239,Forest,Forest,Wetland,NULL,Wetland,Wetland,Built-up,Built-up
8240,Forest,Forest,Wetland,NULL,Wetland,Wetland,Built-up,Forest
8241,Forest,Forest,Wetland,NULL,Wetland,Wetland,Water,Wetland
8242,Forest,Forest,Wetland,NULL,Wetland,Wetland,Water,Water
8243,Forest,Forest,Wetland,NULL,Wetland,Wetland,Water,Forest
8244,Forest,Forest,Wetland,NULL,Wetland,Wetland,Forest,Forest
8245,Forest,Forest,Wetland,NULL,Wetland,Bareland,Built-up,Forest
8246,Forest,Forest,Wetland,NULL,Wetland,Bareland,Water,Grassland
8247,Forest,Forest,Wetland,NULL,Wetland,Built-up,Wetland,Built-up
8248,Forest,Forest,Wetland,NULL,Wetland,Built-up,Built-up,Built-up
8249,Forest,Forest,Wetland,NULL,Wetland,Built-up,Built-up,Forest
8250,Forest,Forest,Wetland,NULL,Wetland,Water,NULL,Forest
8251,Forest,Forest,Wetland,NULL,Wetland,Forest,NULL,Wetland
8252,Forest,Forest,Wetland,NULL,Wetland,Forest,NULL,Forest
8253,Forest,Forest,Wetland,NULL,Wetland,Forest,Wetland,Wetland
8254,Forest,Forest,Wetland,NULL,Wetland,Forest,Wetland,Forest
8255,Forest,Forest,Wetland,NULL,Wetland,Forest,Water,Forest
8256,Forest,Forest,Wetland,NULL,Wetland,Forest,Forest,Forest
8257,Forest,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
8258,Forest,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Wetland
8259,Forest,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Forest
8260,Forest,Forest,Wetland,Non_Water,Wetland,NULL,Wetland,Grassland
8261,Forest,Forest,Wetland,Non_Water,Wetland,NULL,Wetland,Wetland
8262,Forest,Forest,Wetland,Non_Water,Wetland,NULL,Wetland,Water
8263,Forest,Forest,Wetland,Non_Water,Wetland,NULL,Wetland,Forest
8264,Forest,Forest,Wetland,Non_Water,Wetland,NULL,Bareland,Wetland
8265,Forest,Forest,Wetland,Non_Water,Wetland,NULL,Water,Grassland
8266,Forest,Forest,Wetland,Non_Water,Wetland,NULL,Water,Wetland
8267,Forest,Forest,Wetland,Non_Water,Wetland,NULL,Water,Forest
8268,Forest,Forest,Wetland,Non_Water,Wetland,Grassland,NULL,Grassland
8269,Forest,Forest,Wetland,Non_Water,Wetland,Grassland,Wetland,Wetland
8270,Forest,Forest,Wetland,Non_Water,Wetland,Wetland,NULL,Wetland
8271,Forest,Forest,Wetland,Non_Water,Wetland,Wetland,NULL,Forest
8272,Forest,Forest,Wetland,Non_Water,Wetland,Wetland,Wetland,Wetland
8273,Forest,Forest,Wetland,Non_Water,Wetland,Wetland,Wetland,Built-up
8274,Forest,Forest,Wetland,Non_Water,Wetland,Wetland,Wetland,Water
8275,Forest,Forest,Wetland,Non_Water,Wetland,Wetland,Wetland,Forest
8276,Forest,Forest,Wetland,Non_Water,Wetland,Wetland,Bareland,Forest
8277,Forest,Forest,Wetland,Non_Water,Wetland,Wetland,Built-up,Wetland
8278,Forest,Forest,Wetland,Non_Water,Wetland,Wetland,Water,Wetland
8279,Forest,Forest,Wetland,Non_Water,Wetland,Wetland,Water,Forest
8280,Forest,Forest,Wetland,Non_Water,Wetland,Wetland,Forest,Forest
8281,Forest,Forest,Wetland,Water,Wetland,NULL,NULL,Wetland
8282,Forest,Forest,Wetland,Water,Wetland,NULL,NULL,Forest
8283,Forest,Forest,Wetland,Water,Wetland,NULL,Wetland,Grassland
8284,Forest,Forest,Wetland,Water,Wetland,NULL,Wetland,Wetland
8285,Forest,Forest,Wetland,Water,Wetland,NULL,Wetland,Forest
8286,Forest,Forest,Wetland,Water,Wetland,NULL,Water,Water
8287,Forest,Forest,Wetland,Water,Wetland,NULL,Water,Forest
8288,Forest,Forest,Wetland,Water,Wetland,Grassland,NULL,Grassland
8289,Forest,Forest,Wetland,Water,Wetland,Grassland,NULL,Wetland
8290,Forest,Forest,Wetland,Water,Wetland,Grassland,Wetland,Wetland
8291,Forest,Forest,Wetland,Water,Wetland,Wetland,Wetland,Wetland
8292,Forest,Forest,Wetland,Water,Wetland,Wetland,Water,Wetland
8293,Forest,Forest,Wetland,Water,Wetland,Wetland,Water,Forest
8294,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
8295,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
8296,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,Wetland,Forest
8297,Forest,Forest,Bareland,NULL,Non_Wetland,Grassland,Wetland,Forest
8298,Forest,Forest,Bareland,NULL,Non_Wetland,Forest,NULL,Grassland
8299,Forest,Forest,Bareland,Non_Water,Non_Wetland,NULL,Wetland,Wetland
8300,Forest,Forest,Bareland,Non_Water,Non_Wetland,NULL,Water,Wetland
8301,Forest,Forest,Bareland,Non_Water,Non_Wetland,Grassland,Wetland,Forest
8302,Forest,Forest,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
8303,Forest,Forest,Built-up,NULL,Non_Wetland,NULL,NULL,Wetland
8304,Forest,Forest,Built-up,NULL,Non_Wetland,NULL,NULL,Built-up
8305,Forest,Forest,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
8306,Forest,Forest,Built-up,NULL,Non_Wetland,NULL,Grassland,Grassland
8307,Forest,Forest,Built-up,NULL,Non_Wetland,NULL,Grassland,Forest
8308,Forest,Forest,Built-up,NULL,Non_Wetland,NULL,Wetland,Grassland
8309,Forest,Forest,Built-up,NULL,Non_Wetland,NULL,Wetland,Wetland
8310,Forest,Forest,Built-up,NULL,Non_Wetland,NULL,Wetland,Built-up
8311,Forest,Forest,Built-up,NULL,Non_Wetland,NULL,Wetland,Forest
8312,Forest,Forest,Built-up,NULL,Non_Wetland,NULL,Bareland,Grassland
8313,Forest,Forest,Built-up,NULL,Non_Wetland,NULL,Bareland,Wetland
8314,Forest,Forest,Built-up,NULL,Non_Wetland,NULL,Bareland,Built-up
8315,Forest,Forest,Built-up,NULL,Non_Wetland,NULL,Bareland,Forest
8316,Forest,Forest,Built-up,NULL,Non_Wetland,NULL,Built-up,Grassland
8317,Forest,Forest,Built-up,NULL,Non_Wetland,NULL,Built-up,Wetland
8318,Forest,Forest,Built-up,NULL,Non_Wetland,NULL,Built-up,Bareland
8319,Forest,Forest,Built-up,NULL,Non_Wetland,NULL,Built-up,Built-up
8320,Forest,Forest,Built-up,NULL,Non_Wetland,NULL,Built-up,Forest
8321,Forest,Forest,Built-up,NULL,Non_Wetland,NULL,Water,Grassland
8322,Forest,Forest,Built-up,NULL,Non_Wetland,NULL,Water,Forest
8323,Forest,Forest,Built-up,NULL,Non_Wetland,NULL,Forest,Grassland
8324,Forest,Forest,Built-up,NULL,Non_Wetland,NULL,Forest,Forest
8325,Forest,Forest,Built-up,NULL,Non_Wetland,Grassland,NULL,Grassland
8326,Forest,Forest,Built-up,NULL,Non_Wetland,Grassland,NULL,Forest
8327,Forest,Forest,Built-up,NULL,Non_Wetland,Grassland,Grassland,Grassland
8328,Forest,Forest,Built-up,NULL,Non_Wetland,Grassland,Grassland,Forest
8329,Forest,Forest,Built-up,NULL,Non_Wetland,Grassland,Wetland,Forest
8330,Forest,Forest,Built-up,NULL,Non_Wetland,Grassland,Bareland,Grassland
8331,Forest,Forest,Built-up,NULL,Non_Wetland,Grassland,Built-up,Grassland
8332,Forest,Forest,Built-up,NULL,Non_Wetland,Grassland,Built-up,Forest
8333,Forest,Forest,Built-up,NULL,Non_Wetland,Grassland,Water,Grassland
8334,Forest,Forest,Built-up,NULL,Non_Wetland,Cropland,NULL,Cropland
8335,Forest,Forest,Built-up,NULL,Non_Wetland,Wetland,NULL,Grassland
8336,Forest,Forest,Built-up,NULL,Non_Wetland,Wetland,NULL,Wetland
8337,Forest,Forest,Built-up,NULL,Non_Wetland,Wetland,NULL,Forest
8338,Forest,Forest,Built-up,NULL,Non_Wetland,Wetland,Wetland,Wetland
8339,Forest,Forest,Built-up,NULL,Non_Wetland,Wetland,Wetland,Forest
8340,Forest,Forest,Built-up,NULL,Non_Wetland,Wetland,Built-up,Wetland
8341,Forest,Forest,Built-up,NULL,Non_Wetland,Wetland,Built-up,Forest
8342,Forest,Forest,Built-up,NULL,Non_Wetland,Bareland,NULL,Grassland
8343,Forest,Forest,Built-up,NULL,Non_Wetland,Bareland,NULL,Forest
8344,Forest,Forest,Built-up,NULL,Non_Wetland,Bareland,Bareland,Grassland
8345,Forest,Forest,Built-up,NULL,Non_Wetland,Bareland,Bareland,Built-up
8346,Forest,Forest,Built-up,NULL,Non_Wetland,Bareland,Bareland,Forest
8347,Forest,Forest,Built-up,NULL,Non_Wetland,Bareland,Built-up,Grassland
8348,Forest,Forest,Built-up,NULL,Non_Wetland,Bareland,Water,Grassland
8349,Forest,Forest,Built-up,NULL,Non_Wetland,Built-up,NULL,Grassland
8350,Forest,Forest,Built-up,NULL,Non_Wetland,Built-up,NULL,Built-up
8351,Forest,Forest,Built-up,NULL,Non_Wetland,Built-up,NULL,Forest
8352,Forest,Forest,Built-up,NULL,Non_Wetland,Built-up,Wetland,Forest
8353,Forest,Forest,Built-up,NULL,Non_Wetland,Built-up,Built-up,Grassland
8354,Forest,Forest,Built-up,NULL,Non_Wetland,Built-up,Built-up,Wetland
8355,Forest,Forest,Built-up,NULL,Non_Wetland,Built-up,Built-up,Built-up
8356,Forest,Forest,Built-up,NULL,Non_Wetland,Built-up,Built-up,Forest
8357,Forest,Forest,Built-up,NULL,Non_Wetland,Water,NULL,Forest
8358,Forest,Forest,Built-up,NULL,Non_Wetland,Water,Water,Forest
8359,Forest,Forest,Built-up,NULL,Non_Wetland,Forest,NULL,Grassland
8360,Forest,Forest,Built-up,NULL,Non_Wetland,Forest,NULL,Forest
8361,Forest,Forest,Built-up,NULL,Non_Wetland,Forest,Wetland,Forest
8362,Forest,Forest,Built-up,NULL,Non_Wetland,Forest,Bareland,Forest
8363,Forest,Forest,Built-up,NULL,Non_Wetland,Forest,Built-up,Forest
8364,Forest,Forest,Built-up,NULL,Non_Wetland,Forest,Forest,Forest
8365,Forest,Forest,Built-up,Non_Water,Non_Wetland,NULL,NULL,Forest
8366,Forest,Forest,Built-up,Non_Water,Non_Wetland,NULL,Wetland,Grassland
8367,Forest,Forest,Built-up,Non_Water,Non_Wetland,NULL,Wetland,Wetland
8368,Forest,Forest,Built-up,Non_Water,Non_Wetland,NULL,Wetland,Forest
8369,Forest,Forest,Built-up,Non_Water,Non_Wetland,NULL,Bareland,Grassland
8370,Forest,Forest,Built-up,Non_Water,Non_Wetland,NULL,Bareland,Forest
8371,Forest,Forest,Built-up,Non_Water,Non_Wetland,NULL,Water,Grassland
8372,Forest,Forest,Built-up,Non_Water,Non_Wetland,NULL,Water,Water
8373,Forest,Forest,Built-up,Non_Water,Non_Wetland,NULL,Water,Forest
8374,Forest,Forest,Built-up,Non_Water,Non_Wetland,Forest,NULL,Forest
8375,Forest,Forest,Built-up,Non_Water,Non_Wetland,Forest,Wetland,Forest
8376,Forest,Forest,Built-up,Water,Non_Wetland,NULL,NULL,Grassland
8377,Forest,Forest,Built-up,Water,Non_Wetland,NULL,NULL,Forest
8378,Forest,Forest,Built-up,Water,Non_Wetland,NULL,Wetland,Wetland
8379,Forest,Forest,Built-up,Water,Non_Wetland,NULL,Wetland,Forest
8380,Forest,Forest,Built-up,Water,Non_Wetland,NULL,Bareland,Forest
8381,Forest,Forest,Built-up,Water,Non_Wetland,NULL,Water,Grassland
8382,Forest,Forest,Built-up,Water,Non_Wetland,NULL,Water,Forest
8383,Forest,Forest,Built-up,Water,Non_Wetland,Wetland,Water,Wetland
8384,Forest,Forest,Built-up,Water,Non_Wetland,Water,NULL,Grassland
8385,Forest,Forest,Water,NULL,Water,NULL,NULL,Water
8386,Forest,Forest,Water,NULL,Water,NULL,NULL,Forest
8387,Forest,Forest,Water,NULL,Water,NULL,Wetland,Wetland
8388,Forest,Forest,Water,NULL,Water,NULL,Wetland,Water
8389,Forest,Forest,Water,NULL,Water,NULL,Wetland,Forest
8390,Forest,Forest,Water,NULL,Water,NULL,Water,Wetland
8391,Forest,Forest,Water,NULL,Water,NULL,Water,Forest
8392,Forest,Forest,Water,NULL,Water,Wetland,Wetland,Grassland
8393,Forest,Forest,Water,NULL,Water,Wetland,Wetland,Wetland
8394,Forest,Forest,Water,NULL,Water,Water,NULL,Wetland
8395,Forest,Forest,Water,NULL,Water,Water,NULL,Forest
8396,Forest,Forest,Water,NULL,Water,Water,Water,Water
8397,Forest,Forest,Water,NULL,Water,Water,Water,Forest
8398,Forest,Forest,Water,NULL,Water,Forest,Water,Forest
8399,Forest,Forest,Water,Non_Water,Water,NULL,Water,Forest
8400,Forest,Forest,Water,Non_Water,Water,Water,Wetland,Water
8401,Forest,Forest,Water,Non_Water,Water,Forest,Water,Forest
8402,Forest,Forest,Water,Water,Water,NULL,NULL,Wetland
8403,Forest,Forest,Water,Water,Water,NULL,Wetland,Grassland
8404,Forest,Forest,Water,Water,Water,NULL,Wetland,Wetland
8405,Forest,Forest,Water,Water,Water,NULL,Wetland,Water
8406,Forest,Forest,Water,Water,Water,NULL,Wetland,Forest
8407,Forest,Forest,Water,Water,Water,NULL,Water,Wetland
8408,Forest,Forest,Water,Water,Water,NULL,Water,Water
8409,Forest,Forest,Water,Water,Water,NULL,Water,Forest
8410,Forest,Forest,Water,Water,Water,Wetland,Wetland,Wetland
8411,Forest,Forest,Water,Water,Water,Wetland,Water,Wetland
8412,Forest,Forest,Water,Water,Water,Wetland,Water,Water
8413,Forest,Forest,Water,Water,Water,Wetland,Water,Forest
8414,Forest,Forest,Water,Water,Water,Water,NULL,Wetland
8415,Forest,Forest,Water,Water,Water,Water,NULL,Forest
8416,Forest,Forest,Water,Water,Water,Water,Wetland,Wetland
8417,Forest,Forest,Water,Water,Water,Water,Wetland,Water
8418,Forest,Forest,Water,Water,Water,Water,Wetland,Forest
8419,Forest,Forest,Water,Water,Water,Water,Water,Wetland
8420,Forest,Forest,Water,Water,Water,Water,Water,Forest
8421,Forest,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
8422,Forest,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
8423,Forest,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
8424,Forest,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Built-up
8425,Forest,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Water
8426,Forest,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Forest
8427,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Grassland,Grassland
8428,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Grassland,Forest
8429,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Wetland,Grassland
8430,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Wetland,Wetland
8431,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Wetland,Forest
8432,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Bareland,Grassland
8433,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Bareland,Forest
8434,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Built-up,Grassland
8435,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Built-up,Wetland
8436,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Built-up,Forest
8437,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Water,Grassland
8438,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Water,Forest
8439,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Forest,Grassland
8440,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Forest,Forest
8441,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,NULL,Grassland
8442,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,NULL,Forest
8443,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
8444,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
8445,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Wetland,Grassland
8446,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Wetland,Wetland
8447,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Wetland,Forest
8448,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Bareland,Grassland
8449,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Forest,Grassland
8450,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Forest,Forest
8451,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,NULL,Grassland
8452,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,NULL,Wetland
8453,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,NULL,Water
8454,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,NULL,Forest
8455,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Grassland,Forest
8456,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Wetland,Grassland
8457,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Wetland,Wetland
8458,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Wetland,Forest
8459,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Built-up,Grassland
8460,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Built-up,Wetland
8461,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Built-up,Forest
8462,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Water,Wetland
8463,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Water,Forest
8464,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Forest,Forest
8465,Forest,Forest,Forest,NULL,Non_Wetland,Bareland,NULL,Grassland
8466,Forest,Forest,Forest,NULL,Non_Wetland,Bareland,NULL,Forest
8467,Forest,Forest,Forest,NULL,Non_Wetland,Bareland,Grassland,Forest
8468,Forest,Forest,Forest,NULL,Non_Wetland,Bareland,Bareland,Forest
8469,Forest,Forest,Forest,NULL,Non_Wetland,Bareland,Forest,Forest
8470,Forest,Forest,Forest,NULL,Non_Wetland,Built-up,NULL,Forest
8471,Forest,Forest,Forest,NULL,Non_Wetland,Water,NULL,Wetland
8472,Forest,Forest,Forest,NULL,Non_Wetland,Water,Wetland,Wetland
8473,Forest,Forest,Forest,NULL,Non_Wetland,Water,Wetland,Water
8474,Forest,Forest,Forest,NULL,Non_Wetland,Water,Wetland,Forest
8475,Forest,Forest,Forest,NULL,Non_Wetland,Forest,NULL,Grassland
8476,Forest,Forest,Forest,NULL,Non_Wetland,Forest,NULL,Wetland
8477,Forest,Forest,Forest,NULL,Non_Wetland,Forest,NULL,Water
8478,Forest,Forest,Forest,NULL,Non_Wetland,Forest,NULL,Forest
8479,Forest,Forest,Forest,NULL,Non_Wetland,Forest,Grassland,Grassland
8480,Forest,Forest,Forest,NULL,Non_Wetland,Forest,Grassland,Forest
8481,Forest,Forest,Forest,NULL,Non_Wetland,Forest,Wetland,Grassland
8482,Forest,Forest,Forest,NULL,Non_Wetland,Forest,Wetland,Wetland
8483,Forest,Forest,Forest,NULL,Non_Wetland,Forest,Wetland,Forest
8484,Forest,Forest,Forest,NULL,Non_Wetland,Forest,Bareland,Forest
8485,Forest,Forest,Forest,NULL,Non_Wetland,Forest,Built-up,Forest
8486,Forest,Forest,Forest,NULL,Non_Wetland,Forest,Water,Forest
8487,Forest,Forest,Forest,NULL,Non_Wetland,Forest,Forest,Grassland
8488,Forest,Forest,Forest,NULL,Non_Wetland,Forest,Forest,Built-up
8489,Forest,Forest,Forest,NULL,Non_Wetland,Forest,Forest,Water
8490,Forest,Forest,Forest,NULL,Non_Wetland,Forest,Forest,Forest
8491,Forest,Forest,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
