Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_21LWE_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_21LWE_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_21LWE_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_21LWE_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_21LWE_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_21LWE_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_21LWE_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_21LWE_M_R
3434,NULL,Built-up,Built-up,NULL,Non_Wetland,Built-up,Built-up,Bareland
3435,NULL,Built-up,Built-up,NULL,Non_Wetland,Built-up,Built-up,Built-up
3436,NULL,Built-up,Built-up,NULL,Non_Wetland,Built-up,Built-up,Water
3437,NULL,Built-up,Built-up,NULL,Non_Wetland,Built-up,Built-up,Forest
3438,NULL,Built-up,Built-up,NULL,Non_Wetland,Built-up,Forest,NULL
3439,NULL,Built-up,Built-up,NULL,Non_Wetland,Built-up,Forest,Grassland
3440,NULL,Built-up,Built-up,NULL,Non_Wetland,Built-up,Forest,Built-up
3441,NULL,Built-up,Built-up,NULL,Non_Wetland,Built-up,Forest,Forest
3442,NULL,Built-up,Built-up,NULL,Non_Wetland,Forest,NULL,Forest
3443,NULL,Built-up,Built-up,NULL,Non_Wetland,Forest,Shrubland,Built-up
3444,NULL,Built-up,Built-up,NULL,Non_Wetland,Forest,Shrubland,Forest
3445,NULL,Built-up,Built-up,NULL,Non_Wetland,Forest,Bareland,Built-up
3446,NULL,Built-up,Built-up,NULL,Non_Wetland,Forest,Bareland,Forest
3447,NULL,Built-up,Built-up,NULL,Non_Wetland,Forest,Built-up,Grassland
3448,NULL,Built-up,Built-up,NULL,Non_Wetland,Forest,Built-up,Forest
3449,NULL,Built-up,Built-up,NULL,Non_Wetland,Forest,Forest,Grassland
3450,NULL,Built-up,Built-up,NULL,Non_Wetland,Forest,Forest,Forest
3451,NULL,Built-up,Built-up,Non_Water,Non_Wetland,Bareland,Grassland,NULL
3452,NULL,Built-up,Built-up,Non_Water,Non_Wetland,Bareland,Built-up,Forest
3453,NULL,Built-up,Built-up,Non_Water,Non_Wetland,Bareland,Water,NULL
3454,NULL,Built-up,Built-up,Non_Water,Non_Wetland,Bareland,Water,Built-up
3455,NULL,Built-up,Built-up,Non_Water,Non_Wetland,Built-up,Built-up,NULL
3456,NULL,Built-up,Built-up,Non_Water,Non_Wetland,Built-up,Built-up,Grassland
3457,NULL,Built-up,Built-up,Non_Water,Non_Wetland,Built-up,Built-up,Built-up
3458,NULL,Built-up,Built-up,Water,Non_Wetland,Built-up,Built-up,Grassland
3459,NULL,Built-up,Built-up,Water,Non_Wetland,Built-up,Built-up,Built-up
3460,NULL,Built-up,Built-up,Water,Non_Wetland,Forest,Built-up,Forest
3461,NULL,Built-up,Water,NULL,Water,NULL,NULL,Grassland
3462,NULL,Built-up,Water,NULL,Water,NULL,Grassland,Cropland
3463,NULL,Built-up,Water,NULL,Water,NULL,Bareland,Cropland
3464,NULL,Built-up,Water,NULL,Water,NULL,Built-up,Forest
3465,NULL,Built-up,Water,NULL,Water,Shrubland,NULL,Forest
3466,NULL,Built-up,Water,NULL,Water,Shrubland,Shrubland,Grassland
3467,NULL,Built-up,Water,NULL,Water,Shrubland,Shrubland,Forest
3468,NULL,Built-up,Water,NULL,Water,Shrubland,Grassland,Forest
3469,NULL,Built-up,Water,NULL,Water,Shrubland,Built-up,Forest
3470,NULL,Built-up,Water,NULL,Water,Shrubland,Water,Water
3471,NULL,Built-up,Water,NULL,Water,Shrubland,Forest,Forest
3472,NULL,Built-up,Water,NULL,Water,Grassland,NULL,Grassland
3473,NULL,Built-up,Water,NULL,Water,Grassland,NULL,Bareland
3474,NULL,Built-up,Water,NULL,Water,Grassland,NULL,Built-up
3475,NULL,Built-up,Water,NULL,Water,Grassland,NULL,Forest
3476,NULL,Built-up,Water,NULL,Water,Grassland,Grassland,Grassland
3477,NULL,Built-up,Water,NULL,Water,Grassland,Bareland,Built-up
3478,NULL,Built-up,Water,NULL,Water,Grassland,Water,Water
3479,NULL,Built-up,Water,NULL,Water,Cropland,NULL,Grassland
3480,NULL,Built-up,Water,NULL,Water,Cropland,NULL,Cropland
3481,NULL,Built-up,Water,NULL,Water,Cropland,NULL,Bareland
3482,NULL,Built-up,Water,NULL,Water,Cropland,NULL,Built-up
3483,NULL,Built-up,Water,NULL,Water,Cropland,Grassland,Built-up
3484,NULL,Built-up,Water,NULL,Water,Cropland,Bareland,Grassland
3485,NULL,Built-up,Water,NULL,Water,Cropland,Bareland,Bareland
3486,NULL,Built-up,Water,NULL,Water,Cropland,Bareland,Built-up
3487,NULL,Built-up,Water,NULL,Water,Cropland,Built-up,Grassland
3488,NULL,Built-up,Water,NULL,Water,Cropland,Built-up,Bareland
3489,NULL,Built-up,Water,NULL,Water,Cropland,Built-up,Built-up
3490,NULL,Built-up,Water,NULL,Water,Wetland,NULL,Water
3491,NULL,Built-up,Water,NULL,Water,Wetland,Grassland,Grassland
3492,NULL,Built-up,Water,NULL,Water,Wetland,Grassland,Bareland
3493,NULL,Built-up,Water,NULL,Water,Wetland,Bareland,Wetland
3494,NULL,Built-up,Water,NULL,Water,Wetland,Built-up,Grassland
3495,NULL,Built-up,Water,NULL,Water,Wetland,Built-up,Forest
3496,NULL,Built-up,Water,NULL,Water,Wetland,Water,Water
3497,NULL,Built-up,Water,NULL,Water,Bareland,NULL,Grassland
3498,NULL,Built-up,Water,NULL,Water,Bareland,NULL,Cropland
3499,NULL,Built-up,Water,NULL,Water,Bareland,NULL,Bareland
3500,NULL,Built-up,Water,NULL,Water,Bareland,NULL,Built-up
3501,NULL,Built-up,Water,NULL,Water,Bareland,Grassland,NULL
3502,NULL,Built-up,Water,NULL,Water,Bareland,Grassland,Grassland
3503,NULL,Built-up,Water,NULL,Water,Bareland,Grassland,Bareland
3504,NULL,Built-up,Water,NULL,Water,Bareland,Grassland,Built-up
3505,NULL,Built-up,Water,NULL,Water,Bareland,Bareland,Grassland
3506,NULL,Built-up,Water,NULL,Water,Bareland,Bareland,Bareland
3507,NULL,Built-up,Water,NULL,Water,Bareland,Bareland,Built-up
3508,NULL,Built-up,Water,NULL,Water,Bareland,Bareland,Forest
3509,NULL,Built-up,Water,NULL,Water,Bareland,Built-up,NULL
3510,NULL,Built-up,Water,NULL,Water,Bareland,Built-up,Grassland
3511,NULL,Built-up,Water,NULL,Water,Bareland,Built-up,Bareland
3512,NULL,Built-up,Water,NULL,Water,Bareland,Built-up,Built-up
3513,NULL,Built-up,Water,NULL,Water,Bareland,Built-up,Forest
3514,NULL,Built-up,Water,NULL,Water,Bareland,Water,Grassland
3515,NULL,Built-up,Water,NULL,Water,Bareland,Water,Water
3516,NULL,Built-up,Water,NULL,Water,Built-up,Built-up,Grassland
3517,NULL,Built-up,Water,NULL,Water,Built-up,Built-up,Cropland
3518,NULL,Built-up,Water,NULL,Water,Built-up,Built-up,Bareland
3519,NULL,Built-up,Water,NULL,Water,Built-up,Built-up,Built-up
3520,NULL,Built-up,Water,NULL,Water,Built-up,Built-up,Forest
3521,NULL,Built-up,Water,NULL,Water,Built-up,Water,Bareland
3522,NULL,Built-up,Water,NULL,Water,Water,Grassland,Water
3523,NULL,Built-up,Water,NULL,Water,Water,Water,Water
3524,NULL,Built-up,Water,Non_Water,Water,NULL,Grassland,Grassland
3525,NULL,Built-up,Water,Non_Water,Water,Bareland,Grassland,NULL
3526,NULL,Built-up,Water,Water,Water,NULL,Grassland,Water
3527,NULL,Built-up,Water,Water,Water,Shrubland,Grassland,Water
3528,NULL,Built-up,Water,Water,Water,Grassland,Grassland,Grassland
3529,NULL,Built-up,Water,Water,Water,Wetland,Built-up,Water
3530,NULL,Built-up,Water,Water,Water,Built-up,Built-up,Grassland
3531,NULL,Built-up,Water,Water,Water,Built-up,Built-up,Water
3532,NULL,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
3533,NULL,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
3534,NULL,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Forest
3535,NULL,Built-up,Forest,NULL,Non_Wetland,NULL,Shrubland,Grassland
3536,NULL,Built-up,Forest,NULL,Non_Wetland,NULL,Shrubland,Cropland
3537,NULL,Built-up,Forest,NULL,Non_Wetland,NULL,Shrubland,Forest
3538,NULL,Built-up,Forest,NULL,Non_Wetland,NULL,Grassland,Grassland
3539,NULL,Built-up,Forest,NULL,Non_Wetland,NULL,Grassland,Forest
3540,NULL,Built-up,Forest,NULL,Non_Wetland,NULL,Wetland,Forest
3541,NULL,Built-up,Forest,NULL,Non_Wetland,NULL,Bareland,Grassland
3542,NULL,Built-up,Forest,NULL,Non_Wetland,NULL,Bareland,Forest
3543,NULL,Built-up,Forest,NULL,Non_Wetland,NULL,Built-up,Grassland
3544,NULL,Built-up,Forest,NULL,Non_Wetland,NULL,Built-up,Forest
3545,NULL,Built-up,Forest,NULL,Non_Wetland,NULL,Forest,Grassland
3546,NULL,Built-up,Forest,NULL,Non_Wetland,NULL,Forest,Forest
3547,NULL,Built-up,Forest,NULL,Non_Wetland,Shrubland,NULL,NULL
3548,NULL,Built-up,Forest,NULL,Non_Wetland,Shrubland,NULL,Grassland
3549,NULL,Built-up,Forest,NULL,Non_Wetland,Shrubland,NULL,Forest
3550,NULL,Built-up,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
3551,NULL,Built-up,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Forest
3552,NULL,Built-up,Forest,NULL,Non_Wetland,Shrubland,Grassland,Grassland
3553,NULL,Built-up,Forest,NULL,Non_Wetland,Shrubland,Grassland,Cropland
3554,NULL,Built-up,Forest,NULL,Non_Wetland,Shrubland,Grassland,Built-up
3555,NULL,Built-up,Forest,NULL,Non_Wetland,Shrubland,Grassland,Forest
3556,NULL,Built-up,Forest,NULL,Non_Wetland,Shrubland,Wetland,Forest
3557,NULL,Built-up,Forest,NULL,Non_Wetland,Shrubland,Bareland,Forest
3558,NULL,Built-up,Forest,NULL,Non_Wetland,Shrubland,Built-up,Grassland
3559,NULL,Built-up,Forest,NULL,Non_Wetland,Shrubland,Built-up,Forest
3560,NULL,Built-up,Forest,NULL,Non_Wetland,Shrubland,Water,Forest
3561,NULL,Built-up,Forest,NULL,Non_Wetland,Shrubland,Forest,Forest
3562,NULL,Built-up,Forest,NULL,Non_Wetland,Grassland,NULL,NULL
3563,NULL,Built-up,Forest,NULL,Non_Wetland,Grassland,NULL,Grassland
3564,NULL,Built-up,Forest,NULL,Non_Wetland,Grassland,NULL,Cropland
3565,NULL,Built-up,Forest,NULL,Non_Wetland,Grassland,NULL,Bareland
3566,NULL,Built-up,Forest,NULL,Non_Wetland,Grassland,NULL,Forest
3567,NULL,Built-up,Forest,NULL,Non_Wetland,Grassland,Shrubland,Grassland
3568,NULL,Built-up,Forest,NULL,Non_Wetland,Grassland,Shrubland,Forest
3569,NULL,Built-up,Forest,NULL,Non_Wetland,Grassland,Grassland,NULL
3570,NULL,Built-up,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
3571,NULL,Built-up,Forest,NULL,Non_Wetland,Grassland,Grassland,Cropland
3572,NULL,Built-up,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
3573,NULL,Built-up,Forest,NULL,Non_Wetland,Grassland,Wetland,Forest
3574,NULL,Built-up,Forest,NULL,Non_Wetland,Grassland,Bareland,Grassland
3575,NULL,Built-up,Forest,NULL,Non_Wetland,Grassland,Bareland,Built-up
3576,NULL,Built-up,Forest,NULL,Non_Wetland,Grassland,Bareland,Forest
3577,NULL,Built-up,Forest,NULL,Non_Wetland,Grassland,Built-up,Grassland
3578,NULL,Built-up,Forest,NULL,Non_Wetland,Grassland,Built-up,Forest
3579,NULL,Built-up,Forest,NULL,Non_Wetland,Grassland,Forest,NULL
3580,NULL,Built-up,Forest,NULL,Non_Wetland,Grassland,Forest,Grassland
3581,NULL,Built-up,Forest,NULL,Non_Wetland,Grassland,Forest,Cropland
3582,NULL,Built-up,Forest,NULL,Non_Wetland,Grassland,Forest,Forest
3583,NULL,Built-up,Forest,NULL,Non_Wetland,Cropland,NULL,Grassland
3584,NULL,Built-up,Forest,NULL,Non_Wetland,Cropland,NULL,Forest
3585,NULL,Built-up,Forest,NULL,Non_Wetland,Cropland,Grassland,Grassland
3586,NULL,Built-up,Forest,NULL,Non_Wetland,Cropland,Grassland,Forest
3587,NULL,Built-up,Forest,NULL,Non_Wetland,Cropland,Bareland,Forest
3588,NULL,Built-up,Forest,NULL,Non_Wetland,Cropland,Built-up,Grassland
3589,NULL,Built-up,Forest,NULL,Non_Wetland,Cropland,Built-up,Forest
3590,NULL,Built-up,Forest,NULL,Non_Wetland,Cropland,Forest,Forest
3591,NULL,Built-up,Forest,NULL,Non_Wetland,Wetland,NULL,Grassland
3592,NULL,Built-up,Forest,NULL,Non_Wetland,Wetland,Shrubland,Forest
3593,NULL,Built-up,Forest,NULL,Non_Wetland,Wetland,Grassland,Grassland
3594,NULL,Built-up,Forest,NULL,Non_Wetland,Wetland,Grassland,Forest
3595,NULL,Built-up,Forest,NULL,Non_Wetland,Wetland,Bareland,Forest
3596,NULL,Built-up,Forest,NULL,Non_Wetland,Wetland,Built-up,Forest
3597,NULL,Built-up,Forest,NULL,Non_Wetland,Wetland,Forest,Forest
3598,NULL,Built-up,Forest,NULL,Non_Wetland,Bareland,NULL,NULL
3599,NULL,Built-up,Forest,NULL,Non_Wetland,Bareland,NULL,Grassland
3600,NULL,Built-up,Forest,NULL,Non_Wetland,Bareland,NULL,Cropland
3601,NULL,Built-up,Forest,NULL,Non_Wetland,Bareland,NULL,Bareland
3602,NULL,Built-up,Forest,NULL,Non_Wetland,Bareland,NULL,Built-up
3603,NULL,Built-up,Forest,NULL,Non_Wetland,Bareland,NULL,Forest
3604,NULL,Built-up,Forest,NULL,Non_Wetland,Bareland,Shrubland,Grassland
3605,NULL,Built-up,Forest,NULL,Non_Wetland,Bareland,Shrubland,Forest
3606,NULL,Built-up,Forest,NULL,Non_Wetland,Bareland,Grassland,NULL
3607,NULL,Built-up,Forest,NULL,Non_Wetland,Bareland,Grassland,Grassland
3608,NULL,Built-up,Forest,NULL,Non_Wetland,Bareland,Grassland,Cropland
3609,NULL,Built-up,Forest,NULL,Non_Wetland,Bareland,Grassland,Bareland
3610,NULL,Built-up,Forest,NULL,Non_Wetland,Bareland,Grassland,Forest
3611,NULL,Built-up,Forest,NULL,Non_Wetland,Bareland,Wetland,Grassland
3612,NULL,Built-up,Forest,NULL,Non_Wetland,Bareland,Wetland,Forest
3613,NULL,Built-up,Forest,NULL,Non_Wetland,Bareland,Bareland,NULL
3614,NULL,Built-up,Forest,NULL,Non_Wetland,Bareland,Bareland,Grassland
3615,NULL,Built-up,Forest,NULL,Non_Wetland,Bareland,Bareland,Built-up
3616,NULL,Built-up,Forest,NULL,Non_Wetland,Bareland,Bareland,Forest
3617,NULL,Built-up,Forest,NULL,Non_Wetland,Bareland,Built-up,NULL
3618,NULL,Built-up,Forest,NULL,Non_Wetland,Bareland,Built-up,Grassland
3619,NULL,Built-up,Forest,NULL,Non_Wetland,Bareland,Built-up,Cropland
3620,NULL,Built-up,Forest,NULL,Non_Wetland,Bareland,Built-up,Bareland
3621,NULL,Built-up,Forest,NULL,Non_Wetland,Bareland,Built-up,Built-up
3622,NULL,Built-up,Forest,NULL,Non_Wetland,Bareland,Built-up,Forest
3623,NULL,Built-up,Forest,NULL,Non_Wetland,Bareland,Forest,NULL
3624,NULL,Built-up,Forest,NULL,Non_Wetland,Bareland,Forest,Grassland
3625,NULL,Built-up,Forest,NULL,Non_Wetland,Bareland,Forest,Cropland
3626,NULL,Built-up,Forest,NULL,Non_Wetland,Bareland,Forest,Built-up
3627,NULL,Built-up,Forest,NULL,Non_Wetland,Bareland,Forest,Forest
3628,NULL,Built-up,Forest,NULL,Non_Wetland,Built-up,NULL,Grassland
3629,NULL,Built-up,Forest,NULL,Non_Wetland,Built-up,NULL,Cropland
3630,NULL,Built-up,Forest,NULL,Non_Wetland,Built-up,NULL,Built-up
3631,NULL,Built-up,Forest,NULL,Non_Wetland,Built-up,NULL,Forest
3632,NULL,Built-up,Forest,NULL,Non_Wetland,Built-up,Shrubland,Grassland
3633,NULL,Built-up,Forest,NULL,Non_Wetland,Built-up,Shrubland,Cropland
3634,NULL,Built-up,Forest,NULL,Non_Wetland,Built-up,Shrubland,Built-up
3635,NULL,Built-up,Forest,NULL,Non_Wetland,Built-up,Shrubland,Forest
3636,NULL,Built-up,Forest,NULL,Non_Wetland,Built-up,Grassland,NULL
3637,NULL,Built-up,Forest,NULL,Non_Wetland,Built-up,Grassland,Forest
3638,NULL,Built-up,Forest,NULL,Non_Wetland,Built-up,Wetland,NULL
3639,NULL,Built-up,Forest,NULL,Non_Wetland,Built-up,Wetland,Built-up
3640,NULL,Built-up,Forest,NULL,Non_Wetland,Built-up,Wetland,Forest
3641,NULL,Built-up,Forest,NULL,Non_Wetland,Built-up,Bareland,Built-up
3642,NULL,Built-up,Forest,NULL,Non_Wetland,Built-up,Bareland,Forest
3643,NULL,Built-up,Forest,NULL,Non_Wetland,Built-up,Built-up,NULL
3644,NULL,Built-up,Forest,NULL,Non_Wetland,Built-up,Built-up,Grassland
3645,NULL,Built-up,Forest,NULL,Non_Wetland,Built-up,Built-up,Cropland
3646,NULL,Built-up,Forest,NULL,Non_Wetland,Built-up,Built-up,Built-up
3647,NULL,Built-up,Forest,NULL,Non_Wetland,Built-up,Built-up,Forest
3648,NULL,Built-up,Forest,NULL,Non_Wetland,Built-up,Forest,Grassland
3649,NULL,Built-up,Forest,NULL,Non_Wetland,Built-up,Forest,Built-up
3650,NULL,Built-up,Forest,NULL,Non_Wetland,Built-up,Forest,Forest
3651,NULL,Built-up,Forest,NULL,Non_Wetland,Water,Shrubland,Grassland
3652,NULL,Built-up,Forest,NULL,Non_Wetland,Forest,NULL,Forest
3653,NULL,Built-up,Forest,NULL,Non_Wetland,Forest,Shrubland,Built-up
3654,NULL,Built-up,Forest,NULL,Non_Wetland,Forest,Shrubland,Forest
3655,NULL,Built-up,Forest,NULL,Non_Wetland,Forest,Grassland,Grassland
3656,NULL,Built-up,Forest,NULL,Non_Wetland,Forest,Grassland,Forest
3657,NULL,Built-up,Forest,NULL,Non_Wetland,Forest,Built-up,Built-up
3658,NULL,Built-up,Forest,NULL,Non_Wetland,Forest,Built-up,Forest
3659,NULL,Built-up,Forest,NULL,Non_Wetland,Forest,Forest,Forest
3660,NULL,Built-up,Forest,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
3661,NULL,Built-up,Forest,Non_Water,Non_Wetland,Wetland,NULL,Water
3662,NULL,Built-up,Forest,Non_Water,Non_Wetland,Bareland,Built-up,Grassland
3663,NULL,Built-up,Forest,Non_Water,Non_Wetland,Forest,Built-up,Forest
3664,NULL,Built-up,Forest,Water,Non_Wetland,Shrubland,NULL,Water
3665,NULL,Built-up,Forest,Water,Non_Wetland,Shrubland,Built-up,Forest
3666,NULL,Water,NULL,NULL,Non_Wetland,Shrubland,NULL,Grassland
3667,NULL,Water,NULL,NULL,Non_Wetland,Shrubland,Shrubland,Forest
3668,NULL,Water,NULL,NULL,Non_Wetland,Shrubland,Bareland,Water
3669,NULL,Water,NULL,NULL,Non_Wetland,Grassland,NULL,Grassland
3670,NULL,Water,NULL,NULL,Non_Wetland,Grassland,NULL,Forest
3671,NULL,Water,NULL,NULL,Non_Wetland,Bareland,NULL,Grassland
3672,NULL,Water,NULL,NULL,Non_Wetland,Bareland,Shrubland,NULL
3673,NULL,Water,NULL,NULL,Non_Wetland,Bareland,Grassland,Grassland
3674,NULL,Water,NULL,NULL,Non_Wetland,Bareland,Wetland,Grassland
3675,NULL,Water,NULL,NULL,Non_Wetland,Bareland,Water,Forest
3676,NULL,Water,NULL,NULL,Non_Wetland,Built-up,Built-up,Built-up
3677,NULL,Water,NULL,NULL,Non_Wetland,Water,NULL,Grassland
3678,NULL,Water,NULL,Water,Non_Wetland,Bareland,Water,Grassland
3679,NULL,Water,Shrubland,NULL,Non_Wetland,NULL,Grassland,Forest
3680,NULL,Water,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Grassland
3681,NULL,Water,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Forest
3682,NULL,Water,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
3683,NULL,Water,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Water
3684,NULL,Water,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
3685,NULL,Water,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Forest
3686,NULL,Water,Shrubland,NULL,Non_Wetland,Shrubland,Wetland,Forest
3687,NULL,Water,Shrubland,NULL,Non_Wetland,Shrubland,Water,Grassland
3688,NULL,Water,Shrubland,NULL,Non_Wetland,Grassland,NULL,NULL
3689,NULL,Water,Shrubland,NULL,Non_Wetland,Grassland,NULL,Grassland
3690,NULL,Water,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
3691,NULL,Water,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Forest
3692,NULL,Water,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Grassland
3693,NULL,Water,Shrubland,NULL,Non_Wetland,Cropland,Grassland,NULL
3694,NULL,Water,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Grassland
3695,NULL,Water,Shrubland,NULL,Non_Wetland,Wetland,Forest,Grassland
3696,NULL,Water,Shrubland,NULL,Non_Wetland,Bareland,NULL,NULL
3697,NULL,Water,Shrubland,NULL,Non_Wetland,Bareland,NULL,Grassland
3698,NULL,Water,Shrubland,NULL,Non_Wetland,Bareland,NULL,Bareland
3699,NULL,Water,Shrubland,NULL,Non_Wetland,Bareland,NULL,Forest
3700,NULL,Water,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,NULL
3701,NULL,Water,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Grassland
3702,NULL,Water,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Forest
3703,NULL,Water,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Grassland
3704,NULL,Water,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Forest
3705,NULL,Water,Shrubland,NULL,Non_Wetland,Bareland,Wetland,NULL
3706,NULL,Water,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Grassland
3707,NULL,Water,Shrubland,NULL,Non_Wetland,Bareland,Bareland,NULL
3708,NULL,Water,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Grassland
3709,NULL,Water,Shrubland,NULL,Non_Wetland,Bareland,Built-up,Water
3710,NULL,Water,Shrubland,NULL,Non_Wetland,Bareland,Water,Grassland
3711,NULL,Water,Shrubland,NULL,Non_Wetland,Bareland,Forest,Grassland
3712,NULL,Water,Shrubland,NULL,Non_Wetland,Bareland,Forest,Bareland
3713,NULL,Water,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Built-up
3714,NULL,Water,Shrubland,NULL,Non_Wetland,Water,Forest,Grassland
3715,NULL,Water,Shrubland,Non_Water,Non_Wetland,Wetland,Grassland,Grassland
3716,NULL,Water,Shrubland,Water,Non_Wetland,Shrubland,NULL,Grassland
3717,NULL,Water,Shrubland,Water,Non_Wetland,Wetland,Forest,Grassland
3718,NULL,Water,Shrubland,Water,Non_Wetland,Bareland,NULL,Grassland
3719,NULL,Water,Shrubland,Water,Non_Wetland,Water,NULL,Grassland
3720,NULL,Water,Shrubland,Water,Non_Wetland,Water,Water,Water
3721,NULL,Water,Cropland,NULL,Non_Wetland,NULL,Shrubland,NULL
3722,NULL,Water,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Forest
3723,NULL,Water,Cropland,NULL,Non_Wetland,Grassland,NULL,Grassland
3724,NULL,Water,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
3725,NULL,Water,Cropland,NULL,Non_Wetland,Wetland,Grassland,Grassland
3726,NULL,Water,Cropland,NULL,Non_Wetland,Wetland,Grassland,Bareland
3727,NULL,Water,Cropland,NULL,Non_Wetland,Bareland,NULL,Grassland
3728,NULL,Water,Cropland,NULL,Non_Wetland,Bareland,NULL,Bareland
3729,NULL,Water,Cropland,NULL,Non_Wetland,Bareland,NULL,Forest
3730,NULL,Water,Cropland,NULL,Non_Wetland,Bareland,Grassland,Grassland
3731,NULL,Water,Cropland,NULL,Non_Wetland,Bareland,Grassland,Bareland
3732,NULL,Water,Cropland,NULL,Non_Wetland,Bareland,Bareland,NULL
3733,NULL,Water,Cropland,NULL,Non_Wetland,Bareland,Bareland,Grassland
3734,NULL,Water,Cropland,NULL,Non_Wetland,Bareland,Water,Grassland
3735,NULL,Water,Cropland,NULL,Non_Wetland,Bareland,Forest,Grassland
3736,NULL,Water,Cropland,NULL,Non_Wetland,Water,NULL,Bareland
3737,NULL,Water,Cropland,NULL,Non_Wetland,Forest,Forest,Forest
3738,NULL,Water,Cropland,Water,Non_Wetland,Bareland,NULL,Grassland
3739,NULL,Water,Wetland,NULL,Wetland,Shrubland,Wetland,Forest
3740,NULL,Water,Wetland,NULL,Wetland,Grassland,NULL,Grassland
3741,NULL,Water,Wetland,NULL,Wetland,Grassland,NULL,Water
3742,NULL,Water,Wetland,NULL,Wetland,Grassland,Built-up,Forest
3743,NULL,Water,Wetland,Non_Water,Wetland,Shrubland,NULL,Water
3744,NULL,Water,Wetland,Non_Water,Wetland,Shrubland,Grassland,NULL
3745,NULL,Water,Wetland,Non_Water,Wetland,Grassland,Grassland,Bareland
3746,NULL,Water,Wetland,Water,Wetland,Shrubland,Grassland,Forest
3747,NULL,Water,Wetland,Water,Wetland,Water,NULL,Water
3748,NULL,Water,Bareland,NULL,Non_Wetland,Bareland,Grassland,Grassland
3749,NULL,Water,Bareland,NULL,Non_Wetland,Forest,Forest,Water
3750,NULL,Water,Built-up,NULL,Non_Wetland,Shrubland,Built-up,NULL
3751,NULL,Water,Built-up,NULL,Non_Wetland,Shrubland,Built-up,Grassland
3752,NULL,Water,Built-up,NULL,Non_Wetland,Grassland,NULL,Grassland
3753,NULL,Water,Built-up,NULL,Non_Wetland,Grassland,Built-up,Built-up
3754,NULL,Water,Built-up,NULL,Non_Wetland,Bareland,NULL,Grassland
3755,NULL,Water,Built-up,NULL,Non_Wetland,Bareland,NULL,Bareland
3756,NULL,Water,Built-up,NULL,Non_Wetland,Bareland,NULL,Built-up
3757,NULL,Water,Built-up,NULL,Non_Wetland,Bareland,Shrubland,Built-up
3758,NULL,Water,Built-up,NULL,Non_Wetland,Bareland,Grassland,Bareland
3759,NULL,Water,Built-up,NULL,Non_Wetland,Bareland,Bareland,NULL
3760,NULL,Water,Built-up,NULL,Non_Wetland,Bareland,Bareland,Grassland
3761,NULL,Water,Built-up,NULL,Non_Wetland,Bareland,Bareland,Built-up
3762,NULL,Water,Built-up,NULL,Non_Wetland,Bareland,Built-up,Grassland
3763,NULL,Water,Built-up,NULL,Non_Wetland,Bareland,Built-up,Water
3764,NULL,Water,Built-up,NULL,Non_Wetland,Bareland,Forest,Grassland
3765,NULL,Water,Built-up,NULL,Non_Wetland,Bareland,Forest,Bareland
3766,NULL,Water,Built-up,NULL,Non_Wetland,Built-up,Built-up,Built-up
3767,NULL,Water,Built-up,Water,Non_Wetland,Bareland,Water,Grassland
3768,NULL,Water,Water,NULL,Water,Shrubland,Forest,Grassland
3769,NULL,Water,Water,NULL,Water,Wetland,NULL,Wetland
3770,NULL,Water,Water,NULL,Water,Wetland,Bareland,Water
