Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_21LWK_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_21LWK_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_21LWK_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_21LWK_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_21LWK_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_21LWK_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_21LWK_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_21LWK_M_R
11749,Forest,Wetland,Forest,Non_Water,Non_Wetland,NULL,Wetland,Forest
11750,Forest,Wetland,Forest,Non_Water,Non_Wetland,NULL,Bareland,Forest
11751,Forest,Wetland,Forest,Non_Water,Non_Wetland,NULL,Water,Forest
11752,Forest,Wetland,Forest,Non_Water,Non_Wetland,Shrubland,Grassland,Forest
11753,Forest,Wetland,Forest,Non_Water,Non_Wetland,Shrubland,Wetland,Forest
11754,Forest,Wetland,Forest,Non_Water,Non_Wetland,Shrubland,Bareland,Forest
11755,Forest,Wetland,Forest,Non_Water,Non_Wetland,Shrubland,Water,Forest
11756,Forest,Wetland,Forest,Non_Water,Non_Wetland,Grassland,Wetland,Forest
11757,Forest,Wetland,Forest,Non_Water,Non_Wetland,Grassland,Forest,Forest
11758,Forest,Wetland,Forest,Non_Water,Non_Wetland,Wetland,Grassland,Water
11759,Forest,Wetland,Forest,Non_Water,Non_Wetland,Wetland,Grassland,Forest
11760,Forest,Wetland,Forest,Non_Water,Non_Wetland,Wetland,Wetland,Water
11761,Forest,Wetland,Forest,Non_Water,Non_Wetland,Wetland,Wetland,Forest
11762,Forest,Wetland,Forest,Non_Water,Non_Wetland,Wetland,Bareland,Forest
11763,Forest,Wetland,Forest,Non_Water,Non_Wetland,Wetland,Water,Grassland
11764,Forest,Wetland,Forest,Non_Water,Non_Wetland,Wetland,Water,Forest
11765,Forest,Wetland,Forest,Non_Water,Non_Wetland,Wetland,Forest,Forest
11766,Forest,Wetland,Forest,Non_Water,Non_Wetland,Water,Grassland,Water
11767,Forest,Wetland,Forest,Non_Water,Non_Wetland,Water,Water,Water
11768,Forest,Wetland,Forest,Non_Water,Non_Wetland,Water,Water,Forest
11769,Forest,Wetland,Forest,Non_Water,Non_Wetland,Forest,Wetland,Forest
11770,Forest,Wetland,Forest,Non_Water,Non_Wetland,Forest,Bareland,Forest
11771,Forest,Wetland,Forest,Non_Water,Non_Wetland,Forest,Water,Forest
11772,Forest,Wetland,Forest,Water,Non_Wetland,NULL,Wetland,Forest
11773,Forest,Wetland,Forest,Water,Non_Wetland,Wetland,Water,Grassland
11774,Forest,Wetland,Forest,Water,Non_Wetland,Wetland,Water,Water
11775,Forest,Wetland,Forest,Water,Non_Wetland,Wetland,Forest,Water
11776,Forest,Wetland,Forest,Water,Non_Wetland,Water,Water,Water
11777,Forest,Bareland,NULL,NULL,Non_Wetland,Bareland,Bareland,Grassland
11778,Forest,Bareland,NULL,Water,Non_Wetland,Bareland,Bareland,Grassland
11779,Forest,Bareland,Grassland,NULL,Non_Wetland,Bareland,Grassland,Forest
11780,Forest,Bareland,Cropland,NULL,Non_Wetland,Grassland,Grassland,Forest
11781,Forest,Bareland,Built-up,NULL,Non_Wetland,Bareland,Grassland,Forest
11782,Forest,Bareland,Water,NULL,Water,Bareland,Bareland,Forest
11783,Forest,Built-up,NULL,NULL,Non_Wetland,NULL,Grassland,Forest
11784,Forest,Built-up,NULL,NULL,Non_Wetland,NULL,Wetland,Forest
11785,Forest,Built-up,NULL,NULL,Non_Wetland,NULL,Built-up,Forest
11786,Forest,Built-up,NULL,NULL,Non_Wetland,Shrubland,Grassland,Forest
11787,Forest,Built-up,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
11788,Forest,Built-up,NULL,NULL,Non_Wetland,Grassland,Grassland,Forest
11789,Forest,Built-up,NULL,NULL,Non_Wetland,Grassland,Wetland,Forest
11790,Forest,Built-up,NULL,NULL,Non_Wetland,Grassland,Bareland,Grassland
11791,Forest,Built-up,NULL,NULL,Non_Wetland,Grassland,Bareland,Forest
11792,Forest,Built-up,NULL,NULL,Non_Wetland,Grassland,Built-up,Grassland
11793,Forest,Built-up,NULL,NULL,Non_Wetland,Grassland,Built-up,Forest
11794,Forest,Built-up,NULL,NULL,Non_Wetland,Grassland,Forest,Grassland
11795,Forest,Built-up,NULL,NULL,Non_Wetland,Grassland,Forest,Forest
11796,Forest,Built-up,NULL,NULL,Non_Wetland,Wetland,Grassland,Forest
11797,Forest,Built-up,NULL,NULL,Non_Wetland,Wetland,Forest,Forest
11798,Forest,Built-up,NULL,NULL,Non_Wetland,Bareland,Grassland,Grassland
11799,Forest,Built-up,NULL,NULL,Non_Wetland,Bareland,Grassland,Forest
11800,Forest,Built-up,NULL,NULL,Non_Wetland,Bareland,Wetland,Grassland
11801,Forest,Built-up,NULL,NULL,Non_Wetland,Bareland,Bareland,Grassland
11802,Forest,Built-up,NULL,NULL,Non_Wetland,Bareland,Bareland,Forest
11803,Forest,Built-up,NULL,NULL,Non_Wetland,Bareland,Built-up,Grassland
11804,Forest,Built-up,NULL,NULL,Non_Wetland,Bareland,Built-up,Forest
11805,Forest,Built-up,NULL,NULL,Non_Wetland,Bareland,Forest,Forest
11806,Forest,Built-up,NULL,NULL,Non_Wetland,Built-up,Grassland,Grassland
11807,Forest,Built-up,NULL,NULL,Non_Wetland,Built-up,Grassland,Forest
11808,Forest,Built-up,NULL,NULL,Non_Wetland,Built-up,Bareland,Grassland
11809,Forest,Built-up,NULL,NULL,Non_Wetland,Built-up,Bareland,Forest
11810,Forest,Built-up,NULL,NULL,Non_Wetland,Built-up,Built-up,Grassland
11811,Forest,Built-up,NULL,NULL,Non_Wetland,Forest,Grassland,Forest
11812,Forest,Built-up,NULL,NULL,Non_Wetland,Forest,Built-up,Forest
11813,Forest,Built-up,NULL,NULL,Non_Wetland,Forest,Forest,Forest
11814,Forest,Built-up,NULL,Non_Water,Non_Wetland,Bareland,Grassland,Forest
11815,Forest,Built-up,NULL,Non_Water,Non_Wetland,Bareland,Bareland,Grassland
11816,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,Grassland,Forest
11817,Forest,Built-up,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
11818,Forest,Built-up,Shrubland,NULL,Non_Wetland,Shrubland,Wetland,Grassland
11819,Forest,Built-up,Shrubland,NULL,Non_Wetland,Shrubland,Wetland,Forest
11820,Forest,Built-up,Shrubland,NULL,Non_Wetland,Shrubland,Bareland,Forest
11821,Forest,Built-up,Shrubland,NULL,Non_Wetland,Shrubland,Water,Built-up
11822,Forest,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
11823,Forest,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Forest
11824,Forest,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Forest
11825,Forest,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Grassland
11826,Forest,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Forest
11827,Forest,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Built-up,Grassland
11828,Forest,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Built-up,Forest
11829,Forest,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Forest,Forest
11830,Forest,Built-up,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Forest
11831,Forest,Built-up,Shrubland,NULL,Non_Wetland,Wetland,Bareland,Forest
11832,Forest,Built-up,Shrubland,NULL,Non_Wetland,Wetland,Built-up,Forest
11833,Forest,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Grassland
11834,Forest,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Forest
11835,Forest,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Grassland
11836,Forest,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Forest
11837,Forest,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Grassland
11838,Forest,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Built-up
11839,Forest,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Forest
11840,Forest,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Built-up,Grassland
11841,Forest,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Built-up,Built-up
11842,Forest,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Built-up,Forest
11843,Forest,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Water,Forest
11844,Forest,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Forest,Grassland
11845,Forest,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Forest,Forest
11846,Forest,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Grassland,Grassland
11847,Forest,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Grassland,Built-up
11848,Forest,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Grassland,Forest
11849,Forest,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Bareland,Grassland
11850,Forest,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Bareland,Built-up
11851,Forest,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Bareland,Forest
11852,Forest,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Grassland
11853,Forest,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Built-up
11854,Forest,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Forest
11855,Forest,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Forest,Forest
11856,Forest,Built-up,Shrubland,NULL,Non_Wetland,Forest,Grassland,Forest
11857,Forest,Built-up,Shrubland,NULL,Non_Wetland,Forest,Bareland,Forest
11858,Forest,Built-up,Shrubland,NULL,Non_Wetland,Forest,Built-up,Forest
11859,Forest,Built-up,Shrubland,NULL,Non_Wetland,Forest,Forest,Forest
11860,Forest,Built-up,Grassland,NULL,Non_Wetland,NULL,Built-up,Forest
11861,Forest,Built-up,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
11862,Forest,Built-up,Grassland,NULL,Non_Wetland,Grassland,Grassland,Forest
11863,Forest,Built-up,Grassland,NULL,Non_Wetland,Grassland,Bareland,Forest
11864,Forest,Built-up,Grassland,NULL,Non_Wetland,Grassland,Built-up,Forest
11865,Forest,Built-up,Grassland,NULL,Non_Wetland,Grassland,Forest,Forest
11866,Forest,Built-up,Grassland,NULL,Non_Wetland,Bareland,Grassland,Grassland
11867,Forest,Built-up,Grassland,NULL,Non_Wetland,Bareland,Grassland,Built-up
11868,Forest,Built-up,Grassland,NULL,Non_Wetland,Bareland,Grassland,Forest
11869,Forest,Built-up,Grassland,NULL,Non_Wetland,Bareland,Bareland,Forest
11870,Forest,Built-up,Grassland,NULL,Non_Wetland,Bareland,Built-up,Grassland
11871,Forest,Built-up,Grassland,NULL,Non_Wetland,Bareland,Forest,Forest
11872,Forest,Built-up,Grassland,NULL,Non_Wetland,Built-up,Grassland,Grassland
11873,Forest,Built-up,Grassland,NULL,Non_Wetland,Built-up,Grassland,Built-up
11874,Forest,Built-up,Grassland,NULL,Non_Wetland,Built-up,Grassland,Forest
11875,Forest,Built-up,Grassland,NULL,Non_Wetland,Built-up,Bareland,Built-up
11876,Forest,Built-up,Grassland,NULL,Non_Wetland,Forest,Grassland,Forest
11877,Forest,Built-up,Grassland,Non_Water,Non_Wetland,Grassland,Grassland,Forest
11878,Forest,Built-up,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Forest
11879,Forest,Built-up,Cropland,NULL,Non_Wetland,Grassland,NULL,Grassland
11880,Forest,Built-up,Cropland,NULL,Non_Wetland,Grassland,NULL,Forest
11881,Forest,Built-up,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
11882,Forest,Built-up,Cropland,NULL,Non_Wetland,Grassland,Grassland,Built-up
11883,Forest,Built-up,Cropland,NULL,Non_Wetland,Grassland,Grassland,Forest
11884,Forest,Built-up,Cropland,NULL,Non_Wetland,Grassland,Wetland,Forest
11885,Forest,Built-up,Cropland,NULL,Non_Wetland,Grassland,Bareland,Grassland
11886,Forest,Built-up,Cropland,NULL,Non_Wetland,Grassland,Bareland,Forest
11887,Forest,Built-up,Cropland,NULL,Non_Wetland,Grassland,Built-up,Grassland
11888,Forest,Built-up,Cropland,NULL,Non_Wetland,Grassland,Built-up,Forest
11889,Forest,Built-up,Cropland,NULL,Non_Wetland,Grassland,Forest,Grassland
11890,Forest,Built-up,Cropland,NULL,Non_Wetland,Grassland,Forest,Forest
11891,Forest,Built-up,Cropland,NULL,Non_Wetland,Wetland,Grassland,Forest
11892,Forest,Built-up,Cropland,NULL,Non_Wetland,Bareland,Grassland,Grassland
11893,Forest,Built-up,Cropland,NULL,Non_Wetland,Bareland,Grassland,Built-up
11894,Forest,Built-up,Cropland,NULL,Non_Wetland,Bareland,Grassland,Forest
11895,Forest,Built-up,Cropland,NULL,Non_Wetland,Bareland,Wetland,Grassland
11896,Forest,Built-up,Cropland,NULL,Non_Wetland,Bareland,Wetland,Forest
11897,Forest,Built-up,Cropland,NULL,Non_Wetland,Bareland,Bareland,Grassland
11898,Forest,Built-up,Cropland,NULL,Non_Wetland,Bareland,Bareland,Built-up
11899,Forest,Built-up,Cropland,NULL,Non_Wetland,Bareland,Bareland,Forest
11900,Forest,Built-up,Cropland,NULL,Non_Wetland,Bareland,Built-up,Grassland
11901,Forest,Built-up,Cropland,NULL,Non_Wetland,Bareland,Built-up,Forest
11902,Forest,Built-up,Cropland,NULL,Non_Wetland,Bareland,Forest,Forest
11903,Forest,Built-up,Cropland,NULL,Non_Wetland,Built-up,Grassland,Grassland
11904,Forest,Built-up,Cropland,NULL,Non_Wetland,Built-up,Grassland,Forest
11905,Forest,Built-up,Cropland,NULL,Non_Wetland,Built-up,Bareland,Grassland
11906,Forest,Built-up,Cropland,NULL,Non_Wetland,Built-up,Bareland,Forest
11907,Forest,Built-up,Cropland,NULL,Non_Wetland,Built-up,Built-up,Grassland
11908,Forest,Built-up,Cropland,NULL,Non_Wetland,Built-up,Built-up,Forest
11909,Forest,Built-up,Cropland,NULL,Non_Wetland,Built-up,Forest,Built-up
11910,Forest,Built-up,Cropland,NULL,Non_Wetland,Built-up,Forest,Forest
11911,Forest,Built-up,Cropland,NULL,Non_Wetland,Forest,Grassland,Forest
11912,Forest,Built-up,Cropland,Non_Water,Non_Wetland,Bareland,Grassland,Grassland
11913,Forest,Built-up,Wetland,NULL,Wetland,NULL,Grassland,Forest
11914,Forest,Built-up,Wetland,NULL,Wetland,NULL,Built-up,Forest
11915,Forest,Built-up,Wetland,NULL,Wetland,Shrubland,Water,Forest
11916,Forest,Built-up,Wetland,NULL,Wetland,Grassland,Grassland,Forest
11917,Forest,Built-up,Wetland,NULL,Wetland,Grassland,Bareland,Forest
11918,Forest,Built-up,Wetland,NULL,Wetland,Grassland,Water,Forest
11919,Forest,Built-up,Wetland,NULL,Wetland,Wetland,Grassland,Forest
11920,Forest,Built-up,Wetland,NULL,Wetland,Bareland,Grassland,Forest
11921,Forest,Built-up,Wetland,NULL,Wetland,Bareland,Bareland,Grassland
11922,Forest,Built-up,Wetland,NULL,Wetland,Bareland,Bareland,Forest
11923,Forest,Built-up,Wetland,NULL,Wetland,Bareland,Water,Forest
11924,Forest,Built-up,Wetland,Non_Water,Wetland,NULL,Bareland,Forest
11925,Forest,Built-up,Bareland,NULL,Non_Wetland,NULL,Grassland,Forest
11926,Forest,Built-up,Bareland,NULL,Non_Wetland,Grassland,Grassland,Grassland
11927,Forest,Built-up,Bareland,NULL,Non_Wetland,Grassland,Grassland,Forest
11928,Forest,Built-up,Bareland,NULL,Non_Wetland,Grassland,Built-up,Forest
11929,Forest,Built-up,Bareland,NULL,Non_Wetland,Grassland,Forest,Forest
11930,Forest,Built-up,Bareland,NULL,Non_Wetland,Wetland,Grassland,Water
11931,Forest,Built-up,Bareland,NULL,Non_Wetland,Wetland,Grassland,Forest
11932,Forest,Built-up,Bareland,NULL,Non_Wetland,Bareland,Grassland,Grassland
11933,Forest,Built-up,Bareland,NULL,Non_Wetland,Bareland,Grassland,Forest
11934,Forest,Built-up,Bareland,NULL,Non_Wetland,Bareland,Wetland,Grassland
11935,Forest,Built-up,Bareland,NULL,Non_Wetland,Bareland,Built-up,Grassland
11936,Forest,Built-up,Bareland,NULL,Non_Wetland,Bareland,Built-up,Forest
11937,Forest,Built-up,Bareland,NULL,Non_Wetland,Bareland,Water,Water
11938,Forest,Built-up,Bareland,NULL,Non_Wetland,Bareland,Water,Forest
11939,Forest,Built-up,Bareland,NULL,Non_Wetland,Built-up,Grassland,Grassland
11940,Forest,Built-up,Bareland,NULL,Non_Wetland,Built-up,Bareland,Forest
11941,Forest,Built-up,Bareland,NULL,Non_Wetland,Water,Grassland,Forest
11942,Forest,Built-up,Bareland,NULL,Non_Wetland,Forest,Bareland,Forest
11943,Forest,Built-up,Bareland,Non_Water,Non_Wetland,Grassland,Built-up,Forest
11944,Forest,Built-up,Bareland,Non_Water,Non_Wetland,Bareland,Grassland,Forest
11945,Forest,Built-up,Bareland,Non_Water,Non_Wetland,Bareland,Bareland,Built-up
11946,Forest,Built-up,Bareland,Water,Non_Wetland,Wetland,Grassland,Forest
11947,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL,Grassland,Forest
11948,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL,Built-up,Forest
11949,Forest,Built-up,Built-up,NULL,Non_Wetland,Shrubland,Grassland,Grassland
11950,Forest,Built-up,Built-up,NULL,Non_Wetland,Shrubland,Grassland,Forest
11951,Forest,Built-up,Built-up,NULL,Non_Wetland,Shrubland,Wetland,Grassland
11952,Forest,Built-up,Built-up,NULL,Non_Wetland,Shrubland,Bareland,Grassland
11953,Forest,Built-up,Built-up,NULL,Non_Wetland,Shrubland,Bareland,Built-up
11954,Forest,Built-up,Built-up,NULL,Non_Wetland,Grassland,NULL,Forest
11955,Forest,Built-up,Built-up,NULL,Non_Wetland,Grassland,Grassland,Grassland
11956,Forest,Built-up,Built-up,NULL,Non_Wetland,Grassland,Grassland,Cropland
11957,Forest,Built-up,Built-up,NULL,Non_Wetland,Grassland,Grassland,Built-up
11958,Forest,Built-up,Built-up,NULL,Non_Wetland,Grassland,Grassland,Forest
11959,Forest,Built-up,Built-up,NULL,Non_Wetland,Grassland,Wetland,Forest
11960,Forest,Built-up,Built-up,NULL,Non_Wetland,Grassland,Bareland,Grassland
11961,Forest,Built-up,Built-up,NULL,Non_Wetland,Grassland,Bareland,Forest
11962,Forest,Built-up,Built-up,NULL,Non_Wetland,Grassland,Built-up,Grassland
11963,Forest,Built-up,Built-up,NULL,Non_Wetland,Grassland,Built-up,Forest
11964,Forest,Built-up,Built-up,NULL,Non_Wetland,Grassland,Forest,Grassland
11965,Forest,Built-up,Built-up,NULL,Non_Wetland,Grassland,Forest,Built-up
11966,Forest,Built-up,Built-up,NULL,Non_Wetland,Grassland,Forest,Forest
11967,Forest,Built-up,Built-up,NULL,Non_Wetland,Wetland,Grassland,Forest
11968,Forest,Built-up,Built-up,NULL,Non_Wetland,Wetland,Wetland,Forest
11969,Forest,Built-up,Built-up,NULL,Non_Wetland,Wetland,Bareland,Forest
11970,Forest,Built-up,Built-up,NULL,Non_Wetland,Wetland,Built-up,Forest
11971,Forest,Built-up,Built-up,NULL,Non_Wetland,Bareland,Grassland,Grassland
11972,Forest,Built-up,Built-up,NULL,Non_Wetland,Bareland,Grassland,Built-up
11973,Forest,Built-up,Built-up,NULL,Non_Wetland,Bareland,Grassland,Water
11974,Forest,Built-up,Built-up,NULL,Non_Wetland,Bareland,Grassland,Forest
11975,Forest,Built-up,Built-up,NULL,Non_Wetland,Bareland,Wetland,Grassland
11976,Forest,Built-up,Built-up,NULL,Non_Wetland,Bareland,Wetland,Bareland
11977,Forest,Built-up,Built-up,NULL,Non_Wetland,Bareland,Wetland,Forest
11978,Forest,Built-up,Built-up,NULL,Non_Wetland,Bareland,Bareland,Grassland
11979,Forest,Built-up,Built-up,NULL,Non_Wetland,Bareland,Bareland,Built-up
11980,Forest,Built-up,Built-up,NULL,Non_Wetland,Bareland,Bareland,Forest
11981,Forest,Built-up,Built-up,NULL,Non_Wetland,Bareland,Built-up,Grassland
11982,Forest,Built-up,Built-up,NULL,Non_Wetland,Bareland,Built-up,Built-up
11983,Forest,Built-up,Built-up,NULL,Non_Wetland,Bareland,Built-up,Forest
11984,Forest,Built-up,Built-up,NULL,Non_Wetland,Bareland,Water,Grassland
11985,Forest,Built-up,Built-up,NULL,Non_Wetland,Bareland,Forest,Grassland
11986,Forest,Built-up,Built-up,NULL,Non_Wetland,Bareland,Forest,Built-up
11987,Forest,Built-up,Built-up,NULL,Non_Wetland,Bareland,Forest,Forest
11988,Forest,Built-up,Built-up,NULL,Non_Wetland,Built-up,Grassland,Grassland
11989,Forest,Built-up,Built-up,NULL,Non_Wetland,Built-up,Grassland,Built-up
11990,Forest,Built-up,Built-up,NULL,Non_Wetland,Built-up,Grassland,Forest
11991,Forest,Built-up,Built-up,NULL,Non_Wetland,Built-up,Bareland,Grassland
11992,Forest,Built-up,Built-up,NULL,Non_Wetland,Built-up,Bareland,Built-up
11993,Forest,Built-up,Built-up,NULL,Non_Wetland,Built-up,Bareland,Forest
11994,Forest,Built-up,Built-up,NULL,Non_Wetland,Built-up,Built-up,Grassland
11995,Forest,Built-up,Built-up,NULL,Non_Wetland,Built-up,Built-up,Cropland
11996,Forest,Built-up,Built-up,NULL,Non_Wetland,Built-up,Built-up,Bareland
11997,Forest,Built-up,Built-up,NULL,Non_Wetland,Built-up,Built-up,Built-up
11998,Forest,Built-up,Built-up,NULL,Non_Wetland,Built-up,Built-up,Forest
11999,Forest,Built-up,Built-up,NULL,Non_Wetland,Built-up,Forest,Grassland
12000,Forest,Built-up,Built-up,NULL,Non_Wetland,Built-up,Forest,Built-up
12001,Forest,Built-up,Built-up,NULL,Non_Wetland,Built-up,Forest,Forest
12002,Forest,Built-up,Built-up,NULL,Non_Wetland,Water,Grassland,Forest
12003,Forest,Built-up,Built-up,NULL,Non_Wetland,Water,Forest,Forest
12004,Forest,Built-up,Built-up,NULL,Non_Wetland,Forest,Grassland,Forest
12005,Forest,Built-up,Built-up,NULL,Non_Wetland,Forest,Bareland,Forest
12006,Forest,Built-up,Built-up,NULL,Non_Wetland,Forest,Built-up,Forest
12007,Forest,Built-up,Built-up,NULL,Non_Wetland,Forest,Forest,Forest
12008,Forest,Built-up,Built-up,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
12009,Forest,Built-up,Built-up,Non_Water,Non_Wetland,Grassland,Grassland,Forest
12010,Forest,Built-up,Built-up,Non_Water,Non_Wetland,Grassland,Built-up,Forest
12011,Forest,Built-up,Built-up,Non_Water,Non_Wetland,Grassland,Forest,Forest
12012,Forest,Built-up,Built-up,Non_Water,Non_Wetland,Bareland,Grassland,Grassland
12013,Forest,Built-up,Built-up,Non_Water,Non_Wetland,Bareland,Grassland,Forest
12014,Forest,Built-up,Built-up,Non_Water,Non_Wetland,Built-up,Grassland,Forest
12015,Forest,Built-up,Water,Water,Water,Built-up,Built-up,Forest
12016,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,Grassland,Forest
12017,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,Wetland,Forest
12018,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,Bareland,Forest
12019,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,Built-up,Forest
12020,Forest,Built-up,Forest,NULL,Non_Wetland,Shrubland,Grassland,Forest
12021,Forest,Built-up,Forest,NULL,Non_Wetland,Shrubland,Wetland,Grassland
12022,Forest,Built-up,Forest,NULL,Non_Wetland,Shrubland,Wetland,Forest
12023,Forest,Built-up,Forest,NULL,Non_Wetland,Shrubland,Forest,Forest
12024,Forest,Built-up,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
12025,Forest,Built-up,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
12026,Forest,Built-up,Forest,NULL,Non_Wetland,Grassland,Wetland,Forest
12027,Forest,Built-up,Forest,NULL,Non_Wetland,Grassland,Bareland,Grassland
12028,Forest,Built-up,Forest,NULL,Non_Wetland,Grassland,Bareland,Bareland
12029,Forest,Built-up,Forest,NULL,Non_Wetland,Grassland,Bareland,Forest
12030,Forest,Built-up,Forest,NULL,Non_Wetland,Grassland,Built-up,Grassland
12031,Forest,Built-up,Forest,NULL,Non_Wetland,Grassland,Built-up,Forest
12032,Forest,Built-up,Forest,NULL,Non_Wetland,Grassland,Forest,Grassland
12033,Forest,Built-up,Forest,NULL,Non_Wetland,Grassland,Forest,Forest
12034,Forest,Built-up,Forest,NULL,Non_Wetland,Wetland,Grassland,Bareland
12035,Forest,Built-up,Forest,NULL,Non_Wetland,Wetland,Grassland,Forest
12036,Forest,Built-up,Forest,NULL,Non_Wetland,Wetland,Wetland,Forest
12037,Forest,Built-up,Forest,NULL,Non_Wetland,Bareland,Grassland,Grassland
12038,Forest,Built-up,Forest,NULL,Non_Wetland,Bareland,Grassland,Forest
12039,Forest,Built-up,Forest,NULL,Non_Wetland,Bareland,Wetland,Forest
12040,Forest,Built-up,Forest,NULL,Non_Wetland,Bareland,Bareland,Grassland
12041,Forest,Built-up,Forest,NULL,Non_Wetland,Bareland,Bareland,Built-up
12042,Forest,Built-up,Forest,NULL,Non_Wetland,Bareland,Bareland,Forest
12043,Forest,Built-up,Forest,NULL,Non_Wetland,Bareland,Built-up,Forest
12044,Forest,Built-up,Forest,NULL,Non_Wetland,Bareland,Forest,Built-up
12045,Forest,Built-up,Forest,NULL,Non_Wetland,Bareland,Forest,Forest
