,GWL_FCS30D_2022,GLC_FCS30D_2022,ESRI_Annual_LULC_2024,WorldCover_2021,GSW_Yearly_2021,DynamicWorld_2024,meta,tile_id
230,2241,2011,1705,1876,1099,1964,"{'AFRICA_2024_DynamicWorld_2024_37NHE_M_R': 1964, 'AFRICA_2024_ESRI_Annual_LULC_2024_37NHE_M_R': 1705, 'AFRICA_2024_GLC_FCS30D_2022_37NHE_M_R': 2011, 'AFRICA_2024_GSW_Yearly_2021_37NHE_M_R': 1099, 'AFRICA_2024_GWL_FCS30D_2022_37NHE_M_R': 2241, 'AFRICA_2024_WorldCover_2021_37NHE_M_R': 1876}",37NHE
231,1985,1731,1526,1816,712,1672,"{'AFRICA_2024_DynamicWorld_2024_37PBL_M_R': 1672, 'AFRICA_2024_ESRI_Annual_LULC_2024_37PBL_M_R': 1526, 'AFRICA_2024_GLC_FCS30D_2022_37PBL_M_R': 1731, 'AFRICA_2024_GSW_Yearly_2021_37PBL_M_R': 712, 'AFRICA_2024_GWL_FCS30D_2022_37PBL_M_R': 1985, 'AFRICA_2024_WorldCover_2021_37PBL_M_R': 1816}",37PBL
232,1701,1575,1042,1560,767,1421,"{'AFRICA_2024_DynamicWorld_2024_37PBR_M_R': 1421, 'AFRICA_2024_ESRI_Annual_LULC_2024_37PBR_M_R': 1042, 'AFRICA_2024_GLC_FCS30D_2022_37PBR_M_R': 1575, 'AFRICA_2024_GSW_Yearly_2021_37PBR_M_R': 767, 'AFRICA_2024_GWL_FCS30D_2022_37PBR_M_R': 1701, 'AFRICA_2024_WorldCover_2021_37PBR_M_R': 1560}",37PBR
233,2683,2417,2080,2373,1271,2267,"{'AFRICA_2024_DynamicWorld_2024_37PBP_M_R': 2267, 'AFRICA_2024_ESRI_Annual_LULC_2024_37PBP_M_R': 2080, 'AFRICA_2024_GLC_FCS30D_2022_37PBP_M_R': 2417, 'AFRICA_2024_GSW_Yearly_2021_37PBP_M_R': 1271, 'AFRICA_2024_GWL_FCS30D_2022_37PBP_M_R': 2683, 'AFRICA_2024_WorldCover_2021_37PBP_M_R': 2373}",37PBP
234,987,883,673,867,188,797,"{'AFRICA_2024_DynamicWorld_2024_37PBT_M_R': 797, 'AFRICA_2024_ESRI_Annual_LULC_2024_37PBT_M_R': 673, 'AFRICA_2024_GLC_FCS30D_2022_37PBT_M_R': 883, 'AFRICA_2024_GSW_Yearly_2021_37PBT_M_R': 188, 'AFRICA_2024_GWL_FCS30D_2022_37PBT_M_R': 987, 'AFRICA_2024_WorldCover_2021_37PBT_M_R': 867}",37PBT
235,1419,1281,964,1253,621,1177,"{'AFRICA_2024_DynamicWorld_2024_37PBS_M_R': 1177, 'AFRICA_2024_ESRI_Annual_LULC_2024_37PBS_M_R': 964, 'AFRICA_2024_GLC_FCS30D_2022_37PBS_M_R': 1281, 'AFRICA_2024_GSW_Yearly_2021_37PBS_M_R': 621, 'AFRICA_2024_GWL_FCS30D_2022_37PBS_M_R': 1419, 'AFRICA_2024_WorldCover_2021_37PBS_M_R': 1253}",37PBS
236,2152,2028,1546,1954,1114,1882,"{'AFRICA_2024_DynamicWorld_2024_37NHH_M_R': 1882, 'AFRICA_2024_ESRI_Annual_LULC_2024_37NHH_M_R': 1546, 'AFRICA_2024_GLC_FCS30D_2022_37NHH_M_R': 2028, 'AFRICA_2024_GSW_Yearly_2021_37NHH_M_R': 1114, 'AFRICA_2024_GWL_FCS30D_2022_37NHH_M_R': 2152, 'AFRICA_2024_WorldCover_2021_37NHH_M_R': 1954}",37NHH
237,2457,2205,1980,2201,1002,2099,"{'AFRICA_2024_DynamicWorld_2024_37PBN_M_R': 2099, 'AFRICA_2024_ESRI_Annual_LULC_2024_37PBN_M_R': 1980, 'AFRICA_2024_GLC_FCS30D_2022_37PBN_M_R': 2205, 'AFRICA_2024_GSW_Yearly_2021_37PBN_M_R': 1002, 'AFRICA_2024_GWL_FCS30D_2022_37PBN_M_R': 2457, 'AFRICA_2024_WorldCover_2021_37PBN_M_R': 2201}",37PBN
238,1824,1694,1348,1640,814,1566,"{'AFRICA_2024_DynamicWorld_2024_37NHG_M_R': 1566, 'AFRICA_2024_ESRI_Annual_LULC_2024_37NHG_M_R': 1348, 'AFRICA_2024_GLC_FCS30D_2022_37NHG_M_R': 1694, 'AFRICA_2024_GSW_Yearly_2021_37NHG_M_R': 814, 'AFRICA_2024_GWL_FCS30D_2022_37NHG_M_R': 1824, 'AFRICA_2024_WorldCover_2021_37NHG_M_R': 1640}",37NHG
239,1867,1669,1342,1661,670,1558,"{'AFRICA_2024_DynamicWorld_2024_37PBM_M_R': 1558, 'AFRICA_2024_ESRI_Annual_LULC_2024_37PBM_M_R': 1342, 'AFRICA_2024_GLC_FCS30D_2022_37PBM_M_R': 1669, 'AFRICA_2024_GSW_Yearly_2021_37PBM_M_R': 670, 'AFRICA_2024_GWL_FCS30D_2022_37PBM_M_R': 1867, 'AFRICA_2024_WorldCover_2021_37PBM_M_R': 1661}",37PBM
240,991,896,610,756,340,826,"{'AFRICA_2024_DynamicWorld_2024_37NHJ_M_R': 826, 'AFRICA_2024_ESRI_Annual_LULC_2024_37NHJ_M_R': 610, 'AFRICA_2024_GLC_FCS30D_2022_37NHJ_M_R': 896, 'AFRICA_2024_GSW_Yearly_2021_37NHJ_M_R': 340, 'AFRICA_2024_GWL_FCS30D_2022_37NHJ_M_R': 991, 'AFRICA_2024_WorldCover_2021_37NHJ_M_R': 756}",37NHJ
241,2611,2333,1943,2293,1020,2209,"{'AFRICA_2024_DynamicWorld_2024_37PCL_M_R': 2209, 'AFRICA_2024_ESRI_Annual_LULC_2024_37PCL_M_R': 1943, 'AFRICA_2024_GLC_FCS30D_2022_37PCL_M_R': 2333, 'AFRICA_2024_GSW_Yearly_2021_37PCL_M_R': 1020, 'AFRICA_2024_GWL_FCS30D_2022_37PCL_M_R': 2611, 'AFRICA_2024_WorldCover_2021_37PCL_M_R': 2293}",37PCL
242,1407,1239,967,1195,229,1150,"{'AFRICA_2024_DynamicWorld_2024_37PCQ_M_R': 1150, 'AFRICA_2024_ESRI_Annual_LULC_2024_37PCQ_M_R': 967, 'AFRICA_2024_GLC_FCS30D_2022_37PCQ_M_R': 1239, 'AFRICA_2024_GSW_Yearly_2021_37PCQ_M_R': 229, 'AFRICA_2024_GWL_FCS30D_2022_37PCQ_M_R': 1407, 'AFRICA_2024_WorldCover_2021_37PCQ_M_R': 1195}",37PCQ
243,1239,1103,823,1072,354,1002,"{'AFRICA_2024_DynamicWorld_2024_37PBQ_M_R': 1002, 'AFRICA_2024_ESRI_Annual_LULC_2024_37PBQ_M_R': 823, 'AFRICA_2024_GLC_FCS30D_2022_37PBQ_M_R': 1103, 'AFRICA_2024_GSW_Yearly_2021_37PBQ_M_R': 354, 'AFRICA_2024_GWL_FCS30D_2022_37PBQ_M_R': 1239, 'AFRICA_2024_WorldCover_2021_37PBQ_M_R': 1072}",37PBQ
244,3196,2899,2585,2815,1594,2701,"{'AFRICA_2024_DynamicWorld_2024_37PCP_M_R': 2701, 'AFRICA_2024_ESRI_Annual_LULC_2024_37PCP_M_R': 2585, 'AFRICA_2024_GLC_FCS30D_2022_37PCP_M_R': 2899, 'AFRICA_2024_GSW_Yearly_2021_37PCP_M_R': 1594, 'AFRICA_2024_GWL_FCS30D_2022_37PCP_M_R': 3196, 'AFRICA_2024_WorldCover_2021_37PCP_M_R': 2815}",37PCP
245,1596,1479,1087,1337,667,1335,"{'AFRICA_2024_DynamicWorld_2024_37NHF_M_R': 1335, 'AFRICA_2024_ESRI_Annual_LULC_2024_37NHF_M_R': 1087, 'AFRICA_2024_GLC_FCS30D_2022_37NHF_M_R': 1479, 'AFRICA_2024_GSW_Yearly_2021_37NHF_M_R': 667, 'AFRICA_2024_GWL_FCS30D_2022_37NHF_M_R': 1596, 'AFRICA_2024_WorldCover_2021_37NHF_M_R': 1337}",37NHF
246,1656,1476,1300,1414,349,1355,"{'AFRICA_2024_DynamicWorld_2024_37PCK_M_R': 1355, 'AFRICA_2024_ESRI_Annual_LULC_2024_37PCK_M_R': 1300, 'AFRICA_2024_GLC_FCS30D_2022_37PCK_M_R': 1476, 'AFRICA_2024_GSW_Yearly_2021_37PCK_M_R': 349, 'AFRICA_2024_GWL_FCS30D_2022_37PCK_M_R': 1656, 'AFRICA_2024_WorldCover_2021_37PCK_M_R': 1414}",37PCK
247,1783,1629,1149,1566,717,1474,"{'AFRICA_2024_DynamicWorld_2024_37PCR_M_R': 1474, 'AFRICA_2024_ESRI_Annual_LULC_2024_37PCR_M_R': 1149, 'AFRICA_2024_GLC_FCS30D_2022_37PCR_M_R': 1629, 'AFRICA_2024_GSW_Yearly_2021_37PCR_M_R': 717, 'AFRICA_2024_GWL_FCS30D_2022_37PCR_M_R': 1783, 'AFRICA_2024_WorldCover_2021_37PCR_M_R': 1566}",37PCR
248,3021,2725,2407,2673,1324,2600,"{'AFRICA_2024_DynamicWorld_2024_37PCN_M_R': 2600, 'AFRICA_2024_ESRI_Annual_LULC_2024_37PCN_M_R': 2407, 'AFRICA_2024_GLC_FCS30D_2022_37PCN_M_R': 2725, 'AFRICA_2024_GSW_Yearly_2021_37PCN_M_R': 1324, 'AFRICA_2024_GWL_FCS30D_2022_37PCN_M_R': 3021, 'AFRICA_2024_WorldCover_2021_37PCN_M_R': 2673}",37PCN
249,1342,1241,911,1210,560,1145,"{'AFRICA_2024_DynamicWorld_2024_37PCT_M_R': 1145, 'AFRICA_2024_ESRI_Annual_LULC_2024_37PCT_M_R': 911, 'AFRICA_2024_GLC_FCS30D_2022_37PCT_M_R': 1241, 'AFRICA_2024_GSW_Yearly_2021_37PCT_M_R': 560, 'AFRICA_2024_GWL_FCS30D_2022_37PCT_M_R': 1342, 'AFRICA_2024_WorldCover_2021_37PCT_M_R': 1210}",37PCT
250,1123,1012,705,981,310,900,"{'AFRICA_2024_DynamicWorld_2024_37PCS_M_R': 900, 'AFRICA_2024_ESRI_Annual_LULC_2024_37PCS_M_R': 705, 'AFRICA_2024_GLC_FCS30D_2022_37PCS_M_R': 1012, 'AFRICA_2024_GSW_Yearly_2021_37PCS_M_R': 310, 'AFRICA_2024_GWL_FCS30D_2022_37PCS_M_R': 1123, 'AFRICA_2024_WorldCover_2021_37PCS_M_R': 981}",37PCS
251,2157,1955,1565,1860,768,1793,"{'AFRICA_2024_DynamicWorld_2024_37PCM_M_R': 1793, 'AFRICA_2024_ESRI_Annual_LULC_2024_37PCM_M_R': 1565, 'AFRICA_2024_GLC_FCS30D_2022_37PCM_M_R': 1955, 'AFRICA_2024_GSW_Yearly_2021_37PCM_M_R': 768, 'AFRICA_2024_GWL_FCS30D_2022_37PCM_M_R': 2157, 'AFRICA_2024_WorldCover_2021_37PCM_M_R': 1860}",37PCM
252,1826,1654,1283,1549,512,1492,"{'AFRICA_2024_DynamicWorld_2024_37PDN_M_R': 1492, 'AFRICA_2024_ESRI_Annual_LULC_2024_37PDN_M_R': 1283, 'AFRICA_2024_GLC_FCS30D_2022_37PDN_M_R': 1654, 'AFRICA_2024_GSW_Yearly_2021_37PDN_M_R': 512, 'AFRICA_2024_GWL_FCS30D_2022_37PDN_M_R': 1826, 'AFRICA_2024_WorldCover_2021_37PDN_M_R': 1549}",37PDN
253,3411,3133,2674,2926,1565,2917,"{'AFRICA_2024_DynamicWorld_2024_37PDK_M_R': 2917, 'AFRICA_2024_ESRI_Annual_LULC_2024_37PDK_M_R': 2674, 'AFRICA_2024_GLC_FCS30D_2022_37PDK_M_R': 3133, 'AFRICA_2024_GSW_Yearly_2021_37PDK_M_R': 1565, 'AFRICA_2024_GWL_FCS30D_2022_37PDK_M_R': 3411, 'AFRICA_2024_WorldCover_2021_37PDK_M_R': 2926}",37PDK
254,2343,2145,1814,2040,715,1980,"{'AFRICA_2024_DynamicWorld_2024_37PDL_M_R': 1980, 'AFRICA_2024_ESRI_Annual_LULC_2024_37PDL_M_R': 1814, 'AFRICA_2024_GLC_FCS30D_2022_37PDL_M_R': 2145, 'AFRICA_2024_GSW_Yearly_2021_37PDL_M_R': 715, 'AFRICA_2024_GWL_FCS30D_2022_37PDL_M_R': 2343, 'AFRICA_2024_WorldCover_2021_37PDL_M_R': 2040}",37PDL
255,1430,1280,951,1203,277,1172,"{'AFRICA_2024_DynamicWorld_2024_37PDP_M_R': 1172, 'AFRICA_2024_ESRI_Annual_LULC_2024_37PDP_M_R': 951, 'AFRICA_2024_GLC_FCS30D_2022_37PDP_M_R': 1280, 'AFRICA_2024_GSW_Yearly_2021_37PDP_M_R': 277, 'AFRICA_2024_GWL_FCS30D_2022_37PDP_M_R': 1430, 'AFRICA_2024_WorldCover_2021_37PDP_M_R': 1203}",37PDP
256,1690,1519,1160,1427,535,1384,"{'AFRICA_2024_DynamicWorld_2024_37PDR_M_R': 1384, 'AFRICA_2024_ESRI_Annual_LULC_2024_37PDR_M_R': 1160, 'AFRICA_2024_GLC_FCS30D_2022_37PDR_M_R': 1519, 'AFRICA_2024_GSW_Yearly_2021_37PDR_M_R': 535, 'AFRICA_2024_GWL_FCS30D_2022_37PDR_M_R': 1690, 'AFRICA_2024_WorldCover_2021_37PDR_M_R': 1427}",37PDR
257,1545,1347,1053,1310,438,1252,"{'AFRICA_2024_DynamicWorld_2024_37PDT_M_R': 1252, 'AFRICA_2024_ESRI_Annual_LULC_2024_37PDT_M_R': 1053, 'AFRICA_2024_GLC_FCS30D_2022_37PDT_M_R': 1347, 'AFRICA_2024_GSW_Yearly_2021_37PDT_M_R': 438, 'AFRICA_2024_GWL_FCS30D_2022_37PDT_M_R': 1545, 'AFRICA_2024_WorldCover_2021_37PDT_M_R': 1310}",37PDT
258,3315,3065,2647,2742,1419,2826,"{'AFRICA_2024_DynamicWorld_2024_37PEK_M_R': 2826, 'AFRICA_2024_ESRI_Annual_LULC_2024_37PEK_M_R': 2647, 'AFRICA_2024_GLC_FCS30D_2022_37PEK_M_R': 3065, 'AFRICA_2024_GSW_Yearly_2021_37PEK_M_R': 1419, 'AFRICA_2024_GWL_FCS30D_2022_37PEK_M_R': 3315, 'AFRICA_2024_WorldCover_2021_37PEK_M_R': 2742}",37PEK
259,1848,1674,1122,1558,581,1511,"{'AFRICA_2024_DynamicWorld_2024_37PDQ_M_R': 1511, 'AFRICA_2024_ESRI_Annual_LULC_2024_37PDQ_M_R': 1122, 'AFRICA_2024_GLC_FCS30D_2022_37PDQ_M_R': 1674, 'AFRICA_2024_GSW_Yearly_2021_37PDQ_M_R': 581, 'AFRICA_2024_GWL_FCS30D_2022_37PDQ_M_R': 1848, 'AFRICA_2024_WorldCover_2021_37PDQ_M_R': 1558}",37PDQ
260,2372,2165,1673,1995,873,1987,"{'AFRICA_2024_DynamicWorld_2024_37PDM_M_R': 1987, 'AFRICA_2024_ESRI_Annual_LULC_2024_37PDM_M_R': 1673, 'AFRICA_2024_GLC_FCS30D_2022_37PDM_M_R': 2165, 'AFRICA_2024_GSW_Yearly_2021_37PDM_M_R': 873, 'AFRICA_2024_GWL_FCS30D_2022_37PDM_M_R': 2372, 'AFRICA_2024_WorldCover_2021_37PDM_M_R': 1995}",37PDM
261,1915,1732,1345,1651,710,1573,"{'AFRICA_2024_DynamicWorld_2024_37PDS_M_R': 1573, 'AFRICA_2024_ESRI_Annual_LULC_2024_37PDS_M_R': 1345, 'AFRICA_2024_GLC_FCS30D_2022_37PDS_M_R': 1732, 'AFRICA_2024_GSW_Yearly_2021_37PDS_M_R': 710, 'AFRICA_2024_GWL_FCS30D_2022_37PDS_M_R': 1915, 'AFRICA_2024_WorldCover_2021_37PDS_M_R': 1651}",37PDS
262,2105,1895,1597,1784,590,1759,"{'AFRICA_2024_DynamicWorld_2024_37PEN_M_R': 1759, 'AFRICA_2024_ESRI_Annual_LULC_2024_37PEN_M_R': 1597, 'AFRICA_2024_GLC_FCS30D_2022_37PEN_M_R': 1895, 'AFRICA_2024_GSW_Yearly_2021_37PEN_M_R': 590, 'AFRICA_2024_GWL_FCS30D_2022_37PEN_M_R': 2105, 'AFRICA_2024_WorldCover_2021_37PEN_M_R': 1784}",37PEN
263,2401,2200,1783,1991,775,2063,"{'AFRICA_2024_DynamicWorld_2024_37PEL_M_R': 2063, 'AFRICA_2024_ESRI_Annual_LULC_2024_37PEL_M_R': 1783, 'AFRICA_2024_GLC_FCS30D_2022_37PEL_M_R': 2200, 'AFRICA_2024_GSW_Yearly_2021_37PEL_M_R': 775, 'AFRICA_2024_GWL_FCS30D_2022_37PEL_M_R': 2401, 'AFRICA_2024_WorldCover_2021_37PEL_M_R': 1991}",37PEL
264,1894,1711,1378,1595,405,1585,"{'AFRICA_2024_DynamicWorld_2024_37PEP_M_R': 1585, 'AFRICA_2024_ESRI_Annual_LULC_2024_37PEP_M_R': 1378, 'AFRICA_2024_GLC_FCS30D_2022_37PEP_M_R': 1711, 'AFRICA_2024_GSW_Yearly_2021_37PEP_M_R': 405, 'AFRICA_2024_GWL_FCS30D_2022_37PEP_M_R': 1894, 'AFRICA_2024_WorldCover_2021_37PEP_M_R': 1595}",37PEP
265,1538,1506,1165,1333,658,1393,"{'AFRICA_2024_DynamicWorld_2024_37PET_M_R': 1393, 'AFRICA_2024_ESRI_Annual_LULC_2024_37PET_M_R': 1165, 'AFRICA_2024_GLC_FCS30D_2022_37PET_M_R': 1506, 'AFRICA_2024_GSW_Yearly_2021_37PET_M_R': 658, 'AFRICA_2024_GWL_FCS30D_2022_37PET_M_R': 1538, 'AFRICA_2024_WorldCover_2021_37PET_M_R': 1333}",37PET
266,1758,1588,1186,1486,588,1437,"{'AFRICA_2024_DynamicWorld_2024_37PER_M_R': 1437, 'AFRICA_2024_ESRI_Annual_LULC_2024_37PER_M_R': 1186, 'AFRICA_2024_GLC_FCS30D_2022_37PER_M_R': 1588, 'AFRICA_2024_GSW_Yearly_2021_37PER_M_R': 588, 'AFRICA_2024_GWL_FCS30D_2022_37PER_M_R': 1758, 'AFRICA_2024_WorldCover_2021_37PER_M_R': 1486}",37PER
267,2539,2314,1821,2178,851,2165,"{'AFRICA_2024_DynamicWorld_2024_37PEM_M_R': 2165, 'AFRICA_2024_ESRI_Annual_LULC_2024_37PEM_M_R': 1821, 'AFRICA_2024_GLC_FCS30D_2022_37PEM_M_R': 2314, 'AFRICA_2024_GSW_Yearly_2021_37PEM_M_R': 851, 'AFRICA_2024_GWL_FCS30D_2022_37PEM_M_R': 2539, 'AFRICA_2024_WorldCover_2021_37PEM_M_R': 2178}",37PEM
268,1286,1140,974,1050,135,1018,"{'AFRICA_2024_DynamicWorld_2024_37PGL_M_R': 1018, 'AFRICA_2024_ESRI_Annual_LULC_2024_37PGL_M_R': 974, 'AFRICA_2024_GLC_FCS30D_2022_37PGL_M_R': 1140, 'AFRICA_2024_GSW_Yearly_2021_37PGL_M_R': 135, 'AFRICA_2024_GWL_FCS30D_2022_37PGL_M_R': 1286, 'AFRICA_2024_WorldCover_2021_37PGL_M_R': 1050}",37PGL
269,1274,1134,890,1037,286,1074,"{'AFRICA_2024_DynamicWorld_2024_37PGK_M_R': 1074, 'AFRICA_2024_ESRI_Annual_LULC_2024_37PGK_M_R': 890, 'AFRICA_2024_GLC_FCS30D_2022_37PGK_M_R': 1134, 'AFRICA_2024_GSW_Yearly_2021_37PGK_M_R': 286, 'AFRICA_2024_GWL_FCS30D_2022_37PGK_M_R': 1274, 'AFRICA_2024_WorldCover_2021_37PGK_M_R': 1037}",37PGK
270,1722,1564,1195,1441,496,1444,"{'AFRICA_2024_DynamicWorld_2024_37PEQ_M_R': 1444, 'AFRICA_2024_ESRI_Annual_LULC_2024_37PEQ_M_R': 1195, 'AFRICA_2024_GLC_FCS30D_2022_37PEQ_M_R': 1564, 'AFRICA_2024_GSW_Yearly_2021_37PEQ_M_R': 496, 'AFRICA_2024_GWL_FCS30D_2022_37PEQ_M_R': 1722, 'AFRICA_2024_WorldCover_2021_37PEQ_M_R': 1441}",37PEQ
271,2485,2347,1764,2062,1084,2146,"{'AFRICA_2024_DynamicWorld_2024_37PFN_M_R': 2146, 'AFRICA_2024_ESRI_Annual_LULC_2024_37PFN_M_R': 1764, 'AFRICA_2024_GLC_FCS30D_2022_37PFN_M_R': 2347, 'AFRICA_2024_GSW_Yearly_2021_37PFN_M_R': 1084, 'AFRICA_2024_GWL_FCS30D_2022_37PFN_M_R': 2485, 'AFRICA_2024_WorldCover_2021_37PFN_M_R': 2062}",37PFN
272,366,390,256,330,128,358,"{'AFRICA_2024_DynamicWorld_2024_37PGR_M_R': 358, 'AFRICA_2024_ESRI_Annual_LULC_2024_37PGR_M_R': 256, 'AFRICA_2024_GLC_FCS30D_2022_37PGR_M_R': 390, 'AFRICA_2024_GSW_Yearly_2021_37PGR_M_R': 128, 'AFRICA_2024_GWL_FCS30D_2022_37PGR_M_R': 366, 'AFRICA_2024_WorldCover_2021_37PGR_M_R': 330}",37PGR
273,1027,980,701,817,157,848,"{'AFRICA_2024_DynamicWorld_2024_37PGQ_M_R': 848, 'AFRICA_2024_ESRI_Annual_LULC_2024_37PGQ_M_R': 701, 'AFRICA_2024_GLC_FCS30D_2022_37PGQ_M_R': 980, 'AFRICA_2024_GSW_Yearly_2021_37PGQ_M_R': 157, 'AFRICA_2024_GWL_FCS30D_2022_37PGQ_M_R': 1027, 'AFRICA_2024_WorldCover_2021_37PGQ_M_R': 817}",37PGQ
274,531,462,299,449,58,298,"{'AFRICA_2024_DynamicWorld_2024_37QBU_M_R': 298, 'AFRICA_2024_ESRI_Annual_LULC_2024_37QBU_M_R': 299, 'AFRICA_2024_GLC_FCS30D_2022_37QBU_M_R': 462, 'AFRICA_2024_GSW_Yearly_2021_37QBU_M_R': 58, 'AFRICA_2024_GWL_FCS30D_2022_37QBU_M_R': 531, 'AFRICA_2024_WorldCover_2021_37QBU_M_R': 449}",37QBU
275,794,712,535,662,77,500,"{'AFRICA_2024_DynamicWorld_2024_37QCU_M_R': 500, 'AFRICA_2024_ESRI_Annual_LULC_2024_37QCU_M_R': 535, 'AFRICA_2024_GLC_FCS30D_2022_37QCU_M_R': 712, 'AFRICA_2024_GSW_Yearly_2021_37QCU_M_R': 77, 'AFRICA_2024_GWL_FCS30D_2022_37QCU_M_R': 794, 'AFRICA_2024_WorldCover_2021_37QCU_M_R': 662}",37QCU
276,2584,2434,1906,2073,1281,2214,"{'AFRICA_2024_DynamicWorld_2024_37PGP_M_R': 2214, 'AFRICA_2024_ESRI_Annual_LULC_2024_37PGP_M_R': 1906, 'AFRICA_2024_GLC_FCS30D_2022_37PGP_M_R': 2434, 'AFRICA_2024_GSW_Yearly_2021_37PGP_M_R': 1281, 'AFRICA_2024_GWL_FCS30D_2022_37PGP_M_R': 2584, 'AFRICA_2024_WorldCover_2021_37PGP_M_R': 2073}",37PGP
277,2494,2263,1835,1981,824,2080,"{'AFRICA_2024_DynamicWorld_2024_37PFL_M_R': 2080, 'AFRICA_2024_ESRI_Annual_LULC_2024_37PFL_M_R': 1835, 'AFRICA_2024_GLC_FCS30D_2022_37PFL_M_R': 2263, 'AFRICA_2024_GSW_Yearly_2021_37PFL_M_R': 824, 'AFRICA_2024_GWL_FCS30D_2022_37PFL_M_R': 2494, 'AFRICA_2024_WorldCover_2021_37PFL_M_R': 1981}",37PFL
278,1974,1770,1578,1599,505,1693,"{'AFRICA_2024_DynamicWorld_2024_37PFK_M_R': 1693, 'AFRICA_2024_ESRI_Annual_LULC_2024_37PFK_M_R': 1578, 'AFRICA_2024_GLC_FCS30D_2022_37PFK_M_R': 1770, 'AFRICA_2024_GSW_Yearly_2021_37PFK_M_R': 505, 'AFRICA_2024_GWL_FCS30D_2022_37PFK_M_R': 1974, 'AFRICA_2024_WorldCover_2021_37PFK_M_R': 1599}",37PFK
279,3442,3225,2587,2778,1864,2944,"{'AFRICA_2024_DynamicWorld_2024_37PGN_M_R': 2944, 'AFRICA_2024_ESRI_Annual_LULC_2024_37PGN_M_R': 2587, 'AFRICA_2024_GLC_FCS30D_2022_37PGN_M_R': 3225, 'AFRICA_2024_GSW_Yearly_2021_37PGN_M_R': 1864, 'AFRICA_2024_GWL_FCS30D_2022_37PGN_M_R': 3442, 'AFRICA_2024_WorldCover_2021_37PGN_M_R': 2778}",37PGN
280,822,784,547,652,147,711,"{'AFRICA_2024_DynamicWorld_2024_37PFR_M_R': 711, 'AFRICA_2024_ESRI_Annual_LULC_2024_37PFR_M_R': 547, 'AFRICA_2024_GLC_FCS30D_2022_37PFR_M_R': 784, 'AFRICA_2024_GSW_Yearly_2021_37PFR_M_R': 147, 'AFRICA_2024_GWL_FCS30D_2022_37PFR_M_R': 822, 'AFRICA_2024_WorldCover_2021_37PFR_M_R': 652}",37PFR
281,1051,976,749,828,89,836,"{'AFRICA_2024_DynamicWorld_2024_37PFQ_M_R': 836, 'AFRICA_2024_ESRI_Annual_LULC_2024_37PFQ_M_R': 749, 'AFRICA_2024_GLC_FCS30D_2022_37PFQ_M_R': 976, 'AFRICA_2024_GSW_Yearly_2021_37PFQ_M_R': 89, 'AFRICA_2024_GWL_FCS30D_2022_37PFQ_M_R': 1051, 'AFRICA_2024_WorldCover_2021_37PFQ_M_R': 828}",37PFQ
282,985,883,738,759,359,469,"{'AFRICA_2024_DynamicWorld_2024_38NKJ_M_R': 469, 'AFRICA_2024_ESRI_Annual_LULC_2024_38NKJ_M_R': 738, 'AFRICA_2024_GLC_FCS30D_2022_38NKJ_M_R': 883, 'AFRICA_2024_GSW_Yearly_2021_38NKJ_M_R': 359, 'AFRICA_2024_GWL_FCS30D_2022_38NKJ_M_R': 985, 'AFRICA_2024_WorldCover_2021_38NKJ_M_R': 759}",38NKJ
283,1475,1354,919,1225,443,1220,"{'AFRICA_2024_DynamicWorld_2024_37PES_M_R': 1220, 'AFRICA_2024_ESRI_Annual_LULC_2024_37PES_M_R': 919, 'AFRICA_2024_GLC_FCS30D_2022_37PES_M_R': 1354, 'AFRICA_2024_GSW_Yearly_2021_37PES_M_R': 443, 'AFRICA_2024_GWL_FCS30D_2022_37PES_M_R': 1475, 'AFRICA_2024_WorldCover_2021_37PES_M_R': 1225}",37PES
284,1515,1422,963,1202,378,1282,"{'AFRICA_2024_DynamicWorld_2024_37PFP_M_R': 1282, 'AFRICA_2024_ESRI_Annual_LULC_2024_37PFP_M_R': 963, 'AFRICA_2024_GLC_FCS30D_2022_37PFP_M_R': 1422, 'AFRICA_2024_GSW_Yearly_2021_37PFP_M_R': 378, 'AFRICA_2024_GWL_FCS30D_2022_37PFP_M_R': 1515, 'AFRICA_2024_WorldCover_2021_37PFP_M_R': 1202}",37PFP
285,210,227,188,217,110,18,"{'AFRICA_2024_DynamicWorld_2024_37QGU_M_R': 18, 'AFRICA_2024_ESRI_Annual_LULC_2024_37QGU_M_R': 188, 'AFRICA_2024_GLC_FCS30D_2022_37QGU_M_R': 227, 'AFRICA_2024_GSW_Yearly_2021_37QGU_M_R': 110, 'AFRICA_2024_GWL_FCS30D_2022_37QGU_M_R': 210, 'AFRICA_2024_WorldCover_2021_37QGU_M_R': 217}",37QGU
286,306,313,234,275,123,301,"{'AFRICA_2024_DynamicWorld_2024_37PGS_M_R': 301, 'AFRICA_2024_ESRI_Annual_LULC_2024_37PGS_M_R': 234, 'AFRICA_2024_GLC_FCS30D_2022_37PGS_M_R': 313, 'AFRICA_2024_GSW_Yearly_2021_37PGS_M_R': 123, 'AFRICA_2024_GWL_FCS30D_2022_37PGS_M_R': 306, 'AFRICA_2024_WorldCover_2021_37PGS_M_R': 275}",37PGS
